monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16862729.505388498,81.108171798,127.0.0.1:58733,42873,1103414,28
16862729.505388498,81.108171798,127.0.0.1:58742,38776,1084066,28
16862729.522877600,81.125660900,127.0.0.1:58733,42994,1103452,28
16862729.522877600,81.125660900,127.0.0.1:58742,38814,1084104,28
16862729.542405799,81.145189099,127.0.0.1:58733,43032,1105280,28
16862729.542405799,81.145189099,127.0.0.1:58742,38936,1085944,28
16862729.555764399,81.158547699,127.0.0.1:58733,43070,1105318,28
16862729.555764399,81.158547699,127.0.0.1:58742,38974,1085982,28
16862729.577376701,81.180160001,127.0.0.1:58733,43108,1107189,28
16862729.577376701,81.180160001,127.0.0.1:58742,39012,1087866,28
16862729.596533298,81.199316598,127.0.0.1:58733,43146,1107227,28
16862729.596533298,81.199316598,127.0.0.1:58742,39050,1087904,28
16862729.611846801,81.214630101,127.0.0.1:58733,43184,1111402,28
16862729.611846801,81.214630101,127.0.0.1:58742,39088,1092093,28
16862729.623110998,81.225894298,127.0.0.1:58733,43305,1114901,28
16862729.623110998,81.225894298,127.0.0.1:58742,39126,1092131,28
16862729.643476699,81.246259999,127.0.0.1:58733,43343,1116859,28
16862729.643476699,81.246259999,127.0.0.1:58742,39248,1094102,28
16862729.656694200,81.259477500,127.0.0.1:58733,43381,1117142,28
16862729.656694200,81.259477500,127.0.0.1:58742,39286,1094385,28
16862729.678230200,81.281013500,127.0.0.1:58733,43419,1119138,28
16862729.678230200,81.281013500,127.0.0.1:58742,39324,1096385,28
16862729.697616201,81.300399501,127.0.0.1:58733,43419,1119185,28
16862729.697616201,81.300399501,127.0.0.1:58742,39362,1096430,28
16862729.710372001,81.313155301,127.0.0.1:58733,43457,1123364,28
16862729.710372001,81.313155301,127.0.0.1:58742,39400,1104121,28
16862729.724811900,81.327595200,127.0.0.1:58733,43578,1123423,28
16862729.724811900,81.327595200,127.0.0.1:58742,39438,1104174,28
16862729.744590499,81.347373798,127.0.0.1:58733,43616,1125438,28
16862729.744590499,81.347373798,127.0.0.1:58742,39560,1106202,28
16862729.759900201,81.362683501,127.0.0.1:58733,43616,1125502,28
16862729.759900201,81.362683501,127.0.0.1:58742,39598,1106266,28
16862729.776772302,81.379555602,127.0.0.1:58733,43654,1127517,28
16862729.776772302,81.379555602,127.0.0.1:58742,39598,1108294,28
16862729.799679499,81.402462799,127.0.0.1:58733,43692,1127555,28
16862729.799679499,81.402462799,127.0.0.1:58742,39674,1108332,28
16862729.810109399,81.412892699,127.0.0.1:58733,43730,1131939,28
16862729.810109399,81.412892699,127.0.0.1:58742,39674,1112670,28
16862729.824304499,81.427087799,127.0.0.1:58733,43851,1132035,28
16862729.824304499,81.427087799,127.0.0.1:58742,39712,1112784,28
16862729.843016800,81.445800100,127.0.0.1:58733,43889,1135549,28
16862729.843016800,81.445800100,127.0.0.1:58742,39834,1112853,28
16862729.858766198,81.461549498,127.0.0.1:58733,43927,1137688,28
16862729.858766198,81.461549498,127.0.0.1:58742,39834,1115005,28
16862729.877867799,81.480651099,127.0.0.1:58733,43965,1137726,28
16862729.877867799,81.480651099,127.0.0.1:58742,39872,1115043,28
16862729.897379201,81.500162501,127.0.0.1:58733,44003,1139850,28
16862729.897379201,81.500162501,127.0.0.1:58742,39910,1117180,28
16862729.910799801,81.513583101,127.0.0.1:58733,44041,1144589,28
16862729.910799801,81.513583101,127.0.0.1:58742,39948,1121814,28
16862729.923002400,81.525785699,127.0.0.1:58733,44162,1144636,28
16862729.923002400,81.525785699,127.0.0.1:58742,40070,1125320,28
16862729.941722699,81.544505998,127.0.0.1:58733,44200,1146729,28
16862729.941722699,81.544505998,127.0.0.1:58742,40108,1127387,28
16862729.957092300,81.559875600,127.0.0.1:58733,44238,1146790,28
16862729.957092300,81.559875600,127.0.0.1:58742,40146,1127440,28
