Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,6340,6340.000000,59.687177,0.002435,0.012929,0.009414,0.009219,0.325042,0.000003,0.002265,0.000051,0.000072
SceneRender,6340,6340.000000,58.773763,0.002392,0.012861,0.009270,0.009107,13.586929,0.000001,0.007886,0.002143,0.001992
RenderGraphExecute,12678,12678.000000,45.679051,0.000029,0.011604,0.003603,0.003244,5.919789,0.000002,0.005733,0.000467,0.000060
Scene,6340,6340.000000,38.762750,0.002389,0.009399,0.006114,0.006142,7.233863,0.000036,0.003914,0.001141,0.001407
FEngineLoop::Tick,3170,3170.000000,29.997563,0.004591,0.012943,0.009463,0.009315,0.024793,0.000002,0.000017,0.000008,0.000008
Frame,3170,3170.000000,29.929849,0.004573,0.012923,0.009442,0.009296,0.012024,0.000000,0.000015,0.000004,0.000004
FrameTime,6339,6339.000000,29.871676,0.000130,0.012614,0.004712,0.004165,0.158804,0.000001,0.000081,0.000025,0.000038
Tick_Engine,3170,3170.000000,14.019539,0.000782,0.007167,0.004423,0.004458,0.003451,0.000000,0.000002,0.000001,0.000001
GameEngine Tick,3170,3170.000000,14.016088,0.000782,0.007166,0.004421,0.004458,0.141919,0.000010,0.000094,0.000045,0.000044
Frame Sync Time,3169,3169.000000,11.178857,0.000010,0.007233,0.003528,0.003585,0.032291,0.000006,0.000175,0.000010,0.000009
GameThreadWaitForTask,3167,3167.000000,11.117850,0.000117,0.007216,0.003511,0.003559,0.003588,0.000001,0.000016,0.000001,0.000001
Game thread idle time,3167,3167.000000,11.114262,0.000115,0.007215,0.003509,0.003558,11.114246,0.000115,0.007215,0.003509,0.003558
UWorld_Tick,3169,3169.000000,10.661889,0.001859,0.005971,0.003364,0.003396,0.063445,0.000015,0.000045,0.000020,0.000020
World Tick Time,3169,3169.000000,10.569748,0.001829,0.005938,0.003335,0.003365,0.074775,0.000019,0.000045,0.000024,0.000024
Tick Time,12676,12676.000000,8.573610,0.000003,0.002998,0.000676,0.000548,0.025820,0.000000,0.000020,0.000002,0.000001
ReleaseTickGroup Block,19014,19014.000000,8.226873,0.000010,0.002185,0.000433,0.000229,0.002910,0.000000,0.000013,0.000000,0.000000
TickCompletionEvents,22183,22183.000000,8.223962,0.000001,0.002185,0.000371,0.000067,0.019602,0.000000,0.000018,0.000001,0.000001
ProcessUntilTasksComplete,22183,22183.000000,8.180596,0.000000,0.002182,0.000369,0.000066,0.175765,0.000000,0.000074,0.000008,0.000003
ExecuteTask,218628,218628.000000,7.803872,0.000000,0.001377,0.000036,0.000000,0.076637,0.000000,0.000025,0.000000,0.000000
FTickFunctionTask,192756,192756.000000,6.041940,0.000000,0.001169,0.000031,0.000000,0.102510,0.000000,0.000118,0.000001,0.000000
DiffuseIndirectAndAO,6338,6338.000000,5.584377,0.000035,0.003546,0.000881,0.000993,0.042690,0.000001,0.001069,0.000007,0.000001
LumenScreenProbeGather,6338,6338.000000,4.971152,0.000034,0.003378,0.000784,0.000811,3.219018,0.000001,0.002753,0.000508,0.000432
PostProcessing,6338,6338.000000,4.760330,0.000223,0.002865,0.000751,0.000944,0.458545,0.000003,0.001792,0.000072,0.000111
ParallelDraw,12677,12677.000000,3.555272,0.000000,0.002371,0.000280,0.000120,3.555272,0.000000,0.002371,0.000280,0.000120
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,6338,6338.000000,3.503189,0.000219,0.002483,0.000553,0.000608,3.503189,0.000219,0.002483,0.000553,0.000608
TG_PostUpdateWork,3169,3169.000000,3.275987,0.000532,0.002191,0.001034,0.000984,0.004457,0.000001,0.000020,0.000001,0.000001
PrepareImageBasedVRS,3169,3169.000000,3.245794,0.000413,0.002892,0.001024,0.000938,0.016516,0.000001,0.000548,0.000005,0.000007
ContrastAdaptiveShading,3169,3169.000000,3.229277,0.000409,0.002887,0.001019,0.000934,3.229277,0.000409,0.002887,0.001019,0.000934
TG_PrePhysics,3169,3169.000000,2.867415,0.000554,0.001569,0.000905,0.000902,0.007223,0.000001,0.000017,0.000002,0.000002
Total Slate Tick Time,6340,6340.000000,2.705149,0.000023,0.001900,0.000427,0.000336,0.021566,0.000000,0.000026,0.000003,0.000005
RenderDeferredLighting,3169,3169.000000,2.614556,0.000434,0.002555,0.000825,0.000756,0.008305,0.000000,0.000715,0.000003,0.000000
Slate::Tick (Time and Widgets),3170,3170.000000,2.541637,0.000351,0.001900,0.000802,0.000727,0.000634,0.000000,0.000002,0.000000,0.000000
GT Total,34464,34464.000000,2.518926,0.000000,0.001240,0.000073,0.000000,0.120743,0.000000,0.000083,0.000004,0.000001
Slate::DrawWindows,3170,3170.000000,2.515425,0.000345,0.001890,0.000794,0.000719,0.058088,0.000003,0.000046,0.000018,0.000018
RedrawViewports,3170,3170.000000,2.514978,0.000687,0.001169,0.000793,0.000784,0.017396,0.000000,0.000022,0.000005,0.000005
FViewport_Draw,3170,3170.000000,2.497582,0.000681,0.001162,0.000788,0.000778,0.168218,0.000022,0.000087,0.000053,0.000052
BasePass,3170,3170.000000,2.291549,0.000276,0.002473,0.000723,0.000719,0.085265,0.000008,0.001203,0.000027,0.000020
Collision,28664,28664.000000,2.232471,0.000000,0.000244,0.000078,0.000079,2.143522,0.000000,0.000225,0.000075,0.000075
GuLiCommanderPresentationActor,3169,3169.000000,1.911646,0.000516,0.000980,0.000603,0.000582,0.004449,0.000001,0.000018,0.000001,0.000001
GuLiCommanderPresentation_RebuildLocalInstances,3169,3169.000000,1.907197,0.000515,0.000978,0.000602,0.000580,0.124350,0.000010,0.000155,0.000039,0.000015
LumenSceneUpdate:,2778,2778.000000,1.868064,0.000011,0.004012,0.000672,0.000052,1.868064,0.000011,0.004012,0.000672,0.000052
ShadowDepths,3169,3169.000000,1.772798,0.000432,0.003004,0.000559,0.000458,0.050454,0.000007,0.001454,0.000016,0.000007
