Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3637,3637.000000,59.661875,0.002158,0.024085,0.016404,0.016554,0.559107,0.000003,0.002964,0.000154,0.000063
SceneRender,3637,3637.000000,58.260706,0.002155,0.023868,0.016019,0.016192,10.558201,0.000002,0.011970,0.002903,0.003024
RenderGraphExecute,7271,7271.000000,48.405289,0.000029,0.023713,0.006657,0.004335,1.792743,0.000001,0.004323,0.000247,0.000045
Scene,3636,3636.000000,45.502451,0.002994,0.022597,0.012514,0.012301,2.101587,0.000005,0.004296,0.000578,0.000309
DiffuseIndirectAndAO,3635,3635.000000,8.741409,0.000042,0.011526,0.002405,0.002362,0.057584,0.000002,0.001673,0.000016,0.000002
LumenScreenProbeGather,3635,3635.000000,7.729641,0.000040,0.006676,0.002126,0.002185,5.252523,0.000001,0.006325,0.001445,0.000960
PostProcessing,3636,3636.000000,7.083937,0.000266,0.010508,0.001948,0.002232,0.654093,0.000000,0.002921,0.000180,0.000118
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3636,3636.000000,5.155137,0.000260,0.009539,0.001418,0.001291,5.155137,0.000260,0.009539,0.001418,0.001291
PrepareImageBasedVRS,1817,1817.000000,4.902992,0.000929,0.005307,0.002698,0.002521,0.039921,0.000001,0.001990,0.000022,0.000001
ContrastAdaptiveShading,1817,1817.000000,4.863071,0.000924,0.005301,0.002676,0.002471,4.863071,0.000924,0.005301,0.002676,0.002471
ParallelDraw,7269,7269.000000,4.542052,0.000000,0.003853,0.000625,0.000078,4.542052,0.000000,0.003853,0.000625,0.000078
RenderDeferredLighting,1818,1818.000000,3.683011,0.000781,0.009020,0.002026,0.002030,0.029688,0.000000,0.001232,0.000016,0.000000
BasePass,1817,1817.000000,3.004996,0.000255,0.004152,0.001654,0.001751,0.192715,0.000022,0.002212,0.000106,0.000022
ShadowDepths,1818,1818.000000,2.428148,0.000716,0.003518,0.001336,0.001112,0.081847,0.000007,0.001910,0.000045,0.000007
PrePass %s %s,1817,1817.000000,2.248628,0.000111,0.003470,0.001238,0.001129,0.260068,0.000020,0.002430,0.000143,0.000020
Nanite::DrawGeometry,3635,3635.000000,2.214693,0.000173,0.002928,0.000609,0.000590,0.409491,0.000021,0.002673,0.000113,0.000048
DiffuseIndirectAndAO,3636,3636.000000,2.030308,0.000071,0.003092,0.000558,0.000315,0.425117,0.000000,0.002425,0.000117,0.000073
UpdateRadianceCaches,3634,3634.000000,1.889807,0.000039,0.002990,0.000520,0.000337,1.889807,0.000039,0.002990,0.000520,0.000337
LumenReflections,1818,1818.000000,1.605191,0.000188,0.003092,0.000883,0.000922,1.605191,0.000188,0.003092,0.000883,0.000922
RenderVirtualShadowMaps,1818,1818.000000,1.553154,0.000262,0.002961,0.000854,0.000917,0.122741,0.000019,0.001951,0.000068,0.000019
ComputeVolumetricFog,1818,1818.000000,1.479656,0.000232,0.003057,0.000814,0.000889,0.002362,0.000000,0.000004,0.000001,0.000001
VolumetricFog,1818,1818.000000,1.477295,0.000231,0.003056,0.000813,0.000888,0.082532,0.000002,0.002549,0.000045,0.000002
CaptureConvolveSkyEnvMap,3634,3634.000000,1.444279,0.000008,0.003218,0.000397,0.000203,0.035189,0.000000,0.001873,0.000010,0.000000
LumenSceneLighting%s,1817,1817.000000,1.335158,0.000169,0.002990,0.000735,0.000853,0.083921,0.000010,0.002287,0.000046,0.000010
FXSystemPreRender,3634,3634.000000,1.279804,0.000000,0.003008,0.000352,0.000076,1.279650,0.000000,0.003008,0.000352,0.000076
Lights,1818,1818.000000,1.243424,0.000167,0.008564,0.000684,0.000845,0.000179,0.000000,0.000002,0.000000,0.000000
DirectLighting,1818,1818.000000,1.243245,0.000167,0.008564,0.000684,0.000845,0.103329,0.000023,0.002317,0.000057,0.000023
UnbatchedLights,1818,1818.000000,1.139916,0.000141,0.008540,0.000627,0.000820,0.000330,0.000000,0.000004,0.000000,0.000000
%s,1818,1818.000000,1.139586,0.000140,0.008540,0.000627,0.000819,0.213456,0.000028,0.002556,0.000117,0.000028
MainPass,3634,3634.000000,1.066618,0.000063,0.002743,0.000294,0.000118,0.674028,0.000040,0.002524,0.000185,0.000065
TranslucencyVolumeLighting,1818,1818.000000,0.954184,0.000129,0.008518,0.000525,0.000214,0.954184,0.000129,0.008518,0.000525,0.000214
ShadowProjectionOnOpaque,1818,1818.000000,0.926130,0.000110,0.008501,0.000509,0.000194,0.926130,0.000110,0.008501,0.000509,0.000194
VolumetricFog::LightScattering,1818,1818.000000,0.878940,0.000139,0.002944,0.000483,0.000168,0.878940,0.000139,0.002944,0.000483,0.000168
HZB,1817,1817.000000,0.804785,0.000128,0.002743,0.000443,0.000128,0.000199,0.000000,0.000002,0.000000,0.000000
BeginOcclusionTests,1817,1817.000000,0.804586,0.000128,0.002742,0.000443,0.000128,0.000206,0.000000,0.000002,0.000000,0.000000
BeginOcclusionTests,1817,1817.000000,0.804379,0.000128,0.002742,0.000443,0.000128,0.000857,0.000000,0.000622,0.000000,0.000000
ViewOcclusionTests,1817,1817.000000,0.803522,0.000128,0.002742,0.000442,0.000128,0.000820,0.000000,0.000590,0.000000,0.000000
BeginOcclusionTests,1817,1817.000000,0.802702,0.000128,0.002742,0.000442,0.000128,0.015182,0.000001,0.001754,0.000008,0.000001
Nanite::VisBuffer,1817,1817.000000,0.784685,0.000173,0.002789,0.000432,0.000173,0.000405,0.000000,0.000003,0.000000,0.000000
IndividualQueries,1817,1817.000000,0.782911,0.000123,0.002737,0.000431,0.000123,0.782911,0.000123,0.002737,0.000431,0.000123
VirtualShadowMapMarkPages,1817,1817.000000,0.773335,0.000141,0.002714,0.000426,0.000141,0.003887,0.000001,0.000005,0.000002,0.000002
ShadowDepths,1817,1817.000000,0.769447,0.000139,0.002712,0.000423,0.000139,0.043513,0.000001,0.002112,0.000024,0.000001
FVirtualShadowMapArray::BeginMarkPages,1817,1817.000000,0.725935,0.000136,0.002709,0.000400,0.000136,0.725935,0.000136,0.002709,0.000400,0.000136
DirectLighting,1817,1817.000000,0.635125,0.000062,0.002657,0.000350,0.000115,0.082351,0.000010,0.002280,0.000045,0.000010
Integrate,1818,1818.000000,0.587311,0.000084,0.002606,0.000323,0.000160,0.587311,0.000084,0.002606,0.000323,0.000160
PostPass,3635,3635.000000,0.547626,0.000055,0.002523,0.000151,0.000080,0.381539,0.000038,0.002495,0.000105,0.000038
VirtualTextureUpdate,1817,1817.000000,0.484122,0.000078,0.002847,0.000266,0.000078,0.484122,0.000078,0.002847,0.000266,0.000078
Capture,2040,2040.000000,0.474589,0.000000,0.002999,0.000233,0.000000,0.230957,0.000000,0.002999,0.000113,0.000000
StochasticLighting,1817,1817.000000,0.395181,0.000067,0.002482,0.000217,0.000067,0.395181,0.000067,0.002482,0.000217,0.000067
FVirtualShadowMapArray::BuildPageAllocation,1817,1817.000000,0.386622,0.000072,0.002738,0.000213,0.000072,0.353639,0.000067,0.002731,0.000195,0.000067
TranslucencyLightingVolume,1818,1818.000000,0.378159,0.000034,0.002505,0.000208,0.000059,0.041291,0.000001,0.002212,0.000023,0.000001
Offscreen,1817,1817.000000,0.371803,0.000017,0.002616,0.000205,0.000044,0.371803,0.000017,0.002616,0.000205,0.000044
SlateUI Title = %s,1817,1817.000000,0.356182,0.000062,0.002358,0.000196,0.000085,0.328632,0.000055,0.002350,0.000181,0.000078
Bloom,1817,1817.000000,0.343080,0.000061,0.002231,0.000189,0.000061,0.343080,0.000061,0.002231,0.000189,0.000061
Radiosity,1817,1817.000000,0.338532,0.000054,0.002315,0.000186,0.000077,0.338532,0.000054,0.002315,0.000186,0.000077
MotionBlur,1817,1817.000000,0.330616,0.000049,0.002528,0.000182,0.000049,0.274831,0.000034,0.002507,0.000151,0.000034
RayTracingScene,1817,1817.000000,0.307148,0.000064,0.002694,0.000169,0.000091,0.307148,0.000064,0.002694,0.000169,0.000091
RenderVirtualShadowMaps,1818,1818.000000,0.305489,0.000049,0.002381,0.000168,0.000073,0.001262,0.000000,0.000003,0.000001,0.000001
Batched,1818,1818.000000,0.304227,0.000049,0.002380,0.000167,0.000073,0.033573,0.000006,0.001690,0.000018,0.000006
SkyAtmosphereLUTs,1817,1817.000000,0.288103,0.000052,0.002644,0.000159,0.000052,0.028381,0.000002,0.001826,0.000016,0.000002
VolumetricFog::FinalIntegration,1818,1818.000000,0.282743,0.000029,0.002412,0.000156,0.000053,0.282743,0.000029,0.002412,0.000156,0.000053
FilterTranslucentVolume,1818,1818.000000,0.281880,0.000021,0.002312,0.000155,0.000045,0.281880,0.000021,0.002312,0.000155,0.000045
BuildCardUpdateContext,1817,1817.000000,0.277581,0.000026,0.002500,0.000153,0.000026,0.277581,0.000026,0.002500,0.000153,0.000026
CullingPasses,1818,1818.000000,0.270654,0.000041,0.002372,0.000149,0.000064,0.270654,0.000041,0.002372,0.000149,0.000064
InstanceCulling,7269,7269.000000,0.263270,0.000004,0.002097,0.000036,0.000004,0.263270,0.000004,0.002097,0.000036,0.000004
BuildHZB,3634,3634.000000,0.254101,0.000019,0.002208,0.000070,0.000019,0.254101,0.000019,0.002208,0.000070,0.000019
Nanite::Streaming,1817,1817.000000,0.251157,0.000064,0.002064,0.000138,0.000084,0.001784,0.000000,0.000011,0.000001,0.000001
Nanite::Readback,1817,1817.000000,0.249373,0.000063,0.002063,0.000137,0.000083,0.249373,0.000063,0.002063,0.000137,0.000083
