Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
CullingPasses,2957,2957.000000,0.265585,0.000036,0.001110,0.000090,0.000047,0.265585,0.000036,0.001110,0.000090,0.000047
RayTracingScene,2957,2957.000000,0.256070,0.000053,0.000973,0.000087,0.000062,0.256070,0.000053,0.000973,0.000087,0.000062
ReceiveTick,2772,2772.000000,0.255083,0.000023,0.000318,0.000092,0.000097,0.006229,0.000000,0.000041,0.000002,0.000003
FWaitingQueue_Unpark_SignalWaitingThread,61293,61293.000000,0.254604,0.000000,0.000137,0.000004,0.000003,0.254604,0.000000,0.000137,0.000004,0.000003
STAT_NiagaraPostActorTick_GT,2957,2957.000000,0.249113,0.000000,0.002203,0.000084,0.000000,0.005514,0.000000,0.000031,0.000002,0.000002
MotionBlur,2957,2957.000000,0.243661,0.000049,0.000945,0.000082,0.000049,0.174012,0.000034,0.000924,0.000059,0.000034
ForcedWaitForAsync,449,449.000000,0.240410,0.000000,0.002196,0.000535,0.000643,0.001482,0.000002,0.000031,0.000003,0.000003
USkeletalMeshComponent_CompleteParallelAnimationEvaluation,11828,11828.000000,0.236555,0.000006,0.000259,0.000020,0.000009,0.011398,0.000000,0.000033,0.000001,0.000001
NetBroadcastTickTime,2957,2957.000000,0.236215,0.000047,0.000392,0.000080,0.000061,0.001814,0.000000,0.000007,0.000001,0.000001
Net Broadcast Tick Time,2957,2957.000000,0.234401,0.000047,0.000391,0.000079,0.000061,0.011250,0.000002,0.000060,0.000004,0.000003
TranslucencyLightingVolume,2957,2957.000000,0.228394,0.000036,0.001141,0.000077,0.000058,0.016723,0.000001,0.000791,0.000006,0.000001
ExecuteUbergraph_BP_MiningVehicle_TransporterLvl2,2772,2772.000000,0.226831,0.000022,0.000299,0.000082,0.000086,0.006853,0.000000,0.000047,0.000002,0.000002
ApplyMiningVisuals,2790,2790.000000,0.225276,0.000016,0.003696,0.000081,0.000091,0.025057,0.000002,0.000074,0.000009,0.000010
Post Anim Evaluation,11828,11828.000000,0.225156,0.000006,0.000256,0.000019,0.000008,0.037829,0.000001,0.000139,0.000003,0.000002
FParallelAnimationCompletionTask,11828,11828.000000,0.224581,0.000000,0.000261,0.000019,0.000008,0.002830,0.000000,0.000036,0.000000,0.000000
NetDriver TickFlush,2957,2957.000000,0.223151,0.000044,0.000386,0.000075,0.000057,0.003934,0.000001,0.000195,0.000001,0.000001
RenderSky,1110,1110.000000,0.220155,0.000014,0.001341,0.000198,0.000181,0.001665,0.000000,0.000005,0.000002,0.000001
GameNetDriver,2957,2957.000000,0.219217,0.000043,0.000384,0.000074,0.000057,0.115779,0.000031,0.000160,0.000039,0.000038
WaitForTasks,963,963.000000,0.218652,0.000003,0.001018,0.000227,0.000218,0.218652,0.000003,0.001018,0.000227,0.000218
Capture,1665,1665.000000,0.215785,0.000000,0.001337,0.000130,0.000014,0.215785,0.000000,0.001337,0.000130,0.000014
SkyAtmosphereLUTs,2957,2957.000000,0.213572,0.000052,0.000979,0.000072,0.000061,0.012429,0.000002,0.000629,0.000004,0.000002
Nanite::ShadeBinning,2956,2956.000000,0.211676,0.000014,0.001003,0.000072,0.000044,0.211676,0.000014,0.001003,0.000072,0.000044
RenderCloud,1110,1110.000000,0.209032,0.000006,0.001573,0.000188,0.000117,0.003091,0.000000,0.000616,0.000003,0.000000
TG_StartPhysics,2957,2957.000000,0.205647,0.000046,0.000246,0.000070,0.000066,0.005530,0.000001,0.000041,0.000002,0.000002
Reset Async Trace Time,2957,2957.000000,0.200143,0.000001,0.000304,0.000068,0.000065,0.185500,0.000001,0.000276,0.000063,0.000062
NaniteBasePass,2957,2957.000000,0.199484,0.000047,0.001268,0.000067,0.000047,0.004017,0.000001,0.000009,0.000001,0.000001
FMassProcessingPhase::ExecuteTick EMassProcessingPhase::PrePhysics,2957,2957.000000,0.198901,0.000041,0.000314,0.000067,0.000066,0.070648,0.000015,0.000216,0.000024,0.000023
Nanite::EmitDepthTargets,2957,2957.000000,0.195467,0.000046,0.001267,0.000066,0.000046,0.195467,0.000046,0.001267,0.000066,0.000046
STAT_PostprocessSettings,2957,2957.000000,0.194926,0.000053,0.000266,0.000066,0.000062,0.018546,0.000004,0.000040,0.000006,0.000006
VolumetricFog::FinalIntegration,2957,2957.000000,0.193355,0.000027,0.000897,0.000065,0.000044,0.193355,0.000027,0.000897,0.000065,0.000044
[Scene] - EndFrame,2957,2957.000000,0.181016,0.000036,0.000218,0.000061,0.000055,0.024192,0.000005,0.000057,0.000008,0.000008
NodeAndClusterCull,11828,11828.000000,0.180932,0.000007,0.000985,0.000015,0.000007,0.180932,0.000007,0.000985,0.000015,0.000007
HUD Time,2957,2957.000000,0.180486,0.000049,0.000222,0.000061,0.000058,0.180486,0.000049,0.000222,0.000061,0.000058
BuildHZB,5914,5914.000000,0.180301,0.000018,0.000864,0.000030,0.000018,0.180301,0.000018,0.000864,0.000030,0.000018
Submit,2957,2957.000000,0.179783,0.000034,0.000882,0.000061,0.000043,0.179783,0.000034,0.000882,0.000061,0.000043
UpdateDistanceFieldAtlas,2957,2957.000000,0.175209,0.000029,0.001031,0.000059,0.000039,0.175209,0.000029,0.001031,0.000059,0.000039
HitTestGrid AddWidget,461285,461285.000000,0.170855,0.000000,0.000179,0.000000,0.000000,0.170855,0.000000,0.000179,0.000000,0.000000
TextureDownsampleChain,5914,5914.000000,0.169538,0.000010,0.001013,0.000029,0.000030,0.169538,0.000010,0.001013,0.000029,0.000030
TG_PostPhysics,2957,2957.000000,0.168376,0.000038,0.000857,0.000057,0.000054,0.003588,0.000000,0.000026,0.000001,0.000001
Slate::Tick (Platform and Input),2957,2957.000000,0.165895,0.000021,0.000282,0.000056,0.000063,0.002985,0.000000,0.000004,0.000001,0.000001
PostProcessMaterial %dx%d Material=%s,2957,2957.000000,0.164390,0.000027,0.001067,0.000056,0.000027,0.164390,0.000027,0.001067,0.000056,0.000027
Start TG_DuringPhysics,2957,2957.000000,0.161441,0.000035,0.000326,0.000055,0.000041,0.022210,0.000006,0.000197,0.000008,0.000008
