Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3632,3632.000000,59.684084,0.000898,0.020318,0.016433,0.016591,0.541146,0.000002,0.002591,0.000149,0.000081
SceneRender,3632,3632.000000,58.293527,0.000874,0.019739,0.016050,0.016309,10.581744,0.000001,0.007553,0.002913,0.003014
RenderGraphExecute,7262,7262.000000,48.417215,0.000032,0.019115,0.006667,0.002634,1.794445,0.000002,0.003546,0.000247,0.000038
Scene,3631,3631.000000,45.484539,0.000105,0.017694,0.012527,0.012364,1.990775,0.000002,0.003963,0.000548,0.000322
DiffuseIndirectAndAO,3629,3629.000000,8.758123,0.000043,0.007171,0.002413,0.002491,0.074756,0.000001,0.002071,0.000021,0.000001
LumenScreenProbeGather,3628,3628.000000,7.680815,0.000041,0.006487,0.002117,0.002190,5.215669,0.000001,0.006155,0.001438,0.000903
PostProcessing,3630,3630.000000,7.166634,0.000230,0.005189,0.001974,0.002184,0.650213,0.000003,0.002918,0.000179,0.000121
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3630,3630.000000,5.223996,0.000223,0.004569,0.001439,0.001233,5.223996,0.000223,0.004569,0.001439,0.001233
PrepareImageBasedVRS,1814,1814.000000,4.903178,0.000946,0.005167,0.002703,0.002481,0.052472,0.000001,0.002536,0.000029,0.000001
ContrastAdaptiveShading,1814,1814.000000,4.850706,0.000940,0.005157,0.002674,0.002431,4.850706,0.000940,0.005157,0.002674,0.002431
ParallelDraw,7257,7257.000000,4.652974,0.000000,0.004082,0.000641,0.000083,4.652974,0.000000,0.004082,0.000641,0.000083
RenderDeferredLighting,1815,1815.000000,3.610200,0.000769,0.004210,0.001989,0.001985,0.020125,0.000000,0.001940,0.000011,0.000000
BasePass,1814,1814.000000,3.139841,0.000269,0.004219,0.001731,0.001905,0.213795,0.000023,0.002357,0.000118,0.000023
ShadowDepths,1814,1814.000000,2.483283,0.000717,0.003741,0.001369,0.001114,0.095974,0.000007,0.002401,0.000053,0.000007
Nanite::DrawGeometry,3628,3628.000000,2.239196,0.000172,0.003078,0.000617,0.000730,0.403912,0.000028,0.002865,0.000111,0.000028
PrePass %s %s,1814,1814.000000,2.212938,0.000115,0.003778,0.001220,0.001151,0.214014,0.000020,0.002291,0.000118,0.000020
DiffuseIndirectAndAO,3630,3630.000000,1.988976,0.000074,0.003071,0.000548,0.000316,0.431558,0.000000,0.002790,0.000119,0.000085
UpdateRadianceCaches,3628,3628.000000,1.841479,0.000039,0.003155,0.000508,0.000322,1.841479,0.000039,0.003155,0.000508,0.000322
LumenReflections,1815,1815.000000,1.557418,0.000171,0.003070,0.000858,0.000932,1.557418,0.000171,0.003070,0.000858,0.000932
