ThreadId,TimerName,StartTime,EndTime,Duration
2,GuLiCommander_MovePlanning_Route,667.907193,667.907193,0.000000100
2,GuLiCommander_MovePlanning_Route,667.907195,667.907195,0.000000100
2,GuLiCommander_MovePlanning_Route,667.907196,667.907196,0.000000100
2,GuLiCommander_MovePlanning_Route,667.907196,667.907207,0.000010800
2,GuLiCommander_MovePlanning_Route,667.907244,667.907254,0.000009400
2,GuLiCommander_MovePlanning_Route,667.907301,667.907309,0.000008000
2,GuLiCommander_MovePlanning_Route,667.907335,667.907335,0.000000100
2,GuLiCommander_MovePlanning_Route,667.907357,667.907357,0.000000200
2,GuLiCommander_MovePlanning_Route,667.907377,667.907377,0.000000100
2,GuLiCommander_MovePlanning_Route,667.907412,667.907412,0.000000100
2,GuLiCommander_MovePlanning_Route,667.935609,667.935636,0.000026600
2,GuLiCommander_MovePlanning_Route,667.935639,667.935639,0.000000100
2,GuLiCommander_MovePlanning_Route,667.93564,667.93564,0.000000000
2,GuLiCommander_MovePlanning_Route,667.935642,667.935642,0.000000100
2,GuLiCommander_MovePlanning_Route,667.935644,667.935644,0.000000100
2,GuLiCommander_MovePlanning_Route,667.935646,667.935646,0.000000100
2,GuLiCommander_MovePlanning_Route,667.935647,667.935648,0.000000100
2,GuLiCommander_MovePlanning_Route,667.935649,667.935649,0.000000100
2,GuLiCommander_MovePlanning_Route,667.93565,667.935683,0.000033100
2,GuLiCommander_MovePlanning_Route,667.935742,667.935751,0.000008800
2,GuLiCommander_MovePlanning_Route,667.935774,667.935783,0.000009300
2,GuLiCommander_MovePlanning_Route,667.935811,667.935811,0.000000100
2,GuLiCommander_MovePlanning_Route,667.935842,667.935842,0.000000100
2,GuLiCommander_MovePlanning_Route,667.93587,667.93587,0.000000000
2,GuLiCommander_MovePlanning_Route,667.93592,667.93592,0.000000100
2,GuLiCommander_MovePlanning_Route,667.962977,667.963027,0.000050400
2,GuLiCommander_MovePlanning_Route,667.963092,667.963092,0.000000200
2,GuLiCommander_MovePlanning_Route,667.963094,667.963095,0.000000200
2,GuLiCommander_MovePlanning_Route,667.963095,667.963096,0.000000100
2,GuLiCommander_MovePlanning_Route,667.963097,667.963097,0.000000100
2,GuLiCommander_MovePlanning_Route,667.963098,667.963098,0.000000100
2,GuLiCommander_MovePlanning_Route,667.963099,667.963099,0.000000100
2,GuLiCommander_MovePlanning_Route,667.963101,667.963101,0.000000100
2,GuLiCommander_MovePlanning_Route,667.963144,667.963155,0.000011400
2,GuLiCommander_MovePlanning_Route,667.963194,667.963204,0.000010400
2,GuLiCommander_MovePlanning_Route,667.963248,667.963258,0.000009800
2,GuLiCommander_MovePlanning_Route,667.963284,667.963284,0.000000100
2,GuLiCommander_MovePlanning_Route,667.963332,667.963332,0.000000100
2,GuLiCommander_MovePlanning_Route,667.963361,667.963361,0.000000100
2,GuLiCommander_MovePlanning_Route,667.963399,667.963399,0.000000100
2,GuLiCommander_MovePlanning_Route,668.001129,668.001166,0.000036500
2,GuLiCommander_MovePlanning_Route,668.001168,668.001168,0.000000100
2,GuLiCommander_MovePlanning_Route,668.001169,668.001169,0.000000100
2,GuLiCommander_MovePlanning_Route,668.001171,668.001171,0.000000000
2,GuLiCommander_MovePlanning_Route,668.001173,668.001173,0.000000100
2,GuLiCommander_MovePlanning_Route,668.001175,668.001175,0.000000700
2,GuLiCommander_MovePlanning_Route,668.001178,668.001178,0.000000100
2,GuLiCommander_MovePlanning_Route,668.00118,668.001181,0.000000100
2,GuLiCommander_MovePlanning_Route,668.001248,668.001261,0.000012700
2,GuLiCommander_MovePlanning_Route,668.001288,668.0013,0.000012200
2,GuLiCommander_MovePlanning_Route,668.001321,668.001329,0.000008600
2,GuLiCommander_MovePlanning_Route,668.001372,668.001372,0.000000100
2,GuLiCommander_MovePlanning_Route,668.001431,668.001431,0.000000100
2,GuLiCommander_MovePlanning_Route,668.001475,668.001476,0.000000100
2,GuLiCommander_MovePlanning_Route,668.001517,668.001517,0.000000300
2,GuLiCommander_MovePlanning_Route,668.037062,668.037105,0.000043200
2,GuLiCommander_MovePlanning_Route,668.037109,668.03711,0.000000100
2,GuLiCommander_MovePlanning_Route,668.037113,668.037113,0.000000100
2,GuLiCommander_MovePlanning_Route,668.037116,668.037116,0.000000100
2,GuLiCommander_MovePlanning_Route,668.037117,668.037118,0.000000100
2,GuLiCommander_MovePlanning_Route,668.03712,668.03712,0.000000000
2,GuLiCommander_MovePlanning_Route,668.037123,668.037123,0.000000100
2,GuLiCommander_MovePlanning_Route,668.037126,668.037126,0.000000000
2,GuLiCommander_MovePlanning_Route,668.037128,668.037141,0.000012500
2,GuLiCommander_MovePlanning_Route,668.037184,668.037193,0.000009100
2,GuLiCommander_MovePlanning_Route,668.037236,668.037247,0.000010600
2,GuLiCommander_MovePlanning_Route,668.037301,668.037301,0.000000100
2,GuLiCommander_MovePlanning_Route,668.037325,668.037325,0.000000100
2,GuLiCommander_MovePlanning_Route,668.037359,668.037359,0.000000100
2,GuLiCommander_MovePlanning_Route,668.037399,668.0374,0.000000200
2,GuLiCommander_MovePlanning_Route,668.062409,668.062448,0.000038900
2,GuLiCommander_MovePlanning_Route,668.062523,668.062523,0.000000200
2,GuLiCommander_MovePlanning_Route,668.062525,668.062525,0.000000100
2,GuLiCommander_MovePlanning_Route,668.062526,668.062526,0.000000100
2,GuLiCommander_MovePlanning_Route,668.062528,668.062528,0.000000100
2,GuLiCommander_MovePlanning_Route,668.062529,668.062529,0.000000100
2,GuLiCommander_MovePlanning_Route,668.062531,668.062531,0.000000100
2,GuLiCommander_MovePlanning_Route,668.062533,668.062533,0.000000100
2,GuLiCommander_MovePlanning_Route,668.062534,668.062547,0.000012600
2,GuLiCommander_MovePlanning_Route,668.0626,668.06261,0.000010200
2,GuLiCommander_MovePlanning_Route,668.06266,668.06267,0.000009300
2,GuLiCommander_MovePlanning_Route,668.062701,668.062701,0.000000100
2,GuLiCommander_MovePlanning_Route,668.062742,668.062742,0.000000100
2,GuLiCommander_MovePlanning_Route,668.062786,668.062786,0.000000100
2,GuLiCommander_MovePlanning_Route,668.062809,668.062809,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098045,668.098082,0.000037200
2,GuLiCommander_MovePlanning_Route,668.098084,668.098084,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098086,668.098086,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098088,668.098088,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098089,668.09809,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098092,668.098092,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098093,668.098094,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098095,668.098095,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098145,668.098157,0.000012200
2,GuLiCommander_MovePlanning_Route,668.098195,668.098207,0.000011600
2,GuLiCommander_MovePlanning_Route,668.098254,668.098263,0.000009400
2,GuLiCommander_MovePlanning_Route,668.098321,668.098321,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098348,668.098348,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098382,668.098382,0.000000100
2,GuLiCommander_MovePlanning_Route,668.098422,668.098422,0.000000100
2,GuLiCommander_MovePlanning_Route,668.127952,668.127992,0.000039000
2,GuLiCommander_MovePlanning_Route,668.127997,668.127997,0.000000100
2,GuLiCommander_MovePlanning_Route,668.127999,668.127999,0.000000100
2,GuLiCommander_MovePlanning_Route,668.128001,668.128001,0.000000000
2,GuLiCommander_MovePlanning_Route,668.128003,668.128003,0.000000100
2,GuLiCommander_MovePlanning_Route,668.128004,668.128004,0.000000100
2,GuLiCommander_MovePlanning_Route,668.128006,668.128006,0.000000000
2,GuLiCommander_MovePlanning_Route,668.128008,668.128008,0.000000000
2,GuLiCommander_MovePlanning_Route,668.128054,668.128068,0.000014100
2,GuLiCommander_MovePlanning_Route,668.128101,668.128112,0.000010500
2,GuLiCommander_MovePlanning_Route,668.128135,668.128146,0.000011800
2,GuLiCommander_MovePlanning_Route,668.128168,668.128168,0.000000100
2,GuLiCommander_MovePlanning_Route,668.128209,668.128209,0.000000200
2,GuLiCommander_MovePlanning_Route,668.128245,668.128245,0.000000100
2,GuLiCommander_MovePlanning_Route,668.128282,668.128282,0.000000100
2,GuLiCommander_MovePlanning_Route,668.151455,668.151491,0.000036200
2,GuLiCommander_MovePlanning_Route,668.151572,668.151572,0.000000200
2,GuLiCommander_MovePlanning_Route,668.151574,668.151574,0.000000100
2,GuLiCommander_MovePlanning_Route,668.151575,668.151575,0.000000100
2,GuLiCommander_MovePlanning_Route,668.151577,668.151577,0.000000100
2,GuLiCommander_MovePlanning_Route,668.151579,668.151579,0.000000100
2,GuLiCommander_MovePlanning_Route,668.15158,668.15158,0.000000100
2,GuLiCommander_MovePlanning_Route,668.151583,668.151583,0.000000100
2,GuLiCommander_MovePlanning_Route,668.151585,668.151597,0.000012500
2,GuLiCommander_MovePlanning_Route,668.151636,668.151646,0.000010500
2,GuLiCommander_MovePlanning_Route,668.151672,668.151681,0.000009400
2,GuLiCommander_MovePlanning_Route,668.151722,668.151722,0.000000100
2,GuLiCommander_MovePlanning_Route,668.151775,668.151775,0.000000100
2,GuLiCommander_MovePlanning_Route,668.151817,668.151818,0.000000100
2,GuLiCommander_MovePlanning_Route,668.151862,668.151863,0.000000100
2,GuLiCommander_MovePlanning_Route,668.180692,668.180725,0.000032400
2,GuLiCommander_MovePlanning_Route,668.180728,668.180728,0.000000100
2,GuLiCommander_MovePlanning_Route,668.18073,668.18073,0.000000100
2,GuLiCommander_MovePlanning_Route,668.180732,668.180732,0.000000100
2,GuLiCommander_MovePlanning_Route,668.180734,668.180735,0.000000100
2,GuLiCommander_MovePlanning_Route,668.180737,668.180738,0.000000100
2,GuLiCommander_MovePlanning_Route,668.18074,668.18074,0.000000100
2,GuLiCommander_MovePlanning_Route,668.180743,668.180743,0.000000000
2,GuLiCommander_MovePlanning_Route,668.180743,668.180755,0.000011500
2,GuLiCommander_MovePlanning_Route,668.180823,668.180835,0.000011300
2,GuLiCommander_MovePlanning_Route,668.180886,668.180897,0.000011500
