monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16800911.551526699,38.371706098,127.0.0.1:18063,2364683,29333,28
16800911.568365701,38.388545100,127.0.0.1:18063,2365077,29371,28
16800911.584495299,38.404674698,127.0.0.1:18063,2365077,29371,28
16800911.603475101,38.423654500,127.0.0.1:18063,2371120,29409,28
16800911.620499499,38.440678898,127.0.0.1:18063,2377112,29447,28
16800911.637220401,38.457399800,127.0.0.1:18063,2377174,29485,28
16800911.655452400,38.475631800,127.0.0.1:18063,2386701,29523,28
16800911.671270799,38.491450198,127.0.0.1:18063,2388897,29561,28
16800911.688616201,38.508795600,127.0.0.1:18063,2394109,29599,28
16800911.706646401,38.526825801,127.0.0.1:18063,2400125,29637,28
16800911.723655399,38.543834798,127.0.0.1:18063,2400983,29675,28
16800911.741108801,38.561288200,127.0.0.1:18063,2406179,29713,28
16800911.757652301,38.577831700,127.0.0.1:18063,2409246,29751,28
16800911.775562599,38.595741998,127.0.0.1:18063,2409246,29751,28
16800911.792404100,38.612583499,127.0.0.1:18063,2415341,29789,28
16800911.808720998,38.628900398,127.0.0.1:18063,2415648,29827,28
16800911.826013699,38.646193098,127.0.0.1:18063,2421501,29865,28
16800911.844317399,38.664496798,127.0.0.1:18063,2431180,29903,28
16800911.861139499,38.681318898,127.0.0.1:18063,2433437,29941,28
16800911.878683701,38.698863100,127.0.0.1:18063,2436578,29979,28
16800911.894994602,38.715174001,127.0.0.1:18063,2436616,30017,28
16800911.913705800,38.733885199,127.0.0.1:18063,2442647,30055,28
16800911.930101302,38.750280701,127.0.0.1:18063,2442647,30055,28
16800911.947546400,38.767725799,127.0.0.1:18063,2450861,30093,28
16800911.964967500,38.785146900,127.0.0.1:18063,2450910,30131,28
16800911.982279401,38.802458800,127.0.0.1:18063,2456926,30169,28
16800912.000190299,38.820369698,127.0.0.1:18063,2457012,30207,28
16800912.015898399,38.836077798,127.0.0.1:18063,2463004,30245,28
16800912.034152001,38.854331400,127.0.0.1:18063,2463004,30245,28
16800912.048556600,38.868735999,127.0.0.1:18063,2472547,30283,28
16800912.068030301,38.888209701,127.0.0.1:18063,2475075,30321,28
16800912.082722001,38.902901400,127.0.0.1:18063,2479941,30359,28
16800912.101252601,38.921432000,127.0.0.1:18063,2479992,30397,28
16800912.118937299,38.939116698,127.0.0.1:18063,2486008,30435,28
16800912.134618700,38.954798099,127.0.0.1:18063,2486070,30473,28
16800912.152325898,38.972505298,127.0.0.1:18063,2492077,30511,28
16800912.169818599,38.989997998,127.0.0.1:18063,2492126,30549,28
16800912.187804900,39.007984299,127.0.0.1:18063,2492188,30587,28
16800912.204853602,39.025033001,127.0.0.1:18063,2498204,30625,28
16800912.221164901,39.041344300,127.0.0.1:18063,2498242,30663,28
16800912.239213198,39.059392598,127.0.0.1:18063,2504234,30701,28
16800912.257219601,39.077399001,127.0.0.1:18063,2512410,30739,28
16800912.274330400,39.094509799,127.0.0.1:18063,2512497,30777,28
16800912.291636601,39.111816000,127.0.0.1:18063,2518550,30815,28
16800912.309733599,39.129912999,127.0.0.1:18063,2518638,30853,28
16800912.326349400,39.146528799,127.0.0.1:18063,2524110,30891,28
16800912.344666000,39.164845400,127.0.0.1:18063,2530126,30929,28
16800912.360900201,39.181079600,127.0.0.1:18063,2536631,30967,28
16800912.378916901,39.199096300,127.0.0.1:18063,2539772,31005,28
16800912.395527299,39.215706699,127.0.0.1:18063,2539886,31043,28
16800912.412886500,39.233065899,127.0.0.1:18063,2545878,31081,28
16800912.429760501,39.249939900,127.0.0.1:18063,2545878,31081,28
16800912.447975799,39.268155199,127.0.0.1:18063,2551074,31119,28
16800912.464888301,39.285067700,127.0.0.1:18063,2554165,31157,28
16800912.482573699,39.302753098,127.0.0.1:18063,2560172,31195,28
16800912.499309599,39.319488999,127.0.0.1:18063,2560210,31233,28
16800912.518351700,39.338531099,127.0.0.1:18063,2566226,31271,28
16800912.534581400,39.354760800,127.0.0.1:18063,2566226,31271,28
16800912.553017601,39.373197000,127.0.0.1:18063,2575825,31309,28
16800912.568608999,39.388788398,127.0.0.1:18063,2578294,31347,28
16800912.587088902,39.407268301,127.0.0.1:18063,2578369,31385,28
16800912.604288101,39.424467500,127.0.0.1:18063,2584400,31423,28
16800912.622274701,39.442454100,127.0.0.1:18063,2584400,31423,28
16800912.639996700,39.460176099,127.0.0.1:18063,2590392,31461,28
16800912.656501200,39.476680599,127.0.0.1:18063,2596418,31499,28
16800912.673534799,39.493714198,127.0.0.1:18063,2596480,31537,28
16800912.690667201,39.510846600,127.0.0.1:18063,2596518,31575,28
16800912.707880799,39.528060198,127.0.0.1:18063,2602511,31613,28
16800912.725090399,39.545269798,127.0.0.1:18063,2602587,31651,28
16800912.742672302,39.562851701,127.0.0.1:18063,2608603,31689,28
16800912.759983800,39.580163199,127.0.0.1:18063,2616792,31727,28
16800912.776878498,39.597057898,127.0.0.1:18063,2616841,31765,28
16800912.794306900,39.614486299,127.0.0.1:18063,2622044,31803,28
16800912.809608102,39.629787501,127.0.0.1:18063,2622919,31841,28
16800912.827145699,39.647325099,127.0.0.1:18063,2628421,31879,28
16800912.844816100,39.664995499,127.0.0.1:18063,2634393,31917,28
16800912.861830398,39.682009798,127.0.0.1:18063,2635312,31955,28
16800912.879959300,39.700138699,127.0.0.1:18063,2640783,31993,28
16800912.897380900,39.717560299,127.0.0.1:18063,2641369,32031,28
16800912.913670599,39.733849999,127.0.0.1:18063,2641407,32069,28
16800912.929724999,39.749904398,127.0.0.1:18063,2646531,32107,28
16800912.948159002,39.768338401,127.0.0.1:18063,2655650,32145,28
16800912.965087801,39.785267200,127.0.0.1:18063,2659161,32183,28
16800912.983445100,39.803624500,127.0.0.1:18063,2659199,32221,28
16800912.999005102,39.819184501,127.0.0.1:18063,2665214,32259,28
16800913.017489500,39.837668899,127.0.0.1:18063,2665276,32297,28
16800913.033491999,39.853671398,127.0.0.1:18063,2671306,32335,28
16800913.051315501,39.871494900,127.0.0.1:18063,2677298,32373,28
16800913.067629199,39.887808599,127.0.0.1:18063,2677630,32411,28
16800913.084446002,39.904625401,127.0.0.1:18063,2683714,32449,28
16800913.102842402,39.923021801,127.0.0.1:18063,2683759,32487,28
16800913.120032500,39.940211900,127.0.0.1:18063,2689752,32525,28
16800913.137348201,39.957527600,127.0.0.1:18063,2689814,32563,28
16800913.155074801,39.975254200,127.0.0.1:18063,2695866,32601,28
16800913.171979900,39.992159300,127.0.0.1:18063,2695915,32639,28
16800913.188870098,40.009049498,127.0.0.1:18063,2701922,32677,28
16800913.206388399,40.026567798,127.0.0.1:18063,2701984,32715,28
16800913.222546399,40.042725798,127.0.0.1:18063,2708000,32753,28
16800913.240412802,40.060592201,127.0.0.1:18063,2708038,32791,28
16800913.256386999,40.076566398,127.0.0.1:18063,2714030,32829,28
16800913.274589200,40.094768599,127.0.0.1:18063,2714102,32867,28
16800913.290942200,40.111121599,127.0.0.1:18063,2720154,32905,28
16800913.309172101,40.129351500,127.0.0.1:18063,2720207,32943,28
16800913.325956199,40.146135598,127.0.0.1:18063,2726482,32981,28
16800913.343317099,40.163496498,127.0.0.1:18063,2726569,33019,28
16800913.360309999,40.180489399,127.0.0.1:18063,2732634,33057,28
16800913.377824601,40.198004000,127.0.0.1:18063,2732683,33095,28
16800913.394398000,40.214577399,127.0.0.1:18063,2738674,33133,28
16800913.411163200,40.231342599,127.0.0.1:18063,2743912,33171,28
16800913.427878600,40.248057999,127.0.0.1:18063,2744767,33209,28
16800913.445455100,40.265634499,127.0.0.1:18063,2749981,33247,28
16800913.464024201,40.284203600,127.0.0.1:18063,2750870,33285,28
16800913.479651600,40.299830999,127.0.0.1:18063,2756722,33323,28
16800913.496930100,40.317109499,127.0.0.1:18063,2756960,33361,28
16800913.514856901,40.335036300,127.0.0.1:18063,2762101,33399,28
16800913.533015799,40.353195198,127.0.0.1:18063,2762952,33437,28
16800913.547821600,40.368000999,127.0.0.1:18063,2769080,33475,28
16800913.567139301,40.387318701,127.0.0.1:18063,2769374,33513,28
16800913.584162999,40.404342398,127.0.0.1:18063,2775392,33551,28
16800913.603489000,40.423668399,127.0.0.1:18063,2775467,33589,28
16800913.618446901,40.438626301,127.0.0.1:18063,2781483,33627,28
16800913.635232698,40.455412097,127.0.0.1:18063,2781483,33627,28
16800913.653053701,40.473233100,127.0.0.1:18063,2787539,33665,28
16800913.671466399,40.491645798,127.0.0.1:18063,2787601,33703,28
16800913.687616602,40.507796001,127.0.0.1:18063,2787663,33741,28
16800913.704846099,40.525025498,127.0.0.1:18063,2793692,33779,28
