monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16888105.584304400,76.595299501,127.0.0.1:59616,41026,1062236,28
16888105.617790598,76.628785700,127.0.0.1:59616,41102,1062284,28
16888105.629643500,76.640638601,127.0.0.1:59616,41102,1064078,28
16888105.649194598,76.660189699,127.0.0.1:59616,41140,1064131,28
16888105.673621200,76.684616301,127.0.0.1:59616,41178,1065939,28
16888105.683352102,76.694347203,127.0.0.1:59616,41298,1070049,28
16888105.696490601,76.707485702,127.0.0.1:59616,41336,1073548,28
16888105.716529001,76.727524102,127.0.0.1:59616,41374,1075514,28
16888105.731240399,76.742235500,127.0.0.1:59616,41412,1075590,28
16888105.750647500,76.761642601,127.0.0.1:59616,41450,1077562,28
16888105.772801299,76.783796400,127.0.0.1:59616,41526,1077860,28
16888105.787071601,76.798066702,127.0.0.1:59616,41646,1082081,28
16888105.798241001,76.809236102,127.0.0.1:59616,41722,1082132,28
16888105.818843000,76.829838101,127.0.0.1:59616,41760,1084127,28
16888105.831566401,76.842561502,127.0.0.1:59616,41798,1084165,28
16888105.853019100,76.864014201,127.0.0.1:59616,41836,1086147,28
16888105.874025699,76.885020800,127.0.0.1:59616,41874,1086185,28
16888105.886423800,76.897418901,127.0.0.1:59616,41994,1090495,28
16888105.900978401,76.911973502,127.0.0.1:59616,42070,1093994,28
16888105.920687500,76.931682602,127.0.0.1:59616,42108,1096108,28
16888105.933744401,76.944739502,127.0.0.1:59616,42146,1096146,28
16888105.954753298,76.965748399,127.0.0.1:59616,42222,1098264,28
16888105.974978998,76.985974099,127.0.0.1:59616,42260,1098302,28
16888105.987954300,76.998949401,127.0.0.1:59616,42380,1100357,28
16888106.000185400,77.011180501,127.0.0.1:59616,42456,1100410,28
16888106.020307399,77.031302501,127.0.0.1:59616,42494,1100703,28
16888106.034359802,77.045354903,127.0.0.1:59616,42494,1102767,28
16888106.055033699,77.066028800,127.0.0.1:59616,42570,1102812,28
16888106.074645098,77.085640199,127.0.0.1:59616,42570,1104891,28
16888106.086796999,77.097792100,127.0.0.1:59616,42728,1109155,28
16888106.100480199,77.111475300,127.0.0.1:59616,42804,1109193,28
16888106.119713400,77.130708501,127.0.0.1:59616,42842,1109256,28
16888106.132634401,77.143629503,127.0.0.1:59616,42842,1111305,28
16888106.153884601,77.164879702,127.0.0.1:59616,42880,1113362,28
16888106.172890499,77.183885600,127.0.0.1:59616,42918,1113400,28
16888106.188631400,77.199626502,127.0.0.1:59616,43076,1121273,28
16888106.201470900,77.212466002,127.0.0.1:59616,43114,1121311,28
16888106.220562801,77.231557902,127.0.0.1:59616,43190,1121359,28
16888106.234604500,77.245599601,127.0.0.1:59616,43190,1123566,28
16888106.253356699,77.264351800,127.0.0.1:59616,43266,1125772,28
16888106.273298200,77.284293301,127.0.0.1:59616,43304,1126055,28
16888106.289324299,77.300319400,127.0.0.1:59616,43462,1130420,28
16888106.298859999,77.309855100,127.0.0.1:59616,43500,1130471,28
16888106.320425101,77.331420202,127.0.0.1:59616,43576,1132651,28
16888106.332882799,77.343877900,127.0.0.1:59616,43614,1132689,28
16888106.355684299,77.366679400,127.0.0.1:59616,43652,1134918,28
16888106.376125399,77.387120500,127.0.0.1:59616,43690,1134956,28
16888106.387847502,77.398842603,127.0.0.1:59616,43810,1137092,28
16888106.401763201,77.412758302,127.0.0.1:59616,43886,1137130,28
16888106.422711801,77.433706902,127.0.0.1:59616,43924,1139334,28
16888106.434866998,77.445862100,127.0.0.1:59616,43962,1139372,28
