monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16826455.080617901,42.204667002,127.0.0.1:18121,790502,33331,28
16826455.102370001,42.226419102,127.0.0.1:18121,792599,33369,28
16826455.120781299,42.244830400,127.0.0.1:18121,792599,33369,28
16826455.139166400,42.263215501,127.0.0.1:18121,792599,33490,28
16826455.161278602,42.285327703,127.0.0.1:18121,792599,33490,28
16826455.179330200,42.303379301,127.0.0.1:18121,792599,33490,28
16826455.201862998,42.325912099,127.0.0.1:18121,792599,33490,28
16826455.220737301,42.344786402,127.0.0.1:18121,796799,33611,28
16826455.241610501,42.365659602,127.0.0.1:18121,796799,33611,28
16826455.262154698,42.386203799,127.0.0.1:18121,796799,33611,28
16826455.282479100,42.406528201,127.0.0.1:18121,796799,33611,28
16826455.306036301,42.430085402,127.0.0.1:18121,796799,33611,28
16826455.323521901,42.447571002,127.0.0.1:18121,796799,33732,28
16826455.346650001,42.470699102,127.0.0.1:18121,797946,33770,28
16826455.367217898,42.491266999,127.0.0.1:18121,799077,33808,28
16826455.388947200,42.512996301,127.0.0.1:18121,799077,33808,28
16826455.411324602,42.535373703,127.0.0.1:18121,799077,33808,28
16826455.429352000,42.553401101,127.0.0.1:18121,799077,33929,28
16826455.452214200,42.576263301,127.0.0.1:18121,799077,33929,28
16826455.468681499,42.592730600,127.0.0.1:18121,802530,33967,28
16826455.493521601,42.617570702,127.0.0.1:18121,802530,33967,28
16826455.511997201,42.636046302,127.0.0.1:18121,803044,34005,28
16826455.533923399,42.657972500,127.0.0.1:18121,803044,34126,28
16826455.552965801,42.677014902,127.0.0.1:18121,803044,34126,28
16826455.573439401,42.697488502,127.0.0.1:18121,803044,34126,28
16826455.594306499,42.718355600,127.0.0.1:18121,803044,34126,28
16826455.614596501,42.738645602,127.0.0.1:18121,803044,34126,28
16826455.638069902,42.762119003,127.0.0.1:18121,803044,34247,28
16826455.656230900,42.780280001,127.0.0.1:18121,804241,34285,28
16826455.678334601,42.802383702,127.0.0.1:18121,810968,34323,28
16826455.699651700,42.823700801,127.0.0.1:18121,810968,34323,28
16826455.718191501,42.842240602,127.0.0.1:18121,810968,34323,28
16826455.742111400,42.866160501,127.0.0.1:18121,810968,34444,28
16826455.760111801,42.884160902,127.0.0.1:18121,810968,34444,28
16826455.783894200,42.907943301,127.0.0.1:18121,810968,34444,28
16826455.804208498,42.928257599,127.0.0.1:18121,814376,34482,28
16826455.824778501,42.948827602,127.0.0.1:18121,815503,34603,28
16826455.845902000,42.969951101,127.0.0.1:18121,815503,34603,28
