Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,4728,4728.000000,79.449431,0.012624,0.023334,0.016804,0.017059,0.650129,0.000004,0.002687,0.000138,0.000085
SceneRender,4738,4738.000000,77.618986,0.012107,0.022492,0.016382,0.016513,13.870286,0.000105,0.009078,0.002927,0.003141
RenderGraphExecute,9476,9476.000000,64.921609,0.000001,0.021657,0.006851,0.007329,2.495228,0.000001,0.004080,0.000263,0.000042
Scene,4738,4738.000000,60.799003,0.007466,0.021315,0.012832,0.012502,2.709881,0.000034,0.004207,0.000572,0.000329
FEngineLoop::Tick,2368,2368.000000,40.012415,0.009343,0.033755,0.016897,0.016988,0.022082,0.000006,0.000062,0.000009,0.000009
Frame,2368,2368.000000,39.957578,0.009323,0.033730,0.016874,0.016966,0.008978,0.000002,0.000035,0.000004,0.000004
FrameTime,4736,4736.000000,39.909762,0.000112,0.033409,0.008427,0.008352,0.128631,0.000001,0.000188,0.000027,0.000040
Frame Sync Time,2369,2369.000000,21.779511,0.000010,0.017645,0.009194,0.009273,0.025118,0.000001,0.000189,0.000011,0.000010
GameThreadWaitForTask,2366,2366.000000,21.722179,0.000672,0.017628,0.009181,0.009407,0.002544,0.000001,0.000004,0.000001,0.000001
Game thread idle time,2366,2366.000000,21.719635,0.000671,0.017627,0.009180,0.009406,21.719620,0.000671,0.017627,0.009180,0.009406
Tick_Engine,2368,2368.000000,13.172324,0.004270,0.031618,0.005563,0.005375,0.003142,0.000001,0.000029,0.000001,0.000001
GameEngine Tick,2368,2368.000000,13.169182,0.004269,0.031617,0.005561,0.005374,0.112945,0.000035,0.000176,0.000048,0.000046
DiffuseIndirectAndAO,4738,4738.000000,11.656269,0.000042,0.011571,0.002460,0.002371,0.078367,0.000001,0.002310,0.000017,0.000001
LumenScreenProbeGather,4738,4738.000000,10.384743,0.000040,0.006919,0.002192,0.002194,7.213258,0.000001,0.005949,0.001522,0.000812
UWorld_Tick,2368,2368.000000,10.231572,0.003190,0.030801,0.004321,0.004305,0.054054,0.000016,0.000061,0.000023,0.000022
World Tick Time,2368,2368.000000,10.151845,0.003157,0.030768,0.004287,0.004273,0.061736,0.000020,0.000146,0.000026,0.000025
PostProcessing,4738,4738.000000,9.536846,0.000284,0.005008,0.002013,0.002193,0.909124,0.000003,0.002811,0.000192,0.000116
