Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,6282,6282.000000,59.637545,0.005559,0.016952,0.009493,0.009357,0.338900,0.000002,0.002645,0.000054,0.000055
SceneRender,6282,6282.000000,58.738998,0.005535,0.016872,0.009350,0.009200,13.622503,0.000001,0.009609,0.002168,0.002039
RenderGraphExecute,12562,12562.000000,45.573835,0.000029,0.015690,0.003628,0.003430,5.996247,0.000002,0.007254,0.000477,0.000075
Scene,6282,6282.000000,38.679311,0.003139,0.012869,0.006157,0.006185,7.431214,0.000036,0.007123,0.001183,0.001468
DiffuseIndirectAndAO,6282,6282.000000,5.513409,0.000036,0.003589,0.000878,0.000969,0.042199,0.000001,0.001294,0.000007,0.000001
LumenScreenProbeGather,6282,6282.000000,4.897379,0.000034,0.003425,0.000780,0.000822,3.152526,0.000001,0.002887,0.000502,0.000424
PostProcessing,6280,6280.000000,4.670188,0.000258,0.002773,0.000744,0.000944,0.441858,0.000003,0.001792,0.000070,0.000111
ParallelDraw,12562,12562.000000,3.502060,0.000000,0.002380,0.000279,0.000097,3.502060,0.000000,0.002380,0.000279,0.000097
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,6280,6280.000000,3.442627,0.000254,0.002344,0.000548,0.000613,3.442627,0.000254,0.002344,0.000548,0.000613
PrepareImageBasedVRS,3141,3141.000000,3.103270,0.000323,0.003016,0.000988,0.000921,0.018936,0.000001,0.001250,0.000006,0.000001
ContrastAdaptiveShading,3141,3141.000000,3.084334,0.000317,0.003012,0.000982,0.000916,3.084334,0.000317,0.003012,0.000982,0.000916
RenderDeferredLighting,3141,3141.000000,2.555573,0.000002,0.002525,0.000814,0.000741,0.006648,0.000000,0.000523,0.000002,0.000000
BasePass,3141,3141.000000,2.276867,0.000251,0.002482,0.000725,0.000724,0.091323,0.000020,0.001233,0.000029,0.000020
LumenSceneUpdate:,2806,2806.000000,2.007808,0.000012,0.003074,0.000716,0.000043,2.007808,0.000012,0.003074,0.000716,0.000043
ShadowDepths,3141,3141.000000,1.754209,0.000430,0.003056,0.000558,0.000483,0.045062,0.000007,0.000713,0.000014,0.000014
Nanite::DrawGeometry,6282,6282.000000,1.662556,0.000168,0.002065,0.000265,0.000245,0.299344,0.000029,0.001661,0.000048,0.000045
PrePass %s %s,3140,3140.000000,1.603232,0.000126,0.002253,0.000511,0.000512,0.079556,0.000017,0.001300,0.000025,0.000017
DiffuseIndirectAndAO,6281,6281.000000,1.486670,0.000002,0.002076,0.000237,0.000211,0.350352,0.000000,0.001311,0.000056,0.000000
