monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes,sample_gap_count,sample_gap_ticks,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,gap_10,gap_11,gap_12,gap_13,gap_14,gap_15,gap_16,gap_17,gap_18,gap_19,gap_20,gap_21
16826455.060043901,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,1461840,1461840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.080954399,0.000000000,0.073801726,0.000000000,0.000000000,0.002600253,0,6,0,0,6,192,0,0,0,0,1464944,1464944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.099116299,0.000000000,0.144597143,0.000000000,0.000000000,0.006698072,0,13,0,0,13,300,0,0,0,0,1465360,1465360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.123420700,0.000000000,0.144597143,0.112999231,0.000000000,0.006698072,0,13,1,0,13,300,0,0,0,0,1465360,1465360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.139956702,0.000000000,0.144597143,0.112999231,0.000000000,0.006698072,0,13,1,0,13,300,0,0,0,0,1465360,1465360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.163866699,0.000000000,0.144597143,0.112999231,0.000000000,0.006698072,0,13,1,0,13,300,0,0,0,0,1465360,1465360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.181655701,0.000000000,0.144597143,0.112999231,0.000000000,0.006698072,0,13,1,0,13,300,0,0,0,0,1465360,1465360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.205417998,0.000000000,0.326197594,0.112999231,0.000000000,0.015288591,0,35,1,0,35,842,0,0,0,0,1471888,1471888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.227031302,0.000000000,0.364501029,0.196099281,0.000000000,0.017788261,0,39,2,0,39,900,0,0,0,0,1472048,1472048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.247210100,0.000000000,0.364501029,0.196099281,0.000000000,0.017788261,0,39,2,0,39,900,0,0,0,0,1472048,1472048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.270153299,0.000000000,0.364501029,0.196099281,0.000000000,0.017788261,0,39,2,0,39,900,0,0,0,0,1472048,1472048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.288746100,0.000000000,0.364501029,0.196099281,0.000000000,0.017788261,0,39,2,0,39,900,0,0,0,0,1472048,1472048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.311928298,0.000000000,0.364501029,0.196099281,0.000000000,0.017788261,0,39,2,0,39,900,0,0,0,0,1472048,1472048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.331422102,0.000000000,0.364501029,0.283099711,0.000000000,0.017788261,0,39,3,0,39,900,0,0,0,0,1472048,1472048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.351767499,0.000000000,0.438798219,0.283099711,0.000000000,0.021293759,0,45,3,0,45,1092,0,0,0,0,1475280,1475280,192,384,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.373742800,0.000000000,0.503502786,0.283099711,0.000000000,0.025186688,0,52,3,0,52,1200,0,0,0,0,1475472,1475472,200,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.392875500,0.000000000,0.503502786,0.283099711,0.000000000,0.025186688,0,52,3,0,52,1200,0,0,0,0,1475472,1475472,200,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826455.419302799,0.000000000,0.503502786,0.283099711,0.000000000,0.025186688,0,52,3,0,52,1200,0,0,0,0,1475472,1475472,200,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
