"Seconds","QpcSeconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"5.18E-05","111642.0811671","server","23680","0","5540.8515625","6289.17578125"
"5.18E-05","111642.0811671","client1","49980","0","54.98828125","40.08203125"
"5.18E-05","111642.0811671","client2","39128","0","38.44921875","23.953125"
"1.0516001","111643.1327227","server","23680","0.2823217915905527","5541.16796875","6289.17578125"
"1.0516001","111643.1327227","client1","49980","1.6790717078806554","574.2109375","551.53515625"
"1.0516001","111643.1327227","client2","39128","1.4710451246034062","574.70703125","545.796875"
"2.0771671","111644.1582658","server","23680","0.3047094924076145","5541.4921875","6289.17578125"
"2.0771671","111644.1582658","client1","49980","0.9293639518432244","608.0703125","586.57421875"
"2.0771671","111644.1582658","client2","39128","0.8836575279820822","610.9609375","606.47265625"
"3.1083671","111645.1894599","server","23680","0.19697924747866566","5541.87109375","6289.17578125"
"3.1083671","111645.1894599","client1","49980","0.9545917377812259","626.65234375","639.01953125"
"3.1083671","111645.1894599","client2","39128","0.9091349883630723","604.5078125","612.359375"
"4.1463342","111646.2274014","server","23680","0.27096234553099036","5542.18359375","6289.17578125"
"4.1463342","111646.2274014","client1","49980","1.0236355275615192","721.296875","771.3515625"
"4.1463342","111646.2274014","client2","39128","1.0085820639209087","708.1484375","755.59765625"
"5.184285","111647.2653424","server","23680","0.24085920064804614","5542.43359375","6289.17578125"
"5.184285","111647.2653424","client1","49980","0.5720406015391096","1082.26953125","1094.9453125"
"5.184285","111647.2653424","client2","39128","0.6623628017821269","961.65625","1088.328125"
"6.2163559","111648.2973924","server","23680","0.3482076667407249","5542.74609375","6289.17578125"
"6.2163559","111648.2973924","client1","49980","0","1082.26953125","1094.9453125"
"6.2163559","111648.2973924","client2","39128","0.0454183913140076","961.6640625","1088.328125"
"7.2449757","111649.3259716","server","23680","0.21266361001411796","5543.01953125","6289.17578125"
"7.2449757","111649.3259716","client1","49980","0.015190257858151283","1082.30078125","1094.9609375"
"7.2449757","111649.3259716","client2","39128","0","961.83984375","1088.328125"
"8.2781087","111650.3590955","server","23680","0.27223019688655764","5543.41796875","6289.17578125"
"8.2781087","111650.3590955","client1","49980","0.015123899827030982","1082.30078125","1094.9609375"
"8.2781087","111650.3590955","client2","39128","2.389576172670895","1068.328125","1189.78515625"
"9.3172308","111651.3982004","server","23680","0.3157713612288681","5543.6796875","6289.17578125"
"9.3172308","111651.3982004","client1","49980","0","1080.56640625","1094.9609375"
"9.3172308","111651.3982004","client2","39128","5.443296798326203","1072.359375","1199.3203125"
"10.3543528","111652.4352958","server","23680","0.31638032941158317","5544.0546875","6289.17578125"
"10.3543528","111652.4352958","client1","49980","2.3502538756289035","1186.5","1194.171875"
"10.3543528","111652.4352958","client2","39128","1.1148640179265312","1540.21484375","1710.69921875"
"11.389148","111653.4700835","server","23680","0.2868925174759218","5544.3671875","6289.17578125"
"11.389148","111653.4700835","client1","49980","5.783149168067266","1192.0703125","1200.828125"
"11.389148","111653.4700835","client2","39128","1.0569724328060277","1666.234375","1942.6171875"
"12.4296082","111654.5105322","server","23680","0.2853304720353551","5544.62109375","6289.17578125"
"12.4296082","111654.5105322","client1","49980","1.1863740679364765","1685.5703125","1746.375"
"12.4296082","111654.5105322","client2","39128","1.1263044948764018","1736.50390625","2030.42578125"
"13.4726789","111655.5535699","server","23680","0.28461637355933783","5544.93359375","6289.17578125"
"13.4726789","111655.5535699","client1","49980","1.4081020586619872","1779.859375","1935.03125"
"13.4726789","111655.5535699","client2","39128","1.4230818677966892","1872.375","2094.09375"
"14.5032963","111656.5841553","server","23680","0.33353793561024686","5545.24609375","6289.17578125"
"14.5032963","111656.5841553","client1","49980","1.0006138068307406","1851.23046875","2027.3359375"
"14.5032963","111656.5841553","client2","39128","1.5767247865211669","2084.7109375","2316.3671875"
"15.5328277","111657.6137117","server","23680","0.27318253722033153","5545.578125","6289.17578125"
"15.5328277","111657.6137117","client1","49980","1.5328575699585267","2036.359375","2153.765625"
"15.5328277","111657.6137117","client2","39128","4.1887989040450835","2458.9375","2747.9609375"
"16.5775152","111658.658381","server","23680","0.17947950942267424","5545.890625","6289.17578125"
"16.5775152","111658.658381","client1","49980","4.442117858211188","2478.19921875","2582.5078125"
"16.5775152","111658.658381","client2","39128","2.482799880346994","2734.67578125","2965.921875"
"17.6438593","111659.7246856","server","23680","0.21979302928576244","5546.67578125","6289.17578125"
"17.6438593","111659.7246856","client1","49980","1.3920225188098287","2582.296875","2752.33203125"
"17.6438593","111659.7246856","client2","39128","1.553204073619388","2801.19140625","3119.93359375"
"18.6875109","111660.768326","server","23680","0.22457206983633235","5546.921875","6289.0625"
"18.6875109","111660.768326","client1","49980","2.575093067456611","2806.6953125","3007.296875"
"18.6875109","111660.768326","client2","39128","1.0330315212471288","2848.671875","3170.55859375"
"19.7160083","111661.796779","server","23680","0.3190333782078593","5547.6171875","6289.0625"
"19.7160083","111661.796779","client1","49980","1.3824779722340572","2914.0078125","3122.24609375"
"19.7160083","111661.796779","client2","39128","3.7372481447206383","4169.3203125","4583.0703125"
"20.7583005","111662.8390549","server","23680","0.20987396816363013","5547.9296875","6289.0625"
"20.7583005","111662.8390549","client1","49980","0.9594238544623093","2953.53515625","3162.32421875"
"20.7583005","111662.8390549","client2","39128","1.3791717907895695","2912.24609375","3237.51171875"
"21.8000397","111663.8808552","server","23680","0.41997075659627664","5548.33984375","6289.0625"
"21.8000397","111663.8808552","client1","49980","3.1947775412502475","4401.93359375","4787.59375"
"21.8000397","111663.8808552","client2","39128","1.0199289803052434","3030.92578125","3355.32421875"
"22.8414661","111664.9221687","server","23680","0.22505190957325452","5548.80859375","6289.0625"
"22.8414661","111664.9221687","client1","49980","1.5753633670127818","2968.29296875","3186.59765625"
"22.8414661","111664.9221687","client2","39128","2.550588308496885","3513.02734375","3905.4453125"
"23.8680788","111665.9487806","server","23680","0.365278941123561","5549.2109375","6289.0625"
"23.8680788","111665.9487806","client1","49980","1.826394705617805","3320.1484375","3570.66796875"
"23.8680788","111665.9487806","client2","39128","1.1871565586515733","4326.01953125","5258.7265625"
"24.9005103","111666.9811734","server","23680","0.287549343467339","5549.59375","6289.0625"
"24.9005103","111666.9811734","client1","49980","1.861503644551721","3570.16015625","3836.03125"
"24.9005103","111666.9811734","client2","39128","0.9988556141497039","4434.703125","5362.9296875"
"25.9268541","111668.0075193","server","23680","0.3501506999896136","5550.98828125","6289.0625"
"25.9268541","111668.0075193","client1","49980","1.4006027999584545","4463.1484375","5276.9765625"
"25.9268541","111668.0075193","client2","39128","3.1970281303399504","4801.31640625","7513.3515625"
"26.9695989","111669.0502587","server","23680","0.25473634584416055","5551.5078125","6289.0625"
"26.9695989","111669.0502587","client1","49980","0.9889764015126233","4510.1328125","5328.0859375"
"26.9695989","111669.0502587","client2","39128","7.102648701772477","5170.15625","8994.296875"
"28.0105087","111670.0911917","server","23680","0.37527267011992776","5552.0234375","6289.0625"
"28.0105087","111670.0911917","client1","49980","3.84279214202806","5035.45703125","8140.484375"
"28.0105087","111670.0911917","client2","39128","3.962879396466437","4963.765625","8748.6484375"
"29.0680496","111671.1486447","server","23680","0.2659471610034184","5552.55078125","6289.0625"
"29.0680496","111671.1486447","client1","49980","3.738035096325825","5138.01953125","8803.86328125"
"29.0680496","111671.1486447","client2","39128","3.9744325727733085","5001.77734375","8778.984375"
"30.124497","111672.2050704","server","23680","0.35496324757863007","5554.0625","6289.0625"
"30.124497","111672.2050704","client1","49980","2.9728171984710268","4861.51953125","8518.546875"
"30.124497","111672.2050704","client2","39128","2.5439032743135153","4977.3984375","8779.47265625"
"31.186292","111673.2668619","server","23680","0.4561850451358313","5555.83984375","6289.0625"
"31.186292","111673.2668619","client1","49980","2.8989823836051216","4835.07421875","8487.94140625"
"31.186292","111673.2668619","client2","39128","3.060854496395255","4734.9296875","8535.3828125"
"32.2131302","111674.2936662","server","23680","0.4260651775518285","5558.4453125","6289.0625"
"32.2131302","111674.2936662","client1","49980","3.088972537250757","4839.08203125","8488.50390625"
"32.2131302","111674.2936662","client2","39128","3.2867885125426772","4739.26953125","8536.5546875"
"33.2426385","111675.3231679","server","23680","0.6222630745181947","5560.58984375","6289.0625"
"33.2426385","111675.3231679","client1","49980","3.3996811876116007","4844.74609375","8489.53125"
"33.2426385","111675.3231679","client2","39128","4.264778632673481","5191.90625","9222.93359375"
"34.3141718","111676.3946657","server","23680","0.7290954000216325","5562.7890625","6289.0625"
