monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16801079.238250799,82.809174899,127.0.0.1:53053,31970,2440645,28
16801079.238250799,82.809174899,127.0.0.1:53058,29211,2397638,28
16801079.253851101,82.824775200,127.0.0.1:53053,32008,2440683,28
16801079.253851101,82.824775200,127.0.0.1:53058,29249,2397676,28
16801079.273239400,82.844163500,127.0.0.1:53053,32046,2446675,28
16801079.273239400,82.844163500,127.0.0.1:53058,29249,2403681,28
16801079.287948299,82.858872399,127.0.0.1:53053,32046,2446737,28
16801079.287948299,82.858872399,127.0.0.1:53058,29287,2403743,28
16801079.308783699,82.879707798,127.0.0.1:53053,32084,2452790,28
16801079.308783699,82.879707798,127.0.0.1:53058,29325,2409809,28
16801079.328003000,82.898927100,127.0.0.1:53053,32084,2452853,28
16801079.328003000,82.898927100,127.0.0.1:53058,29363,2409873,28
16801079.341076899,82.912000999,127.0.0.1:53053,32122,2461005,28
16801079.341076899,82.912000999,127.0.0.1:53058,29401,2418038,28
16801079.355415899,82.926339999,127.0.0.1:53053,32160,2464528,28
16801079.355415899,82.926339999,127.0.0.1:53058,29439,2418100,28
16801079.377298798,82.948222898,127.0.0.1:53053,32198,2464835,28
16801079.377298798,82.948222898,127.0.0.1:53058,29439,2418407,28
16801079.389230698,82.960154798,127.0.0.1:53053,32236,2470828,28
16801079.389230698,82.960154798,127.0.0.1:53058,29477,2424413,28
16801079.408023302,82.978947401,127.0.0.1:53053,32274,2476837,28
16801079.408023302,82.978947401,127.0.0.1:53058,29515,2430431,28
16801079.429567400,83.000491500,127.0.0.1:53053,32312,2476909,28
16801079.429567400,83.000491500,127.0.0.1:53058,29553,2430504,28
16801079.443585999,83.014510099,127.0.0.1:53053,32350,2485113,28
16801079.443585999,83.014510099,127.0.0.1:53058,29591,2440022,28
16801079.456287500,83.027211599,127.0.0.1:53053,32388,2485175,28
16801079.456287500,83.027211599,127.0.0.1:53058,29629,2442208,28
16801079.476667698,83.047591798,127.0.0.1:53053,32426,2491211,28
16801079.476667698,83.047591798,127.0.0.1:53058,29667,2447011,28
16801079.489451099,83.060375199,127.0.0.1:53053,32464,2491273,28
16801079.489451099,83.060375199,127.0.0.1:53058,29705,2447117,28
16801079.508759700,83.079683799,127.0.0.1:53053,32502,2497326,28
16801079.508759700,83.079683799,127.0.0.1:53058,29743,2453183,28
16801079.530370001,83.101294100,127.0.0.1:53053,32540,2497374,28
16801079.530370001,83.101294100,127.0.0.1:53058,29781,2453232,28
16801079.542835802,83.113759901,127.0.0.1:53053,32578,2505526,28
16801079.542835802,83.113759901,127.0.0.1:53058,29781,2461397,28
16801079.558475699,83.129399799,127.0.0.1:53053,32616,2509064,28
16801079.558475699,83.129399799,127.0.0.1:53058,29819,2461474,28
16801079.575336501,83.146260601,127.0.0.1:53053,32654,2514223,28
16801079.575336501,83.146260601,127.0.0.1:53058,29857,2467504,28
16801079.589666300,83.160590399,127.0.0.1:53053,32692,2514285,28
16801079.589666300,83.160590399,127.0.0.1:53058,29895,2467566,28
16801079.610014800,83.180938900,127.0.0.1:53053,32730,2520315,28
16801079.610014800,83.180938900,127.0.0.1:53058,29933,2473609,28
16801079.631397702,83.202321801,127.0.0.1:53053,32768,2520632,28
16801079.631397702,83.202321801,127.0.0.1:53058,29933,2473927,28
16801079.642126899,83.213050999,127.0.0.1:53053,32806,2528816,28
16801079.642126899,83.213050999,127.0.0.1:53058,30009,2482122,28
16801079.656819601,83.227743700,127.0.0.1:53053,32844,2528863,28
16801079.656819601,83.227743700,127.0.0.1:53058,30009,2485628,28
16801079.674921699,83.245845798,127.0.0.1:53053,32882,2528924,28
16801079.674921699,83.245845798,127.0.0.1:53058,30047,2485681,28
16801079.689636901,83.260561001,127.0.0.1:53053,32920,2534947,28
16801079.689636901,83.260561001,127.0.0.1:53058,30085,2491710,28
16801079.709086802,83.280010901,127.0.0.1:53053,32958,2535015,28
16801079.709086802,83.280010901,127.0.0.1:53058,30123,2491772,28
16801079.730310000,83.301234100,127.0.0.1:53053,32958,2541017,28
16801079.730310000,83.301234100,127.0.0.1:53058,30161,2497788,28
16801079.742398500,83.313322600,127.0.0.1:53053,32996,2549170,28
16801079.742398500,83.313322600,127.0.0.1:53058,30199,2505954,28
16801079.756045301,83.326969400,127.0.0.1:53053,33034,2552669,28
16801079.756045301,83.326969400,127.0.0.1:53058,30237,2506042,28
16801079.775816400,83.346740499,127.0.0.1:53053,33072,2552781,28
16801079.775816400,83.346740499,127.0.0.1:53058,30275,2506128,28
16801079.790545300,83.361469399,127.0.0.1:53053,33072,2558788,28
16801079.790545300,83.361469399,127.0.0.1:53058,30275,2512148,28
16801079.811094500,83.382018600,127.0.0.1:53053,33110,2564277,28
16801079.811094500,83.382018600,127.0.0.1:53058,30313,2518177,28
16801079.832971800,83.403895900,127.0.0.1:53053,33148,2564349,28
16801079.832971800,83.403895900,127.0.0.1:53058,30351,2518250,28
16801079.843109898,83.414033998,127.0.0.1:53053,33186,2572562,28
16801079.843109898,83.414033998,127.0.0.1:53058,30389,2526476,28
16801079.855756201,83.426680300,127.0.0.1:53053,33224,2572600,28
16801079.855756201,83.426680300,127.0.0.1:53058,30427,2526514,28
16801079.876588300,83.447512399,127.0.0.1:53053,33262,2572907,28
16801079.876588300,83.447512399,127.0.0.1:53058,30465,2530319,28
16801079.889797602,83.460721701,127.0.0.1:53053,33300,2578899,28
16801079.889797602,83.460721701,127.0.0.1:53058,30503,2536324,28
16801079.908287998,83.479212098,127.0.0.1:53053,33338,2578993,28
16801079.908287998,83.479212098,127.0.0.1:53058,30541,2536414,28
16801079.928640101,83.499564201,127.0.0.1:53053,33376,2585001,28
16801079.928640101,83.499564201,127.0.0.1:53058,30579,2542430,28
16801079.942207001,83.513131101,127.0.0.1:53053,33414,2591023,28
16801079.942207001,83.513131101,127.0.0.1:53058,30617,2548459,28
16801079.956353799,83.527277898,127.0.0.1:53053,33414,2591023,28
16801079.956353799,83.527277898,127.0.0.1:53058,30655,2548497,28
16801079.975697499,83.546621598,127.0.0.1:53053,33452,2597076,28
16801079.975697499,83.546621598,127.0.0.1:53058,30693,2554563,28
16801079.989746001,83.560670100,127.0.0.1:53053,33490,2597140,28
16801079.989746001,83.560670100,127.0.0.1:53058,30731,2554627,28
16801080.010921098,83.581845198,127.0.0.1:53053,33490,2603156,28
16801080.010921098,83.581845198,127.0.0.1:53058,30731,2560656,28
16801080.030536100,83.601460200,127.0.0.1:53053,33528,2603219,28
16801080.030536100,83.601460200,127.0.0.1:53058,30769,2560720,28
16801080.042256899,83.613180999,127.0.0.1:53053,33566,2612745,28
16801080.042256899,83.613180999,127.0.0.1:53058,30807,2568946,28
16801080.056956399,83.627880499,127.0.0.1:53053,33604,2614931,28
16801080.056956399,83.627880499,127.0.0.1:53058,30845,2569008,28
16801080.076949202,83.647873301,127.0.0.1:53053,33642,2620072,28
16801080.076949202,83.647873301,127.0.0.1:53058,30883,2575037,28
16801080.090593599,83.661517698,127.0.0.1:53053,33680,2620134,28
16801080.090593599,83.661517698,127.0.0.1:53058,30921,2575099,28
16801080.109320700,83.680244800,127.0.0.1:53053,33718,2626150,28
16801080.109320700,83.680244800,127.0.0.1:53058,30959,2581128,28
16801080.132820699,83.703744799,127.0.0.1:53053,33756,2626443,28
16801080.132820699,83.703744799,127.0.0.1:53058,30997,2581422,28
16801080.145702001,83.716626100,127.0.0.1:53053,33794,2634634,28
16801080.145702001,83.716626100,127.0.0.1:53058,31035,2590940,28
16801080.158042502,83.728966601,127.0.0.1:53053,33832,2634713,28
16801080.158042502,83.728966601,127.0.0.1:53058,31073,2593139,28
16801080.176634800,83.747558899,127.0.0.1:53053,33870,2634783,28
16801080.176634800,83.747558899,127.0.0.1:53058,31111,2593201,28
16801080.192710102,83.763634201,127.0.0.1:53053,33908,2640812,28
16801080.192710102,83.763634201,127.0.0.1:53058,31111,2599243,28
16801080.209961001,83.780885100,127.0.0.1:53053,33946,2640887,28
16801080.209961001,83.780885100,127.0.0.1:53058,31149,2599305,28
16801080.232126702,83.803050801,127.0.0.1:53053,33984,2646889,28
16801080.232126702,83.803050801,127.0.0.1:53058,31149,2605321,28
16801080.245393001,83.816317100,127.0.0.1:53053,34022,2655065,28
