Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3690,3690.000000,59.669978,0.002977,0.023944,0.016171,0.016320,0.561409,0.000003,0.002728,0.000152,0.000086
SceneRender,3690,3690.000000,58.251743,0.002923,0.023483,0.015786,0.016007,10.399279,0.000001,0.007114,0.002818,0.002911
RenderGraphExecute,7378,7378.000000,48.576621,0.000030,0.023337,0.006584,0.007210,1.801029,0.000002,0.003066,0.000244,0.000033
Scene,3690,3690.000000,45.667077,0.002920,0.021063,0.012376,0.012083,1.985232,0.000006,0.003995,0.000538,0.000329
DiffuseIndirectAndAO,3689,3689.000000,8.769199,0.000042,0.012476,0.002377,0.002429,0.048952,0.000001,0.001177,0.000013,0.000001
LumenScreenProbeGather,3689,3689.000000,7.789226,0.000040,0.006280,0.002111,0.002183,5.306883,0.000001,0.005875,0.001439,0.000891
PostProcessing,3688,3688.000000,7.211436,0.000293,0.004665,0.001955,0.002192,0.664115,0.000003,0.002776,0.000180,0.000115
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3688,3688.000000,5.268483,0.000288,0.003657,0.001429,0.001241,5.268483,0.000288,0.003657,0.001429,0.001241
PrepareImageBasedVRS,1844,1844.000000,4.907980,0.001083,0.004676,0.002662,0.002571,0.040613,0.000001,0.001643,0.000022,0.000001
ContrastAdaptiveShading,1844,1844.000000,4.867368,0.001077,0.004660,0.002640,0.002525,4.867368,0.001077,0.004660,0.002640,0.002525
ParallelDraw,7376,7376.000000,4.637497,0.000000,0.003510,0.000629,0.000107,4.637497,0.000000,0.003510,0.000629,0.000107
RenderDeferredLighting,1845,1845.000000,3.709548,0.000890,0.009039,0.002011,0.001960,0.023837,0.000000,0.001980,0.000013,0.000000
BasePass,1844,1844.000000,3.073992,0.000267,0.003681,0.001667,0.001853,0.208116,0.000023,0.002040,0.000113,0.000023
ShadowDepths,1845,1845.000000,2.428253,0.000704,0.003450,0.001316,0.001120,0.078618,0.000007,0.002042,0.000043,0.000007
PrePass %s %s,1844,1844.000000,2.249237,0.000112,0.003299,0.001220,0.001142,0.237247,0.000020,0.002101,0.000129,0.000020
Nanite::DrawGeometry,3689,3689.000000,2.205129,0.000172,0.002612,0.000598,0.000690,0.354638,0.000028,0.002386,0.000096,0.000028
DiffuseIndirectAndAO,3689,3689.000000,2.082920,0.000073,0.002771,0.000565,0.000318,0.438796,0.000000,0.002327,0.000119,0.000000
UpdateRadianceCaches,3688,3688.000000,1.810596,0.000038,0.002569,0.000491,0.000320,1.810596,0.000038,0.002569,0.000491,0.000320
LumenReflections,1845,1845.000000,1.644124,0.000191,0.002771,0.000891,0.000946,1.644124,0.000191,0.002771,0.000891,0.000946
RenderVirtualShadowMaps,1845,1845.000000,1.580466,0.000259,0.002638,0.000857,0.000908,0.139666,0.000008,0.002279,0.000076,0.000031
ComputeVolumetricFog,1844,1844.000000,1.479716,0.000231,0.002597,0.000802,0.000877,0.002403,0.000000,0.000004,0.000001,0.000001
VolumetricFog,1844,1844.000000,1.477313,0.000230,0.002596,0.000801,0.000876,0.064693,0.000002,0.001930,0.000035,0.000002
CaptureConvolveSkyEnvMap,3688,3688.000000,1.450742,0.000008,0.002945,0.000393,0.000216,0.033251,0.000000,0.001963,0.000009,0.000000
