"Seconds","QpcSeconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0038848","85276.3191063","server","40768","0","5545.671875","6298.6484375"
"0.0038848","85276.3191063","client1","37740","0","38.44921875","23.76953125"
"1.0665098","85277.3786151","server","40768","0.2793788966004","5545.921875","6298.6484375"
"1.0665098","85277.3786151","client1","37740","1.4851193977179156","572.25390625","537.4140625"
"2.0932319","85278.4053502","server","40768","0.1978383439881152","5546.24609375","6298.6484375"
"2.0932319","85278.4053502","client1","37740","0.5174233611996859","717.35546875","587.44921875"
"3.1188903","85279.430986","server","40768","0.22851175401088705","5546.62109375","6298.6484375"
"3.1188903","85279.430986","client1","37740","0.8074081975051343","611.20703125","600.01953125"
"4.1340163","85280.4461158","server","40768","0.3232357362534306","5546.93359375","6298.6484375"
"4.1340163","85280.4461158","client1","37740","0.9235306750098018","604.17578125","574.90625"
"5.159068","85281.4711785","server","40768","0.2134038702633243","5547.18359375","6298.6484375"
"5.159068","85281.4711785","client1","37740","0.8536154810532972","826.1640625","764.328125"
"6.1858589","85282.4979753","server","40768","0.28912897455557895","5547.49609375","6298.6484375"
"6.1858589","85282.4979753","client1","37740","0.44130211905851524","1059.83984375","1043.0234375"
"7.2085325","85283.520637","server","40768","0.2750144327574311","5547.80859375","6298.6484375"
"7.2085325","85283.520637","client1","37740","0.1527857959763506","1079.6953125","1081.06640625"
"8.2336578","85284.5457718","server","40768","0.350566901431464","5548.05859375","6298.6484375"
"8.2336578","85284.5457718","client1","37740","0","1079.875","1081.06640625"
"9.2522363","85285.5643485","server","40768","0.19942007415236035","5548.3828125","6298.6484375"
"9.2522363","85285.5643485","client1","37740","7.209802680893029","1191.5625","1191.40234375"
"10.2768047","85286.5889098","server","40768","0.1830038872953724","5548.6328125","6298.6484375"
"10.2768047","85286.5889098","client1","37740","0.991271056183267","1192.52734375","1191.40234375"
"11.299642","85287.6117329","server","40768","0.2902465524086773","5548.94921875","6298.6484375"
"11.299642","85287.6117329","client1","37740","0.870739657226032","1677.421875","1841.4609375"
"12.3212602","85288.6333595","server","40768","0.2600041776859496","5549.26171875","6298.6484375"
"12.3212602","85288.6333595","client1","37740","1.0706054375303806","1799.88671875","1980.80859375"
"13.360788","85289.6728845","server","40768","0.18037035661768738","5549.453125","6298.5390625"
"13.360788","85289.6728845","client1","37740","1.2325307702208639","1937.74609375","2067.30859375"
"14.3835306","85290.6956341","server","40768","0.3055509763649231","5549.76953125","6298.5390625"
"14.3835306","85290.6956341","client1","37740","1.3138691983691695","2180.9140625","2292.12890625"
"15.4053081","85291.7174073","server","40768","0.16821176821764033","5550.01953125","6298.5390625"
"15.4053081","85291.7174073","client1","37740","4.404089931516402","2552.296875","2705.82421875"
"16.4263755","85292.738469","server","40768","0.382565342895092","5550.3359375","6298.5390625"
"16.4263755","85292.738469","client1","37740","2.387207739665374","2643.55078125","2824.21875"
"17.4433011","85293.7554336","server","40768","0.21510914859454813","5550.6484375","6298.5390625"
"17.4433011","85293.7554336","client1","37740","1.244560074011314","2887.734375","3085.0546875"
"18.4684888","85294.7805756","server","40768","0.3048222291391128","5551.46484375","6298.5390625"
"18.4684888","85294.7805756","client1","37740","1.0668778019868947","2946.27734375","3142.05859375"
"19.5047963","85295.8169053","server","40768","0.25631870849144683","5551.77734375","6298.5390625"
"19.5047963","85295.8169053","client1","37740","4.900210603512954","4075.640625","4506.08984375"
"20.5323007","85296.8443939","server","40768","0.243307960530388","5552.08984375","6298.5390625"
"20.5323007","85296.8443939","client1","37740","3.6800329030221186","3018.03515625","3248.96875"
"21.552364","85297.8644633","server","40768","0.3369888907874639","5552.42578125","6298.5390625"
"21.552364","85297.8644633","client1","37740","1.33263788629588","3192.5234375","3411.38671875"
"22.5673612","85298.8794485","server","40768","0.27709436045734903","5552.90625","6298.5390625"
"22.5673612","85298.8794485","client1","37740","3.0634320961673587","3634.55859375","3938.79296875"
"23.5885877","85299.9006732","server","40768","0.33660505284576925","5553.3203125","6298.5390625"
"23.5885877","85299.9006732","client1","37740","1.3311199817082693","4473.3828125","5311.84765625"
"24.6127724","85300.9248627","server","40768","0.335632820915993","5553.6953125","6298.5390625"
