monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16801079.278564099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
16801079.296255801,0.000000000,0.031597912,0.000000000,0.000000000,0.083498657,0,13,0,0,13,300,0,0,0,0,0,0
16801079.313352700,0.000000000,0.031597912,0.000000000,0.000000000,0.083498657,0,13,0,0,13,300,0,0,0,0,0,0
16801079.330375399,0.000000000,0.054609030,0.000000000,0.000000000,0.137399882,0,26,0,0,26,600,0,0,0,0,0,0
16801079.347153001,0.000000000,0.054609030,0.000000000,0.000000000,0.137399882,0,26,0,0,26,600,0,0,0,0,0,0
16801079.364634302,0.000000000,0.087197870,0.000000000,0.000000000,0.223901123,0,39,0,0,39,900,0,0,0,0,0,0
16801079.381872501,0.000000000,0.087197870,0.000000000,0.000000000,0.223901123,0,39,0,0,39,900,0,0,0,0,0,0
16801079.398983698,0.000000000,0.087197870,0.000000000,0.000000000,0.223901123,0,39,0,0,39,900,0,0,0,0,0,0
16801079.414323200,0.000000000,0.114794821,0.000000000,0.000000000,0.296898186,0,52,0,0,52,1200,0,0,0,0,0,0
16801079.432202101,0.000000000,0.140998513,0.000000000,0.000000000,0.368598849,0,65,0,0,65,1500,0,0,0,0,0,0
16801079.450230800,0.000000000,0.140998513,0.000000000,0.000000000,0.368598849,0,65,0,0,65,1500,0,0,0,0,0,0
16801079.465380002,0.000000000,0.169310719,0.000000000,0.000000000,0.445600599,0,78,0,0,78,1800,0,0,0,0,0,0
16801079.483398002,0.000000000,0.169310719,0.000000000,0.000000000,0.445600599,0,78,0,0,78,1800,0,0,0,0,0,0
16801079.500252601,0.000000000,0.196307898,0.000000000,0.000000000,0.516597182,0,91,0,0,91,2100,0,0,0,0,0,0
16801079.517681800,0.000000000,0.196307898,0.000000000,0.000000000,0.516597182,0,91,0,0,91,2100,0,0,0,0,0,0
16801079.534565002,0.000000000,0.239204615,0.000000000,0.000000000,0.634197146,0,104,0,0,104,2400,0,0,0,0,0,0
16801079.552143700,0.000000000,0.239204615,0.000000000,0.000000000,0.634197146,0,104,0,0,104,2400,0,0,0,0,0,0
16801079.571139298,0.000000000,0.266510993,0.000000000,0.000000000,0.706695020,0,117,0,0,117,2700,0,0,0,0,0,0
16801079.584772900,0.000000000,0.288609415,0.000000000,0.000000000,0.766292214,0,124,0,0,124,2915,0,0,0,0,0,0
16801079.602489300,0.000000000,0.295810401,0.000000000,0.000000000,0.782892108,0,127,0,0,127,2960,0,0,0,0,0,0
16801079.620184701,0.000000000,0.295810401,0.000000000,0.000000000,0.782892108,0,127,0,0,127,2960,0,0,0,0,0,0
16801079.636993501,0.000000000,0.323422253,0.000000000,0.000000000,0.854793936,0,140,0,0,140,3260,0,0,0,0,0,0
16801079.655030102,0.000000000,0.323422253,0.000000000,0.000000000,0.854793936,0,140,0,0,140,3260,0,0,0,0,0,0
16801079.670653600,0.000000000,0.346124172,0.000000000,0.000000000,0.907991081,0,153,0,0,153,3560,0,0,0,0,0,0
16801079.689255901,0.000000000,0.346124172,0.000000000,0.000000000,0.907991081,0,153,0,0,153,3560,0,0,0,0,0,0
16801079.706242900,0.000000000,0.371716917,0.000000000,0.000000000,0.966988504,0,166,0,0,166,3860,0,0,0,0,0,0
16801079.723688100,0.000000000,0.371716917,0.000000000,0.000000000,0.966988504,0,166,0,0,166,3860,0,0,0,0,0,0
16801079.739506599,0.000000000,0.391118228,0.000000000,0.000000000,1.012984663,0,176,0,0,176,4120,0,0,0,0,0,0
16801079.756055899,0.000000000,0.413130969,0.000000000,0.000000000,1.066379249,0,189,0,0,189,4421,0,0,0,0,0,0
16801079.773857798,0.000000000,0.421632081,0.000000000,0.000000000,1.083977520,0,192,0,0,192,4460,0,0,0,0,0,0
16801079.790586501,0.000000000,0.421632081,0.000000000,0.000000000,1.083977520,0,192,0,0,192,4460,0,0,0,0,0,0
16801079.808203399,0.000000000,0.448528677,0.000000000,0.000000000,1.155089587,0,205,0,0,205,4760,0,0,0,0,0,0
16801079.825531900,0.000000000,0.468332320,0.000000000,0.000000000,1.209888607,0,213,0,0,213,4989,0,0,0,0,0,0
16801079.845270500,0.000000000,0.474430621,0.000000000,0.000000000,1.221790910,0,216,0,0,216,5037,0,0,0,0,0,0
16801079.860524502,0.000000000,0.500828028,0.000000000,0.000000000,1.295689493,0,229,0,0,229,5337,0,0,0,0,0,0
16801079.879180901,0.000000000,0.500828028,0.000000000,0.000000000,1.295689493,0,229,0,0,229,5337,0,0,0,0,0,0
16801079.895591401,0.000000000,0.500828028,0.000000000,0.000000000,1.295689493,0,229,0,0,229,5337,0,0,0,0,0,0
16801079.913002100,0.000000000,0.523217022,0.000000000,0.000000000,1.348890364,0,242,0,0,242,5637,0,0,0,0,0,0
16801079.929270800,0.000000000,0.523217022,0.000000000,0.000000000,1.348890364,0,242,0,0,242,5637,0,0,0,0,0,0
16801079.948513400,0.000000000,0.562913716,0.000000000,0.000000000,1.446988434,0,255,0,0,255,5937,0,0,0,0,0,0
16801079.963716600,0.000000000,0.589117408,0.000000000,0.000000000,1.518085599,0,268,0,0,268,6237,0,0,0,0,0,0
16801079.980424698,0.000000000,0.589117408,0.000000000,0.000000000,1.518085599,0,268,0,0,268,6237,0,0,0,0,0,0
