monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16803165.440393399,84.632985901,127.0.0.1:49277,38542,2583799,28
16803165.440393399,84.632985901,127.0.0.1:50476,29022,2392815,28
16803165.460267998,84.652860500,127.0.0.1:49277,38580,2589808,28
16803165.460267998,84.652860500,127.0.0.1:50476,29060,2398833,28
16803165.471799199,84.664391700,127.0.0.1:49277,38618,2589870,28
16803165.471799199,84.664391700,127.0.0.1:50476,29098,2398895,28
16803165.489668000,84.682260502,127.0.0.1:49277,38656,2589945,28
16803165.489668000,84.682260502,127.0.0.1:50476,29136,2398957,28
16803165.506189801,84.698782302,127.0.0.1:49277,38656,2595937,28
16803165.506189801,84.698782302,127.0.0.1:50476,29174,2404962,28
16803165.523518998,84.716111500,127.0.0.1:49277,38732,2595985,28
16803165.523518998,84.716111500,127.0.0.1:50476,29212,2405011,28
16803165.547894400,84.740486901,127.0.0.1:49277,38770,2602001,28
16803165.547894400,84.740486901,127.0.0.1:50476,29250,2411040,28
16803165.559865098,84.752457600,127.0.0.1:49277,38808,2610192,28
16803165.559865098,84.752457600,127.0.0.1:50476,29250,2419244,28
16803165.572902799,84.765495300,127.0.0.1:49277,38846,2610230,28
16803165.572902799,84.765495300,127.0.0.1:50476,29288,2419282,28
16803165.592818599,84.785411101,127.0.0.1:49277,38884,2619719,28
16803165.592818599,84.785411101,127.0.0.1:50476,29326,2425287,28
16803165.606083900,84.798676401,127.0.0.1:49277,38922,2619804,28
16803165.606083900,84.798676401,127.0.0.1:50476,29364,2425372,28
16803165.627174899,84.819767401,127.0.0.1:49277,38960,2625268,28
16803165.627174899,84.819767401,127.0.0.1:50476,29402,2431425,28
16803165.649344001,84.841936503,127.0.0.1:49277,38998,2625349,28
16803165.649344001,84.841936503,127.0.0.1:50476,29440,2431506,28
16803165.662509099,84.855101600,127.0.0.1:49277,39036,2633501,28
16803165.662509099,84.855101600,127.0.0.1:50476,29478,2441009,28
16803165.675100401,84.867692903,127.0.0.1:49277,39074,2633848,28
16803165.675100401,84.867692903,127.0.0.1:50476,29516,2443516,28
16803165.693628501,84.886221003,127.0.0.1:49277,39112,2639841,28
16803165.693628501,84.886221003,127.0.0.1:50476,29554,2448337,28
16803165.707601801,84.900194302,127.0.0.1:49277,39150,2639896,28
16803165.707601801,84.900194302,127.0.0.1:50476,29592,2448388,28
16803165.727814000,84.920406502,127.0.0.1:49277,39188,2645948,28
16803165.727814000,84.920406502,127.0.0.1:50476,29630,2454441,28
16803165.748564601,84.941157103,127.0.0.1:49277,39226,2646033,28
16803165.748564601,84.941157103,127.0.0.1:50476,29668,2454526,28
16803165.762193199,84.954785701,127.0.0.1:49277,39226,2654185,28
16803165.762193199,84.954785701,127.0.0.1:50476,29706,2462691,28
16803165.774756402,84.967348903,127.0.0.1:49277,39264,2657684,28
16803165.774756402,84.967348903,127.0.0.1:50476,29706,2462691,28
16803165.793362301,84.985954802,127.0.0.1:49277,39302,2662550,28
16803165.793362301,84.985954802,127.0.0.1:50476,29744,2468748,28
16803165.807522099,85.000114601,127.0.0.1:49277,39340,2662650,28
16803165.807522099,85.000114601,127.0.0.1:50476,29744,2468833,28
16803165.826517899,85.019110400,127.0.0.1:49277,39378,2668652,28
16803165.826517899,85.019110400,127.0.0.1:50476,29782,2474849,28
16803165.848856501,85.041449003,127.0.0.1:49277,39416,2668690,28
16803165.848856501,85.041449003,127.0.0.1:50476,29820,2474887,28
16803165.861046899,85.053639401,127.0.0.1:49277,39416,2676843,28
16803165.861046899,85.053639401,127.0.0.1:50476,29858,2484391,28
16803165.875978500,85.068571001,127.0.0.1:49277,39454,2676928,28
16803165.875978500,85.068571001,127.0.0.1:50476,29896,2486600,28
16803165.893549498,85.086142000,127.0.0.1:49277,39492,2682945,28
16803165.893549498,85.086142000,127.0.0.1:50476,29934,2491403,28
16803165.906877901,85.099470403,127.0.0.1:49277,39530,2682998,28
16803165.906877901,85.099470403,127.0.0.1:50476,29972,2491481,28
16803165.928355802,85.120948303,127.0.0.1:49277,39568,2683293,28
16803165.928355802,85.120948303,127.0.0.1:50476,30010,2491777,28
16803165.948216900,85.140809402,127.0.0.1:49277,39568,2689341,28
16803165.948216900,85.140809402,127.0.0.1:50476,30010,2497829,28
16803165.960616700,85.153209202,127.0.0.1:49277,39606,2697493,28
16803165.960616700,85.153209202,127.0.0.1:50476,30048,2505994,28
16803165.972534601,85.165127102,127.0.0.1:49277,39644,2697548,28
16803165.972534601,85.165127102,127.0.0.1:50476,30086,2506045,28
16803165.991522599,85.184115101,127.0.0.1:49277,39682,2701047,28
16803165.991522599,85.184115101,127.0.0.1:50476,30124,2506083,28
16803166.007801801,85.200394303,127.0.0.1:49277,39720,2707123,28
16803166.007801801,85.200394303,127.0.0.1:50476,30162,2512172,28
16803166.024455201,85.217047703,127.0.0.1:49277,39758,2712294,28
16803166.024455201,85.217047703,127.0.0.1:50476,30200,2518240,28
16803166.047220800,85.239813302,127.0.0.1:49277,39796,2712360,28
16803166.047220800,85.239813302,127.0.0.1:50476,30238,2518278,28
16803166.059375599,85.251968101,127.0.0.1:49277,39834,2720512,28
16803166.059375599,85.251968101,127.0.0.1:50476,30238,2526443,28
16803166.072926499,85.265519001,127.0.0.1:49277,39872,2720597,28
16803166.072926499,85.265519001,127.0.0.1:50476,30276,2529990,28
16803166.092634100,85.285226602,127.0.0.1:49277,39910,2720635,28
16803166.092634100,85.285226602,127.0.0.1:50476,30314,2530028,28
16803166.107532401,85.300124902,127.0.0.1:49277,39948,2726628,28
16803166.107532401,85.300124902,127.0.0.1:50476,30352,2536034,28
16803166.125653401,85.318245903,127.0.0.1:49277,39986,2732630,28
16803166.125653401,85.318245903,127.0.0.1:50476,30390,2542050,28
16803166.150392398,85.342984900,127.0.0.1:49277,40024,2732730,28
16803166.150392398,85.342984900,127.0.0.1:50476,30428,2542150,28
16803166.160078000,85.352670502,127.0.0.1:49277,40062,2740944,28
16803166.160078000,85.352670502,127.0.0.1:50476,30466,2550377,28
16803166.172279801,85.364872303,127.0.0.1:49277,40100,2741229,28
16803166.172279801,85.364872303,127.0.0.1:50476,30504,2550662,28
16803166.193313401,85.385905903,127.0.0.1:49277,40138,2750718,28
16803166.193313401,85.385905903,127.0.0.1:50476,30542,2556667,28
16803166.207127500,85.399720002,127.0.0.1:49277,40176,2750820,28
16803166.207127500,85.399720002,127.0.0.1:50476,30580,2556765,28
16803166.227813002,85.420405503,127.0.0.1:49277,40214,2756828,28
16803166.227813002,85.420405503,127.0.0.1:50476,30618,2562781,28
16803166.248423599,85.441016100,127.0.0.1:49277,40252,2756873,28
16803166.248423599,85.441016100,127.0.0.1:50476,30656,2562819,28
16803166.262062900,85.454655401,127.0.0.1:49277,40290,2762880,28
16803166.262062900,85.454655401,127.0.0.1:50476,30694,2568839,28
16803166.273000799,85.465593301,127.0.0.1:49277,40328,2762965,28
16803166.273000799,85.465593301,127.0.0.1:50476,30732,2568924,28
16803166.292828199,85.485420700,127.0.0.1:49277,40366,2763003,28
16803166.292828199,85.485420700,127.0.0.1:50476,30770,2568962,28
16803166.307553899,85.500146400,127.0.0.1:49277,40404,2769032,28
16803166.307553899,85.500146400,127.0.0.1:50476,30808,2575004,28
16803166.326315701,85.518908203,127.0.0.1:49277,40404,2769080,28
16803166.326315701,85.518908203,127.0.0.1:50476,30808,2575053,28
16803166.347835299,85.540427800,127.0.0.1:49277,40442,2775156,28
16803166.347835299,85.540427800,127.0.0.1:50476,30846,2581142,28
16803166.361884300,85.554476801,127.0.0.1:49277,40480,2783344,28
16803166.361884300,85.554476801,127.0.0.1:50476,30884,2590681,28
16803166.372112501,85.564705003,127.0.0.1:49277,40518,2783405,28
16803166.372112501,85.564705003,127.0.0.1:50476,30922,2592858,28
16803166.392655600,85.585248102,127.0.0.1:49277,40556,2783443,28
16803166.392655600,85.585248102,127.0.0.1:50476,30960,2592896,28
16803166.407314301,85.599906802,127.0.0.1:49277,40594,2789482,28
16803166.407314301,85.599906802,127.0.0.1:50476,30998,2598948,28
16803166.426005699,85.618598200,127.0.0.1:49277,40632,2789802,28
16803166.426005699,85.618598200,127.0.0.1:50476,31036,2599269,28
16803166.448989999,85.641582500,127.0.0.1:49277,40670,2795803,28
16803166.448989999,85.641582500,127.0.0.1:50476,31074,2605274,28
16803166.460381899,85.652974401,127.0.0.1:49277,40708,2803955,28
16803166.460381899,85.652974401,127.0.0.1:50476,31112,2613439,28
16803166.473202299,85.665794801,127.0.0.1:49277,40746,2807454,28
16803166.473202299,85.665794801,127.0.0.1:50476,31150,2613537,28
16803166.491457101,85.684049603,127.0.0.1:49277,40784,2807571,28
16803166.491457101,85.684049603,127.0.0.1:50476,31188,2613637,28
16803166.505955499,85.698548000,127.0.0.1:49277,40822,2813600,28
16803166.505955499,85.698548000,127.0.0.1:50476,31226,2619679,28
16803166.525749199,85.718341701,127.0.0.1:49277,40860,2813648,28
16803166.525749199,85.718341701,127.0.0.1:50476,31264,2619728,28
16803166.547122199,85.739714701,127.0.0.1:49277,40898,2819700,28
16803166.547122199,85.739714701,127.0.0.1:50476,31302,2625780,28
16803166.559908800,85.752501301,127.0.0.1:49277,40936,2827852,28
16803166.559908800,85.752501301,127.0.0.1:50476,31302,2635283,28
16803166.572397500,85.764990002,127.0.0.1:49277,40974,2827890,28
16803166.572397500,85.764990002,127.0.0.1:50476,31340,2637445,28
16803166.592319801,85.784912303,127.0.0.1:49277,41012,2827928,28
16803166.592319801,85.784912303,127.0.0.1:50476,31378,2637483,28
16803166.607217100,85.799809601,127.0.0.1:49277,41050,2833982,28
16803166.607217100,85.799809601,127.0.0.1:50476,31416,2643550,28
16803166.625703700,85.818296202,127.0.0.1:49277,41088,2839984,28
16803166.625703700,85.818296202,127.0.0.1:50476,31454,2649026,28
16803166.645506401,85.838098902,127.0.0.1:49277,41126,2840022,28
16803166.645506401,85.838098902,127.0.0.1:50476,31492,2649064,28
16803166.659144599,85.851737101,127.0.0.1:49277,41164,2846014,28
16803166.659144599,85.851737101,127.0.0.1:50476,31530,2655069,28
16803166.674659599,85.867252100,127.0.0.1:49277,41202,2846371,28
16803166.674659599,85.867252100,127.0.0.1:50476,31568,2655426,28
16803166.692586198,85.885178700,127.0.0.1:49277,41240,2852375,28
16803166.692586198,85.885178700,127.0.0.1:50476,31606,2661434,28
16803166.705704000,85.898296501,127.0.0.1:49277,41278,2852422,28
16803166.705704000,85.898296501,127.0.0.1:50476,31644,2661479,28
16803166.726010099,85.918602601,127.0.0.1:49277,41316,2852498,28
16803166.726010099,85.918602601,127.0.0.1:50476,31682,2661549,28
16803166.747357201,85.939949702,127.0.0.1:49277,41354,2858537,28
16803166.747357201,85.939949702,127.0.0.1:50476,31682,2667601,28
16803166.760327000,85.952919502,127.0.0.1:49277,41392,2868026,28
16803166.760327000,85.952919502,127.0.0.1:50476,31720,2675766,28
16803166.771663599,85.964256100,127.0.0.1:49277,41430,2870188,28
16803166.771663599,85.964256100,127.0.0.1:50476,31758,2675804,28
16803166.792073999,85.984666500,127.0.0.1:49277,41468,2870226,28
16803166.792073999,85.984666500,127.0.0.1:50476,31796,2675842,28
16803166.807785399,86.000377901,127.0.0.1:49277,41506,2876265,28
16803166.807785399,86.000377901,127.0.0.1:50476,31834,2681894,28
16803166.826559901,86.019152403,127.0.0.1:49277,41544,2881450,28
16803166.826559901,86.019152403,127.0.0.1:50476,31872,2687910,28
16803166.849857502,86.042450003,127.0.0.1:49277,41582,2881503,28
16803166.849857502,86.042450003,127.0.0.1:50476,31910,2687963,28
16803166.860004500,86.052597001,127.0.0.1:49277,41582,2889655,28
16803166.860004500,86.052597001,127.0.0.1:50476,31910,2696128,28
16803166.871897001,86.064489502,127.0.0.1:49277,41620,2889740,28
16803166.871897001,86.064489502,127.0.0.1:50476,31948,2696213,28
16803166.892110400,86.084702902,127.0.0.1:49277,41620,2889740,28
16803166.892110400,86.084702902,127.0.0.1:50476,31948,2699713,28
16803166.904755902,86.097348403,127.0.0.1:49277,41658,2895770,28
16803166.904755902,86.097348403,127.0.0.1:50476,31986,2705756,28
16803166.924357601,86.116950102,127.0.0.1:49277,41696,2896065,28
16803166.924357601,86.116950102,127.0.0.1:50476,32024,2706052,28
16803166.946552400,86.139144901,127.0.0.1:49277,41696,2902130,28
16803166.946552400,86.139144901,127.0.0.1:50476,32062,2712130,28
16803166.958642900,86.151235402,127.0.0.1:49277,41734,2908190,28
16803166.958642900,86.151235402,127.0.0.1:50476,32100,2718199,28
16803166.972018398,86.164610900,127.0.0.1:49277,41772,2908228,28
16803166.972018398,86.164610900,127.0.0.1:50476,32138,2718237,28
16803166.989895299,86.182487801,127.0.0.1:49277,41810,2908279,28
16803166.989895299,86.182487801,127.0.0.1:50476,32176,2718275,28
16803167.005396198,86.197988700,127.0.0.1:49277,41848,2914295,28
16803167.005396198,86.197988700,127.0.0.1:50476,32214,2724304,28
16803167.023268901,86.215861402,127.0.0.1:49277,41886,2914366,28
16803167.023268901,86.215861402,127.0.0.1:50476,32252,2724376,28
16803167.046342399,86.238934901,127.0.0.1:49277,41924,2920358,28
16803167.046342399,86.238934901,127.0.0.1:50476,32252,2730381,28
16803167.058577299,86.251169801,127.0.0.1:49277,41962,2926350,28
16803167.058577299,86.251169801,127.0.0.1:50476,32290,2736386,28
16803167.073352199,86.265944701,127.0.0.1:49277,42000,2926426,28
16803167.073352199,86.265944701,127.0.0.1:50476,32328,2736462,28
16803167.090550501,86.283143003,127.0.0.1:49277,42038,2932478,28
16803167.090550501,86.283143003,127.0.0.1:50476,32366,2742527,28
16803167.104872100,86.297464602,127.0.0.1:49277,42076,2932516,28
16803167.104872100,86.297464602,127.0.0.1:50476,32404,2742565,28
16803167.126202099,86.318794601,127.0.0.1:49277,42114,2938519,28
16803167.126202099,86.318794601,127.0.0.1:50476,32442,2748582,28
16803167.145677201,86.338269703,127.0.0.1:49277,42152,2938581,28
16803167.145677201,86.338269703,127.0.0.1:50476,32480,2748644,28
16803167.158973999,86.351566501,127.0.0.1:49277,42190,2944632,28
16803167.158973999,86.351566501,127.0.0.1:50476,32480,2754708,28
16803167.174846400,86.367438901,127.0.0.1:49277,42228,2944917,28
16803167.174846400,86.367438901,127.0.0.1:50476,32518,2754993,28
16803167.192948099,86.385540601,127.0.0.1:49277,42266,2945003,28
16803167.192948099,86.385540601,127.0.0.1:50476,32556,2755077,28
16803167.208124299,86.400716800,127.0.0.1:49277,42304,2951026,28
16803167.208124299,86.400716800,127.0.0.1:50476,32594,2761111,28
16803167.226565398,86.419157900,127.0.0.1:49277,42342,2951106,28
16803167.226565398,86.419157900,127.0.0.1:50476,32632,2761183,28
16803167.247039400,86.439631902,127.0.0.1:49277,42380,2957142,28
16803167.247039400,86.439631902,127.0.0.1:50476,32632,2767226,28
16803167.259700000,86.452292502,127.0.0.1:49277,42418,2963141,28
16803167.259700000,86.452292502,127.0.0.1:50476,32670,2773231,28
16803167.272742201,86.465334702,127.0.0.1:49277,42456,2963203,28
16803167.272742201,86.465334702,127.0.0.1:50476,32708,2773293,28
16803167.293535799,86.486128300,127.0.0.1:49277,42494,2969255,28
16803167.293535799,86.486128300,127.0.0.1:50476,32746,2779358,28
16803167.306086399,86.498678900,127.0.0.1:49277,42532,2969308,28
16803167.306086399,86.498678900,127.0.0.1:50476,32784,2779411,28
16803167.325548802,86.518141303,127.0.0.1:49277,42570,2975310,28
16803167.325548802,86.518141303,127.0.0.1:50476,32822,2785427,28
16803167.347784001,86.540376503,127.0.0.1:49277,42608,2975372,28
16803167.347784001,86.540376503,127.0.0.1:50476,32860,2785489,28
16803167.359077401,86.551669903,127.0.0.1:49277,42608,2981424,28
16803167.359077401,86.551669903,127.0.0.1:50476,32898,2791554,28
16803167.372531101,86.565123603,127.0.0.1:49277,42646,2981462,28
16803167.372531101,86.565123603,127.0.0.1:50476,32936,2791592,28
16803167.393555600,86.586148102,127.0.0.1:49277,42684,2987454,28
16803167.393555600,86.586148102,127.0.0.1:50476,32974,2797597,28
16803167.407104898,86.599697400,127.0.0.1:49277,42722,2987516,28
16803167.407104898,86.599697400,127.0.0.1:50476,33012,2797659,28
16803167.426955599,86.619548101,127.0.0.1:49277,42760,2993840,28
16803167.426955599,86.619548101,127.0.0.1:50476,33050,2803997,28
16803167.452074401,86.644666903,127.0.0.1:49277,42798,2993911,28
16803167.452074401,86.644666903,127.0.0.1:50476,33088,2804060,28
16803167.462077100,86.654669601,127.0.0.1:49277,42798,2999911,28
16803167.462077100,86.654669601,127.0.0.1:50476,33126,2810078,28
16803167.478610300,86.671202801,127.0.0.1:49277,42836,2999979,28
16803167.478610300,86.671202801,127.0.0.1:50476,33164,2810140,28
16803167.494959202,86.687551703,127.0.0.1:49277,42874,3006037,28
16803167.494959202,86.687551703,127.0.0.1:50476,33202,2816205,28
16803167.512860201,86.705452703,127.0.0.1:49277,42912,3006075,28
16803167.512860201,86.705452703,127.0.0.1:50476,33240,2816243,28
16803167.534194399,86.726786900,127.0.0.1:49277,42950,3012077,28
16803167.534194399,86.726786900,127.0.0.1:50476,33278,2822259,28
16803167.545636602,86.738229103,127.0.0.1:49277,42988,3018143,28
16803167.545636602,86.738229103,127.0.0.1:50476,33316,2828338,28
16803167.560372502,86.752965003,127.0.0.1:49277,43026,3018205,28
16803167.560372502,86.752965003,127.0.0.1:50476,33354,2828400,28
16803167.579330899,86.771923400,127.0.0.1:49277,43064,3024197,28
16803167.579330899,86.771923400,127.0.0.1:50476,33392,2834405,28
16803167.593012001,86.785604503,127.0.0.1:49277,43102,3024235,28
16803167.593012001,86.785604503,127.0.0.1:50476,33430,2834443,28
16803167.613572702,86.806165203,127.0.0.1:49277,43140,3030251,28
16803167.613572702,86.806165203,127.0.0.1:50476,33468,2840472,28
16803167.633057699,86.825650200,127.0.0.1:49277,43178,3030322,28
16803167.633057699,86.825650200,127.0.0.1:50476,33506,2840544,28
16803167.645617399,86.838209901,127.0.0.1:49277,43178,3036314,28
16803167.645617399,86.838209901,127.0.0.1:50476,33506,2846549,28
16803167.659824099,86.852416601,127.0.0.1:49277,43216,3036367,28
16803167.659824099,86.852416601,127.0.0.1:50476,33544,2846602,28
16803167.681437202,86.874029703,127.0.0.1:49277,43254,3042667,28
16803167.681437202,86.874029703,127.0.0.1:50476,33582,2852915,28
16803167.695793200,86.888385702,127.0.0.1:49277,43292,3042762,28
16803167.695793200,86.888385702,127.0.0.1:50476,33620,2853008,28
16803167.714059599,86.906652100,127.0.0.1:49277,43330,3048772,28
16803167.714059599,86.906652100,127.0.0.1:50476,33658,2859030,28
16803167.733721498,86.926314000,127.0.0.1:49277,43330,3048817,28
16803167.733721498,86.926314000,127.0.0.1:50476,33658,2859030,28
16803167.747069500,86.939662002,127.0.0.1:49277,43406,3054840,28
16803167.747069500,86.939662002,127.0.0.1:50476,33696,2865059,28
16803167.761255100,86.953847602,127.0.0.1:49277,43406,3054902,28
16803167.761255100,86.953847602,127.0.0.1:50476,33696,2865121,28
16803167.780798599,86.973391101,127.0.0.1:49277,43444,3060909,28
16803167.780798599,86.973391101,127.0.0.1:50476,33734,2871141,28
16803167.794313300,86.986905802,127.0.0.1:49277,43482,3060947,28
16803167.794313300,86.986905802,127.0.0.1:50476,33772,2871179,28
16803167.813670300,87.006262802,127.0.0.1:49277,43520,3061018,28
16803167.813670300,87.006262802,127.0.0.1:50476,33810,2871251,28
16803167.834184099,87.026776601,127.0.0.1:49277,43558,3067034,28
16803167.834184099,87.026776601,127.0.0.1:50476,33848,2877280,28
16803167.847304601,87.039897103,127.0.0.1:49277,43596,3073027,28
16803167.847304601,87.039897103,127.0.0.1:50476,33886,2883286,28
16803167.860469799,87.053062301,127.0.0.1:49277,43634,3073065,28
16803167.860469799,87.053062301,127.0.0.1:50476,33924,2883324,28
16803167.879793700,87.072386201,127.0.0.1:49277,43672,3073127,28
16803167.879793700,87.072386201,127.0.0.1:50476,33962,2883386,28
16803167.896089800,87.088682301,127.0.0.1:49277,43710,3079158,28
16803167.896089800,87.088682301,127.0.0.1:50476,33962,2889430,28
16803167.915181000,87.107773501,127.0.0.1:49277,43748,3085445,28
16803167.915181000,87.107773501,127.0.0.1:50476,34000,2895731,28
16803167.934589900,87.127182402,127.0.0.1:49277,43786,3085492,28
16803167.934589900,87.127182402,127.0.0.1:50476,34038,2895769,28
16803167.947883699,87.140476201,127.0.0.1:49277,43824,3091525,28
16803167.947883699,87.140476201,127.0.0.1:50476,34076,2901811,28
16803167.961622000,87.154214501,127.0.0.1:49277,43862,3091611,28
16803167.961622000,87.154214501,127.0.0.1:50476,34114,2901897,28
16803167.979195401,87.171787903,127.0.0.1:49277,43900,3091656,28
16803167.979195401,87.171787903,127.0.0.1:50476,34152,2901935,28
16803167.994105700,87.186698202,127.0.0.1:49277,43900,3097655,28
16803167.994105700,87.186698202,127.0.0.1:50476,34190,2907941,28
16803168.012469798,87.205062300,127.0.0.1:49277,43900,3097731,28
16803168.012469798,87.205062300,127.0.0.1:50476,34190,2908017,28
16803168.034403201,87.226995703,127.0.0.1:49277,43976,3103757,28
16803168.034403201,87.226995703,127.0.0.1:50476,34228,2914057,28
16803168.045948301,87.238540802,127.0.0.1:49277,43976,3109750,28
