Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3613,3613.000000,59.662787,0.003572,0.021749,0.016513,0.016608,0.492978,0.000002,0.002759,0.000136,0.000086
SceneRender,3613,3613.000000,58.274445,0.002065,0.021703,0.016129,0.016347,10.636904,0.000030,0.009576,0.002944,0.003116
RenderGraphExecute,7224,7224.000000,48.402593,0.000012,0.019615,0.006700,0.002784,1.942029,0.000010,0.004350,0.000269,0.000054
Scene,3613,3613.000000,45.357375,0.001098,0.018618,0.012554,0.012424,1.899005,0.000007,0.004503,0.000526,0.000325
FEngineLoop::Tick,1806,1806.000000,29.998513,0.009287,0.020936,0.016610,0.016700,0.015212,0.000001,0.000044,0.000008,0.000008
Frame,1806,1806.000000,29.957955,0.009267,0.020913,0.016588,0.016678,0.006942,0.000000,0.000015,0.000004,0.000004
FrameTime,3611,3611.000000,29.922890,0.000103,0.020590,0.008287,0.009001,0.097358,0.000001,0.000123,0.000027,0.000041
Frame Sync Time,1806,1806.000000,18.186436,0.004026,0.015909,0.010070,0.010148,0.019091,0.000004,0.000161,0.000011,0.000010
GameThreadWaitForTask,1806,1806.000000,18.150800,0.004005,0.015892,0.010050,0.010129,0.001992,0.000001,0.000004,0.000001,0.000001
Game thread idle time,1806,1806.000000,18.148808,0.004004,0.015891,0.010049,0.010128,18.148779,0.004004,0.015891,0.010049,0.010128
Tick_Engine,1806,1806.000000,8.860585,0.002938,0.011254,0.004906,0.004786,0.002165,0.000000,0.000005,0.000001,0.000001
GameEngine Tick,1806,1806.000000,8.858420,0.002937,0.011253,0.004905,0.004785,0.091811,0.000018,0.000147,0.000051,0.000049
DiffuseIndirectAndAO,3610,3610.000000,8.729109,0.000042,0.007144,0.002418,0.002446,0.070861,0.000001,0.001846,0.000020,0.000001
LumenScreenProbeGather,3610,3610.000000,7.648664,0.000040,0.006597,0.002119,0.002126,5.156015,0.000001,0.006052,0.001428,0.000582
PostProcessing,3611,3611.000000,7.171580,0.000276,0.005115,0.001986,0.002231,0.695195,0.000003,0.002889,0.000193,0.000120
UWorld_Tick,1806,1806.000000,6.806661,0.002037,0.010123,0.003769,0.003589,0.039225,0.000001,0.000051,0.000022,0.000021
World Tick Time,1806,1806.000000,6.748572,0.002003,0.010095,0.003737,0.003556,0.046055,0.000013,0.000079,0.000026,0.000025
Tick Time,7223,7223.000000,5.232762,0.000004,0.002967,0.000724,0.000543,0.017311,0.000000,0.000044,0.000002,0.000002
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3611,3611.000000,5.193940,0.000271,0.004148,0.001438,0.001250,5.193940,0.000271,0.004148,0.001438,0.001250
ReleaseTickGroup Block,10836,10836.000000,4.998162,0.000010,0.002307,0.000461,0.000219,0.001770,0.000000,0.000015,0.000000,0.000000
TickCompletionEvents,12642,12642.000000,4.996392,0.000001,0.002307,0.000395,0.000071,0.013117,0.000000,0.000037,0.000001,0.000001
ProcessUntilTasksComplete,12642,12642.000000,4.968343,0.000000,0.002303,0.000393,0.000070,0.111954,0.000000,0.000144,0.000009,0.000005
PrepareImageBasedVRS,1806,1806.000000,4.965117,0.001132,0.005033,0.002749,0.002590,0.034941,0.000001,0.002013,0.000019,0.000001
ContrastAdaptiveShading,1806,1806.000000,4.930176,0.001131,0.005026,0.002730,0.002547,4.930176,0.001131,0.005026,0.002730,0.002547
ParallelDraw,7222,7222.000000,4.788104,0.000000,0.004148,0.000663,0.000126,4.788104,0.000000,0.004148,0.000663,0.000126
ExecuteTask,124436,124436.000000,4.732139,0.000000,0.001431,0.000038,0.000000,0.047206,0.000000,0.000033,0.000000,0.000000
FTickFunctionTask,109736,109736.000000,3.711040,0.000000,0.001274,0.000034,0.000000,0.066724,0.000000,0.000037,0.000001,0.000000
RenderDeferredLighting,1805,1805.000000,3.605269,0.000829,0.004168,0.001997,0.001976,0.025658,0.000000,0.002237,0.000014,0.000000
BasePass,1805,1805.000000,3.110606,0.000280,0.004264,0.001723,0.001849,0.186414,0.000023,0.002347,0.000103,0.000023
ShadowDepths,1805,1805.000000,2.542616,0.000683,0.005640,0.001409,0.001134,0.094741,0.000007,0.002271,0.000052,0.000007
PrePass %s %s,1806,1806.000000,2.317377,0.000128,0.003843,0.001283,0.001141,0.201843,0.000012,0.002727,0.000112,0.000012
Nanite::DrawGeometry,3610,3610.000000,2.225988,0.000173,0.003108,0.000617,0.000736,0.393078,0.000028,0.002434,0.000109,0.000028
DiffuseIndirectAndAO,3610,3610.000000,1.961454,0.000072,0.003107,0.000543,0.000317,0.429997,0.000000,0.002282,0.000119,0.000069
TG_PostUpdateWork,1806,1806.000000,1.958305,0.000534,0.002313,0.001084,0.000875,0.003014,0.000001,0.000021,0.000002,0.000002
UpdateRadianceCaches,3610,3610.000000,1.860030,0.000039,0.003062,0.000515,0.000313,1.860030,0.000039,0.003062,0.000515,0.000313
TG_PrePhysics,1806,1806.000000,1.755866,0.000546,0.001735,0.000972,0.000954,0.004795,0.000002,0.000030,0.000003,0.000002
Total Slate Tick Time,3612,3612.000000,1.751352,0.000016,0.002372,0.000485,0.000647,0.013096,0.000000,0.000024,0.000004,0.000004
Slate::Tick (Time and Widgets),1806,1806.000000,1.654499,0.000656,0.002373,0.000916,0.000777,0.000376,0.000000,0.000002,0.000000,0.000000
Slate::DrawWindows,1806,1806.000000,1.638652,0.000649,0.002363,0.000907,0.000770,0.035062,0.000011,0.000152,0.000019,0.000019
RenderVirtualShadowMaps,1805,1805.000000,1.549077,0.000259,0.003133,0.000858,0.000927,0.135155,0.000021,0.002165,0.000075,0.000021
