seconds,frame_ms,sim_steps,sim_ms,combat_ms,alive,ordered_moving,observed_moving,blocked,arrived,in_bytes_s,out_bytes_s,pose_age_ms
0.016719,16.71880,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,6.965
0.032650,15.93150,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,22.896
0.048551,15.90110,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,38.797
0.068589,20.03760,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,19.279
0.088465,19.87640,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,39.155
0.105207,16.74200,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,15.896
0.124173,18.96550,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,18.024
0.143647,19.47370,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,18.826
0.162826,19.17920,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,18.327
0.180946,18.11990,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,36.447
0.201871,20.92510,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,20.089
0.222243,20.37210,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,19.401
0.240328,18.08540,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,17.343
0.256850,16.52160,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,33.864
0.273811,16.96150,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,16.012
0.291771,17.95930,0,0.00000,0.00000,1200,1200,1179,0,0,181276,2472,16.744
0.311573,19.80220,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,36.546
0.330829,19.25650,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,55.803
0.348830,18.00020,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,17.174
0.367602,18.77220,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,35.946
0.383679,16.07750,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,14.781
0.402350,18.67100,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,18.082
0.418506,16.15520,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,34.237
0.436848,18.34220,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,17.390
0.452786,15.93810,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,15.183
0.469792,17.00590,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,16.294
0.485589,15.79760,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,14.813
0.500743,15.15330,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,14.543
0.516191,15.44880,0,0.00000,0.00000,1200,1200,1179,0,0,193333,2190,29.992
