seconds,frame_ms,sim_steps,sim_ms,combat_ms,alive,ordered_moving,observed_moving,blocked,arrived,in_bytes_s,out_bytes_s,pose_age_ms
0.016819,16.81930,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,7.159
0.023427,6.60820,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,13.767
0.032026,8.59890,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,22.366
0.040828,8.80170,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,7.905
0.051031,10.20280,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,18.108
0.061470,10.43880,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,28.546
0.070805,9.33510,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,8.458
0.081538,10.73360,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,10.022
0.091128,9.58920,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,8.737
0.100549,9.42120,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,18.158
0.111363,10.81400,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,28.972
0.120734,9.37080,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,38.343
0.131090,10.35660,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,48.699
0.140334,9.24420,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,8.385
0.150805,10.47060,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,18.856
0.159709,8.90360,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,8.058
0.169278,9.56960,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,17.628
0.180478,11.20020,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,28.828
0.189743,9.26440,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,8.345
0.199233,9.49000,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,17.835
0.208405,9.17210,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,27.007
0.217867,9.46250,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,36.470
0.228470,10.60240,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,47.072
0.237506,9.03650,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,8.153
0.247706,10.20000,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,18.353
0.257135,9.42920,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,8.613
0.266311,9.17580,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,17.788
0.277246,10.93510,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,28.723
0.286197,8.95100,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,8.145
0.297895,11.69780,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,10.948
0.307396,9.50120,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,20.449
0.317610,10.21360,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,30.662
0.327124,9.51420,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,8.610
0.337093,9.96900,0,0.00000,0.00000,1200,1200,1200,0,0,57487,3541,18.579
0.346360,9.26650,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,27.846
0.356046,9.68600,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,8.827
0.365912,9.86650,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,9.137
0.375176,9.26410,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,18.401
0.384452,9.27600,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,8.156
0.394878,10.42610,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,9.611
0.403847,8.96820,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,18.579
0.414731,10.88420,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,29.463
0.423818,9.08680,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,8.178
0.432259,8.44130,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,16.619
0.443039,10.77980,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,27.399
0.452518,9.47930,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,36.878
0.462902,10.38370,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,47.262
0.472544,9.64240,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,8.763
0.481859,9.31540,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,8.579
0.491431,9.57140,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,8.653
0.500556,9.12550,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,17.779
0.509324,8.76730,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,26.546
0.518959,9.63540,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,8.739
0.528368,9.40930,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,8.572
0.537508,9.14000,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,17.712
0.547447,9.93890,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,27.651
0.557010,9.56320,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,8.692
0.566706,9.69560,0,0.00000,0.00000,1200,1200,1200,0,0,71901,3528,18.387
