monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16872042.465689100,79.609176200,127.0.0.1:52396,40799,1072112,28
16872042.465689100,79.609176200,127.0.0.1:49531,35573,1068026,28
16872042.484303400,79.627790499,127.0.0.1:52396,40837,1073993,28
16872042.484303400,79.627790499,127.0.0.1:49531,35611,1069921,28
16872042.500591800,79.644078899,127.0.0.1:52396,40875,1074031,28
16872042.500591800,79.644078899,127.0.0.1:49531,35649,1069959,28
16872042.517223202,79.660710301,127.0.0.1:52396,40913,1075871,28
16872042.517223202,79.660710301,127.0.0.1:49531,35649,1071830,28
16872042.537226699,79.680713799,127.0.0.1:52396,40913,1075924,28
16872042.537226699,79.680713799,127.0.0.1:49531,35809,1071899,28
16872042.558800001,79.702287100,127.0.0.1:52396,41034,1077760,28
16872042.558800001,79.702287100,127.0.0.1:49531,35809,1073748,28
16872042.574515101,79.718002200,127.0.0.1:52396,41072,1085423,28
16872042.574515101,79.718002200,127.0.0.1:49531,35847,1077927,28
16872042.583283398,79.726770498,127.0.0.1:52396,41110,1085495,28
16872042.583283398,79.726770498,127.0.0.1:49531,35847,1078000,28
16872042.605250400,79.748737499,127.0.0.1:52396,41148,1087476,28
16872042.605250400,79.748737499,127.0.0.1:49531,35923,1080020,28
16872042.616751000,79.760238100,127.0.0.1:52396,41186,1087539,28
16872042.616751000,79.760238100,127.0.0.1:49531,36045,1080083,28
16872042.636902701,79.780389801,127.0.0.1:52396,41224,1089840,28
16872042.636902701,79.780389801,127.0.0.1:49531,36045,1082306,28
16872042.660057999,79.803545099,127.0.0.1:52396,41345,1089934,28
16872042.660057999,79.803545099,127.0.0.1:49531,36083,1082383,28
16872042.670985099,79.814472198,127.0.0.1:52396,41383,1094142,28
16872042.670985099,79.814472198,127.0.0.1:49531,36121,1086602,28
16872042.684397399,79.827884499,127.0.0.1:52396,41421,1094253,28
16872042.684397399,79.827884499,127.0.0.1:49531,36159,1086696,28
16872042.703395300,79.846882399,127.0.0.1:52396,41459,1094304,28
16872042.703395300,79.846882399,127.0.0.1:49531,36197,1090196,28
16872042.717843700,79.861330800,127.0.0.1:52396,41459,1096341,28
16872042.717843700,79.861330800,127.0.0.1:49531,36235,1092246,28
16872042.735471200,79.878958300,127.0.0.1:52396,41497,1096379,28
16872042.735471200,79.878958300,127.0.0.1:49531,36357,1092284,28
16872042.760733500,79.904220600,127.0.0.1:52396,41618,1098403,28
16872042.760733500,79.904220600,127.0.0.1:49531,36395,1094321,28
16872042.772672001,79.916159101,127.0.0.1:52396,41656,1102738,28
16872042.772672001,79.916159101,127.0.0.1:49531,36433,1098669,28
16872042.786916502,79.930403601,127.0.0.1:52396,41694,1106285,28
16872042.786916502,79.930403601,127.0.0.1:49531,36471,1098772,28
16872042.803715400,79.947202500,127.0.0.1:52396,41732,1106323,28
16872042.803715400,79.947202500,127.0.0.1:49531,36509,1098810,28
16872042.818217501,79.961704601,127.0.0.1:52396,41770,1108437,28
16872042.818217501,79.961704601,127.0.0.1:49531,36547,1101027,28
16872042.839729100,79.983216200,127.0.0.1:52396,41891,1108501,28
16872042.839729100,79.983216200,127.0.0.1:49531,36669,1101091,28
16872042.857798599,80.001285698,127.0.0.1:52396,41929,1110630,28
16872042.857798599,80.001285698,127.0.0.1:49531,36669,1103233,28
16872042.874141600,80.017628700,127.0.0.1:52396,41967,1114912,28
16872042.874141600,80.017628700,127.0.0.1:49531,36707,1111026,28
16872042.884326600,80.027813699,127.0.0.1:52396,42005,1115220,28
16872042.884326600,80.027813699,127.0.0.1:49531,36745,1111335,28
16872042.904901899,80.048388999,127.0.0.1:52396,42043,1115275,28
16872042.904901899,80.048388999,127.0.0.1:49531,36783,1111386,28
16872042.919417899,80.062904999,127.0.0.1:52396,42043,1117364,28
16872042.919417899,80.062904999,127.0.0.1:49531,36783,1113488,28
16872042.938046198,80.081533298,127.0.0.1:52396,42202,1117409,28
16872042.938046198,80.081533298,127.0.0.1:49531,36905,1113526,28
16872042.959545001,80.103032101,127.0.0.1:52396,42240,1119539,28
16872042.959545001,80.103032101,127.0.0.1:49531,36943,1115662,28
16872042.972125400,80.115612499,127.0.0.1:52396,42278,1121675,28
16872042.972125400,80.115612499,127.0.0.1:49531,36981,1117811,28
16872042.985025201,80.128512301,127.0.0.1:52396,42278,1121723,28
16872042.985025201,80.128512301,127.0.0.1:49531,37019,1117860,28
16872043.004898101,80.148385201,127.0.0.1:52396,42316,1123859,28
16872043.004898101,80.148385201,127.0.0.1:49531,37019,1120009,28
16872043.018629201,80.162116300,127.0.0.1:52396,42354,1123897,28
16872043.018629201,80.162116300,127.0.0.1:49531,37179,1120047,28
16872043.039519802,80.183006901,127.0.0.1:52396,42392,1126147,28
16872043.039519802,80.183006901,127.0.0.1:49531,37217,1122178,28
16872043.058476899,80.201963998,127.0.0.1:52396,42513,1126185,28
16872043.058476899,80.201963998,127.0.0.1:49531,37217,1122178,28
16872043.073882598,80.217369698,127.0.0.1:52396,42551,1130545,28
16872043.073882598,80.217369698,127.0.0.1:49531,37255,1126551,28
16872043.085517101,80.229004201,127.0.0.1:52396,42589,1134080,28
16872043.085517101,80.229004201,127.0.0.1:49531,37255,1126626,28
16872043.102794800,80.246281900,127.0.0.1:52396,42627,1136268,28
16872043.102794800,80.246281900,127.0.0.1:49531,37293,1128827,28
16872043.118432902,80.261920001,127.0.0.1:52396,42665,1136321,28
16872043.118432902,80.261920001,127.0.0.1:49531,37331,1128880,28
16872043.138305899,80.281792998,127.0.0.1:52396,42703,1138854,28
16872043.138305899,80.281792998,127.0.0.1:49531,37453,1131364,28
16872043.158931300,80.302418400,127.0.0.1:52396,42824,1138901,28
16872043.158931300,80.302418400,127.0.0.1:49531,37491,1131402,28
16872043.173514199,80.317001298,127.0.0.1:52396,42862,1143240,28
16872043.173514199,80.317001298,127.0.0.1:49531,37529,1139286,28
16872043.183864500,80.327351600,127.0.0.1:52396,42900,1143288,28
16872043.183864500,80.327351600,127.0.0.1:49531,37567,1139335,28
16872043.204474799,80.347961899,127.0.0.1:52396,42938,1143333,28
16872043.204474799,80.347961899,127.0.0.1:49531,37605,1139373,28
16872043.219421498,80.362908598,127.0.0.1:52396,42976,1145512,28
16872043.219421498,80.362908598,127.0.0.1:49531,37643,1141558,28
16872043.240085099,80.383572198,127.0.0.1:52396,43014,1147841,28
16872043.240085099,80.383572198,127.0.0.1:49531,37765,1143750,28
16872043.259719498,80.403206598,127.0.0.1:52396,43135,1147879,28
16872043.259719498,80.403206598,127.0.0.1:49531,37803,1143788,28
16872043.272402801,80.415889900,127.0.0.1:52396,43173,1150094,28
16872043.272402801,80.415889900,127.0.0.1:49531,37841,1146017,28
16872043.287411999,80.430899099,127.0.0.1:52396,43211,1150132,28
16872043.287411999,80.430899099,127.0.0.1:49531,37879,1146055,28
16872043.306251202,80.449738301,127.0.0.1:52396,43249,1152329,28
16872043.306251202,80.449738301,127.0.0.1:49531,37917,1148379,28
16872043.321237501,80.464724600,127.0.0.1:52396,43287,1152367,28
16872043.321237501,80.464724600,127.0.0.1:49531,37955,1148417,28
16872043.341559500,80.485046599,127.0.0.1:52396,43325,1154700,28
16872043.341559500,80.485046599,127.0.0.1:49531,38077,1150666,28
16872043.362625200,80.506112300,127.0.0.1:52396,43446,1154753,28
16872043.362625200,80.506112300,127.0.0.1:49531,38115,1150719,28
16872043.375032101,80.518519200,127.0.0.1:52396,43484,1159440,28
16872043.375032101,80.518519200,127.0.0.1:49531,38153,1155419,28
16872043.386960499,80.530447599,127.0.0.1:52396,43522,1159478,28
16872043.386960499,80.530447599,127.0.0.1:49531,38191,1155457,28
16872043.408710301,80.552197400,127.0.0.1:52396,43560,1165253,28
16872043.408710301,80.552197400,127.0.0.1:49531,38229,1157781,28
16872043.420999300,80.564486399,127.0.0.1:52396,43598,1165291,28
16872043.420999300,80.564486399,127.0.0.1:49531,38267,1157819,28
16872043.442530401,80.586017501,127.0.0.1:52396,43636,1167610,28
16872043.442530401,80.586017501,127.0.0.1:49531,38389,1160065,28
16872043.463692602,80.607179701,127.0.0.1:52396,43757,1167655,28
16872043.463692602,80.607179701,127.0.0.1:49531,38427,1160103,28
16872043.475187201,80.618674301,127.0.0.1:52396,43795,1172152,28
16872043.475187201,80.618674301,127.0.0.1:49531,38465,1164614,28
16872043.488846201,80.632333301,127.0.0.1:52396,43833,1172190,28
16872043.488846201,80.632333301,127.0.0.1:49531,38503,1168114,28
16872043.508635201,80.652122300,127.0.0.1:52396,43871,1174446,28
16872043.508635201,80.652122300,127.0.0.1:49531,38541,1170383,28
16872043.524544202,80.668031301,127.0.0.1:52396,43909,1174484,28
16872043.524544202,80.668031301,127.0.0.1:49531,38663,1170421,28
16872043.542880099,80.686367199,127.0.0.1:52396,43947,1176896,28
16872043.542880099,80.686367199,127.0.0.1:49531,38701,1172730,28
16872043.563767701,80.707254801,127.0.0.1:52396,44068,1176934,28
16872043.563767701,80.707254801,127.0.0.1:49531,38739,1172768,28
16872043.577092301,80.720579401,127.0.0.1:52396,44106,1179219,28
16872043.577092301,80.720579401,127.0.0.1:49531,38739,1175067,28
16872043.590864900,80.734352000,127.0.0.1:52396,44144,1179298,28
16872043.590864900,80.734352000,127.0.0.1:49531,38777,1175146,28
16872043.609040000,80.752527099,127.0.0.1:52396,44182,1179336,28
16872043.609040000,80.752527099,127.0.0.1:49531,38815,1175184,28
16872043.624690901,80.768178001,127.0.0.1:52396,44220,1181906,28
16872043.624690901,80.768178001,127.0.0.1:49531,38937,1177767,28
16872043.641246699,80.784733798,127.0.0.1:52396,44258,1181953,28
16872043.641246699,80.784733798,127.0.0.1:49531,38975,1177812,28
16872043.664078102,80.807565201,127.0.0.1:52396,44379,1184243,28
16872043.664078102,80.807565201,127.0.0.1:49531,39013,1180113,28
16872043.680048700,80.823535800,127.0.0.1:52396,44417,1192261,28
16872043.680048700,80.823535800,127.0.0.1:49531,39013,1184640,28
16872043.689921599,80.833408698,127.0.0.1:52396,44455,1192387,28
16872043.689921599,80.833408698,127.0.0.1:49531,39089,1184741,28
16872043.707256801,80.850743901,127.0.0.1:52396,44493,1192463,28
16872043.707256801,80.850743901,127.0.0.1:49531,39089,1184794,28
16872043.723009702,80.866496801,127.0.0.1:52396,44531,1194807,28
16872043.723009702,80.866496801,127.0.0.1:49531,39127,1187253,28
16872043.741226301,80.884713400,127.0.0.1:52396,44569,1194845,28
16872043.741226301,80.884713400,127.0.0.1:49531,39249,1187291,28
16872043.765522901,80.909010001,127.0.0.1:52396,44690,1197202,28
16872043.765522901,80.909010001,127.0.0.1:49531,39287,1189664,28
16872043.775052302,80.918539401,127.0.0.1:52396,44728,1201702,28
16872043.775052302,80.918539401,127.0.0.1:49531,39325,1194178,28
16872043.788211901,80.931699000,127.0.0.1:52396,44766,1201796,28
16872043.788211901,80.931699000,127.0.0.1:49531,39363,1194297,28
16872043.809489299,80.952976398,127.0.0.1:52396,44804,1201834,28
16872043.809489299,80.952976398,127.0.0.1:49531,39401,1197813,28
16872043.823033702,80.966520801,127.0.0.1:52396,44842,1204281,28
16872043.823033702,80.966520801,127.0.0.1:49531,39439,1200460,28
16872043.842265900,80.985753000,127.0.0.1:52396,44880,1204319,28
16872043.842265900,80.985753000,127.0.0.1:49531,39561,1200498,28
16872043.865672201,81.009159300,127.0.0.1:52396,45001,1206710,28
16872043.865672201,81.009159300,127.0.0.1:49531,39599,1202902,28
16872043.875574801,81.019061901,127.0.0.1:52396,45039,1209357,28
16872043.875574801,81.019061901,127.0.0.1:49531,39637,1205563,28
16872043.887212399,81.030699499,127.0.0.1:52396,45077,1209437,28
16872043.887212399,81.030699499,127.0.0.1:49531,39675,1205626,28
16872043.909316301,81.052803401,127.0.0.1:52396,45115,1211810,28
16872043.909316301,81.052803401,127.0.0.1:49531,39713,1208101,28
16872043.922239300,81.065726399,127.0.0.1:52396,45153,1211857,28
16872043.922239300,81.065726399,127.0.0.1:49531,39835,1208146,28
16872043.978261899,81.121748999,127.0.0.1:52396,45191,1214333,28
16872043.978261899,81.121748999,127.0.0.1:49531,39873,1210533,28
16872043.999124300,81.142611399,127.0.0.1:52396,45350,1214387,28
16872043.999124300,81.142611399,127.0.0.1:49531,39911,1210582,28
16872044.011255000,81.154742099,127.0.0.1:52396,45350,1218970,28
16872044.011255000,81.154742099,127.0.0.1:49531,39911,1215178,28
16872044.024301499,81.167788599,127.0.0.1:52396,45388,1222469,28
16872044.024301499,81.167788599,127.0.0.1:49531,39911,1215178,28
16872044.043268200,81.186755300,127.0.0.1:52396,45509,1224855,28
16872044.043268200,81.186755300,127.0.0.1:49531,40033,1217577,28
16872044.065683600,81.209170699,127.0.0.1:52396,45547,1224908,28
16872044.065683600,81.209170699,127.0.0.1:49531,40033,1217630,28
16872044.075130899,81.218617998,127.0.0.1:52396,45547,1224956,28
16872044.075130899,81.218617998,127.0.0.1:49531,40071,1217679,28
16872044.091425199,81.234912299,127.0.0.1:52396,45585,1227384,28
16872044.091425199,81.234912299,127.0.0.1:49531,40109,1220120,28
16872044.112329800,81.255816899,127.0.0.1:52396,45623,1229778,28
16872044.112329800,81.255816899,127.0.0.1:49531,40147,1222527,28
16872044.123262499,81.266749598,127.0.0.1:52396,45661,1230061,28
16872044.123262499,81.266749598,127.0.0.1:49531,40185,1222810,28
16872044.143304300,81.286791399,127.0.0.1:52396,45782,1232428,28
16872044.143304300,81.286791399,127.0.0.1:49531,40307,1225190,28
16872044.167199701,81.310686801,127.0.0.1:52396,45820,1232483,28
16872044.167199701,81.310686801,127.0.0.1:49531,40345,1225241,28
16872044.176674999,81.320162099,127.0.0.1:52396,45820,1234858,28
16872044.176674999,81.320162099,127.0.0.1:49531,40383,1227630,28
