monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16826317.105331000,83.267372001,127.0.0.1:61808,30028,791157,28
16826317.338246599,83.500287600,127.0.0.1:61808,30346,795603,28
16826317.568669099,83.730710100,127.0.0.1:61808,30702,797861,28
16826317.643352099,83.805393100,127.0.0.1:61808,31103,802245,28
16826317.741609301,83.903650302,127.0.0.1:61808,31300,804461,28
16826317.824882399,83.986923400,127.0.0.1:61808,31338,809254,28
16826317.915575501,84.077616502,127.0.0.1:61808,31535,817031,28
16826318.031889800,84.193930801,127.0.0.1:61808,31732,821198,28
16826318.148233999,84.310275000,127.0.0.1:61808,31929,823302,28
16826318.287948299,84.449989300,127.0.0.1:61808,32088,827475,28
16826318.437985901,84.600026902,127.0.0.1:61808,32406,832076,28
16826318.599431202,84.761472203,127.0.0.1:61808,32603,836431,28
16826318.792751901,84.954792902,127.0.0.1:61808,32883,838745,28
16826318.985702898,85.147743899,127.0.0.1:61808,33201,843608,28
16826319.200117201,85.362158202,127.0.0.1:61808,33519,845920,28
16826319.395804100,85.557845101,127.0.0.1:61808,33837,850535,28
16826319.636435900,85.798476901,127.0.0.1:61808,34155,853218,28
16826319.737943798,85.899984799,127.0.0.1:61808,34473,861341,28
16826319.858104199,86.020145200,127.0.0.1:61808,34670,866016,28
16826319.970410500,86.132451501,127.0.0.1:61808,34988,870028,28
16826320.106984299,86.269025300,127.0.0.1:61808,35185,872312,28
16826320.246656001,86.408697002,127.0.0.1:61808,35382,876862,28
16826320.417943399,86.579984400,127.0.0.1:61808,35662,879168,28
16826320.578839298,86.740880299,127.0.0.1:61808,35821,883846,28
16826320.760523900,86.922564901,127.0.0.1:61808,36177,888699,28
16826320.943031099,87.105072100,127.0.0.1:61808,36457,893362,28
16826321.152365301,87.314406302,127.0.0.1:61808,36654,895857,28
16826321.339389998,87.501430999,127.0.0.1:61808,36934,900938,28
16826321.543015901,87.705056902,127.0.0.1:61808,37252,903377,28
16826321.746805798,87.908846799,127.0.0.1:61808,37532,908155,28
16826321.851430599,88.013471600,127.0.0.1:61808,37971,910848,28
16826321.949462600,88.111503601,127.0.0.1:61808,38168,915628,28
16826322.054452199,88.216493201,127.0.0.1:61808,38327,917880,28
16826322.149773002,88.311814003,127.0.0.1:61808,38524,926264,28
16826322.255228899,88.417269900,127.0.0.1:61808,38683,930820,28
16826322.379280001,88.541321002,127.0.0.1:61808,38880,934721,28
16826322.526334502,88.688375503,127.0.0.1:61808,39077,937023,28
16826322.670999199,88.833040200,127.0.0.1:61808,39274,941775,28
16826322.861201100,89.023242101,127.0.0.1:61808,39554,946398,28
16826323.020275600,89.182316601,127.0.0.1:61808,39834,951326,28
16826323.219222900,89.381263901,127.0.0.1:61808,40031,953896,28
16826323.410259899,89.572300900,127.0.0.1:61808,40349,958860,28
16826323.620698702,89.782739703,127.0.0.1:61808,40667,961695,28
16826323.807483699,89.969524700,127.0.0.1:61808,40985,966763,28
16826323.925610200,90.087651201,127.0.0.1:61808,41303,969402,28
16826324.033789899,90.195830900,127.0.0.1:61808,41500,974540,28
16826324.159425400,90.321466401,127.0.0.1:61808,41697,977290,28
16826324.276289102,90.438330103,127.0.0.1:61808,41977,982298,28
16826324.412793498,90.574834500,127.0.0.1:61808,42174,984592,28
16826324.563858200,90.725899201,127.0.0.1:61808,42371,992651,28
16826324.747289602,90.909330603,127.0.0.1:61808,42689,997623,28
16826324.897834498,91.059875499,127.0.0.1:61808,42969,1001406,28
16826325.088269100,91.250310101,127.0.0.1:61808,43166,1004086,28
16826325.261567101,91.423608102,127.0.0.1:61808,43484,1009504,28
16826325.484512899,91.646553900,127.0.0.1:61808,43764,1012166,28
16826325.669420902,91.831461903,127.0.0.1:61808,44082,1017523,28
16826325.885619700,92.047660701,127.0.0.1:61808,44400,1020436,28
16826325.974056799,92.136097800,127.0.0.1:61808,44718,1025718,28
16826326.087375801,92.249416802,127.0.0.1:61808,44915,1030538,28
16826326.183678199,92.345719200,127.0.0.1:61808,45112,1034734,28
16826326.291120499,92.453161500,127.0.0.1:61808,45309,1037251,28
16826326.413358402,92.575399403,127.0.0.1:61808,45506,1042309,28
16826326.548991799,92.711032800,127.0.0.1:61808,45703,1044657,28
16826326.685210701,92.847251702,127.0.0.1:61808,45983,1049596,28
16826326.841499601,93.003540602,127.0.0.1:61808,46180,1051898,28
16826327.013533201,93.175574202,127.0.0.1:61808,46377,1056940,28
16826327.204590000,93.366631001,127.0.0.1:61808,46657,1059481,28
16826327.381265100,93.543306101,127.0.0.1:61808,46975,1064617,28
16826327.593061399,93.755102400,127.0.0.1:61808,47293,1073138,28
16826327.789517000,93.951558001,127.0.0.1:61808,47611,1076337,28
16826328.038302898,94.200343899,127.0.0.1:61808,47929,1079022,28
16826328.122395501,94.284436502,127.0.0.1:61808,48247,1084523,28
16826328.223613601,94.385654602,127.0.0.1:61808,48406,1087094,28
16826328.323392902,94.485433903,127.0.0.1:61808,48603,1092326,28
16826328.426481400,94.588522401,127.0.0.1:61808,48800,1094988,28
16826328.566550601,94.728591602,127.0.0.1:61808,48997,1099553,28
16826328.701200999,94.863242000,127.0.0.1:61808,49315,1103983,28
16826328.844137698,95.006178699,127.0.0.1:61808,49512,1108499,28
16826329.013496000,95.175537001,127.0.0.1:61808,49830,1111244,28
16826329.173148099,95.335189100,127.0.0.1:61808,50027,1116066,28
16826329.373576600,95.535617601,127.0.0.1:61808,50345,1118495,28
16826329.542247701,95.704288702,127.0.0.1:61808,50663,1123568,28
16826329.752324998,95.914365999,127.0.0.1:61808,50860,1126009,28
16826329.969577301,96.131618302,127.0.0.1:61808,51223,1130935,28
16826330.182066299,96.344107300,127.0.0.1:61808,51541,1138991,28
16826330.262279201,96.424320202,127.0.0.1:61808,51859,1142790,28
16826330.371316899,96.533357900,127.0.0.1:61808,52018,1145647,28
16826330.467161000,96.629202001,127.0.0.1:61808,52215,1150551,28
16826330.577065300,96.739106301,127.0.0.1:61808,52450,1152852,28
16826330.697931901,96.859972902,127.0.0.1:61808,52647,1157619,28
16826330.837704800,96.999745801,127.0.0.1:61808,52844,1159766,28
16826330.979229700,97.141270701,127.0.0.1:61808,53041,1164168,28
16826331.135917000,97.297958001,127.0.0.1:61808,53283,1166247,28
16826331.306821000,97.468862001,127.0.0.1:61808,53518,1170837,28
16826331.503589299,97.665630300,127.0.0.1:61808,53798,1175268,28
16826331.667248402,97.829289403,127.0.0.1:61808,54116,1179972,28
16826331.889147099,98.051188100,127.0.0.1:61808,54396,1182315,28
16826332.089396600,98.251437601,127.0.0.1:61808,54714,1187369,28
16826332.325039200,98.487080202,127.0.0.1:61808,55032,1189686,28
16826332.410926700,98.572967701,127.0.0.1:61808,55350,1194330,28
16826332.510357499,98.672398500,127.0.0.1:61808,55509,1196605,28
16826332.607516602,98.769557603,127.0.0.1:61808,55706,1201406,28
16826332.709171500,98.871212501,127.0.0.1:61808,55903,1203536,28
16826332.829540599,98.991581600,127.0.0.1:61808,56100,1207685,28
16826332.961525600,99.123566601,127.0.0.1:61808,56297,1210010,28
16826333.119605999,99.281647000,127.0.0.1:61808,56615,1214170,28
16826333.279300001,99.441341002,127.0.0.1:61808,56812,1216257,28
16826333.445476200,99.607517201,127.0.0.1:61808,57130,1220716,28
16826333.644379500,99.806420501,127.0.0.1:61808,57448,1223010,28
16826333.810207900,99.972248901,127.0.0.1:61808,57766,1227558,28
16826334.021604400,100.183645401,127.0.0.1:61808,57963,1230022,28
16826334.204406999,100.366448000,127.0.0.1:61808,58281,1234491,28
16826334.413401801,100.575442802,127.0.0.1:61808,58599,1236831,28
16826334.496768601,100.658809602,127.0.0.1:61808,58917,1241839,28
16826334.600746099,100.762787100,127.0.0.1:61808,59114,1244146,28
16826334.699211001,100.861252002,127.0.0.1:61808,59273,1248765,28
16826334.806583401,100.968624402,127.0.0.1:61808,59546,1250967,28
16826334.927163102,101.089204103,127.0.0.1:61808,59743,1255451,28
16826335.056578800,101.218619801,127.0.0.1:61808,59940,1257562,28
16826335.193230402,101.355271403,127.0.0.1:61808,60182,1261732,28
16826335.365623999,101.527665000,127.0.0.1:61808,60379,1263869,28
16826335.524547800,101.686588801,127.0.0.1:61808,60659,1268446,28
16826335.714630999,101.876672000,127.0.0.1:61808,60856,1270783,28
16826335.912162099,102.074203100,127.0.0.1:61808,61174,1275526,28
16826336.129969001,102.292010002,127.0.0.1:61808,61492,1278173,28
16826336.330594201,102.492635202,127.0.0.1:61808,61810,1282782,28
16826336.543341301,102.705382302,127.0.0.1:61808,62090,1285144,28
16826336.620567199,102.782608200,127.0.0.1:61808,62491,1290194,28
16826336.733572599,102.895613600,127.0.0.1:61808,62567,1292563,28
16826336.831179999,102.993221000,127.0.0.1:61808,62764,1297279,28
16826336.948063701,103.110104702,127.0.0.1:61808,62923,1299806,28
16826337.077443499,103.239484500,127.0.0.1:61808,63165,1304278,28
16826337.225586899,103.387627900,127.0.0.1:61808,63362,1306444,28
16826337.362121500,103.524162501,127.0.0.1:61808,63559,1310775,28
16826337.535354599,103.697395600,127.0.0.1:61808,63839,1313349,28
16826337.691086501,103.853127502,127.0.0.1:61808,64036,1317963,28
16826337.885641299,104.047682300,127.0.0.1:61808,64354,1320323,28
16826338.068025399,104.230066400,127.0.0.1:61808,64710,1325339,28
16826338.262637299,104.424678300,127.0.0.1:61808,65028,1327792,28
16826338.455463000,104.617504001,127.0.0.1:61808,65346,1332583,28
16826338.694216698,104.856257699,127.0.0.1:61808,65626,1334929,28
16826338.781589299,104.943630300,127.0.0.1:61808,65944,1340003,28
16826338.881532099,105.043573100,127.0.0.1:61808,66103,1342384,28
16826338.976805001,105.138846003,127.0.0.1:61808,66300,1347073,28
16826339.081257101,105.243298102,127.0.0.1:61808,66497,1349341,28
16826339.197856400,105.359897401,127.0.0.1:61808,66694,1353995,28
16826339.329458900,105.491499901,127.0.0.1:61808,66891,1356134,28
16826339.471915800,105.633956801,127.0.0.1:61808,67088,1360572,28
16826339.622038301,105.784079302,127.0.0.1:61808,67368,1362736,28
16826339.786133301,105.948174302,127.0.0.1:61808,67565,1367330,28
16826339.980492599,106.142533600,127.0.0.1:61808,67883,1369905,28
16826340.173153900,106.335194901,127.0.0.1:61808,68201,1374678,28
16826340.383760799,106.545801800,127.0.0.1:61808,68519,1383114,28
16826340.583420500,106.745461501,127.0.0.1:61808,68837,1386744,28
16826340.795729399,106.957770400,127.0.0.1:61808,69155,1389573,28
16826340.877023000,107.039064001,127.0.0.1:61808,69473,1394905,28
16826340.979892701,107.141933702,127.0.0.1:61808,69670,1399581,28
16826341.071203399,107.233244400,127.0.0.1:61808,69867,1403400,28
16826341.180240002,107.342281003,127.0.0.1:61808,70064,1405959,28
16826341.307757299,107.469798300,127.0.0.1:61808,70261,1410769,28
16826341.441683602,107.603724603,127.0.0.1:61808,70458,1413456,28
16826341.581387699,107.743428700,127.0.0.1:61808,70655,1421744,28
16826341.728039298,107.890080299,127.0.0.1:61808,70973,1424112,28
16826341.895478498,108.057519499,127.0.0.1:61808,71170,1428343,28
16826342.073016901,108.235057902,127.0.0.1:61808,71450,1432958,28
16826342.248626001,108.410667002,127.0.0.1:61808,71768,1436633,28
16826342.458689801,108.620730802,127.0.0.1:61808,72086,1441377,28
16826342.655048098,108.817089099,127.0.0.1:61808,72366,1444996,28
16826342.866150100,109.028191101,127.0.0.1:61808,72722,1447945,28
16826342.960405100,109.122446101,127.0.0.1:61808,73040,1453139,28
16826343.064595301,109.226636302,127.0.0.1:61808,73237,1455709,28
16826343.181118801,109.343159802,127.0.0.1:61808,73396,1461336,28
16826343.303342801,109.465383802,127.0.0.1:61808,73593,1467234,28
16826343.431502402,109.593543403,127.0.0.1:61808,73790,1470206,28
16826343.561757401,109.723798402,127.0.0.1:61808,73987,1474846,28
16826343.731264200,109.893305201,127.0.0.1:61808,74229,1478342,28
16826343.900380202,110.062421203,127.0.0.1:61808,74426,1480953,28
16826344.079878200,110.241919201,127.0.0.1:61808,74744,1486422,28
16826344.291151501,110.453192502,127.0.0.1:61808,75062,1488922,28
16826344.488954399,110.650995400,127.0.0.1:61808,75380,1494185,28
16826344.695413802,110.857454803,127.0.0.1:61808,75698,1499220,28
16826344.902057599,111.064098600,127.0.0.1:61808,76016,1503325,28
16826345.004220501,111.166261502,127.0.0.1:61808,76334,1506083,28
16826345.106526699,111.268567700,127.0.0.1:61808,76531,1511544,28
16826345.214034699,111.376075700,127.0.0.1:61808,76728,1514079,28
16826345.331218801,111.493259802,127.0.0.1:61808,76925,1519164,28
16826345.460135199,111.622176200,127.0.0.1:61808,77122,1521931,28
16826345.588978399,111.751019400,127.0.0.1:61808,77402,1526654,28
16826345.748667002,111.910708003,127.0.0.1:61808,77599,1532436,28
16826345.906164799,112.068205800,127.0.0.1:61808,77917,1536655,28
16826346.094799198,112.256840199,127.0.0.1:61808,78114,1541334,28
16826346.275193799,112.437234800,127.0.0.1:61808,78432,1545015,28
16826346.479810201,112.641851202,127.0.0.1:61808,78750,1547661,28
