monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes,sample_gap_count,sample_gap_ticks,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,gap_10,gap_11,gap_12,gap_13,gap_14,gap_15,gap_16,gap_17,gap_18,gap_19,gap_20,gap_21
16822571.302513499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,2227848,2227848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.319003500,0.088989735,0.000000000,0.000000000,0.058401376,0.000000000,12,0,0,1,0,0,0,0,166,996,2227912,2227912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.335960299,0.088989735,0.000000000,0.012002885,0.058401376,0.000000000,12,0,1,1,0,0,0,0,166,996,2227912,2227912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.352139000,0.169098377,0.000000000,0.024002045,0.058401376,0.000000000,24,0,2,1,0,0,0,0,334,2016,2227976,2227976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.369330201,0.169098377,0.000000000,0.024002045,0.058401376,0.000000000,24,0,2,1,0,0,0,0,334,2016,2227976,2227976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.386852499,0.264801085,0.000000000,0.024002045,0.058401376,0.000000000,36,0,2,1,0,0,0,0,500,3026,2228680,2228680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.404212199,0.264801085,0.000000000,0.024002045,0.058401376,0.000000000,36,0,2,1,0,0,0,0,500,3026,2228680,2228680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.421491899,0.361599028,0.000000000,0.024002045,0.120401382,0.000000000,48,0,2,2,0,0,0,0,668,4190,2228808,2228808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.437424500,0.361599028,0.000000000,0.036299229,0.120401382,0.000000000,48,0,3,2,0,0,0,0,668,4190,2228808,2228808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.454419501,0.361599028,0.000000000,0.036299229,0.120401382,0.000000000,48,0,3,2,0,0,0,0,668,4190,2228808,2228808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.470820099,0.446397811,0.000000000,0.048898160,0.120401382,0.000000000,60,0,4,2,0,0,0,0,834,5374,2229512,2229512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.486809202,0.446397811,0.000000000,0.048898160,0.120401382,0.000000000,60,0,4,2,0,0,0,0,834,5374,2229512,2229512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.506651901,0.554699451,0.000000000,0.048898160,0.120401382,0.000000000,72,0,4,2,0,0,0,0,1000,6524,2229832,2229832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822571.521220699,0.650394708,0.000000000,0.048898160,0.181701034,0.000000000,84,0,4,3,0,0,0,0,1166,7824,2230472,2230472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
