Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3692,3692.000000,59.660308,0.001554,0.024849,0.016159,0.016378,0.537864,0.000002,0.003351,0.000146,0.000070
SceneRender,3692,3692.000000,58.280739,0.001528,0.024801,0.015786,0.015868,10.545338,0.000002,0.012782,0.002856,0.003423
RenderGraphExecute,7382,7382.000000,48.416479,0.000001,0.021634,0.006559,0.002405,1.884876,0.000001,0.002982,0.000255,0.000031
Scene,3692,3692.000000,45.453736,0.000472,0.020679,0.012311,0.012106,1.972524,0.000028,0.003981,0.000534,0.000307
DiffuseIndirectAndAO,3690,3690.000000,8.700764,0.000042,0.006833,0.002358,0.002237,0.059609,0.000001,0.001250,0.000016,0.000001
LumenScreenProbeGather,3690,3690.000000,7.663893,0.000040,0.006657,0.002077,0.002112,5.235804,0.000001,0.006202,0.001419,0.000910
PostProcessing,3690,3690.000000,7.152581,0.000288,0.004647,0.001938,0.002225,0.662392,0.000003,0.002362,0.000180,0.000122
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3690,3690.000000,5.224372,0.000228,0.003675,0.001416,0.001238,5.224372,0.000228,0.003675,0.001416,0.001238
PrepareImageBasedVRS,1846,1846.000000,4.925929,0.000502,0.009977,0.002668,0.002512,0.038280,0.000001,0.001452,0.000021,0.000001
ContrastAdaptiveShading,1846,1846.000000,4.887648,0.000500,0.009966,0.002648,0.002508,4.887648,0.000500,0.009966,0.002648,0.002508
ParallelDraw,7381,7381.000000,4.597621,0.000000,0.003618,0.000623,0.000110,4.597621,0.000000,0.003618,0.000623,0.000110
RenderDeferredLighting,1845,1845.000000,3.659535,0.000858,0.003694,0.001983,0.002004,0.024874,0.000000,0.001166,0.000013,0.000000
BasePass,1845,1845.000000,3.028767,0.000264,0.003722,0.001642,0.001801,0.200003,0.000023,0.002070,0.000108,0.000023
ShadowDepths,1845,1845.000000,2.446371,0.000697,0.004689,0.001326,0.001100,0.097296,0.000007,0.002023,0.000053,0.000007
PrePass %s %s,1846,1846.000000,2.280319,0.000110,0.003241,0.001235,0.001153,0.264766,0.000011,0.002095,0.000143,0.000032
Nanite::DrawGeometry,3690,3690.000000,2.245673,0.000173,0.004480,0.000609,0.000695,0.336408,0.000028,0.002156,0.000091,0.000049
DiffuseIndirectAndAO,3690,3690.000000,2.046628,0.000070,0.002527,0.000555,0.000330,0.440721,0.000000,0.002378,0.000119,0.000072
UpdateRadianceCaches,3690,3690.000000,1.797750,0.000039,0.002595,0.000487,0.000323,1.797750,0.000039,0.002595,0.000487,0.000323
RenderVirtualShadowMaps,1845,1845.000000,1.606864,0.000264,0.004510,0.000871,0.000907,0.131633,0.000021,0.001979,0.000071,0.000021
LumenReflections,1845,1845.000000,1.605907,0.000194,0.002527,0.000870,0.000948,1.605907,0.000194,0.002527,0.000870,0.000948
ComputeVolumetricFog,1845,1845.000000,1.486972,0.000230,0.002597,0.000806,0.000876,0.002418,0.000000,0.000005,0.000001,0.000001
VolumetricFog,1845,1845.000000,1.484554,0.000229,0.002596,0.000805,0.000875,0.049578,0.000002,0.001952,0.000027,0.000002
CaptureConvolveSkyEnvMap,3690,3690.000000,1.437710,0.000008,0.002888,0.000390,0.000212,0.036264,0.000000,0.001998,0.000010,0.000000
LumenSceneLighting%s,1845,1845.000000,1.349132,0.000171,0.002602,0.000731,0.000834,0.078017,0.000009,0.001687,0.000042,0.000009
