monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16888503.707491100,80.424397498,127.0.0.1:65507,38029,1086815,28
16888503.707491100,80.424397498,127.0.0.1:65512,36322,1090033,28
16888503.729621101,80.446527500,127.0.0.1:65507,38150,1086863,28
16888503.729621101,80.446527500,127.0.0.1:65512,36360,1090082,28
16888503.743470501,80.460376900,127.0.0.1:65507,38188,1088653,28
16888503.743470501,80.460376900,127.0.0.1:65512,36360,1091922,28
16888503.763273999,80.480180398,127.0.0.1:65507,38226,1088691,28
16888503.763273999,80.480180398,127.0.0.1:65512,36360,1091922,28
16888503.785060901,80.501967300,127.0.0.1:65507,38226,1090529,28
16888503.785060901,80.501967300,127.0.0.1:65512,36398,1093809,28
16888503.796555799,80.513462197,127.0.0.1:65507,38264,1094660,28
16888503.796555799,80.513462197,127.0.0.1:65512,36520,1097953,28
16888503.811225101,80.528131500,127.0.0.1:65507,38302,1098174,28
16888503.811225101,80.528131500,127.0.0.1:65512,36558,1098006,28
16888503.831920601,80.548827000,127.0.0.1:65507,38302,1100476,28
16888503.831920601,80.548827000,127.0.0.1:65512,36596,1100241,28
16888503.845540199,80.562446598,127.0.0.1:65507,38461,1100557,28
16888503.845540199,80.562446598,127.0.0.1:65512,36634,1100322,28
16888503.863616198,80.580522597,127.0.0.1:65507,38499,1102523,28
16888503.863616198,80.580522597,127.0.0.1:65512,36672,1102361,28
16888503.885953501,80.602859899,127.0.0.1:65507,38499,1102523,28
16888503.885953501,80.602859899,127.0.0.1:65512,36794,1102399,28
16888503.899203401,80.616109800,127.0.0.1:65507,38537,1106711,28
16888503.899203401,80.616109800,127.0.0.1:65512,36794,1110085,28
16888503.911130998,80.628037397,127.0.0.1:65507,38537,1106711,28
16888503.911130998,80.628037397,127.0.0.1:65512,36832,1110123,28
16888503.934420101,80.651326500,127.0.0.1:65507,38658,1106774,28
16888503.934420101,80.651326500,127.0.0.1:65512,36870,1110187,28
16888503.945611399,80.662517797,127.0.0.1:65507,38658,1108838,28
16888503.945611399,80.662517797,127.0.0.1:65512,36870,1112282,28
16888503.964699101,80.681605499,127.0.0.1:65507,38658,1108838,28
16888503.964699101,80.681605499,127.0.0.1:65512,36870,1112336,28
16888503.985996000,80.702902399,127.0.0.1:65507,38696,1110821,28
16888503.985996000,80.702902399,127.0.0.1:65512,36946,1114332,28
16888503.999318101,80.716224499,127.0.0.1:65507,38696,1115141,28
16888503.999318101,80.716224499,127.0.0.1:65512,36946,1118701,28
16888504.013408002,80.730314400,127.0.0.1:65507,38734,1115203,28
16888504.013408002,80.730314400,127.0.0.1:65512,37068,1118763,28
16888504.035480302,80.752386700,127.0.0.1:65507,38855,1118712,28
16888504.035480302,80.752386700,127.0.0.1:65512,37106,1118812,28
16888504.045299798,80.762206197,127.0.0.1:65507,38855,1120857,28
16888504.045299798,80.762206197,127.0.0.1:65512,37144,1120970,28
16888504.066770099,80.783676498,127.0.0.1:65507,38893,1122996,28
16888504.066770099,80.783676498,127.0.0.1:65512,37144,1123122,28
16888504.087610599,80.804516997,127.0.0.1:65507,38931,1123306,28
16888504.087610599,80.804516997,127.0.0.1:65512,37182,1123432,28
16888504.100602601,80.817508999,127.0.0.1:65507,38969,1125427,28
16888504.100602601,80.817508999,127.0.0.1:65512,37304,1125557,28
16888504.113654699,80.830561098,127.0.0.1:65507,39007,1125482,28
16888504.113654699,80.830561098,127.0.0.1:65512,37342,1125608,28
16888504.133268401,80.850174800,127.0.0.1:65507,39128,1127530,28
16888504.133268401,80.850174800,127.0.0.1:65512,37380,1127670,28
16888504.147001501,80.863907900,127.0.0.1:65507,39166,1127600,28
16888504.147001501,80.863907900,127.0.0.1:65512,37418,1127733,28
16888504.168942999,80.885849398,127.0.0.1:65507,39204,1129730,28
16888504.168942999,80.885849398,127.0.0.1:65512,37456,1129869,28
16888504.188417800,80.905324198,127.0.0.1:65507,39242,1129768,28
16888504.188417800,80.905324198,127.0.0.1:65512,37578,1129907,28
16888504.205009900,80.921916299,127.0.0.1:65507,39242,1133985,28
16888504.205009900,80.921916299,127.0.0.1:65512,37616,1137635,28
16888504.216512099,80.933418497,127.0.0.1:65507,39280,1134048,28
16888504.216512099,80.933418497,127.0.0.1:65512,37616,1137698,28
16888504.237631101,80.954537500,127.0.0.1:65507,39401,1136145,28
16888504.237631101,80.954537500,127.0.0.1:65512,37654,1139809,28
16888504.249697000,80.966603398,127.0.0.1:65507,39439,1136183,28
16888504.249697000,80.966603398,127.0.0.1:65512,37692,1139847,28
16888504.269582398,80.986488797,127.0.0.1:65507,39477,1138321,28
16888504.269582398,80.986488797,127.0.0.1:65512,37768,1141980,28
16888504.290509101,81.007415500,127.0.0.1:65507,39515,1138415,28
16888504.290509101,81.007415500,127.0.0.1:65512,37768,1142058,28
16888504.303765401,81.020671800,127.0.0.1:65507,39553,1142776,28
16888504.303765401,81.020671800,127.0.0.1:65512,37890,1146432,28
16888504.318817899,81.035724297,127.0.0.1:65507,39553,1146275,28
16888504.318817899,81.035724297,127.0.0.1:65512,37928,1146470,28
16888504.336353499,81.053259898,127.0.0.1:65507,39674,1148802,28
16888504.336353499,81.053259898,127.0.0.1:65512,37966,1149011,28
16888504.353296001,81.070202399,127.0.0.1:65507,39712,1148899,28
16888504.353296001,81.070202399,127.0.0.1:65512,38004,1149099,28
16888504.371716298,81.088622697,127.0.0.1:65507,39750,1151118,28
16888504.371716298,81.088622697,127.0.0.1:65512,38042,1151365,28
16888504.393343400,81.110249799,127.0.0.1:65507,39788,1151165,28
16888504.393343400,81.110249799,127.0.0.1:65512,38042,1151410,28
16888504.407172602,81.124079000,127.0.0.1:65507,39826,1155587,28
16888504.407172602,81.124079000,127.0.0.1:65512,38164,1155839,28
16888504.418356501,81.135262899,127.0.0.1:65507,39947,1155657,28
16888504.418356501,81.135262899,127.0.0.1:65512,38202,1155902,28
16888504.438297100,81.155203499,127.0.0.1:65507,39985,1155705,28
16888504.438297100,81.155203499,127.0.0.1:65512,38240,1159413,28
16888504.451458499,81.168364897,127.0.0.1:65507,39985,1157951,28
16888504.451458499,81.168364897,127.0.0.1:65512,38278,1161672,28
16888504.473851901,81.190758299,127.0.0.1:65507,40023,1158014,28
16888504.473851901,81.190758299,127.0.0.1:65512,38316,1161735,28
16888504.491937000,81.208843399,127.0.0.1:65507,40061,1160259,28
16888504.491937000,81.208843399,127.0.0.1:65512,38438,1163994,28
16888504.507148899,81.224055298,127.0.0.1:65507,40099,1162456,28
16888504.507148899,81.224055298,127.0.0.1:65512,38476,1166199,28
