Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3291,3291.000000,59.652946,0.005068,0.026019,0.018126,0.018189,0.491269,0.000002,0.005434,0.000149,0.000057
SceneRender,3291,3291.000000,58.253178,0.005066,0.024992,0.017701,0.017746,11.243579,0.000002,0.010331,0.003416,0.002506
RenderGraphExecute,6579,6579.000000,47.787743,0.000024,0.024844,0.007264,0.006041,2.563539,0.000001,0.006251,0.000390,0.000064
Scene,3290,3290.000000,44.313484,0.005999,0.021679,0.013469,0.013363,1.815712,0.000009,0.004647,0.000552,0.000290
FEngineLoop::Tick,1646,1646.000000,29.998425,0.004818,0.035965,0.018225,0.018347,0.015464,0.000002,0.000137,0.000009,0.000009
Frame,1646,1646.000000,29.957800,0.004795,0.035945,0.018200,0.018325,0.006923,0.000000,0.000013,0.000004,0.000004
FrameTime,3291,3291.000000,29.922979,0.000102,0.035647,0.009092,0.004410,0.101485,0.000001,0.000281,0.000031,0.000007
Frame Sync Time,1645,1645.000000,18.973164,0.000009,0.019280,0.011534,0.011689,0.019319,0.000005,0.000233,0.000012,0.000012
GameThreadWaitForTask,1643,1643.000000,18.937948,0.001588,0.019261,0.011526,0.011585,0.002002,0.000000,0.000016,0.000001,0.000001
Game thread idle time,1643,1643.000000,18.935945,0.001587,0.019259,0.011525,0.011584,18.935705,0.001587,0.019259,0.011525,0.011584
DiffuseIndirectAndAO,3290,3290.000000,8.177691,0.000038,0.008472,0.002486,0.001869,0.079785,0.000001,0.001574,0.000024,0.000001
Tick_Engine,1645,1645.000000,8.064589,0.002615,0.034563,0.004902,0.004551,0.002788,0.000001,0.000021,0.000002,0.000002
GameEngine Tick,1645,1645.000000,8.061801,0.002614,0.034562,0.004901,0.004550,0.091504,0.000038,0.000268,0.000056,0.000054
PostProcessing,3290,3290.000000,7.486005,0.000273,0.005498,0.002275,0.002068,0.726260,0.000003,0.002465,0.000221,0.000127
LumenScreenProbeGather,3290,3290.000000,7.004350,0.000036,0.006999,0.002129,0.001724,4.511644,0.000001,0.006566,0.001371,0.000499
UWorld_Tick,1645,1645.000000,6.073396,0.001871,0.033811,0.003692,0.003484,0.041231,0.000017,0.000089,0.000025,0.000024
World Tick Time,1645,1645.000000,6.012583,0.001843,0.033782,0.003655,0.003456,0.047051,0.000019,0.000179,0.000029,0.000027
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3290,3290.000000,5.359633,0.000266,0.003835,0.001629,0.001528,5.359633,0.000266,0.003835,0.001629,0.001528
Tick Time,6580,6580.000000,4.892105,0.000003,0.004079,0.000743,0.000374,0.017167,0.000000,0.000070,0.000003,0.000002
ReleaseTickGroup Block,9870,9870.000000,4.607686,0.000010,0.003155,0.000467,0.000232,0.001839,0.000000,0.000015,0.000000,0.000000
