Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3291,3291.000000,59.652946,0.005068,0.026019,0.018126,0.018189,0.491269,0.000002,0.005434,0.000149,0.000057
SceneRender,3291,3291.000000,58.253178,0.005066,0.024992,0.017701,0.017746,11.243579,0.000002,0.010331,0.003416,0.002506
RenderGraphExecute,6579,6579.000000,47.787743,0.000024,0.024844,0.007264,0.006041,2.563539,0.000001,0.006251,0.000390,0.000064
Scene,3290,3290.000000,44.313484,0.005999,0.021679,0.013469,0.013363,1.815712,0.000009,0.004647,0.000552,0.000290
DiffuseIndirectAndAO,3290,3290.000000,8.177691,0.000038,0.008472,0.002486,0.001869,0.079785,0.000001,0.001574,0.000024,0.000001
PostProcessing,3290,3290.000000,7.486005,0.000273,0.005498,0.002275,0.002068,0.726260,0.000003,0.002465,0.000221,0.000127
LumenScreenProbeGather,3290,3290.000000,7.004350,0.000036,0.006999,0.002129,0.001724,4.511644,0.000001,0.006566,0.001371,0.000499
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3290,3290.000000,5.359633,0.000266,0.003835,0.001629,0.001528,5.359633,0.000266,0.003835,0.001629,0.001528
PrepareImageBasedVRS,1644,1644.000000,4.481152,0.000534,0.005296,0.002726,0.002650,0.029700,0.000001,0.001983,0.000018,0.000001
ContrastAdaptiveShading,1644,1644.000000,4.451452,0.000528,0.005289,0.002708,0.002644,4.451452,0.000528,0.005289,0.002708,0.002644
RenderDeferredLighting,1645,1645.000000,3.666577,0.000838,0.003956,0.002229,0.002097,0.032767,0.000000,0.001720,0.000020,0.000000
ParallelDraw,6578,6578.000000,3.532309,0.000000,0.003367,0.000537,0.000103,3.532309,0.000000,0.003367,0.000537,0.000103
Nanite::DrawGeometry,3289,3289.000000,2.627135,0.000172,0.002121,0.000799,0.000881,0.528141,0.000029,0.001847,0.000161,0.000047
ShadowDepths,1645,1645.000000,2.588063,0.000501,0.006702,0.001573,0.001503,0.091360,0.000007,0.001557,0.000056,0.000007
BasePass,1645,1645.000000,2.324505,0.000273,0.003636,0.001413,0.001360,0.171384,0.000016,0.001830,0.000104,0.000035
DiffuseIndirectAndAO,3290,3290.000000,2.029546,0.000067,0.002215,0.000617,0.000284,0.503147,0.000000,0.001870,0.000153,0.000076
UpdateRadianceCaches,3290,3290.000000,1.895152,0.000035,0.002147,0.000576,0.000312,1.895152,0.000035,0.002147,0.000576,0.000312
PrePass %s %s,1644,1644.000000,1.818920,0.000115,0.002523,0.001106,0.001112,0.115930,0.000020,0.001723,0.000071,0.000020
CaptureConvolveSkyEnvMap,3288,3288.000000,1.743259,0.000008,0.002954,0.000530,0.000246,0.031096,0.000000,0.001625,0.000009,0.000000
