Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
FEngineLoop::Tick,1791,1791.000000,29.998374,0.000616,0.030231,0.016750,0.016769,0.014996,0.000001,0.000107,0.000008,0.000008
Frame,1791,1791.000000,29.951380,0.000614,0.030209,0.016723,0.016757,0.010945,0.000001,0.000057,0.000006,0.000006
FrameTime,3580,3580.000000,29.893243,0.000025,0.018399,0.008350,0.008191,0.064537,0.000001,0.000129,0.000018,0.000022
FEngineLoop_UpdateTimeAndHandleMaxTickRate,1790,1790.000000,17.072432,0.000009,0.014559,0.009538,0.009415,0.030904,0.000003,0.000208,0.000017,0.000016
Game thread tick wait time,1789,1789.000000,17.041528,0.000001,0.014541,0.009526,0.009401,0.000910,0.000000,0.000018,0.000001,0.000001
Game thread idle time,1789,1789.000000,17.040618,0.000001,0.014541,0.009525,0.009401,17.040618,0.000001,0.014541,0.009525,0.009401
Tick_Engine,1790,1790.000000,12.254002,0.000360,0.017576,0.006846,0.006968,0.004814,0.000001,0.000021,0.000003,0.000003
GameEngine Tick,1790,1790.000000,12.249187,0.000359,0.017572,0.006843,0.006966,0.082630,0.000009,0.005109,0.000046,0.000060
UWorld_Tick,1790,1790.000000,12.037925,0.000226,0.017447,0.006725,0.006836,0.006843,0.000001,0.000197,0.000004,0.000003
FRHIBreadcrumbScope_GameThread_Begin,1790,1790.000000,12.031083,0.000225,0.017443,0.006721,0.006834,0.037234,0.000001,0.000267,0.000021,0.000020
World Tick Time,1790,1790.000000,11.970038,0.000222,0.017407,0.006687,0.006818,0.048715,0.000009,0.000096,0.000027,0.000027
Tick Time,7156,7156.000000,7.550408,0.000002,0.007921,0.001055,0.000002,0.013943,0.000000,0.000056,0.000002,0.000001
ReleaseTickGroup Block,12523,12523.000000,7.441322,0.000000,0.007386,0.000594,0.000075,0.001503,0.000000,0.000001,0.000000,0.000000
TickCompletionEvents,10734,10734.000000,7.439819,0.000003,0.007386,0.000693,0.000078,0.009400,0.000000,0.000031,0.000001,0.000001
ProcessUntilTasksComplete,10734,10734.000000,7.415873,0.000003,0.007379,0.000691,0.000077,0.147033,0.000001,0.000276,0.000014,0.000006
TG_PrePhysics,1789,1789.000000,6.246015,0.001281,0.007406,0.003491,0.003446,0.004374,0.000001,0.000021,0.000002,0.000002
FTickFunctionTask,106397,106397.000000,5.048365,0.000000,0.003099,0.000047,0.000000,0.054041,0.000000,0.000128,0.000001,0.000000
FActorComponentTickFunction::ExecuteTick,54510,54510.000000,3.957211,0.000000,0.003098,0.000073,0.000000,0.015817,0.000000,0.000099,0.000000,0.000000
TickableGameObjects Time,3579,3579.000000,2.411729,0.000012,0.010174,0.000674,0.000115,0.088782,0.000007,0.000186,0.000025,0.000025
