monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16800911.424748100,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
16800911.441341199,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
16800911.460141599,0.831600279,0.000000000,0.000000000,0.000000000,0.000000000,26,0,0,0,0,0,0,0,0,0,0,0
16800911.473980699,0.831600279,0.000000000,0.000000000,0.000000000,0.000000000,26,0,0,0,0,0,0,0,0,0,0,0
16800911.495413002,2.075493336,0.000000000,0.000000000,0.000000000,0.000000000,52,0,0,0,0,0,0,0,0,0,0,0
16800911.515287898,2.075493336,0.000000000,0.000000000,0.000000000,0.000000000,52,0,0,0,0,0,0,0,0,0,0,0
16800911.525859300,3.098390996,0.000000000,0.000000000,0.597801059,0.000000000,78,0,0,1,0,0,0,0,0,0,0,0
16800911.541108798,3.098390996,0.000000000,0.000000000,0.597801059,0.000000000,78,0,0,1,0,0,0,0,0,0,0,0
16800911.560583100,3.098390996,0.000000000,0.000000000,0.597801059,0.000000000,78,0,0,1,0,0,0,0,0,0,0,0
16800911.574381601,4.061996937,0.000000000,0.000000000,0.597801059,0.000000000,104,0,0,1,0,0,0,0,0,0,0,0
16800911.593004800,5.332496017,0.000000000,0.000000000,0.597801059,0.000000000,130,0,0,1,0,0,0,0,0,0,0,0
16800911.613961801,5.332496017,0.000000000,0.000000000,0.597801059,0.000000000,130,0,0,1,0,0,0,0,0,0,0,0
16800911.626680899,6.433099508,0.000000000,0.000000000,1.311201602,0.000000000,156,0,0,2,0,0,0,0,0,0,0,0
16800911.641597800,6.433099508,0.000000000,0.000000000,1.311201602,0.000000000,156,0,0,2,0,0,0,0,0,0,0,0
16800911.659316100,6.433099508,0.000000000,0.000000000,1.311201602,0.000000000,156,0,0,2,0,0,0,0,0,0,0,0
16800911.674159098,7.308691740,0.000000000,0.000000000,1.311201602,0.000000000,182,0,0,2,0,0,0,0,0,0,0,0
16800911.693764199,8.159283549,0.000000000,0.000000000,1.311201602,0.000000000,208,0,0,2,0,0,0,0,0,0,0,0
16800911.714352600,8.159283549,0.000000000,0.000000000,1.311201602,0.000000000,208,0,0,2,0,0,0,0,0,0,0,0
16800911.728994600,9.045079350,0.000000000,0.000000000,1.844599843,0.000000000,234,0,0,3,0,0,0,0,0,0,0,0
16800911.741888501,9.045079350,0.000000000,0.000000000,1.844599843,0.000000000,234,0,0,3,0,0,0,0,0,0,0,0
16800911.759055998,9.045079350,0.000000000,0.000000000,1.844599843,0.000000000,234,0,0,3,0,0,0,0,0,0,0,0
16800911.774294298,9.868592024,0.000000000,0.000000000,1.844599843,0.000000000,260,0,0,3,0,0,0,0,0,0,0,0
16800911.791563999,9.868592024,0.000000000,0.000000000,1.844599843,0.000000000,260,0,0,3,0,0,0,0,0,0,0,0
16800911.814813700,10.708887130,0.000000000,0.000000000,1.844599843,0.000000000,286,0,0,3,0,0,0,0,0,0,0,0
16800911.826038200,11.577289551,0.000000000,0.000000000,2.257898450,0.000000000,312,0,0,4,0,0,0,0,0,0,0,0
16800911.840982702,11.577289551,0.000000000,0.000000000,2.257898450,0.000000000,312,0,0,4,0,0,0,0,0,0,0,0
16800911.860486198,12.586276978,0.000000000,0.000000000,2.257898450,0.000000000,338,0,0,4,0,0,0,0,0,0,0,0
16800911.874383699,12.586276978,0.000000000,0.000000000,2.257898450,0.000000000,338,0,0,4,0,0,0,0,0,0,0,0
16800911.894935101,13.634178787,0.000000000,0.000000000,2.257898450,0.000000000,364,0,0,4,0,0,0,0,0,0,0,0
16800911.916043900,13.634178787,0.000000000,0.000000000,2.257898450,0.000000000,364,0,0,4,0,0,0,0,0,0,0,0
16800911.928665899,14.456674457,0.000000000,0.000000000,2.906795591,0.000000000,390,0,0,5,0,0,0,0,0,0,0,0
16800911.942639399,14.456674457,0.000000000,0.000000000,2.906795591,0.000000000,390,0,0,5,0,0,0,0,0,0,0,0
16800911.962390099,15.232980251,0.000000000,0.000000000,2.906795591,0.000000000,416,0,0,5,0,0,0,0,0,0,0,0
16800911.977350902,15.232980251,0.000000000,0.000000000,2.906795591,0.000000000,416,0,0,5,0,0,0,0,0,0,0,0
16800911.998157602,16.102783382,0.000000000,0.000000000,2.906795591,0.000000000,442,0,0,5,0,0,0,0,0,0,0,0
16800912.018142201,16.102783382,0.000000000,0.000000000,2.906795591,0.000000000,442,0,0,5,0,0,0,0,0,0,0,0
16800912.031349201,16.905795783,0.000000000,0.000000000,3.444995731,0.000000000,468,0,0,6,0,0,0,0,0,0,0,0
16800912.044554301,16.905795783,0.000000000,0.000000000,3.444995731,0.000000000,468,0,0,6,0,0,0,0,0,0,0,0
16800912.064376101,17.669100314,0.000000000,0.000000000,3.444995731,0.000000000,494,0,0,6,0,0,0,0,0,0,0,0
16800912.076780800,17.669100314,0.000000000,0.000000000,3.444995731,0.000000000,494,0,0,6,0,0,0,0,0,0,0,0
16800912.096823901,18.598284572,0.000000000,0.000000000,3.444995731,0.000000000,520,0,0,6,0,0,0,0,0,0,0,0
16800912.115959998,18.598284572,0.000000000,0.000000000,3.444995731,0.000000000,520,0,0,6,0,0,0,0,0,0,0,0
16800912.130572502,19.766278565,0.000000000,0.000000000,3.986299038,0.000000000,546,0,0,7,0,0,0,0,0,0,0,0
16800912.142976701,19.766278565,0.000000000,0.000000000,3.986299038,0.000000000,546,0,0,7,0,0,0,0,0,0,0,0
16800912.163315400,19.766278565,0.000000000,0.000000000,3.986299038,0.000000000,546,0,0,7,0,0,0,0,0,0,0,0
16800912.176293101,20.571388304,0.000000000,0.000000000,3.986299038,0.000000000,572,0,0,7,0,0,0,0,0,0,0,0
16800912.195151400,20.571388304,0.000000000,0.000000000,3.986299038,0.000000000,572,0,0,7,0,0,0,0,0,0,0,0
16800912.217942499,21.387379616,0.000000000,0.000000000,3.986299038,0.000000000,598,0,0,7,0,0,0,0,0,0,0,0
16800912.229762901,22.223278880,0.000000000,0.000000000,4.533398896,0.000000000,624,0,0,8,0,0,0,0,0,0,0,0
16800912.245349701,22.223278880,0.000000000,0.000000000,4.533398896,0.000000000,624,0,0,8,0,0,0,0,0,0,0,0
16800912.261553001,22.996384650,0.000000000,0.000000000,4.533398896,0.000000000,650,0,0,8,0,0,0,0,0,0,0,0
16800912.277988099,22.996384650,0.000000000,0.000000000,4.533398896,0.000000000,650,0,0,8,0,0,0,0,0,0,0,0
16800912.297134399,22.996384650,0.000000000,0.000000000,4.533398896,0.000000000,650,0,0,8,0,0,0,0,0,0,0,0
16800912.316715501,23.949887604,0.000000000,0.000000000,4.533398896,0.000000000,676,0,0,8,0,0,0,0,0,0,0,0
16800912.328158401,24.798002094,0.000000000,0.000000000,5.073998123,0.000000000,702,0,0,9,0,0,0,0,0,0,0,0
16800912.342692800,24.798002094,0.000000000,0.000000000,5.073998123,0.000000000,702,0,0,9,0,0,0,0,0,0,0,0
16800912.361791700,25.473006070,0.000000000,0.000000000,5.073998123,0.000000000,728,0,0,9,0,0,0,0,0,0,0,0
16800912.378141198,25.473006070,0.000000000,0.000000000,5.073998123,0.000000000,728,0,0,9,0,0,0,0,0,0,0,0
16800912.396508802,26.336506009,0.000000000,0.000000000,5.073998123,0.000000000,754,0,0,9,0,0,0,0,0,0,0,0
16800912.418288101,26.336506009,0.000000000,0.000000000,5.073998123,0.000000000,754,0,0,9,0,0,0,0,0,0,0,0
16800912.432381202,27.240809053,0.000000000,0.000000000,5.543500185,0.000000000,780,0,0,10,0,0,0,0,0,0,0,0
16800912.446280099,27.240809053,0.000000000,0.000000000,5.543500185,0.000000000,780,0,0,10,0,0,0,0,0,0,0,0
16800912.465137701,28.079003096,0.000000000,0.000000000,5.543500185,0.000000000,806,0,0,10,0,0,0,0,0,0,0,0
16800912.480280500,28.079003096,0.000000000,0.000000000,5.543500185,0.000000000,806,0,0,10,0,0,0,0,0,0,0,0
16800912.498737101,29.031608254,0.000000000,0.000000000,5.543500185,0.000000000,832,0,0,10,0,0,0,0,0,0,0,0
16800912.520929899,29.031608254,0.000000000,0.000000000,5.543500185,0.000000000,832,0,0,10,0,0,0,0,0,0,0,0
16800912.535679601,30.304703861,0.000000000,0.000000000,6.226401776,0.000000000,858,0,0,11,0,0,0,0,0,0,0,0
16800912.547568601,30.304703861,0.000000000,0.000000000,6.226401776,0.000000000,858,0,0,11,0,0,0,0,0,0,0,0
16800912.565737199,30.304703861,0.000000000,0.000000000,6.226401776,0.000000000,858,0,0,11,0,0,0,0,0,0,0,0
16800912.579790000,31.109504402,0.000000000,0.000000000,6.226401776,0.000000000,884,0,0,11,0,0,0,0,0,0,0,0
16800912.598677300,31.109504402,0.000000000,0.000000000,6.226401776,0.000000000,884,0,0,11,0,0,0,0,0,0,0,0
16800912.619236901,31.932700425,0.000000000,0.000000000,6.226401776,0.000000000,910,0,0,11,0,0,0,0,0,0,0,0
16800912.632216800,32.731305808,0.000000000,0.000000000,6.610002369,0.000000000,936,0,0,12,0,0,0,0,0,0,0,0
16800912.646036800,32.731305808,0.000000000,0.000000000,6.610002369,0.000000000,936,0,0,12,0,0,0,0,0,0,0,0
16800912.663810100,32.731305808,0.000000000,0.000000000,6.610002369,0.000000000,936,0,0,12,0,0,0,0,0,0,0,0
16800912.683590699,33.949699253,0.000000000,0.000000000,6.610002369,0.000000000,962,0,0,12,0,0,0,0,0,0,0,0
16800912.699102301,33.949699253,0.000000000,0.000000000,6.610002369,0.000000000,962,0,0,12,0,0,0,0,0,0,0,0
16800912.722194102,35.032607615,0.000000000,0.000000000,6.610002369,0.000000000,988,0,0,12,0,0,0,0,0,0,0,0
16800912.732843298,36.160010844,0.000000000,0.000000000,7.411904633,0.000000000,1014,0,0,13,0,0,0,0,0,0,0,0
16800912.746292900,36.160010844,0.000000000,0.000000000,7.411904633,0.000000000,1014,0,0,13,0,0,0,0,0,0,0,0
16800912.766102400,36.160010844,0.000000000,0.000000000,7.411904633,0.000000000,1014,0,0,13,0,0,0,0,0,0,0,0
16800912.779847600,37.009317428,0.000000000,0.000000000,7.411904633,0.000000000,1040,0,0,13,0,0,0,0,0,0,0,0
16800912.798641499,37.009317428,0.000000000,0.000000000,7.411904633,0.000000000,1040,0,0,13,0,0,0,0,0,0,0,0
16800912.817676902,37.917207927,0.000000000,0.000000000,7.411904633,0.000000000,1066,0,0,13,0,0,0,0,0,0,0,0
16800912.831697602,38.837604225,0.000000000,0.000000000,7.944907993,0.000000000,1092,0,0,14,0,0,0,0,0,0,0,0
16800912.842470098,38.837604225,0.000000000,0.000000000,7.944907993,0.000000000,1092,0,0,14,0,0,0,0,0,0,0,0
16800912.863356199,39.712000638,0.000000000,0.000000000,7.944907993,0.000000000,1118,0,0,14,0,0,0,0,0,0,0,0
16800912.876779702,39.712000638,0.000000000,0.000000000,7.944907993,0.000000000,1118,0,0,14,0,0,0,0,0,0,0,0
16800912.894207500,39.712000638,0.000000000,0.000000000,7.944907993,0.000000000,1118,0,0,14,0,0,0,0,0,0,0,0
16800912.917781699,40.543694049,0.000000000,0.000000000,7.944907993,0.000000000,1144,0,0,14,0,0,0,0,0,0,0,0
16800912.930236001,41.379403323,0.000000000,0.000000000,8.518807590,0.000000000,1170,0,0,15,0,0,0,0,0,0,0,0
16800912.943027198,41.379403323,0.000000000,0.000000000,8.518807590,0.000000000,1170,0,0,15,0,0,0,0,0,0,0,0
16800912.962371700,41.379403323,0.000000000,0.000000000,8.518807590,0.000000000,1170,0,0,15,0,0,0,0,0,0,0,0
16800912.977766499,42.201105505,0.000000000,0.000000000,8.518807590,0.000000000,1196,0,0,15,0,0,0,0,0,0,0,0
16800912.995809600,42.201105505,0.000000000,0.000000000,8.518807590,0.000000000,1196,0,0,15,0,0,0,0,0,0,0,0
16800913.016530000,43.477702886,0.000000000,0.000000000,8.518807590,0.000000000,1222,0,0,15,0,0,0,0,0,0,0,0
16800913.029705100,44.394109398,0.000000000,0.000000000,9.102005512,0.000000000,1248,0,0,16,0,0,0,0,0,0,0,0
16800913.042654399,44.394109398,0.000000000,0.000000000,9.102005512,0.000000000,1248,0,0,16,0,0,0,0,0,0,0,0
16800913.064895201,45.342911035,0.000000000,0.000000000,9.102005512,0.000000000,1274,0,0,16,0,0,0,0,0,0,0,0
16800913.076028500,45.342911035,0.000000000,0.000000000,9.102005512,0.000000000,1274,0,0,16,0,0,0,0,0,0,0,0
16800913.096944898,46.184409410,0.000000000,0.000000000,9.102005512,0.000000000,1300,0,0,16,0,0,0,0,0,0,0,0
16800913.116458099,46.184409410,0.000000000,0.000000000,9.102005512,0.000000000,1300,0,0,16,0,0,0,0,0,0,0,0
16800913.129394099,47.050312161,0.000000000,0.000000000,9.672306478,0.000000000,1326,0,0,17,0,0,0,0,0,0,0,0
16800913.143111501,47.050312161,0.000000000,0.000000000,9.672306478,0.000000000,1326,0,0,17,0,0,0,0,0,0,0,0
16800913.164628100,47.946617007,0.000000000,0.000000000,9.672306478,0.000000000,1352,0,0,17,0,0,0,0,0,0,0,0
16800913.178281002,47.946617007,0.000000000,0.000000000,9.672306478,0.000000000,1352,0,0,17,0,0,0,0,0,0,0,0
16800913.197737500,48.844829202,0.000000000,0.000000000,9.672306478,0.000000000,1378,0,0,17,0,0,0,0,0,0,0,0
16800913.218178999,48.844829202,0.000000000,0.000000000,9.672306478,0.000000000,1378,0,0,17,0,0,0,0,0,0,0,0
16800913.229811899,49.665331841,0.000000000,0.000000000,10.217707604,0.000000000,1404,0,0,18,0,0,0,0,0,0,0,0
16800913.244918499,49.665331841,0.000000000,0.000000000,10.217707604,0.000000000,1404,0,0,18,0,0,0,0,0,0,0,0
16800913.265058801,50.704635680,0.000000000,0.000000000,10.217707604,0.000000000,1430,0,0,18,0,0,0,0,0,0,0,0
16800913.279142998,50.704635680,0.000000000,0.000000000,10.217707604,0.000000000,1430,0,0,18,0,0,0,0,0,0,0,0
16800913.298725899,51.528237760,0.000000000,0.000000000,10.217707604,0.000000000,1456,0,0,18,0,0,0,0,0,0,0,0
16800913.318801899,51.528237760,0.000000000,0.000000000,10.217707604,0.000000000,1456,0,0,18,0,0,0,0,0,0,0,0
16800913.331679299,52.855148911,0.000000000,0.000000000,10.923709720,0.000000000,1482,0,0,19,0,0,0,0,0,0,0,0
16800913.345736701,52.855148911,0.000000000,0.000000000,10.923709720,0.000000000,1482,0,0,19,0,0,0,0,0,0,0,0
16800913.365540899,54.289750755,0.000000000,0.000000000,10.923709720,0.000000000,1508,0,0,19,0,0,0,0,0,0,0,0
16800913.379630901,54.289750755,0.000000000,0.000000000,10.923709720,0.000000000,1508,0,0,19,0,0,0,0,0,0,0,0
16800913.400055699,55.154044181,0.000000000,0.000000000,10.923709720,0.000000000,1534,0,0,19,0,0,0,0,0,0,0,0
16800913.417034600,55.154044181,0.000000000,0.000000000,10.923709720,0.000000000,1534,0,0,19,0,0,0,0,0,0,0,0
16800913.431720801,56.010257453,0.000000000,0.000000000,11.313710362,0.000000000,1560,0,0,20,0,0,0,0,0,0,0,0
16800913.445562702,56.010257453,0.000000000,0.000000000,11.313710362,0.000000000,1560,0,0,20,0,0,0,0,0,0,0,0
16800913.466147300,57.261064649,0.000000000,0.000000000,11.313710362,0.000000000,1586,0,0,20,0,0,0,0,0,0,0,0
16800913.478372101,57.261064649,0.000000000,0.000000000,11.313710362,0.000000000,1586,0,0,20,0,0,0,0,0,0,0,0
16800913.499840900,58.128573000,0.000000000,0.000000000,11.313710362,0.000000000,1612,0,0,20,0,0,0,0,0,0,0,0
16800913.520264901,58.128573000,0.000000000,0.000000000,11.313710362,0.000000000,1612,0,0,20,0,0,0,0,0,0,0,0
16800913.531202700,59.033878148,0.000000000,0.000000000,11.865809560,0.000000000,1638,0,0,21,0,0,0,0,0,0,0,0
16800913.546467301,59.033878148,0.000000000,0.000000000,11.865809560,0.000000000,1638,0,0,21,0,0,0,0,0,0,0,0
16800913.567479201,59.908073395,0.000000000,0.000000000,11.865809560,0.000000000,1664,0,0,21,0,0,0,0,0,0,0,0
16800913.581100602,59.908073395,0.000000000,0.000000000,11.865809560,0.000000000,1664,0,0,21,0,0,0,0,0,0,0,0
16800913.600876499,60.799777508,0.000000000,0.000000000,11.865809560,0.000000000,1690,0,0,21,0,0,0,0,0,0,0,0
16800913.621929701,60.799777508,0.000000000,0.000000000,11.865809560,0.000000000,1690,0,0,21,0,0,0,0,0,0,0,0
16800913.633762099,61.682671309,0.000000000,0.000000000,12.431312352,0.000000000,1716,0,0,22,0,0,0,0,0,0,0,0
16800913.647562299,61.682671309,0.000000000,0.000000000,12.431312352,0.000000000,1716,0,0,22,0,0,0,0,0,0,0,0
16800913.667485300,61.682671309,0.000000000,0.000000000,12.431312352,0.000000000,1716,0,0,22,0,0,0,0,0,0,0,0
16800913.682328202,62.520261854,0.000000000,0.000000000,12.431312352,0.000000000,1742,0,0,22,0,0,0,0,0,0,0,0
