monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16800911.424748100,83.199991699,127.0.0.1:56221,31492,2449626,28
16800911.424748100,83.199991699,127.0.0.1:56226,29067,2387687,28
16800911.441341199,83.216584798,127.0.0.1:56221,31530,2449674,28
16800911.441341199,83.216584798,127.0.0.1:56226,29105,2387736,28
16800911.460141599,83.235385198,127.0.0.1:56221,31568,2455654,28
16800911.460141599,83.235385198,127.0.0.1:56226,29143,2393729,28
16800911.473980699,83.249224298,127.0.0.1:56221,31606,2455716,28
16800911.473980699,83.249224298,127.0.0.1:56226,29181,2393791,28
16800911.495413002,83.270656601,127.0.0.1:56221,31606,2461719,28
16800911.495413002,83.270656601,127.0.0.1:56226,29181,2399807,28
16800911.515287898,83.290531497,127.0.0.1:56221,31644,2461801,28
16800911.515287898,83.290531497,127.0.0.1:56226,29219,2399889,28
16800911.525859300,83.301102899,127.0.0.1:56221,31682,2469978,28
16800911.525859300,83.301102899,127.0.0.1:56226,29257,2408079,28
16800911.541108798,83.316352397,127.0.0.1:56221,31720,2473807,28
16800911.541108798,83.316352397,127.0.0.1:56226,29295,2408411,28
16800911.560583100,83.335826699,127.0.0.1:56221,31758,2473877,28
16800911.560583100,83.335826699,127.0.0.1:56226,29333,2408473,28
16800911.574381601,83.349625200,127.0.0.1:56221,31758,2479902,28
16800911.574381601,83.349625200,127.0.0.1:56226,29371,2414516,28
16800911.593004800,83.368248399,127.0.0.1:56221,31796,2485881,28
16800911.593004800,83.368248399,127.0.0.1:56226,29371,2420508,28
16800911.613961801,83.389205400,127.0.0.1:56221,31834,2485956,28
16800911.613961801,83.389205400,127.0.0.1:56226,29409,2420570,28
16800911.626680899,83.401924498,127.0.0.1:56221,31834,2494156,28
16800911.626680899,83.401924498,127.0.0.1:56226,29447,2430097,28
16800911.641597800,83.416841399,127.0.0.1:56221,31872,2494228,28
16800911.641597800,83.416841399,127.0.0.1:56226,29485,2432293,28
16800911.659316100,83.434559699,127.0.0.1:56221,31910,2494281,28
16800911.659316100,83.434559699,127.0.0.1:56226,29523,2432346,28
16800911.674159098,83.449402697,127.0.0.1:56221,31948,2500285,28
16800911.674159098,83.449402697,127.0.0.1:56226,29561,2438363,28
16800911.693764199,83.469007798,127.0.0.1:56221,31986,2506288,28
16800911.693764199,83.469007798,127.0.0.1:56226,29599,2444379,28
16800911.714352600,83.489596199,127.0.0.1:56221,31986,2506288,28
16800911.714352600,83.489596199,127.0.0.1:56226,29637,2444417,28
16800911.728994600,83.504238199,127.0.0.1:56221,32024,2514451,28
16800911.728994600,83.504238199,127.0.0.1:56226,29675,2452593,28
16800911.741888501,83.517132100,127.0.0.1:56221,32024,2517960,28
16800911.741888501,83.517132100,127.0.0.1:56226,29713,2452642,28
16800911.759055998,83.534299597,127.0.0.1:56221,32062,2518022,28
16800911.759055998,83.534299597,127.0.0.1:56226,29751,2452704,28
16800911.774294298,83.549537897,127.0.0.1:56221,32100,2524042,28
16800911.774294298,83.549537897,127.0.0.1:56226,29751,2458737,28
16800911.791563999,83.566807598,127.0.0.1:56221,32138,2524349,28
16800911.791563999,83.566807598,127.0.0.1:56226,29789,2459044,28
16800911.814813700,83.590057299,127.0.0.1:56221,32176,2530382,28
16800911.814813700,83.590057299,127.0.0.1:56226,29827,2465086,28
16800911.826038200,83.601281799,127.0.0.1:56221,32214,2538545,28
16800911.826038200,83.601281799,127.0.0.1:56226,29865,2474576,28
16800911.840982702,83.616226301,127.0.0.1:56221,32252,2538658,28
16800911.840982702,83.616226301,127.0.0.1:56226,29903,2476833,28
16800911.860486198,83.635729797,127.0.0.1:56221,32290,2544638,28
16800911.860486198,83.635729797,127.0.0.1:56226,29941,2479974,28
16800911.874383699,83.649627298,127.0.0.1:56221,32328,2544689,28
16800911.874383699,83.649627298,127.0.0.1:56226,29979,2480012,28
16800911.894935101,83.670178700,127.0.0.1:56221,32366,2550707,28
16800911.894935101,83.670178700,127.0.0.1:56226,30017,2486043,28
16800911.916043900,83.691287499,127.0.0.1:56221,32404,2550769,28
16800911.916043900,83.691287499,127.0.0.1:56226,30055,2486105,28
16800911.928665899,83.703909498,127.0.0.1:56221,32442,2558908,28
16800911.928665899,83.703909498,127.0.0.1:56226,30055,2494257,28
16800911.942639399,83.717882998,127.0.0.1:56221,32480,2562417,28
16800911.942639399,83.717882998,127.0.0.1:56226,30093,2494306,28
16800911.962390099,83.737633698,127.0.0.1:56221,32518,2567548,28
16800911.962390099,83.737633698,127.0.0.1:56226,30131,2500322,28
