monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16871775.190961901,77.790192101,127.0.0.1:64909,45577,1067242,28
16871775.210371502,77.809601702,127.0.0.1:64909,45615,1069339,28
16871775.226110902,77.825341102,127.0.0.1:64909,45615,1069392,28
16871775.240073901,77.839304101,127.0.0.1:64909,45735,1071199,28
16871775.262869999,77.862100199,127.0.0.1:64909,45811,1071244,28
16871775.281257801,77.880488001,127.0.0.1:64909,45849,1073046,28
16871775.294861302,77.894091502,127.0.0.1:64909,45887,1077149,28
16871775.307403699,77.906633899,127.0.0.1:64909,45963,1080658,28
16871775.327281401,77.926511601,127.0.0.1:64909,45963,1080740,28
16871775.340658501,77.939888701,127.0.0.1:64909,46083,1082722,28
16871775.361184198,77.960414398,127.0.0.1:64909,46159,1084763,28
16871775.380846001,77.980076201,127.0.0.1:64909,46159,1084873,28
16871775.393621098,77.992851298,127.0.0.1:64909,46197,1089040,28
16871775.407038402,78.006268602,127.0.0.1:64909,46273,1089088,28
16871775.425753102,78.024983302,127.0.0.1:64909,46393,1089150,28
16871775.441836201,78.041066401,127.0.0.1:64909,46393,1091154,28
16871775.459857799,78.059087999,127.0.0.1:64909,46469,1093444,28
16871775.481496699,78.080726899,127.0.0.1:64909,46507,1093482,28
16871775.494168099,78.093398299,127.0.0.1:64909,46507,1097826,28
16871775.509429101,78.108659301,127.0.0.1:64909,46545,1101360,28
16871775.527828500,78.127058700,127.0.0.1:64909,46621,1103543,28
16871775.541048601,78.140278801,127.0.0.1:64909,46741,1103581,28
16871775.562739901,78.161970101,127.0.0.1:64909,46817,1105732,28
16871775.581247400,78.180477601,127.0.0.1:64909,46855,1105836,28
16871775.593460102,78.192690302,127.0.0.1:64909,46893,1110116,28
16871775.605901100,78.205131300,127.0.0.1:64909,46931,1110164,28
16871775.625598699,78.224828899,127.0.0.1:64909,47007,1112453,28
16871775.641442001,78.240672201,127.0.0.1:64909,47165,1112516,28
16871775.658929300,78.258159500,127.0.0.1:64909,47165,1112516,28
16871775.679651000,78.278881200,127.0.0.1:64909,47203,1114632,28
16871775.694259200,78.293489400,127.0.0.1:64909,47241,1116798,28
16871775.706138801,78.305369001,127.0.0.1:64909,47317,1117116,28
16871775.726322301,78.325552501,127.0.0.1:64909,47317,1119356,28
16871775.739868801,78.339099001,127.0.0.1:64909,47475,1119407,28
16871775.759757999,78.358988199,127.0.0.1:64909,47551,1121561,28
16871775.781433400,78.380663600,127.0.0.1:64909,47589,1121679,28
16871775.795914099,78.395144299,127.0.0.1:64909,47589,1129522,28
16871775.807054400,78.406284600,127.0.0.1:64909,47627,1129585,28
16871775.828331500,78.427561700,127.0.0.1:64909,47703,1131860,28
16871775.840420101,78.439650301,127.0.0.1:64909,47861,1131923,28
16871775.860621501,78.459851701,127.0.0.1:64909,47861,1134103,28
16871775.879369900,78.478600100,127.0.0.1:64909,47937,1134141,28
16871775.893442199,78.492672399,127.0.0.1:64909,47975,1138482,28
16871775.907247201,78.506477401,127.0.0.1:64909,48051,1138555,28
16871775.927195400,78.526425600,127.0.0.1:64909,48089,1140860,28
16871775.940237802,78.539468002,127.0.0.1:64909,48247,1140898,28
16871775.961510502,78.560740702,127.0.0.1:64909,48285,1143321,28
16871775.979557101,78.578787301,127.0.0.1:64909,48323,1143385,28
16871775.993248299,78.592478499,127.0.0.1:64909,48361,1145585,28
16871776.008050401,78.607280601,127.0.0.1:64909,48437,1145633,28
