"Seconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0014518","server","25028","0","5464.078125","6233.52734375"
"0.0014518","client1","26196","0","35.3984375","23.66796875"
"0.0014518","client2","27452","0","40.09765625","25.328125"
"1.0580668","server","25028","0.20702905031634036","5464.265625","6233.52734375"
"1.0580668","client1","26196","1.3456888270562124","585.78125","580.69921875"
"1.0580668","client2","27452","1.2717498805146623","589.015625","583.5703125"
"2.0778443","server","25028","0.29111742512459826","5464.1484375","6233.27734375"
"2.0778443","client1","26196","0.6894886384529959","673.52734375","682.1953125"
"2.0778443","client2","27452","0.6894886384529959","673.078125","681.67578125"
"3.1079266","server","25028","0.27303643602069466","5464.33984375","6233.27734375"
"3.1079266","client1","26196","0","673.52734375","682.1953125"
"3.1079266","client2","27452","0","673.0859375","681.67578125"
"4.1343505","server","25028","0.289232353221705","5464.42578125","6233.27734375"
"4.1343505","client1","26196","0","673.57421875","682.23046875"
"4.1343505","client2","27452","0.1826730651926558","721.9296875","723.67578125"
"5.1484646","server","25028","0.20029797436008434","5464.55078125","6233.27734375"
"5.1484646","client1","26196","0","673.75390625","682.23046875"
"5.1484646","client2","27452","8.011918974403374","875.83203125","893.140625"
"6.171013","server","25028","0.2903285555969771","5464.67578125","6233.27734375"
"6.171013","client1","26196","0.16808495324035516","728.4765625","732.07421875"
"6.171013","client2","27452","1.4669232282794633","1203.44140625","1027.97265625"
"7.1920925","server","25028","0.22953648565072554","5464.80078125","6233.27734375"
"7.1920925","client1","26196","7.314562676069787","878.71484375","886.8828125"
"7.1920925","client2","27452","1.1629848606303428","1136.22265625","1074.12890625"
"8.2094534","server","25028","0.24573383938777285","5464.9296875","6233.27734375"
"8.2094534","client1","26196","1.3515361166327506","1131.05078125","1036.140625"
"8.2094534","client2","27452","1.1058022772449778","1325.58203125","1282.4140625"
"9.2273938","server","25028","0.1227969731823199","5465.1328125","6233.27734375"
"9.2273938","client1","26196","1.089823136993089","1225.23046875","1212.0546875"
"9.2273938","client2","27452","3.0545747079102075","1677.73828125","1559.25390625"
"10.2567506","server","25028","0.2428701107332268","5465.69140625","6233.27734375"
"10.2567506","client1","26196","1.1536330259828274","1328.7578125","1288.54296875"
"10.2567506","client2","27452","0.7893278598829871","1699.7421875","1679.42578125"
"11.2954493","server","25028","0.21060005177632357","5465.890625","6233.27734375"
"11.2954493","client1","26196","2.8731864206627002","1625.85546875","1603.62890625"
"11.2954493","client2","27452","1.037957398040452","1759.53515625","1738.13671875"
"12.3255019","server","25028","0.15169128256168665","5466.3984375","6233.27734375"
"12.3255019","client1","26196","0.8191329258331078","1709.73828125","1691.76953125"
"12.3255019","client2","27452","1.046669849675638","1788.84765625","1770.44921875"
"13.3679768","server","25028","0.17986044556084757","5466.5234375","6233.27734375"
"13.3679768","client1","26196","1.0042208210480656","1754.85546875","1739.86328125"
"13.3679768","client2","27452","1.4388835644867806","1904.30078125","1871.78125"
"14.384187","server","25028","0.24601209474181623","5466.6484375","6233.27734375"
"14.384187","client1","26196","0.9994241348886284","1784.26953125","1776.9375"
"14.384187","client2","27452","1.0301756467313554","1946.46875","1916.53125"
"15.4023692","server","25028","0.27622757498608796","5466.71484375","6233.16796875"
