monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16829625.165551499,76.805286899,127.0.0.1:63923,26723,705800,28
16829625.859868199,77.499603599,127.0.0.1:63923,27525,711349,28
16829626.458855301,78.098590702,127.0.0.1:63923,28410,714032,28
16829627.010031100,78.649766501,127.0.0.1:63923,29212,719367,28
16829627.495474499,79.135209899,127.0.0.1:63923,29893,722247,28
16829627.913194600,79.552930001,127.0.0.1:63923,30574,730735,28
16829628.386942301,80.026677702,127.0.0.1:63923,31134,735676,28
16829628.818680398,80.458415799,127.0.0.1:63923,31815,739008,28
16829629.401190400,81.040925801,127.0.0.1:63923,32413,741791,28
16829629.962035600,81.601771001,127.0.0.1:63923,33253,747239,28
16829630.595630400,82.235365801,127.0.0.1:63923,34017,752045,28
16829631.249047700,82.888783101,127.0.0.1:63923,34819,755830,28
16829631.839166299,83.478901699,127.0.0.1:63923,35742,758588,28
16829632.398814201,84.038549602,127.0.0.1:63923,36423,764003,28
16829632.864418600,84.504154000,127.0.0.1:63923,37187,766652,28
16829633.306331102,84.946066502,127.0.0.1:63923,37906,772327,28
16829633.779043298,85.418778699,127.0.0.1:63923,38428,774935,28
16829634.231487598,85.871222999,127.0.0.1:63923,39147,783239,28
16829634.781925902,86.421661302,127.0.0.1:63923,39669,784936,28
16829635.334524099,86.974259499,127.0.0.1:63923,40433,789004,28
16829635.973223601,87.612959001,127.0.0.1:63923,41114,793824,28
16829636.669289399,88.309024800,127.0.0.1:63923,41999,797452,28
16829637.284551900,88.924287301,127.0.0.1:63923,42922,801304,28
16829637.878188599,89.517924000,127.0.0.1:63923,43724,805714,28
16829638.397935100,90.037670501,127.0.0.1:63923,44488,810688,28
16829638.840406101,90.480141502,127.0.0.1:63923,45169,814191,28
16829639.303086098,90.942821499,127.0.0.1:63923,45691,817248,28
16829639.795887802,91.435623202,127.0.0.1:63923,46334,822489,28
16829640.357939199,91.997674599,127.0.0.1:63923,47015,825852,28
16829640.854308501,92.494043902,127.0.0.1:63923,47817,830691,28
16829641.530854300,93.170589700,127.0.0.1:63923,48498,833727,28
16829642.175341401,93.815076802,127.0.0.1:63923,49300,839227,28
16829642.793920800,94.433656201,127.0.0.1:63923,50185,842462,28
16829643.401120201,95.040855601,127.0.0.1:63923,50987,847544,28
16829643.868580598,95.508315999,127.0.0.1:63923,51789,853967,28
16829644.349125501,95.988860901,127.0.0.1:63923,52470,855768,28
16829644.848250698,96.487986099,127.0.0.1:63923,53030,860897,28
16829645.317377299,96.957112700,127.0.0.1:63923,53711,863972,28
16829645.872427300,97.512162700,127.0.0.1:63923,54354,869108,28
16829646.384920102,98.024655502,127.0.0.1:63923,55156,872520,28
16829647.019437499,98.659172900,127.0.0.1:63923,55799,875812,28
16829647.703568399,99.343303800,127.0.0.1:63923,56601,881035,28
16829648.390920099,100.030655500,127.0.0.1:63923,57562,884022,28
16829648.975289602,100.615025003,127.0.0.1:63923,58523,889180,28
16829649.429877900,101.069613300,127.0.0.1:63923,59249,892432,28
16829649.840169799,101.479905199,127.0.0.1:63923,59809,897524,28
16829650.305871401,101.945606802,127.0.0.1:63923,60369,900429,28
16829650.762434300,102.402169701,127.0.0.1:63923,61012,905630,28
16829651.369547799,103.009283200,127.0.0.1:63923,61693,908826,28
16829651.853222098,103.492957499,127.0.0.1:63923,62495,914112,28
16829652.502943899,104.142679300,127.0.0.1:63923,63055,917155,28
16829653.145753901,104.785489302,127.0.0.1:63923,63940,922459,28
16829653.799960401,105.439695802,127.0.0.1:63923,64742,928745,28
16829654.389081798,106.028817199,127.0.0.1:63923,65627,930750,28
16829654.831820302,106.471555702,127.0.0.1:63923,66391,936148,28
16829655.261599399,106.901334800,127.0.0.1:63923,66951,939212,28
16829655.717512999,107.357248399,127.0.0.1:63923,67632,943220,28
16829656.182683401,107.822418801,127.0.0.1:63923,68192,947306,28
16829656.714341100,108.354076501,127.0.0.1:63923,68873,951180,28
16829657.247501299,108.887236699,127.0.0.1:63923,69554,955933,28
16829657.861084402,109.500819802,127.0.0.1:63923,70235,959888,28
16829658.510241199,110.149976600,127.0.0.1:63923,71120,964176,28
16829659.139616601,110.779352002,127.0.0.1:63923,71922,970070,28
16829659.713482499,111.353217900,127.0.0.1:63923,72724,972385,28
16829660.171465900,111.811201300,127.0.0.1:63923,73526,976191,28
16829660.624752302,112.264487702,127.0.0.1:63923,74169,980718,28
16829661.090501498,112.730236899,127.0.0.1:63923,74729,984282,28
16829661.571420800,113.211156201,127.0.0.1:63923,75410,989176,28
16829662.046410698,113.686146099,127.0.0.1:63923,76053,993135,28
16829662.504071102,114.143806502,127.0.0.1:63923,76613,997412,28
16829663.065170798,114.704906199,127.0.0.1:63923,77256,1003618,28
16829663.684503399,115.324238800,127.0.0.1:63923,78020,1005783,28
16829664.280844498,115.920579899,127.0.0.1:63923,78822,1012338,28
16829664.811050098,116.450785499,127.0.0.1:63923,79624,1014061,28
16829665.292810299,116.932545699,127.0.0.1:63923,80305,1017383,28
16829665.745188698,117.384924099,127.0.0.1:63923,80986,1022315,28
16829666.224641901,117.864377301,127.0.0.1:63923,81546,1027532,28
16829666.700013001,118.339748401,127.0.0.1:63923,82189,1030693,28
