monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16863025.955091801,38.398199100,127.0.0.1:18532,1060912,39163,28
16863025.975383501,38.418490801,127.0.0.1:18532,1065951,39201,28
16863025.990194902,38.433302201,127.0.0.1:18532,1068683,39239,28
16863026.009587198,38.452694498,127.0.0.1:18532,1068736,39277,28
16863026.027022898,38.470130198,127.0.0.1:18532,1070762,39315,28
16863026.045249600,38.488356899,127.0.0.1:18532,1071045,39437,28
16863026.063616298,38.506723598,127.0.0.1:18532,1073138,39475,28
16863026.081185400,38.524292700,127.0.0.1:18532,1074387,39513,28
16863026.099088900,38.542196199,127.0.0.1:18532,1077621,39551,28
16863026.116284300,38.559391599,127.0.0.1:18532,1077621,39551,28
16863026.135244101,38.578351401,127.0.0.1:18532,1079866,39589,28
16863026.153659001,38.596766300,127.0.0.1:18532,1082089,39711,28
16863026.169649601,38.612756900,127.0.0.1:18532,1082127,39749,28
16863026.187228501,38.630335800,127.0.0.1:18532,1084227,39787,28
16863026.206445701,38.649553001,127.0.0.1:18532,1084265,39825,28
16863026.223882601,38.666989900,127.0.0.1:18532,1086320,39863,28
16863026.241840199,38.684947498,127.0.0.1:18532,1086373,39901,28
16863026.259429000,38.702536300,127.0.0.1:18532,1088462,40023,28
16863026.278400101,38.721507400,127.0.0.1:18532,1088500,40061,28
16863026.295669101,38.738776401,127.0.0.1:18532,1096506,40099,28
16863026.312503800,38.755611099,127.0.0.1:18532,1096544,40137,28
16863026.330830902,38.773938201,127.0.0.1:18532,1097836,40175,28
16863026.348684900,38.791792199,127.0.0.1:18532,1098692,40297,28
16863026.366550200,38.809657499,127.0.0.1:18532,1099978,40335,28
16863026.383613698,38.826720998,127.0.0.1:18532,1103100,40373,28
16863026.402063400,38.845170699,127.0.0.1:18532,1105309,40411,28
16863026.421574600,38.864681900,127.0.0.1:18532,1105347,40449,28
16863026.440220602,38.883327901,127.0.0.1:18532,1107557,40487,28
16863026.458078299,38.901185598,127.0.0.1:18532,1109886,40609,28
16863026.475400999,38.918508299,127.0.0.1:18532,1109886,40609,28
16863026.493230902,38.936338201,127.0.0.1:18532,1117770,40647,28
16863026.511900499,38.955007799,127.0.0.1:18532,1117770,40647,28
16863026.529097401,38.972204700,127.0.0.1:18532,1119978,40685,28
16863026.546466298,38.989573598,127.0.0.1:18532,1120261,40807,28
16863026.564723399,39.007830698,127.0.0.1:18532,1122493,40845,28
16863026.582870301,39.025977600,127.0.0.1:18532,1122552,40883,28
16863026.599569101,39.042676400,127.0.0.1:18532,1124787,40921,28
16863026.616210598,39.059317898,127.0.0.1:18532,1124825,40959,28
16863026.635237899,39.078345198,127.0.0.1:18532,1124889,40997,28
16863026.652973600,39.096080899,127.0.0.1:18532,1127101,41119,28
16863026.671101499,39.114208799,127.0.0.1:18532,1128471,41157,28
