Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3250,3250.000000,59.654048,0.002382,0.029969,0.018355,0.018265,0.500305,0.000002,0.002853,0.000154,0.000088
SceneRender,3250,3250.000000,58.022998,0.002354,0.029773,0.017853,0.017864,10.956099,0.000002,0.013451,0.003371,0.002651
RenderGraphExecute,6498,6498.000000,48.098939,0.000025,0.023877,0.007402,0.002194,2.563249,0.000001,0.004670,0.000394,0.000048
Scene,3250,3250.000000,44.488020,0.001170,0.022263,0.013689,0.013527,1.732415,0.000033,0.004176,0.000533,0.000326
FEngineLoop::Tick,1625,1625.000000,29.998395,0.006065,0.028809,0.018461,0.018241,0.015609,0.000002,0.000076,0.000010,0.000009
Frame,1625,1625.000000,29.956658,0.006044,0.028781,0.018435,0.018216,0.007185,0.000001,0.000015,0.000004,0.000004
FrameTime,3249,3249.000000,29.919969,0.000084,0.028463,0.009209,0.005817,0.110011,0.000001,0.000191,0.000034,0.000020
Frame Sync Time,1625,1625.000000,18.218101,0.000649,0.023224,0.011211,0.011139,0.019751,0.000006,0.000163,0.000012,0.000012
GameThreadWaitForTask,1625,1625.000000,18.182630,0.000629,0.023204,0.011189,0.011118,0.002512,0.000000,0.000005,0.000002,0.000002
Game thread idle time,1625,1625.000000,18.180118,0.000627,0.023203,0.011188,0.011117,18.179806,0.000627,0.023203,0.011188,0.011117
Tick_Engine,1624,1624.000000,8.575602,0.002888,0.016553,0.005281,0.004959,0.002875,0.000001,0.000008,0.000002,0.000002
GameEngine Tick,1624,1624.000000,8.572726,0.002887,0.016550,0.005279,0.004957,0.095246,0.000043,0.000306,0.000059,0.000059
DiffuseIndirectAndAO,3248,3248.000000,8.450225,0.000037,0.008909,0.002602,0.002591,0.055476,0.000002,0.002054,0.000017,0.000002
PostProcessing,3248,3248.000000,7.742530,0.000239,0.006324,0.002384,0.002206,0.659902,0.000003,0.002079,0.000203,0.000129
LumenScreenProbeGather,3248,3248.000000,7.152304,0.000035,0.007534,0.002202,0.002118,4.564281,0.000001,0.007183,0.001405,0.000835
UWorld_Tick,1624,1624.000000,6.428406,0.001998,0.015326,0.003958,0.003614,0.042195,0.000018,0.000104,0.000026,0.000026
World Tick Time,1624,1624.000000,6.365278,0.001967,0.015282,0.003920,0.003581,0.050640,0.000022,0.000092,0.000031,0.000030
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3248,3248.000000,5.602858,0.000219,0.004353,0.001725,0.001597,5.602858,0.000219,0.004353,0.001725,0.001597
Tick Time,6496,6496.000000,5.210062,0.000003,0.013076,0.000802,0.000400,0.017285,0.000000,0.000040,0.000003,0.000002
ReleaseTickGroup Block,9744,9744.000000,4.886166,0.000010,0.011448,0.000501,0.000241,0.001961,0.000000,0.000016,0.000000,0.000000
TickCompletionEvents,11368,11368.000000,4.884205,0.000001,0.011292,0.000430,0.000115,0.015781,0.000000,0.000060,0.000001,0.000001
ProcessUntilTasksComplete,11368,11368.000000,4.851896,0.000000,0.011284,0.000427,0.000114,0.124809,0.000000,0.000174,0.000011,0.000006
ExecuteTask,111917,111917.000000,4.624098,0.000000,0.011046,0.000041,0.000000,0.053226,0.000000,0.000262,0.000000,0.000000
PrepareImageBasedVRS,1625,1625.000000,4.423917,0.000888,0.005392,0.002722,0.002662,0.020558,0.000001,0.001609,0.000013,0.000001
ContrastAdaptiveShading,1625,1625.000000,4.403360,0.000882,0.005386,0.002710,0.002656,4.403360,0.000882,0.005386,0.002710,0.002656
ParallelDraw,6497,6497.000000,3.555446,0.000000,0.003578,0.000547,0.000109,3.555446,0.000000,0.003578,0.000547,0.000109
FTickFunctionTask,98678,98678.000000,3.535619,0.000000,0.001437,0.000036,0.000000,0.077689,0.000000,0.000145,0.000001,0.000000
RenderDeferredLighting,1624,1624.000000,3.347282,0.000727,0.004430,0.002061,0.001924,0.038610,0.000001,0.001787,0.000024,0.000001
ShadowDepths,1624,1624.000000,2.867641,0.000743,0.007211,0.001766,0.001658,0.146084,0.000007,0.002289,0.000090,0.000007
BasePass,1624,1624.000000,2.355662,0.000285,0.004023,0.001451,0.001418,0.217182,0.000023,0.002303,0.000134,0.000023
Nanite::DrawGeometry,3248,3248.000000,2.129213,0.000173,0.002548,0.000656,0.000269,0.459665,0.000028,0.001987,0.000142,0.000048
Total Slate Tick Time,3248,3248.000000,2.053112,0.000011,0.002579,0.000632,0.000698,0.015382,0.000000,0.000057,0.000005,0.000005
UpdateRadianceCaches,3248,3248.000000,2.019138,0.000034,0.002657,0.000622,0.000325,2.019138,0.000034,0.002657,0.000622,0.000325
Slate::Tick (Time and Widgets),1624,1624.000000,2.006415,0.000702,0.002579,0.001235,0.001100,0.000474,0.000000,0.000004,0.000000,0.000000
Slate::DrawWindows,1624,1624.000000,1.988023,0.000695,0.002566,0.001224,0.001092,0.041670,0.000014,0.000087,0.000026,0.000025
PrePass %s %s,1625,1625.000000,1.872462,0.000121,0.003386,0.001152,0.001143,0.111733,0.000011,0.001958,0.000069,0.000031
TG_PrePhysics,1624,1624.000000,1.787297,0.000601,0.002525,0.001101,0.001106,0.005048,0.000002,0.000038,0.000003,0.000003
TG_PostUpdateWork,1624,1624.000000,1.691409,0.000287,0.002674,0.001042,0.000745,0.003758,0.000001,0.000023,0.000002,0.000002
ComputeVolumetricFog,1624,1624.000000,1.663536,0.000229,0.002505,0.001024,0.001011,0.002167,0.000000,0.000003,0.000001,0.000001
VolumetricFog,1624,1624.000000,1.661369,0.000228,0.002503,0.001023,0.001009,0.078515,0.000002,0.001884,0.000048,0.000002
DiffuseIndirectAndAO,3248,3248.000000,1.605788,0.000065,0.002552,0.000494,0.000241,0.396069,0.000000,0.002408,0.000122,0.000073
GT Total,16826,16826.000000,1.583013,0.000000,0.010893,0.000094,0.000000,0.090243,0.000000,0.007177,0.000005,0.000000
