"Seconds","QpcSeconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"3.8E-05","49336.6759243","server","34592","0","5530.484375","6299.28515625"
"3.8E-05","49336.6759243","client1","26700","0","9.5546875","18.44921875"
"3.8E-05","49336.6759243","client2","22280","0","14.62890625","21.76953125"
"1.0313938","49337.7073192","server","34592","0.2878492562896335","5530.80078125","6299.28515625"
"1.0313938","49337.7073192","client1","26700","0","572.40625","540.1171875"
"1.0313938","49337.7073192","client2","22280","1.590745890021659","571.3984375","554.1640625"
"2.0539373","49338.7298744","server","34592","0.3056104703614076","5531.11328125","6299.28515625"
"2.0539373","49338.7298744","client1","26700","0.886270364048082","612.25390625","585.2265625"
"2.0539373","49338.7298744","client2","22280","0.764026175903519","607.84375","590.734375"
"3.080381","49339.7563013","server","34592","0.28922677395750007","5531.4375","6299.28515625"
"3.080381","49339.7563013","client1","26700","0.8524578600852634","651.10546875","662.90625"
"3.080381","49339.7563013","client2","22280","0.8524578600852634","647.83984375","671.4453125"
"4.1018115","49340.7777318","server","34592","0.29064630437411065","5531.9921875","6299.28515625"
"4.1018115","49340.7777318","client1","26700","0.8260473913790514","768.0234375","845.99609375"
"4.1018115","49340.7777318","client2","22280","0.7801558696357707","802.2421875","822.66015625"
"5.1246508","49341.8005683","server","34592","0.22914156700862","5532.3046875","6299.28515625"
"5.1246508","49341.8005683","client1","26700","0.29024598487758535","917.53515625","1078.046875"
"5.1246508","49341.8005683","client2","22280","0.412454820615516","952.421875","1086.640625"
"6.1453598","49342.821295","server","34592","0.2908517510867446","5532.5546875","6299.28515625"
"6.1453598","49342.821295","client1","26700","0.04592396069790704","917.53515625","1078.046875"
"6.1453598","49342.821295","client2","22280","0","952.42578125","1086.640625"
"7.1796937","49343.8556171","server","34592","0.31723314879266745","5532.8671875","6299.28515625"
"7.1796937","49343.8556171","client1","26700","0.015106340418698449","917.5625","1078.0625"
"7.1796937","49343.8556171","client2","22280","0.015106340418698449","952.60546875","1086.640625"
"8.2155481","49344.8914778","server","34592","0.2564308265717653","5533.1796875","6299.28515625"
"8.2155481","49344.8914778","client1","26700","0.01508416626892737","917.56640625","1078.0625"
"8.2155481","49344.8914778","client2","22280","6.787874821017316","1063.94921875","1197.4609375"
"9.239482","49345.9154062","server","34592","0.25941615957826963","5533.4453125","6299.28515625"
"9.239482","49345.9154062","client1","26700","0.030519548185678782","917.7421875","1078.0625"
"9.239482","49345.9154062","client2","22280","0.8850668973846847","1087.91015625","1219.05078125"
"10.2699408","49346.9458618","server","34592","0.25777352767524525","5533.7578125","6299.28515625"
"10.2699408","49346.9458618","client1","26700","6.3988487458207945","1030.2890625","1190.640625"
"10.2699408","49346.9458618","client2","22280","0.561036501410828","1549.6953125","1838.77734375"
"11.3034371","49347.9793672","server","34592","0.28725308450547915","5534.0078125","6299.28515625"
"11.3034371","49347.9793672","client1","26700","1.0734194210467904","1248.62109375","1533.35546875"
"11.3034371","49347.9793672","client2","22280","1.0129450874666897","1662.46484375","1933.5234375"
"12.3290481","49349.0049871","server","34592","0.18281785199261708","5534.3203125","6299.28515625"
"12.3290481","49349.0049871","client1","26700","1.066437469956933","1620.3984375","1927.85546875"
"12.3290481","49349.0049871","client2","22280","1.2340205009501652","1794.40234375","2053.8125"
"13.3582176","49350.0341403","server","34592","0.21255002212949373","5534.63671875","6299.28515625"
"13.3582176","49350.0341403","client1","26700","1.0931143995231105","1713.17578125","2029.5625"
"13.3582176","49350.0341403","client2","22280","1.3208465660904252","2043.4453125","2268.15625"
"14.3816874","49351.0576151","server","34592","0.19846701876303532","5534.88671875","6299.28515625"
"14.3816874","49351.0576151","client1","26700","1.5724694563532797","1969.984375","2257.3125"
"14.3816874","49351.0576151","client2","22280","4.457874575292793","2428.05078125","2696.22265625"
"15.4081416","49352.0840669","server","34592","0.35011303962709683","5535.140625","6299.1796875"
"15.4081416","49352.0840669","client1","26700","4.1861341694544185","2338.15234375","2595.6953125"
"15.4081416","49352.0840669","client2","22280","2.4355689713189346","2515.73046875","2806.27734375"
"16.4389446","49353.114873","server","34592","0.3334778808365905","5535.48046875","6299.1796875"
"16.4389446","49353.114873","client1","26700","1.2429630103909284","2461.89453125","2835.85546875"
"16.4389446","49353.114873","client2","22280","1.333911523346362","2764.50390625","3069.67578125"
"17.474375","49354.1503096","server","34592","0.36216823458148417","5536.30078125","6299.1796875"
"17.474375","49354.1503096","client1","26700","2.550267985177951","2704.44921875","3056.5625"
"17.474375","49354.1503096","client2","22280","1.0714143606368907","2820.49609375","3129.0078125"
"18.5230679","49355.1990295","server","34592","0.23839200208182967","5536.62109375","6299.1796875"
"18.5230679","49355.1990295","client1","26700","1.4005530122307492","2787.89453125","3148.921875"
"18.5230679","49355.1990295","client2","22280","3.0096990262830996","4175.4140625","4739.89453125"
"19.5965405","49356.2724827","server","34592","0.45122250907941197","5536.93359375","6299.1796875"
"19.5965405","49356.2724827","client1","26700","1.0043339718219169","2830.828125","3193.90234375"
"19.5965405","49356.2724827","client2","22280","1.6447788234185017","2881.703125","3205.09375"
"20.6321756","49357.3081306","server","34592","0.2866598476625599","5537.24609375","6299.1796875"
"20.6321756","49357.3081306","client1","26700","3.5153549739671823","4118.7578125","4564.9140625"
"20.6321756","49357.3081306","client2","22280","1.342775075893044","3142.875","3463.4375"
"21.6667731","49358.3427069","server","34592","0.28694733942426887","5537.55859375","6299.1796875"
"21.6667731","49358.3427069","client1","26700","0.9967644422106181","2962.68359375","3311.5703125"
"21.6667731","49358.3427069","client2","22280","2.461706122429254","3494.74609375","3859.59375"
"22.6974483","49359.3733908","server","34592","0.4547989512117882","5538.12109375","6299.1796875"
