monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16830200.976541098,48.162786998,127.0.0.1:18422,771260,30746,28
16830200.998232100,48.184478000,127.0.0.1:18422,772241,30784,28
16830201.019104000,48.205349900,127.0.0.1:18422,772241,30784,28
16830201.042190701,48.228436600,127.0.0.1:18422,772241,30784,28
16830201.059605099,48.245850999,127.0.0.1:18422,772241,30906,28
16830201.082262699,48.268508598,127.0.0.1:18422,772241,30906,28
16830201.103678901,48.289924800,127.0.0.1:18422,772241,30906,28
16830201.121917799,48.308163699,127.0.0.1:18422,772241,30906,28
16830201.145311899,48.331557799,127.0.0.1:18422,772241,30906,28
16830201.165232401,48.351478301,127.0.0.1:18422,773463,31028,28
16830201.183913201,48.370159101,127.0.0.1:18422,774435,31066,28
16830201.208175998,48.394421898,127.0.0.1:18422,774435,31066,28
16830201.227829099,48.414074998,127.0.0.1:18422,774435,31066,28
16830201.248300400,48.434546299,127.0.0.1:18422,774435,31066,28
16830201.268688601,48.454934500,127.0.0.1:18422,774435,31188,28
16830201.289155401,48.475401301,127.0.0.1:18422,777771,31226,28
16830201.311249599,48.497495499,127.0.0.1:18422,778755,31264,28
16830201.331147801,48.517393701,127.0.0.1:18422,778755,31264,28
16830201.351939399,48.538185298,127.0.0.1:18422,778755,31264,28
16830201.374440201,48.560686100,127.0.0.1:18422,778755,31386,28
16830201.392174400,48.578420300,127.0.0.1:18422,778755,31386,28
16830201.415067900,48.601313800,127.0.0.1:18422,778755,31386,28
16830201.436728001,48.622973900,127.0.0.1:18422,778755,31386,28
16830201.456749599,48.642995499,127.0.0.1:18422,779973,31508,28
16830201.481082801,48.667328700,127.0.0.1:18422,781186,31546,28
16830201.501334500,48.687580399,127.0.0.1:18422,781186,31546,28
16830201.520446200,48.706692100,127.0.0.1:18422,781186,31546,28
16830201.544123299,48.730369199,127.0.0.1:18422,781186,31546,28
16830201.560152199,48.746398099,127.0.0.1:18422,781186,31668,28
16830201.584887099,48.771132998,127.0.0.1:18422,781186,31668,28
16830201.601174500,48.787420399,127.0.0.1:18422,784549,31706,28
16830201.623857100,48.810102999,127.0.0.1:18422,784549,31706,28
16830201.645794298,48.832040198,127.0.0.1:18422,785545,31744,28
16830201.663348801,48.849594701,127.0.0.1:18422,785545,31866,28
16830201.685858302,48.872104201,127.0.0.1:18422,785545,31866,28
16830201.703007098,48.889252998,127.0.0.1:18422,785545,31866,28
16830201.725255400,48.911501300,127.0.0.1:18422,785545,31866,28
16830201.744996700,48.931242600,127.0.0.1:18422,785545,31866,28
16830201.764525399,48.950771298,127.0.0.1:18422,785545,31988,28
16830201.788971901,48.975217801,127.0.0.1:18422,786980,32026,28
16830201.805319201,48.991565101,127.0.0.1:18422,790094,32064,28
16830201.828178499,49.014424399,127.0.0.1:18422,790094,32064,28
16830201.846993599,49.033239499,127.0.0.1:18422,790094,32064,28
16830201.868486099,49.054731999,127.0.0.1:18422,790094,32186,28
16830201.891458701,49.077704601,127.0.0.1:18422,790094,32186,28
16830201.908914700,49.095160600,127.0.0.1:18422,790094,32186,28
16830201.930309199,49.116555098,127.0.0.1:18422,790094,32186,28
16830201.953561701,49.139807601,127.0.0.1:18422,794760,32224,28
16830201.972641401,49.158887301,127.0.0.1:18422,794760,32346,28
16830201.993594699,49.179840598,127.0.0.1:18422,794760,32346,28
16830202.012147199,49.198393099,127.0.0.1:18422,794760,32346,28
16830202.033415198,49.219661098,127.0.0.1:18422,794760,32346,28
16830202.056397501,49.242643401,127.0.0.1:18422,794760,32346,28
16830202.073299799,49.259545699,127.0.0.1:18422,794760,32468,28
16830202.096209601,49.282455500,127.0.0.1:18422,794760,32468,28
16830202.117177501,49.303423401,127.0.0.1:18422,794760,32468,28
16830202.138774399,49.325020298,127.0.0.1:18422,795914,32506,28
16830202.162582699,49.348828599,127.0.0.1:18422,795914,32628,28
16830202.180119898,49.366365798,127.0.0.1:18422,797068,32666,28
16830202.199345399,49.385591298,127.0.0.1:18422,797068,32666,28
16830202.218874302,49.405120201,127.0.0.1:18422,797068,32666,28
16830202.239366900,49.425612800,127.0.0.1:18422,797068,32666,28
16830202.258201901,49.444447801,127.0.0.1:18422,797068,32788,28
16830202.279500801,49.465746701,127.0.0.1:18422,797068,32788,28
16830202.301261500,49.487507399,127.0.0.1:18422,797068,32788,28
16830202.320247602,49.506493501,127.0.0.1:18422,800722,32826,28
16830202.343854401,49.530100301,127.0.0.1:18422,800722,32826,28
16830202.363702498,49.549948398,127.0.0.1:18422,801557,32948,28
16830202.380634401,49.566880301,127.0.0.1:18422,801557,32948,28
16830202.402185600,49.588431500,127.0.0.1:18422,801557,32948,28
16830202.420586500,49.606832400,127.0.0.1:18422,801557,32948,28
16830202.442503098,49.628748998,127.0.0.1:18422,801557,32948,28
16830202.459102899,49.645348798,127.0.0.1:18422,801557,33070,28
16830202.482679300,49.668925200,127.0.0.1:18422,801557,33070,28
16830202.502422798,49.688668698,127.0.0.1:18422,801557,33070,28
16830202.521795299,49.708041199,127.0.0.1:18422,801557,33070,28
16830202.537840702,49.724086601,127.0.0.1:18422,802950,33108,28
16830202.554755501,49.741001401,127.0.0.1:18422,809854,33230,28
16830202.572395202,49.758641101,127.0.0.1:18422,809854,33230,28
16830202.588967100,49.775212999,127.0.0.1:18422,809854,33230,28
16830202.606338900,49.792584799,127.0.0.1:18422,809854,33230,28
16830202.624389701,49.810635600,127.0.0.1:18422,809854,33230,28
16830202.639308099,49.825553998,127.0.0.1:18422,813323,33268,28
16830202.656899299,49.843145199,127.0.0.1:18422,813900,33390,28
16830202.673682898,49.859928798,127.0.0.1:18422,813900,33390,28
16830202.691668499,49.877914399,127.0.0.1:18422,813900,33390,28
16830202.708557799,49.894803699,127.0.0.1:18422,813900,33390,28
16830202.725278400,49.911524300,127.0.0.1:18422,813900,33390,28
16830202.742219899,49.928465798,127.0.0.1:18422,813900,33390,28
16830202.760666698,49.946912598,127.0.0.1:18422,813900,33512,28
16830202.777150001,49.963395901,127.0.0.1:18422,816383,33550,28
16830202.796388701,49.982634600,127.0.0.1:18422,816383,33550,28
16830202.812536899,49.998782799,127.0.0.1:18422,816383,33550,28
16830202.830743499,50.016989399,127.0.0.1:18422,816383,33550,28
16830202.846631501,50.032877401,127.0.0.1:18422,816383,33550,28
16830202.866419598,50.052665498,127.0.0.1:18422,820102,33672,28
16830202.882140100,50.068386000,127.0.0.1:18422,821426,33710,28
