"Seconds","QpcSeconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0005451","32089.4146009","server","37788","0","5587.40234375","6352.94921875"
"1.0574245","32090.4707284","server","37788","0.192193167924363","5587.546875","6352.94921875"
"2.0687374","32091.4820618","server","37788","0.16995234610376272","5587.671875","6352.94921875"
"3.0775433","32092.4908276","server","37788","0.18586330631095635","5587.796875","6352.94921875"
"4.0886271","32093.5019228","server","37788","0.16999085535738978","5587.921875","6352.94921875"
"5.111462","32094.5247373","server","37788","0.25969489308587335","5588.05078125","6352.94921875"
"6.1342904","32095.5475565","server","37788","0.16803893986518167","5588.19140625","6352.94921875"
"7.1444405","32096.5577295","server","37788","0.09280798962451224","5588.31640625","6352.94921875"
"8.1548232","32097.56809","server","37788","0.17010881124548152","5588.921875","6353.1953125"
"9.1818858","32098.5951495","server","37788","0.18255946619027894","5589.046875","6353.1953125"
"10.1915383","32099.6048075","server","37788","0.13928059406578006","5589.53125","6353.5703125"
"11.1997735","32100.6130502","server","37788","0.13947638408180946","5589.66015625","6353.5703125"
"12.2088481","32101.6221286","server","37788","0.21678278295777142","5589.78515625","6353.5703125"
"13.2152199","32102.6285036","server","37788","0.21736499373293253","5589.921875","6353.5703125"
"14.2260398","32103.6393274","server","37788","0.2009507331622577","5590.046875","6353.5703125"
"15.2460547","32104.6593214","server","37788","0.1531840368214229","5590.17578125","6353.5703125"
"16.2542975","32105.6675608","server","37788","0.3874314797983184","5590.30859375","6353.5703125"
"17.2634767","32106.6767903","server","37788","0.09289727731209681","5590.50390625","6353.5703125"
"18.2698281","32107.6831105","server","37788","0.13973747142399762","5590.63671875","6353.5703125"
"19.2804859","32108.6937471","server","37788","0.20098296376874547","5590.67578125","6353.52734375"
"20.2885558","32109.7018206","server","37788","0.17049908939846334","5590.8125","6353.52734375"
"21.3095797","32110.7228527","server","37788","0.18363918807385407","5590.94140625","6353.52734375"
"22.3207394","32111.7340027","server","37788","0.15452554131656945","5591.06640625","6353.52734375"
"23.3337805","32112.7470448","server","37788","0.16966241547356767","5591.203125","6353.52734375"
"24.3475864","32113.760851","server","37788","0.13870998383418365","5591.328125","6353.52734375"
"25.3612815","32114.7745432","server","37788","0.15413905029234135","5591.453125","6353.52734375"
"26.3727707","32115.7860946","server","37788","0.12358016279363142","5591.578125","6353.52734375"
"27.3830766","32116.7963366","server","37788","0.17012174233566288","5591.703125","6353.52734375"
"28.3910399","32117.8043011","server","37788","0.2635264597431276","5591.8359375","6353.52734375"
"29.4006706","32118.8139325","server","37788","0.13928360141980628","5591.98828125","6353.52734375"
"30.4138756","32119.8271403","server","37788","0.1387922483604009","5592.11328125","6353.52734375"
"31.4230268","32120.8363105","server","37788","0.20128301883800961","5592.24609375","6353.52734375"
"32.4301098","32121.8433813","server","37788","0.21721149100918197","5592.37109375","6353.52734375"
"33.4411598","32122.854421","server","37788","0.15454230750210177","5592.5","6353.52734375"
"34.4494748","32123.8627463","server","37788","0.18595379420121688","5592.62890625","6353.52734375"
"35.4550865","32124.8683451","server","37788","0.2019914843870651","5592.6953125","6353.421875"
"36.4665844","32125.8798408","server","37788","0.15447387483453995","5592.8203125","6353.421875"
"37.4764297","32126.8896902","server","37788","0.17019933647262606","5592.94921875","6353.421875"
"38.4861893","32127.8994806","server","37788","0.170213781577318","5593.07421875","6353.421875"
"39.4937661","32128.9070267","server","37788","0.09304501651884005","5593.19921875","6353.421875"
"40.5016411","32129.914901","server","37788","0.21704080367109016","5593.33203125","6353.421875"
"41.5122455","32130.9255146","server","37788","0.13914940405959048","5593.45703125","6353.421875"
"42.5224204","32131.9356779","server","37788","0.21654665939531859","5593.58203125","6353.421875"
"43.5343326","32132.9476151","server","37788","0.1544106296969243","5593.70703125","6353.421875"
"44.5454343","32133.9587013","server","37788","0.16998784593082972","5593.83984375","6353.421875"
"45.5657305","32134.9789918","server","37788","0.18377016399747445","5593.9921875","6353.421875"
"46.5771407","32135.9904025","server","37788","0.247179630974653","5594.12109375","6353.421875"
"47.5846463","32136.9979037","server","37788","0.10856019063318358","5594.24609375","6353.421875"
"48.5945688","32138.007834","server","37788","0.18565781037653878","5594.53125","6353.4921875"
"49.6053843","32139.0186529","server","37788","0.17003597590262515","5594.65625","6353.4921875"
