Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3260,3260.000000,59.640441,0.003558,0.025375,0.018295,0.018323,0.530528,0.000003,0.002543,0.000163,0.000080
SceneRender,3260,3260.000000,58.057091,0.002889,0.025155,0.017809,0.017733,11.207932,0.000001,0.010976,0.003438,0.002606
RenderGraphExecute,6518,6518.000000,47.786031,0.000025,0.024995,0.007331,0.002799,2.002692,0.000001,0.004064,0.000307,0.000042
Scene,3260,3260.000000,44.541388,0.001897,0.021392,0.013663,0.013516,1.970853,0.000005,0.005637,0.000605,0.000290
DiffuseIndirectAndAO,3258,3258.000000,8.341088,0.000037,0.008424,0.002560,0.002282,0.080158,0.000001,0.001613,0.000025,0.000001
PostProcessing,3258,3258.000000,7.523720,0.000283,0.005296,0.002309,0.002106,0.673659,0.000003,0.001956,0.000207,0.000121
LumenScreenProbeGather,3258,3258.000000,7.256685,0.000035,0.006980,0.002227,0.001754,4.506242,0.000001,0.006510,0.001383,0.000560
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3258,3258.000000,5.424254,0.000225,0.003759,0.001665,0.001546,5.424254,0.000225,0.003759,0.001665,0.001546
PrepareImageBasedVRS,1629,1629.000000,4.375297,0.000973,0.005326,0.002686,0.002600,0.027422,0.000001,0.001544,0.000017,0.000001
ContrastAdaptiveShading,1629,1629.000000,4.347875,0.000969,0.005320,0.002669,0.002551,4.347875,0.000969,0.005320,0.002669,0.002551
RenderDeferredLighting,1629,1629.000000,3.653925,0.000929,0.003895,0.002243,0.002067,0.036592,0.000001,0.001917,0.000022,0.000001
ParallelDraw,6515,6515.000000,3.272547,0.000000,0.003409,0.000502,0.000104,3.272547,0.000000,0.003409,0.000502,0.000104
ShadowDepths,1629,1629.000000,2.680780,0.000739,0.006483,0.001646,0.001610,0.080967,0.000008,0.001567,0.000050,0.000008
Nanite::DrawGeometry,3258,3258.000000,2.427044,0.000173,0.003352,0.000745,0.000815,0.445860,0.000028,0.001903,0.000137,0.000047
BasePass,1628,1628.000000,2.299385,0.000265,0.003700,0.001412,0.001410,0.136643,0.000022,0.001737,0.000084,0.000022
UpdateRadianceCaches,3258,3258.000000,2.046785,0.000034,0.002137,0.000628,0.000331,2.046785,0.000034,0.002137,0.000628,0.000331
DiffuseIndirectAndAO,3258,3258.000000,1.971090,0.000072,0.002141,0.000605,0.000281,0.470679,0.000000,0.001869,0.000144,0.000076
CaptureConvolveSkyEnvMap,3257,3257.000000,1.679398,0.000008,0.003110,0.000516,0.000259,0.033007,0.000000,0.001513,0.000010,0.000000
PrePass %s %s,1629,1629.000000,1.644964,0.000107,0.003542,0.001010,0.001009,0.164791,0.000020,0.002061,0.000101,0.000020
RenderVirtualShadowMaps,1629,1629.000000,1.623017,0.000271,0.002149,0.000996,0.000954,0.174426,0.000021,0.001724,0.000107,0.000021
ComputeVolumetricFog,1629,1629.000000,1.519923,0.000226,0.002120,0.000933,0.000934,0.002260,0.000000,0.000003,0.000001,0.000001
VolumetricFog,1629,1629.000000,1.517663,0.000224,0.002119,0.000932,0.000932,0.061957,0.000002,0.001550,0.000038,0.000002
