Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3328,3328.000000,59.616114,0.004263,0.043494,0.017913,0.017737,0.498652,0.000002,0.007722,0.000150,0.000080
SceneRender,3328,3328.000000,58.055019,0.004237,0.026324,0.017444,0.017177,11.268022,0.000003,0.011657,0.003386,0.002416
RenderGraphExecute,6654,6654.000000,47.713615,0.000003,0.028849,0.007171,0.005102,2.168046,0.000002,0.028848,0.000326,0.000002
Scene,3328,3328.000000,44.377778,0.000991,0.021341,0.013335,0.013324,1.994234,0.000006,0.004507,0.000599,0.000324
DiffuseIndirectAndAO,3325,3325.000000,8.400218,0.000043,0.008912,0.002526,0.002552,0.065437,0.000002,0.001671,0.000020,0.000002
PostProcessing,3326,3326.000000,7.512885,0.000273,0.005439,0.002259,0.002099,0.720781,0.000003,0.002158,0.000217,0.000134
LumenScreenProbeGather,3325,3325.000000,7.292112,0.000042,0.007458,0.002193,0.001839,4.623380,0.000001,0.006419,0.001390,0.000974
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3326,3326.000000,5.375339,0.000265,0.003759,0.001616,0.001536,5.375339,0.000265,0.003759,0.001616,0.001536
PrepareImageBasedVRS,1663,1663.000000,4.435417,0.000945,0.005241,0.002667,0.002551,0.020106,0.000001,0.001318,0.000012,0.000001
ContrastAdaptiveShading,1663,1663.000000,4.415311,0.000942,0.005234,0.002655,0.002546,4.415311,0.000942,0.005234,0.002655,0.002546
RenderDeferredLighting,1663,1663.000000,3.694482,0.000873,0.003871,0.002222,0.002054,0.029231,0.000000,0.001554,0.000018,0.000000
ParallelDraw,6650,6650.000000,3.412998,0.000000,0.003336,0.000513,0.000135,3.412998,0.000000,0.003336,0.000513,0.000135
ShadowDepths,1663,1663.000000,2.713285,0.000535,0.006717,0.001632,0.001534,0.086248,0.000008,0.003041,0.000052,0.000008
Nanite::DrawGeometry,3325,3325.000000,2.425479,0.000172,0.002191,0.000729,0.000804,0.466291,0.000029,0.001895,0.000140,0.000047
BasePass,1662,1662.000000,2.370539,0.000295,0.003777,0.001426,0.001350,0.172782,0.000023,0.001718,0.000104,0.000023
DiffuseIndirectAndAO,3326,3326.000000,1.983919,0.000069,0.002185,0.000596,0.000282,0.482957,0.000000,0.001887,0.000145,0.000067
UpdateRadianceCaches,3325,3325.000000,1.957787,0.000040,0.002257,0.000589,0.000331,1.957787,0.000040,0.002257,0.000589,0.000331
PrePass %s %s,1663,1663.000000,1.677860,0.000134,0.003085,0.001009,0.000998,0.113897,0.000012,0.002007,0.000068,0.000032
CaptureConvolveSkyEnvMap,3324,3324.000000,1.672171,0.000008,0.003234,0.000503,0.000268,0.027177,0.000000,0.001958,0.000008,0.000000
RenderVirtualShadowMaps,1663,1663.000000,1.649075,0.000271,0.002253,0.000992,0.000952,0.185290,0.000021,0.001979,0.000111,0.000021
LumenReflections,1663,1663.000000,1.500962,0.000202,0.002185,0.000903,0.000923,1.500962,0.000202,0.002185,0.000903,0.000923
ComputeVolumetricFog,1663,1663.000000,1.495991,0.000227,0.002036,0.000900,0.000903,0.002329,0.000000,0.000005,0.000001,0.000001
VolumetricFog,1663,1663.000000,1.493661,0.000226,0.002035,0.000898,0.000902,0.061560,0.000002,0.001584,0.000037,0.000002
Lights,1663,1663.000000,1.319473,0.000155,0.002139,0.000793,0.000856,0.000775,0.000000,0.000626,0.000000,0.000000
DirectLighting,1663,1663.000000,1.318697,0.000155,0.002138,0.000793,0.000856,0.147021,0.000023,0.001741,0.000088,0.000023
FXSystemPreRender,3326,3326.000000,1.288500,0.000000,0.001925,0.000387,0.000049,1.288378,0.000000,0.001925,0.000387,0.000049
UnbatchedLights,1663,1663.000000,1.171676,0.000131,0.002105,0.000705,0.000809,0.000396,0.000000,0.000003,0.000000,0.000000
%s,1663,1663.000000,1.171280,0.000131,0.002105,0.000704,0.000809,0.217195,0.000028,0.001836,0.000131,0.000046
LumenSceneLighting%s,1662,1662.000000,1.156335,0.000156,0.002063,0.000696,0.000792,0.102886,0.000011,0.001556,0.000062,0.000011
TranslucencyVolumeLighting,1663,1663.000000,1.042668,0.000131,0.002097,0.000627,0.000250,1.042668,0.000131,0.002097,0.000627,0.000250
MainPass,3325,3325.000000,1.035503,0.000063,0.001912,0.000311,0.000119,0.617966,0.000040,0.001815,0.000186,0.000058
Nanite::VisBuffer,1662,1662.000000,0.962694,0.000172,0.002098,0.000579,0.000192,0.001000,0.000000,0.000631,0.000001,0.000000
ShadowProjectionOnOpaque,1663,1663.000000,0.954085,0.000102,0.002061,0.000574,0.000221,0.954085,0.000102,0.002061,0.000574,0.000221
