Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3328,3328.000000,59.616114,0.004263,0.043494,0.017913,0.017737,0.498652,0.000002,0.007722,0.000150,0.000080
SceneRender,3328,3328.000000,58.055019,0.004237,0.026324,0.017444,0.017177,11.268022,0.000003,0.011657,0.003386,0.002416
RenderGraphExecute,6654,6654.000000,47.713615,0.000003,0.028849,0.007171,0.005102,2.168046,0.000002,0.028848,0.000326,0.000002
Scene,3328,3328.000000,44.377778,0.000991,0.021341,0.013335,0.013324,1.994234,0.000006,0.004507,0.000599,0.000324
FEngineLoop::Tick,1664,1664.000000,29.998373,0.003360,0.062887,0.018028,0.017791,0.015889,0.000002,0.000046,0.000010,0.000009
Frame,1664,1664.000000,29.956780,0.003359,0.062861,0.018003,0.017784,0.007182,0.000001,0.000032,0.000004,0.000004
FrameTime,3327,3327.000000,29.921210,0.000085,0.062592,0.008993,0.003242,0.103902,0.000001,0.000259,0.000031,0.000017
Frame Sync Time,1664,1664.000000,18.977501,0.000011,0.020427,0.011405,0.011353,0.020817,0.000003,0.001191,0.000013,0.000015
GameThreadWaitForTask,1662,1662.000000,18.940261,0.001643,0.020409,0.011396,0.011500,0.002394,0.000000,0.000050,0.000001,0.000001
Game thread idle time,1662,1662.000000,18.937867,0.001641,0.020407,0.011395,0.011498,18.937510,0.001641,0.020407,0.011394,0.011498
DiffuseIndirectAndAO,3325,3325.000000,8.400218,0.000043,0.008912,0.002526,0.002552,0.065437,0.000002,0.001671,0.000020,0.000002
Tick_Engine,1663,1663.000000,8.152341,0.002400,0.061359,0.004902,0.004782,0.002868,0.000001,0.000046,0.000002,0.000001
GameEngine Tick,1663,1663.000000,8.149473,0.002399,0.061357,0.004900,0.004781,0.093165,0.000038,0.000335,0.000056,0.000053
PostProcessing,3326,3326.000000,7.512885,0.000273,0.005439,0.002259,0.002099,0.720781,0.000003,0.002158,0.000217,0.000134
LumenScreenProbeGather,3325,3325.000000,7.292112,0.000042,0.007458,0.002193,0.001839,4.623380,0.000001,0.006419,0.001390,0.000974
UWorld_Tick,1663,1663.000000,6.132902,0.001749,0.060615,0.003688,0.003533,0.041670,0.000016,0.000135,0.000025,0.000024
World Tick Time,1663,1663.000000,6.070131,0.001716,0.060570,0.003650,0.003500,0.049057,0.000021,0.000113,0.000029,0.000028
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3326,3326.000000,5.375339,0.000265,0.003759,0.001616,0.001536,5.375339,0.000265,0.003759,0.001616,0.001536
Tick Time,6652,6652.000000,4.877630,0.000003,0.010157,0.000733,0.000311,0.017284,0.000000,0.000051,0.000003,0.000002
ReleaseTickGroup Block,9978,9978.000000,4.552899,0.000009,0.002737,0.000456,0.000230,0.001848,0.000000,0.000046,0.000000,0.000000
TickCompletionEvents,11641,11641.000000,4.551051,0.000001,0.002737,0.000391,0.000084,0.014956,0.000000,0.000048,0.000001,0.000001
ProcessUntilTasksComplete,11641,11641.000000,4.520524,0.000000,0.002732,0.000388,0.000083,0.118689,0.000000,0.000398,0.000010,0.000004
PrepareImageBasedVRS,1663,1663.000000,4.435417,0.000945,0.005241,0.002667,0.002551,0.020106,0.000001,0.001318,0.000012,0.000001
ContrastAdaptiveShading,1663,1663.000000,4.415311,0.000942,0.005234,0.002655,0.002546,4.415311,0.000942,0.005234,0.002655,0.002546
ExecuteTask,114542,114542.000000,4.291806,0.000000,0.001639,0.000037,0.000000,0.050163,0.000000,0.000088,0.000000,0.000000
RenderDeferredLighting,1663,1663.000000,3.694482,0.000873,0.003871,0.002222,0.002054,0.029231,0.000000,0.001554,0.000018,0.000000
ParallelDraw,6650,6650.000000,3.412998,0.000000,0.003336,0.000513,0.000135,3.412998,0.000000,0.003336,0.000513,0.000135
FTickFunctionTask,101039,101039.000000,3.336526,0.000000,0.001498,0.000033,0.000000,0.071844,0.000000,0.000147,0.000001,0.000000
ShadowDepths,1663,1663.000000,2.713285,0.000535,0.006717,0.001632,0.001534,0.086248,0.000008,0.003041,0.000052,0.000008
Nanite::DrawGeometry,3325,3325.000000,2.425479,0.000172,0.002191,0.000729,0.000804,0.466291,0.000029,0.001895,0.000140,0.000047
BasePass,1662,1662.000000,2.370539,0.000295,0.003777,0.001426,0.001350,0.172782,0.000023,0.001718,0.000104,0.000023
DiffuseIndirectAndAO,3326,3326.000000,1.983919,0.000069,0.002185,0.000596,0.000282,0.482957,0.000000,0.001887,0.000145,0.000067
UpdateRadianceCaches,3325,3325.000000,1.957787,0.000040,0.002257,0.000589,0.000331,1.957787,0.000040,0.002257,0.000589,0.000331
