monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes,sample_gap_count,sample_gap_ticks,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,gap_10,gap_11,gap_12,gap_13,gap_14,gap_15,gap_16,gap_17,gap_18,gap_19,gap_20,gap_21
16888369.470083501,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,1897104,1897104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.488449100,0.000000000,0.111807138,0.000000000,0.000000000,0.004902482,0,13,0,0,13,300,0,0,0,0,1900016,1900016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.507407598,0.000000000,0.111807138,0.120300800,0.000000000,0.004902482,0,13,1,0,13,300,0,0,0,0,1900016,1900016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.527045000,0.000000000,0.175811350,0.120300800,0.000000000,0.007603317,0,19,1,0,19,492,0,0,0,0,1902960,1902960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.550358001,0.000000000,0.223916024,0.120300800,0.000000000,0.010203570,0,26,1,0,26,600,0,0,0,0,1903088,1903088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.570059501,0.000000000,0.360619277,0.120300800,0.000000000,0.018097460,0,39,1,0,39,900,0,0,0,0,1906064,1906064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.592151701,0.000000000,0.422317535,0.120300800,0.000000000,0.020693988,0,45,1,0,45,1092,0,0,0,0,1908816,1908816,192,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.617127899,0.000000000,0.468321145,0.191699713,0.000000000,0.023093075,0,52,2,0,52,1200,0,0,0,0,1909072,1909072,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.638230201,0.000000000,0.607918948,0.191699713,0.000000000,0.030491501,0,65,2,0,65,1500,0,0,0,0,1912080,1912080,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.660848800,0.000000000,0.680617988,0.191699713,0.000000000,0.033989549,0,71,2,0,71,1692,0,0,0,0,1914832,1914832,592,592,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.682681400,0.000000000,0.749927014,0.191699713,0.000000000,0.038087368,0,78,2,0,78,1800,0,0,0,0,1914960,1914960,600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.704065599,0.000000000,0.871036202,0.282000750,0.000000000,0.044591725,0,91,3,0,91,2100,0,0,0,0,1917904,1917904,900,1000,800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.723698899,0.000000000,0.871036202,0.282000750,0.000000000,0.044591725,0,91,3,0,91,2100,0,0,0,0,1917904,1917904,900,1000,800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.743152902,0.000000000,0.970933586,0.282000750,0.000000000,0.049777329,0,104,3,0,104,2400,0,0,0,0,1920944,1920944,1200,1400,1000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.766833398,0.000000000,1.067936420,0.282000750,0.000000000,0.054877251,0,117,3,0,117,2700,0,0,0,0,1923920,1923920,1500,1800,1200,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
