monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16888369.470083501,40.488129999,127.0.0.1:17951,1049132,33655,28
16888369.488449100,40.506495599,127.0.0.1:17951,1051262,33693,28
16888369.507407598,40.525454096,127.0.0.1:17951,1051325,33815,28
16888369.527045000,40.545091499,127.0.0.1:17951,1052430,33853,28
16888369.550358001,40.568404499,127.0.0.1:17951,1053229,33891,28
16888369.570059501,40.588105999,127.0.0.1:17951,1057385,33929,28
16888369.592151701,40.610198200,127.0.0.1:17951,1058699,33967,28
16888369.617127899,40.635174397,127.0.0.1:17951,1059490,34089,28
16888369.638230201,40.656276699,127.0.0.1:17951,1061493,34127,28
16888369.660848800,40.678895298,127.0.0.1:17951,1062762,34165,28
16888369.682681400,40.700727899,127.0.0.1:17951,1069318,34203,28
16888369.704065599,40.722112097,127.0.0.1:17951,1071368,34325,28
16888369.723698899,40.741745397,127.0.0.1:17951,1071421,34363,28
16888369.743152902,40.761199400,127.0.0.1:17951,1073432,34401,28
16888369.766833398,40.784879897,127.0.0.1:17951,1078085,34439,28
16888369.791591398,40.809637897,127.0.0.1:17951,1078136,34477,28
16888369.813391700,40.831438199,127.0.0.1:17951,1080279,34599,28
16888369.835715499,40.853761997,127.0.0.1:17951,1082499,34637,28
16888369.854062501,40.872109000,127.0.0.1:17951,1082548,34675,28
16888369.874442000,40.892488498,127.0.0.1:17951,1086850,34713,28
16888369.897826102,40.915872600,127.0.0.1:17951,1091594,34751,28
16888369.916468699,40.934515197,127.0.0.1:17951,1092528,34873,28
16888369.931932699,40.949979197,127.0.0.1:17951,1094754,34911,28
16888369.950911000,40.968957499,127.0.0.1:17951,1094754,34911,28
16888369.971403599,40.989450097,127.0.0.1:17951,1097023,34949,28
16888369.990179200,41.008225698,127.0.0.1:17951,1097023,34949,28
16888370.007926900,41.025973398,127.0.0.1:17951,1099388,35071,28
16888370.031979900,41.050026398,127.0.0.1:17951,1099388,35071,28
16888370.052451499,41.070497997,127.0.0.1:17951,1101498,35109,28
