monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16889433.382550102,43.045679901,127.0.0.1:17951,1052613,41163,28
16889433.403096400,43.066226199,127.0.0.1:17951,1052651,41201,28
16889433.412489600,43.075619400,127.0.0.1:17951,1054512,41239,28
16889433.420719702,43.083849501,127.0.0.1:17951,1054512,41239,28
16889433.431559000,43.094688799,127.0.0.1:17951,1054561,41361,28
16889433.444544598,43.107674398,127.0.0.1:17951,1055667,41399,28
16889433.457760401,43.120890200,127.0.0.1:17951,1055667,41399,28
16889433.470489401,43.133619200,127.0.0.1:17951,1060412,41437,28
16889433.483733401,43.146863200,127.0.0.1:17951,1060655,41475,28
16889433.496787801,43.159917600,127.0.0.1:17951,1060940,41513,28
16889433.510186099,43.173315898,127.0.0.1:17951,1062903,41551,28
16889433.524645600,43.187775400,127.0.0.1:17951,1062954,41673,28
16889433.538275801,43.201405600,127.0.0.1:17951,1064201,41711,28
16889433.550746199,43.213875998,127.0.0.1:17951,1064984,41749,28
16889433.562122598,43.225252397,127.0.0.1:17951,1065037,41787,28
16889433.574409802,43.237539601,127.0.0.1:17951,1069224,41825,28
16889433.588712301,43.251842100,127.0.0.1:17951,1072202,41863,28
16889433.600900900,43.264030699,127.0.0.1:17951,1072724,41901,28
16889433.613488499,43.276618298,127.0.0.1:17951,1074754,41939,28
16889433.627538200,43.290668000,127.0.0.1:17951,1074792,42061,28
16889433.639092602,43.302222401,127.0.0.1:17951,1075986,42099,28
16889433.652624700,43.315754499,127.0.0.1:17951,1076788,42137,28
16889433.664784800,43.327914599,127.0.0.1:17951,1076826,42175,28
16889433.677567098,43.340696897,127.0.0.1:17951,1081167,42213,28
16889433.690860700,43.353990499,127.0.0.1:17951,1081205,42251,28
16889433.703693900,43.366823699,127.0.0.1:17951,1081205,42251,28
16889433.715616401,43.378746200,127.0.0.1:17951,1083344,42289,28
16889433.730530102,43.393659901,127.0.0.1:17951,1083665,42411,28
16889433.742044900,43.405174699,127.0.0.1:17951,1084881,42449,28
16889433.754588600,43.417718399,127.0.0.1:17951,1085906,42487,28
16889433.766566999,43.429696798,127.0.0.1:17951,1085906,42487,28
16889433.779634401,43.442764200,127.0.0.1:17951,1088059,42525,28
16889433.793417599,43.456547398,127.0.0.1:17951,1088112,42563,28
16889433.805724099,43.468853898,127.0.0.1:17951,1088112,42563,28
16889433.819383699,43.482513499,127.0.0.1:17951,1088150,42601,28
16889433.832373802,43.495503601,127.0.0.1:17951,1090215,42723,28
16889433.844118401,43.507248200,127.0.0.1:17951,1090253,42761,28
16889433.857846800,43.520976599,127.0.0.1:17951,1091372,42799,28
16889433.870964501,43.534094300,127.0.0.1:17951,1092378,42837,28
16889433.883929301,43.547059100,127.0.0.1:17951,1096614,42875,28
16889433.897062700,43.560192499,127.0.0.1:17951,1096614,42875,28
16889433.909162801,43.572292600,127.0.0.1:17951,1101356,42913,28
16889433.922374900,43.585504699,127.0.0.1:17951,1102227,43035,28
16889433.934032898,43.597162697,127.0.0.1:17951,1102276,43073,28
16889433.947846700,43.610976499,127.0.0.1:17951,1102276,43073,28
16889433.959882598,43.623012397,127.0.0.1:17951,1103542,43111,28
16889433.973138399,43.636268198,127.0.0.1:17951,1104395,43149,28
16889433.984335098,43.647464897,127.0.0.1:17951,1109068,43187,28
16889433.997384600,43.660514399,127.0.0.1:17951,1109068,43187,28
16889434.010485500,43.673615299,127.0.0.1:17951,1110282,43225,28
16889434.022523001,43.685652800,127.0.0.1:17951,1111372,43347,28
16889434.035788398,43.698918197,127.0.0.1:17951,1111436,43385,28
16889434.046909500,43.710039299,127.0.0.1:17951,1111436,43385,28
16889434.060525499,43.723655298,127.0.0.1:17951,1112654,43423,28
16889434.074409101,43.737538900,127.0.0.1:17951,1117198,43461,28
16889434.085742500,43.748872299,127.0.0.1:17951,1121585,43499,28
16889434.099474501,43.762604300,127.0.0.1:17951,1121623,43537,28
16889434.112080399,43.775210198,127.0.0.1:17951,1123894,43575,28
16889434.124081500,43.787211299,127.0.0.1:17951,1123894,43697,28
16889434.136664301,43.799794100,127.0.0.1:17951,1123943,43735,28
16889434.150220800,43.813350599,127.0.0.1:17951,1125287,43773,28
16889434.161200002,43.824329801,127.0.0.1:17951,1127649,43811,28
16889434.173754901,43.836884700,127.0.0.1:17951,1128403,43849,28
16889434.185539201,43.848669000,127.0.0.1:17951,1128441,43887,28
16889434.200183000,43.863312799,127.0.0.1:17951,1130636,43925,28
16889434.213770900,43.876900699,127.0.0.1:17951,1130636,43925,28
16889434.226778898,43.889908697,127.0.0.1:17951,1130755,44047,28
16889434.239082899,43.902212698,127.0.0.1:17951,1133421,44085,28
16889434.252230801,43.915360600,127.0.0.1:17951,1133421,44085,28
16889434.263597399,43.926727198,127.0.0.1:17951,1134662,44123,28
16889434.277226999,43.940356798,127.0.0.1:17951,1137873,44161,28
16889434.289418500,43.952548299,127.0.0.1:17951,1137935,44199,28
16889434.303424399,43.966554198,127.0.0.1:17951,1137935,44199,28
16889434.316231500,43.979361299,127.0.0.1:17951,1140240,44237,28
16889434.329850599,43.992980398,127.0.0.1:17951,1140240,44359,28
16889434.342621099,44.005750898,127.0.0.1:17951,1140289,44397,28
16889434.354540501,44.017670300,127.0.0.1:17951,1141498,44435,28
16889434.367680300,44.030810099,127.0.0.1:17951,1144866,44473,28
16889434.381622098,44.044751897,127.0.0.1:17951,1144919,44511,28
16889434.393025398,44.056155197,127.0.0.1:17951,1144919,44511,28
16889434.404903900,44.068033699,127.0.0.1:17951,1144957,44549,28
16889434.418373302,44.081503101,127.0.0.1:17951,1147223,44587,28
16889434.432499900,44.095629700,127.0.0.1:17951,1148525,44709,28
16889434.445692800,44.108822599,127.0.0.1:17951,1149638,44747,28
16889434.459415201,44.122545000,127.0.0.1:17951,1149638,44747,28
16889434.471424401,44.134554200,127.0.0.1:17951,1154072,44785,28
16889434.484904598,44.148034398,127.0.0.1:17951,1154072,44785,28
16889434.497986902,44.161116701,127.0.0.1:17951,1157880,44823,28
16889434.507373400,44.170503199,127.0.0.1:17951,1160159,44861,28
16889434.521441601,44.184571400,127.0.0.1:17951,1160204,44899,28
16889434.532926701,44.196056500,127.0.0.1:17951,1161582,45021,28
16889434.546569198,44.209698997,127.0.0.1:17951,1162581,45059,28
16889434.560228702,44.223358501,127.0.0.1:17951,1162581,45059,28
16889434.574603502,44.237733301,127.0.0.1:17951,1164085,45097,28
16889434.587763701,44.250893500,127.0.0.1:17951,1167173,45135,28
16889434.599225301,44.262355100,127.0.0.1:17951,1167211,45173,28
16889434.612033401,44.275163200,127.0.0.1:17951,1169605,45211,28
16889434.625870001,44.288999800,127.0.0.1:17951,1169658,45333,28
16889434.636581998,44.299711797,127.0.0.1:17951,1171106,45371,28
16889434.649354398,44.312484197,127.0.0.1:17951,1172037,45409,28
16889434.661634400,44.324764200,127.0.0.1:17951,1172037,45409,28
16889434.675518300,44.338648099,127.0.0.1:17951,1173496,45447,28
16889434.688143399,44.351273198,127.0.0.1:17951,1174430,45485,28
16889434.701158602,44.364288401,127.0.0.1:17951,1174430,45485,28
16889434.711989000,44.375118800,127.0.0.1:17951,1174468,45523,28
16889434.725895502,44.389025301,127.0.0.1:17951,1176797,45645,28
16889434.738432199,44.401561998,127.0.0.1:17951,1176797,45645,28
16889434.749678802,44.412808601,127.0.0.1:17951,1178589,45683,28
16889434.763997801,44.427127600,127.0.0.1:17951,1178589,45683,28
16889434.776659500,44.439789299,127.0.0.1:17951,1180895,45721,28
16889434.788598400,44.451728199,127.0.0.1:17951,1187512,45759,28
16889434.802305501,44.465435300,127.0.0.1:17951,1187512,45759,28
16889434.812812001,44.475941800,127.0.0.1:17951,1189848,45797,28
16889434.826535001,44.489664800,127.0.0.1:17951,1189897,45919,28
16889434.840106700,44.503236499,127.0.0.1:17951,1191330,45957,28
16889434.853847500,44.516977299,127.0.0.1:17951,1192273,45995,28
16889434.866956301,44.530086100,127.0.0.1:17951,1192273,45995,28
16889434.877078898,44.540208697,127.0.0.1:17951,1193808,46033,28
16889434.889280502,44.552410301,127.0.0.1:17951,1196952,46071,28
16889434.903326601,44.566456400,127.0.0.1:17951,1196990,46109,28
16889434.917239200,44.580368999,127.0.0.1:17951,1199456,46147,28
16889434.930658199,44.593787998,127.0.0.1:17951,1199505,46269,28
16889434.943370000,44.606499799,127.0.0.1:17951,1200991,46307,28
16889434.954090599,44.617220398,127.0.0.1:17951,1201994,46345,28
16889434.966901299,44.630031098,127.0.0.1:17951,1203433,46383,28
16889434.980026301,44.643156100,127.0.0.1:17951,1204346,46421,28
16889434.992863402,44.655993201,127.0.0.1:17951,1206086,46459,28
16889435.006635100,44.669764899,127.0.0.1:17951,1207048,46497,28
16889435.019719198,44.682848997,127.0.0.1:17951,1207124,46535,28
16889435.032758299,44.695888098,127.0.0.1:17951,1208693,46657,28
16889435.045816999,44.708946798,127.0.0.1:17951,1209669,46695,28
16889435.057889398,44.721019197,127.0.0.1:17951,1209707,46733,28
16889435.069476500,44.732606299,127.0.0.1:17951,1217574,46771,28
16889435.082406200,44.745536000,127.0.0.1:17951,1217829,46809,28
16889435.094604600,44.757734399,127.0.0.1:17951,1217829,46809,28
16889435.106945802,44.770075601,127.0.0.1:17951,1220215,46847,28
16889435.120475698,44.783605497,127.0.0.1:17951,1220215,46847,28
16889435.133954100,44.797083899,127.0.0.1:17951,1221619,46969,28
16889435.145833399,44.808963198,127.0.0.1:17951,1222649,47007,28
16889435.156446800,44.819576599,127.0.0.1:17951,1222687,47045,28
16889435.169442602,44.832572401,127.0.0.1:17951,1225103,47083,28
16889435.182214901,44.845344700,127.0.0.1:17951,1225141,47121,28
16889435.195749901,44.858879700,127.0.0.1:17951,1225141,47121,28
16889435.208331700,44.871461499,127.0.0.1:17951,1227493,47159,28
16889435.221932601,44.885062400,127.0.0.1:17951,1227493,47159,28
16889435.234223101,44.897352900,127.0.0.1:17951,1227493,47281,28
16889435.245750900,44.908880699,127.0.0.1:17951,1227789,47319,28
16889435.260021999,44.923151799,127.0.0.1:17951,1229170,47357,28
16889435.272930801,44.936060600,127.0.0.1:17951,1232458,47395,28
16889435.285443801,44.948573601,127.0.0.1:17951,1232496,47433,28
16889435.298569199,44.961698998,127.0.0.1:17951,1232496,47433,28
16889435.311401300,44.974531099,127.0.0.1:17951,1232534,47471,28
16889435.324052099,44.987181898,127.0.0.1:17951,1234841,47593,28
16889435.334839899,44.997969698,127.0.0.1:17951,1236323,47631,28
16889435.346818700,45.009948500,127.0.0.1:17951,1237261,47669,28
16889435.360596500,45.023726299,127.0.0.1:17951,1237261,47669,28
16889435.375163399,45.038293198,127.0.0.1:17951,1239575,47707,28
16889435.388486501,45.051616300,127.0.0.1:17951,1239575,47707,28
16889435.401430599,45.064560398,127.0.0.1:17951,1240962,47745,28
16889435.413261600,45.076391399,127.0.0.1:17951,1241895,47783,28
16889435.426819999,45.089949798,127.0.0.1:17951,1241933,47905,28
16889435.439555898,45.102685697,127.0.0.1:17951,1242077,47943,28
16889435.452208199,45.115337998,127.0.0.1:17951,1243448,47981,28
16889435.464687601,45.127817400,127.0.0.1:17951,1244359,48019,28
16889435.476848502,45.139978301,127.0.0.1:17951,1246633,48057,28
16889435.490757700,45.153887499,127.0.0.1:17951,1246918,48095,28
16889435.503049102,45.166178901,127.0.0.1:17951,1246918,48095,28
16889435.514729399,45.177859198,127.0.0.1:17951,1248404,48133,28
16889435.529106401,45.192236200,127.0.0.1:17951,1249318,48255,28
16889435.540765800,45.203895599,127.0.0.1:17951,1249367,48293,28
16889435.554524701,45.217654500,127.0.0.1:17951,1250721,48331,28
16889435.567548700,45.230678499,127.0.0.1:17951,1253005,48369,28
16889435.580488000,45.243617799,127.0.0.1:17951,1253924,48407,28
16889435.593623701,45.256753501,127.0.0.1:17951,1253962,48445,28
16889435.605326299,45.268456098,127.0.0.1:17951,1255327,48483,28
16889435.618636701,45.281766500,127.0.0.1:17951,1256251,48521,28
16889435.629631400,45.292761199,127.0.0.1:17951,1257671,48643,28
16889435.642940700,45.306070499,127.0.0.1:17951,1258596,48681,28
16889435.656541400,45.319671199,127.0.0.1:17951,1258596,48681,28
16889435.670643799,45.333773598,127.0.0.1:17951,1259959,48719,28
16889435.682673398,45.345803197,127.0.0.1:17951,1260900,48757,28
16889435.694732599,45.357862398,127.0.0.1:17951,1260900,48757,28
16889435.706190199,45.369319998,127.0.0.1:17951,1260963,48795,28
16889435.719250601,45.382380400,127.0.0.1:17951,1263175,48833,28
16889435.732385099,45.395514898,127.0.0.1:17951,1263175,48955,28
