Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,6280,6280.000000,59.666361,0.001853,0.015010,0.009501,0.009295,0.313180,0.000003,0.002749,0.000050,0.000058
SceneRender,6280,6280.000000,58.809180,0.001786,0.014954,0.009365,0.009235,13.799151,0.000001,0.010422,0.002197,0.002001
RenderGraphExecute,12558,12558.000000,45.452325,0.000018,0.013452,0.003619,0.002257,6.018350,0.000001,0.007679,0.000479,0.000079
Scene,6280,6280.000000,38.541791,0.001784,0.008796,0.006137,0.006175,7.434985,0.000004,0.003895,0.001184,0.001419
DiffuseIndirectAndAO,6278,6278.000000,5.466398,0.000035,0.003693,0.000871,0.000996,0.040944,0.000001,0.001435,0.000007,0.000001
LumenScreenProbeGather,6278,6278.000000,4.844195,0.000034,0.003524,0.000772,0.000809,3.117247,0.000001,0.003078,0.000497,0.000421
PostProcessing,6278,6278.000000,4.659273,0.000259,0.002976,0.000742,0.000945,0.438301,0.000003,0.001547,0.000070,0.000112
ParallelDraw,12556,12556.000000,3.510772,0.000000,0.002476,0.000280,0.000101,3.510772,0.000000,0.002476,0.000280,0.000101
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,6278,6278.000000,3.433661,0.000254,0.002525,0.000547,0.000598,3.433661,0.000254,0.002525,0.000547,0.000598
PrepareImageBasedVRS,3139,3139.000000,3.157717,0.000355,0.003002,0.001006,0.000917,0.017961,0.000001,0.000843,0.000006,0.000001
ContrastAdaptiveShading,3139,3139.000000,3.139756,0.000351,0.002997,0.001000,0.000912,3.139756,0.000351,0.002997,0.001000,0.000912
RenderDeferredLighting,3139,3139.000000,2.593339,0.000436,0.002569,0.000826,0.000738,0.009135,0.000000,0.001126,0.000003,0.000000
BasePass,3139,3139.000000,2.266024,0.000196,0.002576,0.000722,0.000725,0.088056,0.000014,0.001161,0.000028,0.000025
LumenSceneUpdate:,2748,2748.000000,1.936666,0.000011,0.003672,0.000705,0.000048,1.936666,0.000011,0.003672,0.000705,0.000048
ShadowDepths,3139,3139.000000,1.747426,0.000429,0.002499,0.000557,0.000471,0.044789,0.000007,0.001095,0.000014,0.000018
Nanite::DrawGeometry,6278,6278.000000,1.678374,0.000167,0.002031,0.000267,0.000242,0.286276,0.000027,0.001606,0.000046,0.000043
PrePass %s %s,3139,3139.000000,1.615566,0.000125,0.002177,0.000515,0.000519,0.080345,0.000017,0.000987,0.000026,0.000027
DiffuseIndirectAndAO,6278,6278.000000,1.500383,0.000068,0.002012,0.000239,0.000205,0.361399,0.000000,0.001704,0.000058,0.000060
UpdateRadianceCaches,6278,6278.000000,1.256397,0.000033,0.002037,0.000200,0.000174,1.256397,0.000033,0.002037,0.000200,0.000174
LumenReflections,3139,3139.000000,1.138984,0.000176,0.002012,0.000363,0.000324,1.138984,0.000176,0.002012,0.000363,0.000324
RenderVirtualShadowMaps,3139,3139.000000,1.098177,0.000261,0.002058,0.000350,0.000297,0.093236,0.000021,0.000554,0.000030,0.000027
CaptureConvolveSkyEnvMap,6278,6278.000000,1.086808,0.000007,0.002219,0.000173,0.000208,0.019966,0.000000,0.000792,0.000003,0.000000
FXSystemPreRender,6278,6278.000000,1.056036,0.000000,0.001716,0.000168,0.000069,1.055798,0.000000,0.001716,0.000168,0.000069
Lights,3139,3139.000000,0.876355,0.000151,0.002006,0.000279,0.000245,0.000269,0.000000,0.000002,0.000000,0.000000
DirectLighting,3139,3139.000000,0.876086,0.000151,0.002006,0.000279,0.000245,0.089913,0.000022,0.001115,0.000029,0.000022
ComputeVolumetricFog,3139,3139.000000,0.854137,0.000224,0.001977,0.000272,0.000242,0.003813,0.000000,0.000003,0.000001,0.000001
VolumetricFog,3139,3139.000000,0.850324,0.000223,0.001976,0.000271,0.000241,0.023670,0.000002,0.001157,0.000008,0.000002
UnbatchedLights,3139,3139.000000,0.786173,0.000129,0.001982,0.000250,0.000223,0.000469,0.000000,0.000003,0.000000,0.000000
%s,3139,3139.000000,0.785704,0.000129,0.001982,0.000250,0.000223,0.129133,0.000028,0.001187,0.000041,0.000039
MainPass,6278,6278.000000,0.765945,0.000061,0.001882,0.000122,0.000098,0.429631,0.000039,0.001828,0.000068,0.000057
LumenSceneLighting%s,3138,3138.000000,0.739274,0.000147,0.002068,0.000236,0.000186,0.058063,0.000010,0.001044,0.000019,0.000010
Nanite::VisBuffer,3139,3139.000000,0.674100,0.000168,0.001893,0.000215,0.000168,0.000667,0.000000,0.000002,0.000000,0.000000
ShadowProjectionOnOpaque,3139,3139.000000,0.656570,0.000100,0.001938,0.000209,0.000175,0.656570,0.000100,0.001938,0.000209,0.000175
TranslucencyVolumeLighting,3139,3139.000000,0.581259,0.000127,0.001892,0.000185,0.000163,0.581259,0.000127,0.001892,0.000185,0.000163
VolumetricFog::LightScattering,3139,3139.000000,0.526264,0.000138,0.001665,0.000168,0.000154,0.526264,0.000138,0.001665,0.000168,0.000154
VirtualShadowMapMarkPages,3139,3139.000000,0.498941,0.000134,0.001698,0.000159,0.000149,0.007231,0.000001,0.000325,0.000002,0.000001
ShadowDepths,3139,3139.000000,0.491709,0.000132,0.001697,0.000157,0.000147,0.014036,0.000001,0.001137,0.000004,0.000001
PostPass,6278,6278.000000,0.486569,0.000053,0.001639,0.000078,0.000069,0.328280,0.000037,0.001421,0.000052,0.000051
FVirtualShadowMapArray::BeginMarkPages,3139,3139.000000,0.477674,0.000129,0.001615,0.000152,0.000144,0.477674,0.000129,0.001615,0.000152,0.000144
Integrate,3139,3139.000000,0.470551,0.000082,0.001608,0.000150,0.000144,0.470551,0.000082,0.001608,0.000150,0.000144
HZB,3139,3139.000000,0.456681,0.000129,0.001597,0.000145,0.000129,0.000276,0.000000,0.000002,0.000000,0.000000
BeginOcclusionTests,3139,3139.000000,0.456404,0.000128,0.001597,0.000145,0.000128,0.000339,0.000000,0.000002,0.000000,0.000000
BeginOcclusionTests,3139,3139.000000,0.456065,0.000128,0.001597,0.000145,0.000128,0.000281,0.000000,0.000003,0.000000,0.000000
ViewOcclusionTests,3139,3139.000000,0.455784,0.000128,0.001596,0.000145,0.000128,0.000299,0.000000,0.000002,0.000000,0.000000
BeginOcclusionTests,3139,3139.000000,0.455485,0.000128,0.001596,0.000145,0.000128,0.007791,0.000001,0.000417,0.000002,0.000001
IndividualQueries,3139,3139.000000,0.440474,0.000124,0.001592,0.000140,0.000124,0.440474,0.000124,0.001592,0.000140,0.000124
Capture,3528,3528.000000,0.384583,0.000000,0.002162,0.000109,0.000022,0.192039,0.000000,0.001720,0.000054,0.000000
StochasticLighting,3139,3139.000000,0.325642,0.000066,0.001841,0.000104,0.000066,0.325642,0.000066,0.001841,0.000104,0.000066
Nanite::Streaming,3139,3139.000000,0.317723,0.000060,0.001366,0.000101,0.000073,0.003294,0.000000,0.000005,0.000001,0.000001
VirtualTextureUpdate,3139,3139.000000,0.317351,0.000077,0.001675,0.000101,0.000077,0.317351,0.000077,0.001675,0.000101,0.000077
Nanite::Readback,3139,3139.000000,0.314429,0.000059,0.001364,0.000100,0.000072,0.314429,0.000059,0.001364,0.000100,0.000072
