Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3299,3299.000000,59.689761,0.001017,0.024710,0.018093,0.018009,0.497195,0.000002,0.002395,0.000151,0.000075
SceneRender,3299,3299.000000,58.257764,0.000987,0.024651,0.017659,0.017719,11.233102,0.000030,0.011718,0.003405,0.002391
RenderGraphExecute,6596,6596.000000,47.830431,0.000036,0.024056,0.007251,0.001734,2.271503,0.000011,0.003939,0.000344,0.000051
Scene,3299,3299.000000,44.657057,0.000349,0.022405,0.013537,0.013270,1.854792,0.000007,0.005113,0.000562,0.000317
DiffuseIndirectAndAO,3296,3296.000000,8.339112,0.000037,0.008283,0.002530,0.002328,0.071322,0.000001,0.001604,0.000022,0.000001
PostProcessing,3297,3297.000000,7.596210,0.000241,0.005380,0.002304,0.002110,0.671205,0.000002,0.001942,0.000204,0.000120
LumenScreenProbeGather,3296,3296.000000,7.239909,0.000035,0.006943,0.002197,0.002164,4.597897,0.000001,0.006475,0.001395,0.000492
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3297,3297.000000,5.483434,0.000234,0.003864,0.001663,0.001554,5.483434,0.000234,0.003864,0.001663,0.001554
PrepareImageBasedVRS,1649,1649.000000,4.266436,0.000313,0.005323,0.002587,0.002540,0.031384,0.000001,0.001510,0.000019,0.000001
ContrastAdaptiveShading,1649,1649.000000,4.235052,0.000311,0.005318,0.002568,0.002486,4.235052,0.000311,0.005318,0.002568,0.002486
RenderDeferredLighting,1648,1648.000000,3.693262,0.000925,0.003770,0.002241,0.002074,0.039790,0.000000,0.001508,0.000024,0.000000
ParallelDraw,6593,6593.000000,3.474105,0.000000,0.003405,0.000527,0.000104,3.474105,0.000000,0.003405,0.000527,0.000104
ShadowDepths,1648,1648.000000,2.622911,0.000722,0.006454,0.001592,0.001533,0.101174,0.000007,0.002806,0.000061,0.000007
Nanite::DrawGeometry,3296,3296.000000,2.455334,0.000171,0.002140,0.000745,0.000808,0.503503,0.000027,0.001990,0.000153,0.000047
BasePass,1648,1648.000000,2.323755,0.000264,0.003622,0.001410,0.001383,0.157155,0.000023,0.002541,0.000095,0.000023
UpdateRadianceCaches,3296,3296.000000,2.054470,0.000034,0.002085,0.000623,0.000324,2.054470,0.000034,0.002085,0.000623,0.000324
