"Seconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0013904","server","10044","0","5474.9609375","6248.93359375"
"0.0013904","client1","4408","0","29.0546875","23.11328125"
"1.0457122","server","10044","0.11969490630186978","5475.1484375","6248.93359375"
"1.0457122","client1","4408","1.4961863287733723","573.41796875","542.14453125"
"2.0568419","server","10044","0.15453012605603417","5475.2734375","6248.93359375"
"2.0568419","client1","4408","0.5099494159849127","720.6875","592.33984375"
"3.066496","server","10044","0.20118276150218176","5475.34375","6248.93359375"
"3.066496","client1","4408","0.8975846282405032","669.22265625","608.53515625"
"4.0839634","server","10044","0.21499460326689585","5475.53515625","6248.93359375"
"4.0839634","client1","4408","0.9367621999486176","602.9453125","610.52734375"
"5.0986843","server","10044","0.2617714881008167","5444.2890625","6216.93359375"
"5.0986843","client1","4408","0.6775262044962315","688.35546875","692.83203125"
"6.1072844","server","10044","0.23237653853097973","5444.42578125","6216.93359375"
"6.1072844","client1","4408","0.6351625386513445","999.125","969.1015625"
"7.11408","server","10044","0.12415628355944344","5444.55078125","6216.93359375"
"7.11408","client1","4408","0.2948711734536782","1079.27734375","1088.77734375"
"8.1373798","server","10044","0.2290384499244503","5444.67578125","6216.93359375"
"8.1373798","client1","4408","0.015269229994963354","1079.29296875","1088.79296875"
"9.150789","server","10044","0.2312738033165675","5444.81640625","6216.93359375"
"9.150789","client1","4408","0.0462547606633135","1090.3515625","1090.74609375"
"10.1635138","server","10044","0.15428673219022582","5444.94140625","6216.93359375"
"10.1635138","client1","4408","7.081761007531365","1190.796875","1203.2734375"
"11.1708717","server","10044","0.12408698040686435","5445.06640625","6216.93359375"
"11.1708717","client1","4408","0.7445218824411861","1245.51953125","1263.58984375"
"12.186251","server","10044","0.20004839570788965","5445.19140625","6216.93359375"
"12.186251","client1","4408","0.8771352734884392","1696.75390625","1854.171875"
"13.2006373","server","10044","0.18484082444725447","5445.37890625","6216.93359375"
"13.2006373","client1","4408","0.9396075242735435","1789.1171875","1972.578125"
"14.2121682","server","10044","0.2162563694297426","5445.44140625","6216.93359375"
"14.2121682","client1","4408","1.1585162648021925","1864.6171875","2033.453125"
"15.2264947","server","10044","0.16944741165689747","5445.51171875","6216.828125"
"15.2264947","client1","4408","1.5866439455145855","2041.70703125","2167.44921875"
"16.241006","server","10044","0.21562105813902716","5445.64453125","6216.828125"
"16.241006","client1","4408","4.4818377084612075","2461.54296875","2573.46484375"
"17.2513939","server","10044","0.23196536696450937","5445.8046875","6216.828125"
"17.2513939","client1","4408","0.9123971100604036","2568.57421875","2752.39453125"
"18.2660874","server","10044","0.1847848636065965","5445.9921875","6216.828125"
"18.2660874","client1","4408","0.6159495453553216","2595.3671875","2816.625"
"19.2843471","server","10044","0.16879289242223766","5446.1171875","6216.828125"
"19.2843471","client1","4408","2.0868939426749384","2828.9140625","3035.79296875"
"20.2972046","server","10044","0.13883986641753654","5446.68359375","6216.828125"
