monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16886562.110325798,37.039381597,127.0.0.1:17951,1031956,37943,28
16886562.128130700,37.057186499,127.0.0.1:17951,1032745,37981,28
16886562.134423900,37.063479699,127.0.0.1:17951,1032745,37981,28
16886562.144865502,37.073921300,127.0.0.1:17951,1034639,38102,28
16886562.155522101,37.084577899,127.0.0.1:17951,1034639,38102,28
16886562.167709898,37.096765697,127.0.0.1:17951,1034693,38140,28
16886562.177735601,37.106791399,127.0.0.1:17951,1035799,38178,28
16886562.188876301,37.117932100,127.0.0.1:17951,1036521,38216,28
16886562.198621798,37.127677597,127.0.0.1:17951,1040651,38254,28
16886562.215245299,37.144301098,127.0.0.1:17951,1040651,38254,28
16886562.228336498,37.157392297,127.0.0.1:17951,1045316,38292,28
16886562.238038801,37.167094599,127.0.0.1:17951,1046529,38413,28
16886562.249631200,37.178686999,127.0.0.1:17951,1046567,38451,28
16886562.260431401,37.189487200,127.0.0.1:17951,1047803,38489,28
16886562.271366701,37.200422499,127.0.0.1:17951,1048551,38527,28
16886562.280758701,37.209814500,127.0.0.1:17951,1048551,38527,28
16886562.292473301,37.221529100,127.0.0.1:17951,1048623,38565,28
16886562.303077102,37.232132901,127.0.0.1:17951,1052819,38603,28
16886562.312938999,37.241994798,127.0.0.1:17951,1052819,38603,28
16886562.325229000,37.254284799,127.0.0.1:17951,1052857,38641,28
16886562.337441899,37.266497698,127.0.0.1:17951,1054869,38762,28
16886562.346765500,37.275821298,127.0.0.1:17951,1054947,38800,28
16886562.359280601,37.288336400,127.0.0.1:17951,1054947,38800,28
16886562.371371400,37.300427198,127.0.0.1:17951,1056973,38838,28
16886562.385296699,37.314352497,127.0.0.1:17951,1056973,38838,28
16886562.394304801,37.323360600,127.0.0.1:17951,1057021,38876,28
16886562.405463099,37.334518898,127.0.0.1:17951,1064836,38914,28
16886562.417538099,37.346593898,127.0.0.1:17951,1064836,38914,28
16886562.427162699,37.356218498,127.0.0.1:17951,1064899,38952,28
16886562.442180399,37.371236198,127.0.0.1:17951,1066017,39073,28
16886562.471405901,37.400461700,127.0.0.1:17951,1067149,39111,28
16886562.484302402,37.413358200,127.0.0.1:17951,1069325,39149,28
16886562.494874600,37.423930399,127.0.0.1:17951,1069643,39187,28
16886562.511063799,37.440119598,127.0.0.1:17951,1071738,39225,28
16886562.522299301,37.451355100,127.0.0.1:17951,1071783,39263,28
16886562.535187501,37.464243300,127.0.0.1:17951,1071783,39384,28
16886562.547937300,37.476993099,127.0.0.1:17951,1071828,39422,28
16886562.561140198,37.490195997,127.0.0.1:17951,1073917,39460,28
16886562.573372301,37.502428100,127.0.0.1:17951,1076015,39498,28
16886562.584026098,37.513081897,127.0.0.1:17951,1076015,39498,28
16886562.597839601,37.526895400,127.0.0.1:17951,1076078,39536,28
16886562.611202400,37.540258199,127.0.0.1:17951,1080344,39574,28
16886562.621431600,37.550487399,127.0.0.1:17951,1080382,39612,28
16886562.636482399,37.565538198,127.0.0.1:17951,1080382,39612,28
16886562.646747202,37.575803000,127.0.0.1:17951,1082622,39733,28
16886562.660983399,37.590039197,127.0.0.1:17951,1082622,39733,28
16886562.674451198,37.603506997,127.0.0.1:17951,1084720,39771,28
16886562.687567700,37.616623498,127.0.0.1:17951,1084720,39771,28
16886562.700493600,37.629549399,127.0.0.1:17951,1084768,39809,28
16886562.712317601,37.641373400,127.0.0.1:17951,1092691,39847,28
16886562.726568200,37.655623998,127.0.0.1:17951,1092755,39885,28
16886562.736849301,37.665905099,127.0.0.1:17951,1092755,40006,28
16886562.749433301,37.678489100,127.0.0.1:17951,1093038,40044,28
16886562.762282100,37.691337898,127.0.0.1:17951,1095239,40082,28
16886562.772462901,37.701518700,127.0.0.1:17951,1097504,40120,28
16886562.784348100,37.713403899,127.0.0.1:17951,1097504,40120,28
16886562.795599099,37.724654898,127.0.0.1:17951,1097552,40158,28
16886562.805667002,37.734722801,127.0.0.1:17951,1101920,40196,28
16886562.819440100,37.748495899,127.0.0.1:17951,1101920,40196,28
16886562.830143601,37.759199400,127.0.0.1:17951,1101973,40234,28
16886562.846166302,37.775222100,127.0.0.1:17951,1101973,40355,28
16886562.858249102,37.787304901,127.0.0.1:17951,1104165,40393,28
16886562.869054802,37.798110601,127.0.0.1:17951,1105503,40431,28
16886562.882748600,37.811804399,127.0.0.1:17951,1106390,40469,28
16886562.896218501,37.825274300,127.0.0.1:17951,1106438,40507,28
16886562.909632400,37.838688198,127.0.0.1:17951,1107552,40545,28
16886562.921630599,37.850686397,127.0.0.1:17951,1108638,40583,28
16886562.934074499,37.863130298,127.0.0.1:17951,1108638,40583,28
16886562.945608500,37.874664299,127.0.0.1:17951,1108691,40704,28
16886562.960227702,37.889283501,127.0.0.1:17951,1110896,40742,28
16886562.973221902,37.902277701,127.0.0.1:17951,1112349,40780,28
16886562.986357201,37.915413000,127.0.0.1:17951,1113393,40818,28
16886562.999852199,37.928907998,127.0.0.1:17951,1113431,40856,28
16886563.012633700,37.941689499,127.0.0.1:17951,1117824,40894,28
16886563.024190899,37.953246698,127.0.0.1:17951,1117869,40932,28
16886563.034418602,37.963474400,127.0.0.1:17951,1117869,41053,28
16886563.048384301,37.977440100,127.0.0.1:17951,1121368,41091,28
16886563.061256699,37.990312498,127.0.0.1:17951,1123679,41129,28
16886563.073896799,38.002952598,127.0.0.1:17951,1123679,41129,28
16886563.083835900,38.012891699,127.0.0.1:17951,1123727,41167,28
16886563.098588999,38.027644798,127.0.0.1:17951,1124929,41205,28
16886563.111257300,38.040313099,127.0.0.1:17951,1128170,41243,28
16886563.123101398,38.052157197,127.0.0.1:17951,1128208,41281,28
16886563.136357300,38.065413099,127.0.0.1:17951,1128208,41402,28
16886563.149505001,38.078560799,127.0.0.1:17951,1130517,41440,28
16886563.160039201,38.089095000,127.0.0.1:17951,1130555,41478,28
16886563.173902899,38.102958698,127.0.0.1:17951,1131741,41516,28
16886563.187288899,38.116344698,127.0.0.1:17951,1132781,41554,28
16886563.197570700,38.126626499,127.0.0.1:17951,1132819,41592,28
16886563.210818700,38.139874499,127.0.0.1:17951,1137227,41630,28
16886563.226192299,38.155248098,127.0.0.1:17951,1137227,41630,28
16886563.237282299,38.166338097,127.0.0.1:17951,1137510,41751,28
16886563.249889899,38.178945698,127.0.0.1:17951,1137574,41789,28
16886563.263184700,38.192240499,127.0.0.1:17951,1139859,41827,28
16886563.276176602,38.205232400,127.0.0.1:17951,1139859,41827,28
16886563.286452401,38.215508200,127.0.0.1:17951,1141271,41865,28
16886563.303349800,38.232405599,127.0.0.1:17951,1142182,41903,28
16886563.312815800,38.241871599,127.0.0.1:17951,1146696,41941,28
16886563.326872300,38.255928099,127.0.0.1:17951,1150195,41979,28
16886563.340459101,38.269514900,127.0.0.1:17951,1150195,42100,28
16886563.353707600,38.282763399,127.0.0.1:17951,1150233,42138,28
16886563.366320800,38.295376599,127.0.0.1:17951,1152602,42176,28
16886563.377269901,38.306325700,127.0.0.1:17951,1154962,42214,28
16886563.393652000,38.322707798,127.0.0.1:17951,1154962,42214,28
16886563.402841099,38.331896897,127.0.0.1:17951,1156434,42252,28
16886563.416402102,38.345457900,127.0.0.1:17951,1157328,42290,28
16886563.429246899,38.358302698,127.0.0.1:17951,1157366,42328,28
16886563.439834598,38.368890397,127.0.0.1:17951,1159506,42449,28
16886563.451740801,38.380796600,127.0.0.1:17951,1159860,42487,28
16886563.462961499,38.392017297,127.0.0.1:17951,1159898,42525,28
16886563.472424600,38.401480399,127.0.0.1:17951,1161325,42563,28
16886563.486865401,38.415921200,127.0.0.1:17951,1162494,42601,28
16886563.499745499,38.428801298,127.0.0.1:17951,1162494,42601,28
16886563.514986701,38.444042500,127.0.0.1:17951,1167047,42639,28
16886563.528110798,38.457166597,127.0.0.1:17951,1167106,42677,28
16886563.539401501,38.468457300,127.0.0.1:17951,1167106,42798,28
16886563.554547701,38.483603500,127.0.0.1:17951,1167144,42836,28
16886563.567997999,38.497053798,127.0.0.1:17951,1167144,42836,28
16886563.577584699,38.506640498,127.0.0.1:17951,1167144,42836,28
16886563.592005000,38.521060798,127.0.0.1:17951,1167144,42836,28
16886563.605787601,38.534843400,127.0.0.1:17951,1170863,42874,28
16886563.618839599,38.547895398,127.0.0.1:17951,1170863,42874,28
16886563.628812999,38.557868797,127.0.0.1:17951,1176521,42912,28
16886563.642242901,38.571298700,127.0.0.1:17951,1176521,43033,28
16886563.653688200,38.582743999,127.0.0.1:17951,1180035,43071,28
16886563.667058300,38.596114099,127.0.0.1:17951,1182491,43109,28
16886563.680899300,38.609955098,127.0.0.1:17951,1182491,43109,28
16886563.693774998,38.622830797,127.0.0.1:17951,1182563,43147,28
16886563.704021700,38.633077499,127.0.0.1:17951,1185009,43185,28
16886563.720420700,38.649476498,127.0.0.1:17951,1187423,43223,28
16886563.732158098,38.661213897,127.0.0.1:17951,1187423,43223,28
16886563.744352698,38.673408497,127.0.0.1:17951,1187706,43344,28
16886563.757630400,38.686686199,127.0.0.1:17951,1187794,43382,28
16886563.771406401,38.700462200,127.0.0.1:17951,1190201,43420,28
16886563.784351800,38.713407598,127.0.0.1:17951,1190201,43420,28
16886563.798127402,38.727183200,127.0.0.1:17951,1191693,43458,28
16886563.810479701,38.739535499,127.0.0.1:17951,1192680,43496,28
16886563.823009901,38.752065700,127.0.0.1:17951,1197211,43534,28
16886563.833682101,38.762737900,127.0.0.1:17951,1197249,43655,28
16886563.846067902,38.775123700,127.0.0.1:17951,1199652,43693,28
16886563.858395401,38.787451200,127.0.0.1:17951,1199652,43693,28
16886563.871318400,38.800374199,127.0.0.1:17951,1199690,43731,28
