TimerId,ParentId,TimerName,Count,Inc.Time,Exc.Time,NumFrames
7896,4294967295,GuLiCommanderPresentation_RebuildLocalInstances,2408,3.2729969,2.8902341,2407
8197,7896,UInstancedStaticMeshComponent::BatchUpdateInstancesTransforms,4816,0.3827628,0.3827628,2407
