monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16801081.501689300,0.000000000,2.182848752,0.000000000,0.000000000,5.798138678,0,825,0,0,825,19104,0,0,0,0,0,0
16801081.520590700,0.000000000,2.222262323,0.000000000,0.000000000,5.899529904,0,838,0,0,838,19404,0,0,0,0,0,0
16801081.538063701,0.000000000,2.250161022,0.000000000,0.000000000,5.971726030,0,851,0,0,851,19704,0,0,0,0,0,0
16801081.554865099,0.000000000,2.250161022,0.000000000,0.000000000,5.971726030,0,851,0,0,851,19704,0,0,0,0,0,0
16801081.573020499,0.000000000,2.283461392,0.000000000,0.000000000,6.059225649,0,864,0,0,864,20004,0,0,0,0,0,0
16801081.590266000,0.000000000,2.283461392,0.000000000,0.000000000,6.059225649,0,864,0,0,864,20004,0,0,0,0,0,0
16801081.608562302,0.000000000,2.327166498,0.000000000,0.000000000,6.167728454,0,877,0,0,877,20304,0,0,0,0,0,0
16801081.624699902,0.000000000,2.327166498,0.000000000,0.000000000,6.167728454,0,877,0,0,877,20304,0,0,0,0,0,0
16801081.642061099,0.000000000,2.358660102,0.000000000,0.000000000,6.251223385,0,887,0,0,887,20563,0,0,0,0,0,0
16801081.659179699,0.000000000,2.368062735,0.000000000,0.000000000,6.271321326,0,890,0,0,890,20604,0,0,0,0,0,0
16801081.676850900,0.000000000,2.404853702,0.000000000,0.000000000,6.367228925,0,903,0,0,903,20904,0,0,0,0,0,0
16801081.694100000,0.000000000,2.439659089,0.000000000,0.000000000,6.461832672,0,913,0,0,913,21163,0,0,0,0,0,0
16801081.709962800,0.000000000,2.450957894,0.000000000,0.000000000,6.486829370,0,916,0,0,916,21204,0,0,0,0,0,0
16801081.727891199,0.000000000,2.475149930,0.000000000,0.000000000,6.548333913,0,926,0,0,926,21465,0,0,0,0,0,0
16801081.745453201,0.000000000,2.506449819,0.000000000,0.000000000,6.635736674,0,942,0,0,942,21804,0,0,0,0,0,0
16801081.762929600,0.000000000,2.506449819,0.000000000,0.000000000,6.635736674,0,942,0,0,942,21804,0,0,0,0,0,0
16801081.779714700,0.000000000,2.506449819,0.000000000,0.000000000,6.635736674,0,942,0,0,942,21804,0,0,0,0,0,0
16801081.798166499,0.000000000,2.534348518,0.000000000,0.000000000,6.707634777,0,955,0,0,955,22104,0,0,0,0,0,0
16801081.816309899,0.000000000,2.534348518,0.000000000,0.000000000,6.707634777,0,955,0,0,955,22104,0,0,0,0,0,0
16801081.832665302,0.000000000,2.574663609,0.000000000,0.000000000,6.809335202,0,968,0,0,968,22404,0,0,0,0,0,0
16801081.849814601,0.000000000,2.574663609,0.000000000,0.000000000,6.809335202,0,968,0,0,968,22404,0,0,0,0,0,0
16801081.867970400,0.000000000,2.607170492,0.000000000,0.000000000,6.890337914,0,981,0,0,981,22704,0,0,0,0,0,0
16801081.885286700,0.000000000,2.607170492,0.000000000,0.000000000,6.890337914,0,981,0,0,981,22704,0,0,0,0,0,0
16801081.903117899,0.000000000,2.607170492,0.000000000,0.000000000,6.890337914,0,981,0,0,981,22704,0,0,0,0,0,0
16801081.918919802,0.000000000,2.640675753,0.000000000,0.000000000,6.975330412,0,994,0,0,994,23004,0,0,0,0,0,0
16801081.937991399,0.000000000,2.640675753,0.000000000,0.000000000,6.975330412,0,994,0,0,994,23004,0,0,0,0,0,0
16801081.955013700,0.000000000,2.675373107,0.000000000,0.000000000,7.067814469,0,1007,0,0,1007,23304,0,0,0,0,0,0
16801081.972284801,0.000000000,2.717562020,0.000000000,0.000000000,7.178422064,0,1020,0,0,1020,23604,0,0,0,0,0,0
16801081.989616700,0.000000000,2.717562020,0.000000000,0.000000000,7.178422064,0,1020,0,0,1020,23604,0,0,0,0,0,0
16801082.007167201,0.000000000,2.755664289,0.000000000,0.000000000,7.278621197,0,1033,0,0,1033,23904,0,0,0,0,0,0
16801082.024670798,0.000000000,2.755664289,0.000000000,0.000000000,7.278621197,0,1033,0,0,1033,23904,0,0,0,0,0,0
16801082.040671300,0.000000000,2.796363086,0.000000000,0.000000000,7.389213890,0,1046,0,0,1046,24204,0,0,0,0,0,0
16801082.058671501,0.000000000,2.796363086,0.000000000,0.000000000,7.389213890,0,1046,0,0,1046,24204,0,0,0,0,0,0
16801082.076132402,0.000000000,2.840369940,0.000000000,0.000000000,7.507313043,0,1059,0,0,1059,24504,0,0,0,0,0,0
16801082.093767200,0.000000000,2.870172262,0.000000000,0.000000000,7.584415376,0,1069,0,0,1069,24764,0,0,0,0,0,0
16801082.110018000,0.000000000,2.877570689,0.000000000,0.000000000,7.599420846,0,1072,0,0,1072,24804,0,0,0,0,0,0
16801082.127505999,0.000000000,2.915970981,0.000000000,0.000000000,7.698617876,0,1082,0,0,1082,25065,0,0,0,0,0,0
16801082.144715302,0.000000000,2.957478166,0.000000000,0.000000000,7.810015231,0,1095,0,0,1095,25366,0,0,0,0,0,0
16801082.162232999,0.000000000,2.968478948,0.000000000,0.000000000,7.831916213,0,1098,0,0,1098,25404,0,0,0,0,0,0
16801082.180592999,0.000000000,3.005482256,0.000000000,0.000000000,7.926322520,0,1110,0,0,1110,25698,0,0,0,0,0,0
16801082.198952600,0.000000000,3.011081368,0.000000000,0.000000000,7.935922593,0,1111,0,0,1111,25704,0,0,0,0,0,0
16801082.214881301,0.000000000,3.046985716,0.000000000,0.000000000,8.027225733,0,1121,0,0,1121,25963,0,0,0,0,0,0
16801082.233904500,0.000000000,3.054685891,0.000000000,0.000000000,8.042924106,0,1124,0,0,1124,26004,0,0,0,0,0,0
16801082.250275999,0.000000000,3.093980253,0.000000000,0.000000000,8.141718805,0,1137,0,0,1137,26304,0,0,0,0,0,0
16801082.268558402,0.000000000,3.093980253,0.000000000,0.000000000,8.141718805,0,1137,0,0,1137,26304,0,0,0,0,0,0
16801082.285189498,0.000000000,3.122977912,0.000000000,0.000000000,8.217621595,0,1150,0,0,1150,26604,0,0,0,0,0,0
16801082.303014800,0.000000000,3.122977912,0.000000000,0.000000000,8.217621595,0,1150,0,0,1150,26604,0,0,0,0,0,0
16801082.320718501,0.000000000,3.122977912,0.000000000,0.000000000,8.217621595,0,1150,0,0,1150,26604,0,0,0,0,0,0
16801082.338505302,0.000000000,3.163978457,0.000000000,0.000000000,8.320920169,0,1163,0,0,1163,26904,0,0,0,0,0,0
16801082.355872702,0.000000000,3.202669322,0.000000000,0.000000000,8.422110230,0,1176,0,0,1176,27204,0,0,0,0,0,0
16801082.373474099,0.000000000,3.202669322,0.000000000,0.000000000,8.422110230,0,1176,0,0,1176,27204,0,0,0,0,0,0
16801082.389933798,0.000000000,3.202669322,0.000000000,0.000000000,8.422110230,0,1176,0,0,1176,27204,0,0,0,0,0,0
16801082.407373700,0.000000000,3.243368119,0.000000000,0.000000000,8.532021195,0,1189,0,0,1189,27504,0,0,0,0,0,0
16801082.424827602,0.000000000,3.243368119,0.000000000,0.000000000,8.532021195,0,1189,0,0,1189,27504,0,0,0,0,0,0
16801082.442722000,0.000000000,3.288168460,0.000000000,0.000000000,8.646421134,0,1202,0,0,1202,27804,0,0,0,0,0,0
16801082.460913200,0.000000000,3.331858665,0.000000000,0.000000000,8.760221303,0,1215,0,0,1215,28104,0,0,0,0,0,0
16801082.478060901,0.000000000,3.355361521,0.000000000,0.000000000,8.822929114,0,1225,0,0,1225,28364,0,0,0,0,0,0
16801082.496574402,0.000000000,3.362864256,0.000000000,0.000000000,8.839529008,0,1228,0,0,1228,28404,0,0,0,0,0,0
16801082.513549201,0.000000000,3.362864256,0.000000000,0.000000000,8.839529008,0,1228,0,0,1228,28404,0,0,0,0,0,0
16801082.532228202,0.000000000,3.397971392,0.000000000,0.000000000,8.932124823,0,1238,0,0,1238,28666,0,0,0,0,0,0
16801082.548617002,0.000000000,3.429472446,0.000000000,0.000000000,9.015440941,0,1254,0,0,1254,29004,0,0,0,0,0,0
16801082.567036800,0.000000000,3.429472446,0.000000000,0.000000000,9.015440941,0,1254,0,0,1254,29004,0,0,0,0,0,0
16801082.582792401,0.000000000,3.456685692,0.000000000,0.000000000,9.087942541,0,1267,0,0,1267,29304,0,0,0,0,0,0
16801082.600688301,0.000000000,3.456685692,0.000000000,0.000000000,9.087942541,0,1267,0,0,1267,29304,0,0,0,0,0,0
16801082.618477400,0.000000000,3.483988345,0.000000000,0.000000000,9.160745889,0,1280,0,0,1280,29604,0,0,0,0,0,0
16801082.635475501,0.000000000,3.483988345,0.000000000,0.000000000,9.160745889,0,1280,0,0,1280,29604,0,0,0,0,0,0
16801082.652341001,0.000000000,3.511376679,0.000000000,0.000000000,9.234346449,0,1293,0,0,1293,29904,0,0,0,0,0,0
16801082.668059401,0.000000000,3.511376679,0.000000000,0.000000000,9.234346449,0,1293,0,0,1293,29904,0,0,0,0,0,0
16801082.687038101,0.000000000,3.538873047,0.000000000,0.000000000,9.308151901,0,1306,0,0,1306,30204,0,0,0,0,0,0
16801082.704456400,0.000000000,3.538873047,0.000000000,0.000000000,9.308151901,0,1306,0,0,1306,30204,0,0,0,0,0,0
16801082.721597798,0.000000000,3.577776253,0.000000000,0.000000000,9.415648878,0,1319,0,0,1319,30504,0,0,0,0,0,0
16801082.739137702,0.000000000,3.577776253,0.000000000,0.000000000,9.415648878,0,1319,0,0,1319,30504,0,0,0,0,0,0
16801082.755876299,0.000000000,3.622476012,0.000000000,0.000000000,9.537048638,0,1332,0,0,1332,30804,0,0,0,0,0,0
16801082.773578100,0.000000000,3.622476012,0.000000000,0.000000000,9.537048638,0,1332,0,0,1332,30804,0,0,0,0,0,0
16801082.791222598,0.000000000,3.650873899,0.000000000,0.000000000,9.610135108,0,1345,0,0,1345,31104,0,0,0,0,0,0
16801082.808872201,0.000000000,3.650873899,0.000000000,0.000000000,9.610135108,0,1345,0,0,1345,31104,0,0,0,0,0,0
16801082.825922500,0.000000000,3.650873899,0.000000000,0.000000000,9.610135108,0,1345,0,0,1345,31104,0,0,0,0,0,0
16801082.843681801,0.000000000,3.678381443,0.000000000,0.000000000,9.682737291,0,1358,0,0,1358,31404,0,0,0,0,0,0
16801082.860159900,0.000000000,3.705378622,0.000000000,0.000000000,9.755130857,0,1371,0,0,1371,31704,0,0,0,0,0,0
16801082.878412802,0.000000000,3.705378622,0.000000000,0.000000000,9.755130857,0,1371,0,0,1371,31704,0,0,0,0,0,0
16801082.895981099,0.000000000,3.705378622,0.000000000,0.000000000,9.755130857,0,1371,0,0,1371,31704,0,0,0,0,0,0
16801082.913374498,0.000000000,3.735881299,0.000000000,0.000000000,9.830627590,0,1384,0,0,1384,32004,0,0,0,0,0,0
16801082.931384701,0.000000000,3.767088056,0.000000000,0.000000000,9.925715625,0,1394,0,0,1394,32265,0,0,0,0,0,0
16801082.949075401,0.000000000,3.814782947,0.000000000,0.000000000,10.046120733,0,1407,0,0,1407,32565,0,0,0,0,0,0
16801082.965405099,0.000000000,3.825880587,0.000000000,0.000000000,10.073021054,0,1410,0,0,1410,32604,0,0,0,0,0,0
16801082.985274099,0.000000000,3.865584731,0.000000000,0.000000000,10.186914355,0,1421,0,0,1421,32880,0,0,0,0,0,0
16801083.003116101,0.000000000,3.871887922,0.000000000,0.000000000,10.199915618,0,1423,0,0,1423,32904,0,0,0,0,0,0
16801083.019558500,0.000000000,3.871887922,0.000000000,0.000000000,10.199915618,0,1423,0,0,1423,32904,0,0,0,0,0,0
16801083.037502199,0.000000000,3.897979856,0.000000000,0.000000000,10.267917067,0,1435,0,0,1435,33195,0,0,0,0,0,0
16801083.054518599,0.000000000,3.934383392,0.000000000,0.000000000,10.359216481,0,1449,0,0,1449,33504,0,0,0,0,0,0
16801083.072164599,0.000000000,3.934383392,0.000000000,0.000000000,10.359216481,0,1449,0,0,1449,33504,0,0,0,0,0,0
16801083.090190999,0.000000000,3.934383392,0.000000000,0.000000000,10.359216481,0,1449,0,0,1449,33504,0,0,0,0,0,0
