monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16830200.961915199,100.262269598,127.0.0.1:52264,37957,865216,28
16830200.961915199,100.262269598,127.0.0.1:52281,30426,809974,28
16830201.150886901,100.451241300,127.0.0.1:52264,38192,867399,28
16830201.150886901,100.451241300,127.0.0.1:52281,30746,812168,28
16830201.284976799,100.585331198,127.0.0.1:52264,38472,871692,28
16830201.284976799,100.585331198,127.0.0.1:52281,31028,816488,28
16830201.452385701,100.752740100,127.0.0.1:52264,38669,873844,28
16830201.452385701,100.752740100,127.0.0.1:52281,31226,818919,28
16830201.605236299,100.905590698,127.0.0.1:52264,38987,878436,28
16830201.605236299,100.905590698,127.0.0.1:52281,31508,823278,28
16830201.777244300,101.077598698,127.0.0.1:52264,39184,886427,28
16830201.777244300,101.077598698,127.0.0.1:52281,31706,827827,28
16830201.930253301,101.230607700,127.0.0.1:52264,39502,890590,28
16830201.930253301,101.230607700,127.0.0.1:52281,32026,832493,28
16830202.142649900,101.443004299,127.0.0.1:52264,39782,892910,28
16830202.142649900,101.443004299,127.0.0.1:52281,32186,834801,28
16830202.327501301,101.627855700,127.0.0.1:52264,40100,897371,28
16830202.327501301,101.627855700,127.0.0.1:52281,32628,839290,28
16830202.535894800,101.836249199,127.0.0.1:52264,40418,902193,28
16830202.535894800,101.836249199,127.0.0.1:52281,32826,847587,28
16830202.634218901,101.934573300,127.0.0.1:52264,40698,907051,28
16830202.634218901,101.934573300,127.0.0.1:52281,33108,851633,28
16830202.759051099,102.059405498,127.0.0.1:52264,40857,909466,28
16830202.759051099,102.059405498,127.0.0.1:52281,33268,854116,28
16830202.863752000,102.164106399,127.0.0.1:52264,41016,914203,28
16830202.863752000,102.164106399,127.0.0.1:52281,33512,859159,28
16830202.990544401,102.290898800,127.0.0.1:52264,41213,916389,28
16830202.990544401,102.290898800,127.0.0.1:52281,33672,861342,28
16830203.121426899,102.421781298,127.0.0.1:52264,41410,920648,28
16830203.121426899,102.421781298,127.0.0.1:52281,33832,865786,28
16830203.258276299,102.558630697,127.0.0.1:52264,41690,922810,28
16830203.258276299,102.558630697,127.0.0.1:52281,34030,867949,28
16830203.395386402,102.695740800,127.0.0.1:52264,41887,927171,28
16830203.395386402,102.695740800,127.0.0.1:52281,34312,872338,28
16830203.580962501,102.881316900,127.0.0.1:52264,42084,935238,28
16830203.580962501,102.881316900,127.0.0.1:52281,34510,876921,28
16830203.735787898,103.036142297,127.0.0.1:52264,42364,939560,28
16830203.735787898,103.036142297,127.0.0.1:52281,34830,881574,28
16830203.921367899,103.221722297,127.0.0.1:52264,42644,941993,28
16830203.921367899,103.221722297,127.0.0.1:52281,34990,884274,28
16830204.095161200,103.395515598,127.0.0.1:52264,42924,946656,28
16830204.095161200,103.395515598,127.0.0.1:52281,35310,888951,28
16830204.297656301,103.598010700,127.0.0.1:52264,43121,949051,28
16830204.297656301,103.598010700,127.0.0.1:52281,35592,891374,28
16830204.497032501,103.797386900,127.0.0.1:52264,43439,953753,28
16830204.497032501,103.797386900,127.0.0.1:52281,35912,896336,28
16830204.724181801,104.024536200,127.0.0.1:52264,43757,956459,28
16830204.724181801,104.024536200,127.0.0.1:52281,36232,898797,28
16830204.822863799,104.123218197,127.0.0.1:52264,44120,961166,28
16830204.822863799,104.123218197,127.0.0.1:52281,36552,907025,28
16830204.951315001,104.251669399,127.0.0.1:52264,44279,965764,28
16830204.951315001,104.251669399,127.0.0.1:52281,36750,911598,28
16830205.052518301,104.352872699,127.0.0.1:52264,44438,970869,28
16830205.052518301,104.352872699,127.0.0.1:52281,36910,915613,28
16830205.175781101,104.476135500,127.0.0.1:52264,44597,973181,28
16830205.175781101,104.476135500,127.0.0.1:52281,37154,917990,28
16830205.294373799,104.594728198,127.0.0.1:52264,44794,977720,28
16830205.294373799,104.594728198,127.0.0.1:52281,37352,922548,28
16830205.439047702,104.739402100,127.0.0.1:52264,44991,979877,28
16830205.439047702,104.739402100,127.0.0.1:52281,37550,924732,28
16830205.572058499,104.872412898,127.0.0.1:52264,45309,984500,28
16830205.572058499,104.872412898,127.0.0.1:52281,37748,929556,28
16830205.735084299,105.035438698,127.0.0.1:52264,45544,986755,28
16830205.735084299,105.035438698,127.0.0.1:52281,38030,931818,28
16830205.891940299,105.192294698,127.0.0.1:52264,45824,991352,28
16830205.891940299,105.192294698,127.0.0.1:52281,38228,936421,28
16830206.085459098,105.385813497,127.0.0.1:52264,46021,999412,28
16830206.085459098,105.385813497,127.0.0.1:52281,38510,941026,28
16830206.260983702,105.561338101,127.0.0.1:52264,46301,1003540,28
16830206.260983702,105.561338101,127.0.0.1:52281,38830,946131,28
16830206.442378901,105.742733300,127.0.0.1:52264,46619,1005995,28
16830206.442378901,105.742733300,127.0.0.1:52281,39112,948559,28
16830206.620456100,105.920810498,127.0.0.1:52264,46937,1010844,28
16830206.620456100,105.920810498,127.0.0.1:52281,39310,953448,28
16830206.827711899,106.128066298,127.0.0.1:52264,47217,1013380,28
16830206.827711899,106.128066298,127.0.0.1:52281,39592,956015,28
16830206.928477000,106.228831399,127.0.0.1:52264,47497,1018821,28
16830206.928477000,106.228831399,127.0.0.1:52281,39912,964386,28
16830207.060686398,106.361040797,127.0.0.1:52264,47656,1023623,28
16830207.060686398,106.361040797,127.0.0.1:52281,40072,969450,28
16830207.161729101,106.462083500,127.0.0.1:52264,47853,1028534,28
16830207.161729101,106.462083500,127.0.0.1:52281,40354,972930,28
16830207.277631901,106.577986300,127.0.0.1:52264,48012,1030993,28
16830207.277631901,106.577986300,127.0.0.1:52281,40514,975467,28
16830207.416844301,106.717198700,127.0.0.1:52264,48209,1035850,28
16830207.416844301,106.717198700,127.0.0.1:52281,40712,980425,28
16830207.560091201,106.860445600,127.0.0.1:52264,48406,1038327,28
16830207.560091201,106.860445600,127.0.0.1:52281,40910,983113,28
16830207.710810401,107.011164799,127.0.0.1:52264,48724,1042884,28
16830207.710810401,107.011164799,127.0.0.1:52281,41192,988009,28
16830207.900694899,107.201049298,127.0.0.1:52264,48921,1045693,28
16830207.900694899,107.201049298,127.0.0.1:52281,41390,990632,28
16830208.064970002,107.365324400,127.0.0.1:52264,49201,1050730,28
16830208.064970002,107.365324400,127.0.0.1:52281,41710,995630,28
16830208.262361601,107.562716000,127.0.0.1:52264,49519,1053435,28
16830208.262361601,107.562716000,127.0.0.1:52281,41992,998350,28
16830208.461238399,107.761592798,127.0.0.1:52264,49837,1058861,28
16830208.461238399,107.761592798,127.0.0.1:52281,42312,1003870,28
16830208.674135800,107.974490199,127.0.0.1:52264,50155,1067136,28
16830208.674135800,107.974490199,127.0.0.1:52281,42632,1008722,28
16830208.864724301,108.165078700,127.0.0.1:52264,50473,1070369,28
16830208.864724301,108.165078700,127.0.0.1:52281,42952,1014001,28
16830209.000710301,108.301064700,127.0.0.1:52264,50791,1073141,28
16830209.000710301,108.301064700,127.0.0.1:52281,43234,1016733,28
16830209.118232399,108.418586798,127.0.0.1:52264,50988,1078445,28
16830209.118232399,108.418586798,127.0.0.1:52281,43432,1022242,28
16830209.283536401,108.583890799,127.0.0.1:52264,51147,1081185,28
16830209.283536401,108.583890799,127.0.0.1:52281,43630,1025010,28
16830209.406349100,108.706703499,127.0.0.1:52264,51427,1086534,28
16830209.406349100,108.706703499,127.0.0.1:52281,43950,1030240,28
16830209.543676700,108.844031099,127.0.0.1:52264,51624,1089156,28
16830209.543676700,108.844031099,127.0.0.1:52281,44148,1033081,28
16830209.695926402,108.996280801,127.0.0.1:52264,51866,1093934,28
16830209.695926402,108.996280801,127.0.0.1:52281,44346,1037886,28
16830209.875402000,109.175756399,127.0.0.1:52264,52063,1096899,28
16830209.875402000,109.175756399,127.0.0.1:52281,44628,1040712,28
16830210.026790801,109.327145200,127.0.0.1:52264,52381,1102027,28
16830210.026790801,109.327145200,127.0.0.1:52281,44948,1049185,28
16830210.216587599,109.516941998,127.0.0.1:52264,52661,1106928,28
16830210.216587599,109.516941998,127.0.0.1:52281,45146,1054005,28
16830210.386229798,109.686584197,127.0.0.1:52264,52858,1111918,28
16830210.386229798,109.686584197,127.0.0.1:52281,45466,1056130,28
16830210.584783200,109.885137599,127.0.0.1:52264,53138,1114963,28
16830210.584783200,109.885137599,127.0.0.1:52281,45786,1058982,28
16830210.777673200,110.078027599,127.0.0.1:52264,53456,1120140,28
16830210.777673200,110.078027599,127.0.0.1:52281,46106,1064381,28
16830210.992902100,110.293256499,127.0.0.1:52264,53774,1122833,28
16830210.992902100,110.293256499,127.0.0.1:52281,46426,1067112,28
16830211.097144801,110.397499200,127.0.0.1:52264,54092,1128236,28
16830211.097144801,110.397499200,127.0.0.1:52281,46746,1072731,28
16830211.229405299,110.529759698,127.0.0.1:52264,54289,1130969,28
16830211.229405299,110.529759698,127.0.0.1:52281,46944,1075461,28
16830211.348566599,110.648920998,127.0.0.1:52264,54531,1136236,28
16830211.348566599,110.648920998,127.0.0.1:52281,47142,1080777,28
16830211.467638701,110.767993100,127.0.0.1:52264,54728,1138807,28
16830211.467638701,110.767993100,127.0.0.1:52281,47386,1083331,28
16830211.598032098,110.898386497,127.0.0.1:52264,54925,1146908,28
16830211.598032098,110.898386497,127.0.0.1:52281,47546,1088345,28
16830211.757586900,111.057941299,127.0.0.1:52264,55122,1149289,28
16830211.757586900,111.057941299,127.0.0.1:52281,47744,1092926,28
16830211.897339098,111.197693497,127.0.0.1:52264,55440,1153562,28
16830211.897339098,111.197693497,127.0.0.1:52281,48026,1097723,28
