monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16830046.768853001,100.120196301,127.0.0.1:60956,35901,836538,28
16830046.768853001,100.120196301,127.0.0.1:60967,28245,804810,28
16830046.939882401,100.291225702,127.0.0.1:60956,36219,840807,28
16830046.939882401,100.291225702,127.0.0.1:60967,28565,808918,28
16830047.148202501,100.499545801,127.0.0.1:60956,36461,843029,28
16830047.148202501,100.499545801,127.0.0.1:60967,28725,811170,28
16830047.333428700,100.684772000,127.0.0.1:60956,36741,847438,28
16830047.333428700,100.684772000,127.0.0.1:60967,28969,815607,28
16830047.550308399,100.901651699,127.0.0.1:60956,37059,849864,28
16830047.550308399,100.901651699,127.0.0.1:60967,29251,818024,28
16830047.741095200,101.092438500,127.0.0.1:60956,37339,857623,28
16830047.741095200,101.092438500,127.0.0.1:60967,29609,822297,28
16830047.968714301,101.320057601,127.0.0.1:60956,37619,862210,28
16830047.968714301,101.320057601,127.0.0.1:60967,29929,826901,28
16830048.060229801,101.411573101,127.0.0.1:60956,37937,866619,28
16830048.060229801,101.411573101,127.0.0.1:60967,30333,831916,28
16830048.200396501,101.551739801,127.0.0.1:60956,38134,869035,28
16830048.200396501,101.551739801,127.0.0.1:60967,30409,834288,28
16830048.325639699,101.676982999,127.0.0.1:60956,38331,873610,28
16830048.325639699,101.676982999,127.0.0.1:60967,30691,842433,28
16830048.468871299,101.820214599,127.0.0.1:60956,38528,878146,28
16830048.468871299,101.820214599,127.0.0.1:60967,30889,847193,28
16830048.588099498,101.939442798,127.0.0.1:60956,38808,883075,28
16830048.588099498,101.939442798,127.0.0.1:60967,31087,851186,28
16830048.734802000,102.086145300,127.0.0.1:60956,38967,885305,28
16830048.734802000,102.086145300,127.0.0.1:60967,31331,853484,28
16830048.880720001,102.232063301,127.0.0.1:60956,39247,889678,28
16830048.880720001,102.232063301,127.0.0.1:60967,31529,857871,28
16830049.078476500,102.429819800,127.0.0.1:60956,39444,891995,28
16830049.078476500,102.429819800,127.0.0.1:60967,31811,860216,28
16830049.300597198,102.651940499,127.0.0.1:60956,39762,896745,28
16830049.300597198,102.651940499,127.0.0.1:60967,32093,865133,28
16830049.579868499,102.931211799,127.0.0.1:60956,40080,899128,28
16830049.579868499,102.931211799,127.0.0.1:60967,32413,867514,28
16830049.812092401,103.163435701,127.0.0.1:60956,40519,907256,28
16830049.812092401,103.163435701,127.0.0.1:60967,32855,872185,28
16830050.053486601,103.404829901,127.0.0.1:60956,40837,912028,28
16830050.053486601,103.404829901,127.0.0.1:60967,33175,877220,28
16830050.156051401,103.507394701,127.0.0.1:60956,41238,915904,28
16830050.156051401,103.507394701,127.0.0.1:60967,33495,882365,28
16830050.296361402,103.647704702,127.0.0.1:60956,41397,918399,28
16830050.296361402,103.647704702,127.0.0.1:60967,33693,884846,28
16830050.441023801,103.792367101,127.0.0.1:60956,41594,923191,28
16830050.441023801,103.792367101,127.0.0.1:60967,33975,889945,28
16830050.635227401,103.986570701,127.0.0.1:60956,41874,925544,28
16830050.635227401,103.986570701,127.0.0.1:60967,34173,892295,28
16830050.811734300,104.163077600,127.0.0.1:60956,42071,930397,28
16830050.811734300,104.163077600,127.0.0.1:60967,34493,896921,28
16830051.003034700,104.354378000,127.0.0.1:60956,42351,934994,28
16830051.003034700,104.354378000,127.0.0.1:60967,34813,905218,28
16830051.161554798,104.512898099,127.0.0.1:60956,42669,940008,28
16830051.161554798,104.512898099,127.0.0.1:60967,35095,909116,28
16830051.349249899,104.700593200,127.0.0.1:60956,42949,942522,28
16830051.349249899,104.700593200,127.0.0.1:60967,35293,911654,28
16830051.513234600,104.864577901,127.0.0.1:60956,43229,947448,28
16830051.513234600,104.864577901,127.0.0.1:60967,35537,916593,28
16830051.713886902,105.065230202,127.0.0.1:60956,43426,950130,28
16830051.713886902,105.065230202,127.0.0.1:60967,35857,919059,28
16830051.920224801,105.271568101,127.0.0.1:60956,43744,954804,28
16830051.920224801,105.271568101,127.0.0.1:60967,36177,923951,28
16830052.132663101,105.484006401,127.0.0.1:60956,43986,957319,28
16830052.132663101,105.484006401,127.0.0.1:60967,36497,926488,28
16830052.214375999,105.565719299,127.0.0.1:60956,44304,962337,28
16830052.214375999,105.565719299,127.0.0.1:60967,36817,931534,28
16830052.317637902,105.668981202,127.0.0.1:60956,44463,964727,28
16830052.317637902,105.668981202,127.0.0.1:60967,37015,933921,28
16830052.407735299,105.759078600,127.0.0.1:60956,44622,972945,28
16830052.407735299,105.759078600,127.0.0.1:60967,37175,938693,28
16830052.508100800,105.859444100,127.0.0.1:60956,44819,977505,28
16830052.508100800,105.859444100,127.0.0.1:60967,37373,943267,28
16830052.626802001,105.978145301,127.0.0.1:60956,45016,981450,28
16830052.626802001,105.978145301,127.0.0.1:60967,37571,948331,28
16830052.747580301,106.098923601,127.0.0.1:60956,45213,983677,28
16830052.747580301,106.098923601,127.0.0.1:60967,37731,950576,28
16830052.890119102,106.241462402,127.0.0.1:60956,45493,988144,28
16830052.890119102,106.241462402,127.0.0.1:60967,37967,955083,28
16830053.035938900,106.387282200,127.0.0.1:60956,45690,992626,28
16830053.035938900,106.387282200,127.0.0.1:60967,38249,963072,28
16830053.195527598,106.546870898,127.0.0.1:60956,46008,997606,28
16830053.195527598,106.546870898,127.0.0.1:60967,38447,967366,28
16830053.389030501,106.740373801,127.0.0.1:60956,46205,1000164,28
16830053.389030501,106.740373801,127.0.0.1:60967,38767,970244,28
16830053.554820798,106.906164099,127.0.0.1:60956,46523,1005159,28
16830053.554820798,106.906164099,127.0.0.1:60967,39087,975250,28
16830053.746502299,107.097845599,127.0.0.1:60956,46841,1007847,28
16830053.746502299,107.097845599,127.0.0.1:60967,39285,977988,28
16830053.953449801,107.304793101,127.0.0.1:60956,47121,1013037,28
16830053.953449801,107.304793101,127.0.0.1:60967,39567,983475,28
16830054.185649902,107.536993202,127.0.0.1:60956,47439,1015646,28
16830054.185649902,107.536993202,127.0.0.1:60967,39849,986100,28
16830054.286527399,107.637870699,127.0.0.1:60956,47757,1020986,28
16830054.286527399,107.637870699,127.0.0.1:60967,40253,991240,28
16830054.410184000,107.761527300,127.0.0.1:60956,47954,1023770,28
16830054.410184000,107.761527300,127.0.0.1:60967,40451,994038,28
16830054.521829098,107.873172399,127.0.0.1:60956,48113,1029159,28
16830054.521829098,107.873172399,127.0.0.1:60967,40649,999454,28
16830054.649883401,108.001226701,127.0.0.1:60956,48310,1031885,28
16830054.649883401,108.001226701,127.0.0.1:60967,40809,1002225,28
16830054.799522199,108.150865499,127.0.0.1:60956,48552,1040120,28
16830054.799522199,108.150865499,127.0.0.1:60967,41045,1007177,28
16830054.956987102,108.308330402,127.0.0.1:60956,48749,1044795,28
16830054.956987102,108.308330402,127.0.0.1:60967,41289,1011849,28
16830055.134301201,108.485644501,127.0.0.1:60956,49067,1048115,28
16830055.134301201,108.485644501,127.0.0.1:60967,41487,1017108,28
16830055.372521501,108.723864801,127.0.0.1:60956,49347,1050780,28
16830055.372521501,108.723864801,127.0.0.1:60967,41769,1019731,28
16830055.605741199,108.957084499,127.0.0.1:60956,49665,1055957,28
16830055.605741199,108.957084499,127.0.0.1:60967,42089,1024902,28
16830055.889079399,109.240422700,127.0.0.1:60956,49983,1058667,28
16830055.889079399,109.240422700,127.0.0.1:60967,42493,1027893,28
16830056.171542000,109.522885300,127.0.0.1:60956,50384,1064374,28
16830056.171542000,109.522885300,127.0.0.1:60967,42935,1033167,28
16830056.457997799,109.809341099,127.0.0.1:60956,50785,1067298,28
16830056.457997799,109.809341099,127.0.0.1:60967,43255,1036152,28
16830056.567504302,109.918847602,127.0.0.1:60956,51186,1072989,28
16830056.567504302,109.918847602,127.0.0.1:60967,43659,1041847,28
16830056.674949300,110.026292600,127.0.0.1:60956,51345,1078214,28
16830056.674949300,110.026292600,127.0.0.1:60967,43819,1048055,28
16830056.812922802,110.164266102,127.0.0.1:60956,51542,1081580,28
16830056.812922802,110.164266102,127.0.0.1:60967,44063,1050720,28
16830057.119541202,110.470884502,127.0.0.1:60956,51739,1084208,28
16830057.119541202,110.470884502,127.0.0.1:60967,44261,1055400,28
16830057.228359699,110.579702999,127.0.0.1:60956,52140,1089600,28
16830057.228359699,110.579702999,127.0.0.1:60967,44703,1059160,28
16830057.437500902,110.788844202,127.0.0.1:60956,52299,1092281,28
16830057.437500902,110.788844202,127.0.0.1:60967,44901,1061937,28
16830057.625846900,110.977190200,127.0.0.1:60956,52662,1097841,28
16830057.625846900,110.977190200,127.0.0.1:60967,45221,1067419,28
16830057.813109200,111.164452501,127.0.0.1:60956,52980,1100678,28
16830057.813109200,111.164452501,127.0.0.1:60967,45541,1070141,28
16830058.103481598,111.454824898,127.0.0.1:60956,53177,1105761,28
16830058.103481598,111.454824898,127.0.0.1:60967,45861,1075437,28
16830058.315845001,111.667188302,127.0.0.1:60956,53578,1108486,28
16830058.315845001,111.667188302,127.0.0.1:60967,46303,1078201,28
16830058.511613298,111.862956598,127.0.0.1:60956,53896,1113921,28
16830058.511613298,111.862956598,127.0.0.1:60967,46623,1083634,28
16830058.634078000,111.985421300,127.0.0.1:60956,54176,1120024,28
16830058.634078000,111.985421300,127.0.0.1:60967,46943,1088518,28
16830058.732473701,112.083817001,127.0.0.1:60956,54456,1123248,28
16830058.732473701,112.083817001,127.0.0.1:60967,47141,1092381,28
16830058.872805201,112.224148501,127.0.0.1:60956,54615,1127908,28
16830058.872805201,112.224148501,127.0.0.1:60967,47339,1095014,28
16830059.022450801,112.373794101,127.0.0.1:60956,54774,1131580,28
16830059.022450801,112.373794101,127.0.0.1:60967,47499,1100181,28
16830059.152581200,112.503924500,127.0.0.1:60956,54971,1134093,28
16830059.152581200,112.503924500,127.0.0.1:60967,47781,1102801,28
16830059.288875300,112.640218601,127.0.0.1:60956,55213,1138954,28
16830059.288875300,112.640218601,127.0.0.1:60967,47979,1107629,28
16830059.456429500,112.807772800,127.0.0.1:60956,55410,1141346,28
16830059.456429500,112.807772800,127.0.0.1:60967,48299,1110050,28
16830059.626601301,112.977944601,127.0.0.1:60956,55690,1146391,28
16830059.626601301,112.977944601,127.0.0.1:60967,48497,1115154,28
16830059.869009100,113.220352400,127.0.0.1:60956,55849,1150917,28
16830059.869009100,113.220352400,127.0.0.1:60967,48741,1123154,28
16830060.097146899,113.448490199,127.0.0.1:60956,56288,1156011,28
16830060.097146899,113.448490199,127.0.0.1:60967,49221,1125742,28
16830060.336742599,113.688085899,127.0.0.1:60956,56606,1158539,28
16830060.336742599,113.688085899,127.0.0.1:60967,49541,1128398,28
16830060.527637798,113.878981099,127.0.0.1:60956,56924,1163597,28
16830060.527637798,113.878981099,127.0.0.1:60967,49861,1133519,28
16830060.657935701,114.009279002,127.0.0.1:60956,57242,1166369,28
16830060.657935701,114.009279002,127.0.0.1:60967,50181,1136058,28
16830060.742395099,114.093738399,127.0.0.1:60956,57522,1171431,28
16830060.742395099,114.093738399,127.0.0.1:60967,50379,1141345,28
16830060.866502699,114.217845999,127.0.0.1:60956,57719,1173786,28
16830060.866502699,114.217845999,127.0.0.1:60967,50577,1143713,28
16830060.996360499,114.347703800,127.0.0.1:60956,57878,1178428,28
16830060.996360499,114.347703800,127.0.0.1:60967,50737,1148383,28
16830061.134284999,114.485628299,127.0.0.1:60956,58075,1186652,28
16830061.134284999,114.485628299,127.0.0.1:60967,51057,1153249,28
16830061.268081401,114.619424701,127.0.0.1:60956,58393,1189792,28
16830061.268081401,114.619424701,127.0.0.1:60967,51255,1157753,28
16830061.428296998,114.779640298,127.0.0.1:60956,58590,1192155,28
16830061.428296998,114.779640298,127.0.0.1:60967,51415,1160127,28
16830061.571324699,114.922667999,127.0.0.1:60956,58749,1196817,28
16830061.571324699,114.922667999,127.0.0.1:60967,51697,1164742,28
16830061.739465099,115.090808399,127.0.0.1:60956,59029,1199222,28
16830061.739465099,115.090808399,127.0.0.1:60967,51895,1167397,28
16830061.893259201,115.244602501,127.0.0.1:60956,59309,1204247,28
16830061.893259201,115.244602501,127.0.0.1:60967,52177,1172018,28
16830062.087793399,115.439136699,127.0.0.1:60956,59506,1206650,28
16830062.087793399,115.439136699,127.0.0.1:60967,52459,1174471,28
16830062.263513699,115.614856999,127.0.0.1:60956,59824,1211281,28
16830062.263513699,115.614856999,127.0.0.1:60967,52741,1179062,28
16830062.461457402,115.812800702,127.0.0.1:60956,60142,1213915,28
16830062.461457402,115.812800702,127.0.0.1:60967,52901,1181427,28
16830062.672926601,116.024269901,127.0.0.1:60956,60460,1218558,28
16830062.672926601,116.024269901,127.0.0.1:60967,53183,1186090,28
16830062.777489200,116.128832500,127.0.0.1:60956,60778,1223064,28
16830062.777489200,116.128832500,127.0.0.1:60967,53587,1193988,28
16830062.877405901,116.228749201,127.0.0.1:60956,60975,1227884,28
16830062.877405901,116.228749201,127.0.0.1:60967,53785,1198226,28
