monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes,sample_gap_count,sample_gap_ticks,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,gap_10,gap_11,gap_12,gap_13,gap_14,gap_15,gap_16,gap_17,gap_18,gap_19,gap_20,gap_21
16826734.737681199,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,3226560,3226560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826734.966935702,0.667996705,0.000000000,0.050999224,28.398398310,0.000000000,26,0,4,1,0,0,0,0,600,3822,3233408,3233408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826735.166341700,1.882091165,0.000000000,0.136103481,28.398398310,0.000000000,78,0,9,1,0,0,0,0,1800,11502,3246848,3246848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826735.387386300,2.585992217,0.000000000,0.212300569,57.877797633,0.000000000,104,0,13,2,0,0,0,0,2400,15442,3252608,3252608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826735.465476301,3.827299923,0.000000000,0.267699361,57.877797633,0.000000000,156,0,17,2,0,0,0,0,3600,23258,3266240,3266240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826735.570045199,4.585690796,0.000000000,0.385999680,84.326896816,0.000000000,182,0,19,3,0,0,0,0,4200,27492,3271680,3271680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826735.666322801,6.632290781,0.000000000,0.446498394,84.326896816,0.000000000,234,0,21,3,0,0,0,0,5400,35924,3283328,3283328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826735.776918400,7.463004440,0.000000000,0.505298376,84.734797478,0.000000000,260,0,23,4,0,0,0,0,6000,39678,3289920,3289920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826735.901064299,8.711017668,0.000000000,0.549897552,84.734797478,0.000000000,312,0,25,4,0,0,0,0,7200,47316,3301120,3301120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826736.037209298,9.422417730,0.000000000,0.591296703,85.161197931,0.000000000,338,0,27,5,0,0,0,0,7800,51154,3307904,3307904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826736.191703200,11.241007596,0.000000000,0.657998025,85.161197931,0.000000000,390,0,30,5,0,0,0,0,9000,58858,3317888,3317888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826736.362031501,12.063119560,0.000000000,0.706899911,109.460096806,0.000000000,416,0,33,6,0,0,0,0,9600,62930,3324608,3324608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826736.510620099,13.322044164,0.000000000,0.811800361,109.460096806,0.000000000,468,0,37,6,0,0,0,0,10800,71036,3334464,3334464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826736.707018200,14.607254416,0.000000000,0.857401639,146.777596325,0.000000000,494,0,39,7,0,0,0,0,11400,75104,3339968,3339968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826736.897485100,15.928048640,0.000000000,0.968802720,146.777596325,0.000000000,546,0,43,7,0,0,0,0,12600,83148,3353216,3353216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826737.112233199,16.650758684,0.000000000,1.034598798,172.416694462,0.000000000,572,0,47,8,0,0,0,0,13200,87158,3356864,3356864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826737.330682199,18.088266253,0.000000000,1.121696085,172.416694462,0.000000000,624,0,52,8,0,0,0,0,14400,95138,3370944,3370944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826737.581673101,19.199274480,0.000000000,1.246795058,206.630997360,0.000000000,650,0,56,9,0,0,0,0,15000,99624,3375296,3375296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826737.662623800,21.307468414,0.000000000,1.333288848,206.630997360,0.000000000,702,0,61,9,0,0,0,0,16200,108606,3387008,3387008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826737.789373800,22.755365819,0.000000000,1.395791769,243.942398578,0.000000000,728,0,63,10,0,0,0,0,16800,112858,3393088,3393088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826737.891651101,25.521058589,0.000000000,1.452792436,243.942398578,0.000000000,780,0,65,10,0,0,0,0,18000,121369,3402176,3402176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826738.021540798,26.390474290,0.000000000,1.495193690,244.476899505,0.000000000,806,0,67,11,0,0,0,0,18600,125199,3408896,3408896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826738.145537801,27.617078274,0.000000000,1.558691263,244.476899505,0.000000000,858,0,69,11,0,0,0,0,19800,133079,3416896,3416896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826738.291871302,28.349079192,0.000000000,1.631092280,269.816499203,0.000000000,884,0,72,12,0,0,0,0,20400,137069,3423552,3423552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826738.433311298,29.751975089,0.000000000,1.689497381,269.816499203,0.000000000,936,0,75,12,0,0,0,0,21600,144997,3432576,3432576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826738.598025300,30.429657549,0.000000000,1.788496971,270.237099379,0.000000000,962,0,78,13,0,0,0,0,22200,148873,3438016,3438016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826738.752583601,31.703572720,0.000000000,1.863796264,270.237099379,0.000000000,1014,0,81,13,0,0,0,0,23400,156683,3450176,3450176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826738.945907500,32.434165478,0.000000000,1.931793988,296.547599137,0.000000000,1040,0,84,14,0,0,0,0,24000,160895,3452672,3452672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826739.130633801,33.808968961,0.000000000,2.011395991,296.547599137,0.000000000,1092,0,88,14,0,0,0,0,25200,169215,3466080,3466080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826739.337863699,34.527581185,0.000000000,2.081394196,324.789900333,0.000000000,1118,0,92,15,0,0,0,0,25800,173433,3468288,3468288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826739.522288401,35.836998373,0.000000000,2.143096179,324.789900333,0.000000000,1170,0,96,15,0,0,0,0,27000,182059,3479168,3479168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826739.745674100,36.613021046,0.000000000,2.188093960,352.407097816,0.000000000,1196,0,99,16,0,0,0,0,27600,186247,3484320,3484320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826739.822519299,37.979613990,0.000000000,2.265501767,352.407097816,0.000000000,1248,0,104,16,0,0,0,0,28800,194731,3492000,3492000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826739.939063199,39.034411311,0.000000000,2.287499607,378.828998655,0.000000000,1274,0,105,17,0,0,0,0,29400,199396,3498624,3498624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826740.035501599,40.436502546,0.000000000,2.372700721,378.828998655,0.000000000,1326,0,108,17,0,0,0,0,30600,208486,3505440,3505440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826740.149439901,41.201103479,0.000000000,2.404097468,379.282895476,0.000000000,1352,0,110,18,0,0,0,0,31200,212576,3511936,3511936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826740.279973600,42.720414698,0.000000000,2.465397120,379.282895476,0.000000000,1404,0,112,18,0,0,0,0,32400,220888,3519136,3519136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826740.424585801,43.462302536,0.000000000,2.578493208,379.688497633,0.000000000,1430,0,115,19,0,0,0,0,33000,224812,3524320,3524320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826740.577036899,45.119419694,0.000000000,2.659995109,379.688497633,0.000000000,1482,0,118,19,0,0,0,0,34200,232871,3534976,3534976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826740.755990200,45.926820487,0.000000000,2.697192132,401.182796806,0.000000000,1508,0,121,20,0,0,0,0,34800,237163,3537184,3537184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826740.925379399,47.195829451,0.000000000,2.766091377,401.182796806,0.000000000,1560,0,124,20,0,0,0,0,36000,245835,3550240,3550240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826741.143649001,48.162035644,0.000000000,2.849593759,425.107095391,0.000000000,1586,0,128,21,0,0,0,0,36600,250161,3551360,3551360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826741.318362098,49.702640623,0.000000000,2.920493484,425.107095391,0.000000000,1638,0,132,21,0,0,0,0,37800,259025,3562080,3562080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826741.534995802,50.517737865,0.000000000,3.003992140,450.785696507,0.000000000,1664,0,136,22,0,0,0,0,38400,263445,3566304,3566304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826741.731687300,53.000032902,0.000000000,3.056198359,450.785696507,0.000000000,1716,0,140,22,0,0,0,0,39600,272575,3573760,3573760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826741.970432598,53.778439760,0.000000000,3.158498555,479.581195861,0.000000000,1742,0,144,23,0,0,0,0,40200,277141,3580256,3580256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
