monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16826734.737681199,86.823664401,127.0.0.1:59911,35108,842895,28
16826734.737681199,86.823664401,127.0.0.1:64596,29324,818649,28
16826734.966935702,87.052918904,127.0.0.1:59911,35426,845343,28
16826734.966935702,87.052918904,127.0.0.1:64596,29644,820897,28
16826735.166341700,87.252324902,127.0.0.1:59911,35744,849640,28
16826735.166341700,87.252324902,127.0.0.1:64596,30010,825222,28
16826735.387386300,87.473369502,127.0.0.1:59911,36062,851881,28
16826735.387386300,87.473369502,127.0.0.1:64596,30292,827478,28
16826735.465476301,87.551459502,127.0.0.1:59911,36380,856630,28
16826735.465476301,87.551459502,127.0.0.1:64596,30574,832237,28
16826735.570045199,87.656028401,127.0.0.1:59911,36577,864644,28
16826735.570045199,87.656028401,127.0.0.1:64596,30772,836768,28
16826735.666322801,87.752306003,127.0.0.1:59911,36774,868602,28
16826735.666322801,87.752306003,127.0.0.1:64596,30932,841506,28
16826735.776918400,87.862901602,127.0.0.1:59911,36933,870806,28
16826735.776918400,87.862901602,127.0.0.1:64596,31092,843725,28
16826735.901064299,87.987047501,127.0.0.1:59911,37168,875070,28
16826735.901064299,87.987047501,127.0.0.1:64596,31252,848261,28
16826736.037209298,88.123192500,127.0.0.1:59911,37365,879388,28
16826736.037209298,88.123192500,127.0.0.1:64596,31412,856075,28
16826736.191703200,88.277686402,127.0.0.1:59911,37645,883784,28
16826736.191703200,88.277686402,127.0.0.1:64596,31648,860365,28
16826736.362031501,88.448014703,127.0.0.1:59911,37842,886091,28
16826736.362031501,88.448014703,127.0.0.1:64596,31968,862673,28
16826736.510620099,88.596603300,127.0.0.1:59911,38122,890977,28
16826736.510620099,88.596603300,127.0.0.1:64596,32250,867575,28
16826736.707018200,88.793001402,127.0.0.1:59911,38357,893303,28
16826736.707018200,88.793001402,127.0.0.1:64596,32448,869883,28
16826736.897485100,88.983468302,127.0.0.1:59911,38637,897939,28
16826736.897485100,88.983468302,127.0.0.1:64596,32768,874569,28
16826737.112233199,89.198216401,127.0.0.1:59911,38917,900224,28
16826737.112233199,89.198216401,127.0.0.1:64596,33088,876868,28
16826737.330682199,89.416665401,127.0.0.1:59911,39318,904800,28
16826737.330682199,89.416665401,127.0.0.1:64596,33408,881689,28
16826737.581673101,89.667656302,127.0.0.1:59911,39598,913198,28
16826737.581673101,89.667656302,127.0.0.1:64596,33728,886387,28
16826737.662623800,89.748607002,127.0.0.1:59911,39878,917020,28
16826737.662623800,89.748607002,127.0.0.1:64596,34170,891440,28
16826737.789373800,89.875357002,127.0.0.1:59911,40113,919497,28
16826737.789373800,89.875357002,127.0.0.1:64596,34330,893915,28
16826737.891651101,89.977634303,127.0.0.1:59911,40310,924553,28
16826737.891651101,89.977634303,127.0.0.1:64596,34490,898713,28
16826738.021540798,90.107524000,127.0.0.1:59911,40507,926722,28
16826738.021540798,90.107524000,127.0.0.1:64596,34688,900896,28
16826738.145537801,90.231521003,127.0.0.1:59911,40666,931213,28
16826738.145537801,90.231521003,127.0.0.1:64596,34886,905188,28
16826738.291871302,90.377854504,127.0.0.1:59911,40946,933599,28
16826738.291871302,90.377854504,127.0.0.1:64596,35084,907566,28
16826738.433311298,90.519294500,127.0.0.1:59911,41105,938342,28
16826738.433311298,90.519294500,127.0.0.1:64596,35366,915778,28
16826738.598025300,90.684008501,127.0.0.1:59911,41385,942756,28
16826738.598025300,90.684008501,127.0.0.1:64596,35526,920164,28
16826738.752583601,90.838566802,127.0.0.1:59911,41582,947175,28
16826738.752583601,90.838566802,127.0.0.1:64596,35846,924333,28
16826738.945907500,91.031890702,127.0.0.1:59911,41900,949664,28
16826738.945907500,91.031890702,127.0.0.1:64596,36044,926842,28
16826739.130633801,91.216617003,127.0.0.1:59911,42218,954380,28
16826739.130633801,91.216617003,127.0.0.1:64596,36288,931573,28
16826739.337863699,91.423846900,127.0.0.1:59911,42498,957110,28
16826739.337863699,91.423846900,127.0.0.1:64596,36608,934318,28
16826739.522288401,91.608271603,127.0.0.1:59911,42816,962002,28
16826739.522288401,91.608271603,127.0.0.1:64596,36890,939263,28
16826739.745674100,91.831657302,127.0.0.1:59911,42975,964490,28
16826739.745674100,91.831657302,127.0.0.1:64596,37172,941762,28
16826739.822519299,91.908502501,127.0.0.1:59911,43414,969270,28
16826739.822519299,91.908502501,127.0.0.1:64596,37492,946868,28
16826739.939063199,92.025046401,127.0.0.1:59911,43490,977671,28
16826739.939063199,92.025046401,127.0.0.1:64596,37652,951642,28
16826740.035501599,92.121484801,127.0.0.1:59911,43732,981218,28
16826740.035501599,92.121484801,127.0.0.1:64596,37812,956737,28
16826740.149439901,92.235423103,127.0.0.1:59911,43929,983676,28
16826740.149439901,92.235423103,127.0.0.1:64596,38010,959398,28
16826740.279973600,92.365956802,127.0.0.1:59911,44088,988486,28
16826740.279973600,92.365956802,127.0.0.1:64596,38208,964107,28
16826740.424585801,92.510569002,127.0.0.1:59911,44285,990716,28
16826740.424585801,92.510569002,127.0.0.1:64596,38452,966364,28
16826740.577036899,92.663020100,127.0.0.1:59911,44565,995437,28
16826740.577036899,92.663020100,127.0.0.1:64596,38650,974268,28
16826740.755990200,92.841973402,127.0.0.1:59911,44762,1000330,28
16826740.755990200,92.841973402,127.0.0.1:64596,38970,979175,28
16826740.925379399,93.011362601,127.0.0.1:59911,45080,1005309,28
16826740.925379399,93.011362601,127.0.0.1:64596,39168,982793,28
16826741.143649001,93.229632203,127.0.0.1:59911,45360,1007845,28
16826741.143649001,93.229632203,127.0.0.1:64596,39450,985382,28
16826741.318362098,93.404345300,127.0.0.1:59911,45678,1012887,28
16826741.318362098,93.404345300,127.0.0.1:64596,39770,990733,28
16826741.534995802,93.620979004,127.0.0.1:59911,45996,1015463,28
16826741.534995802,93.620979004,127.0.0.1:64596,40090,993315,28
16826741.731687300,93.817670502,127.0.0.1:59911,46314,1020562,28
16826741.731687300,93.817670502,127.0.0.1:64596,40410,998647,28
16826741.970432598,94.056415800,127.0.0.1:59911,46594,1023208,28
16826741.970432598,94.056415800,127.0.0.1:64596,40730,1001540,28
16826742.043773100,94.129756302,127.0.0.1:59911,46912,1028669,28
16826742.043773100,94.129756302,127.0.0.1:64596,41134,1006802,28
16826742.147979401,94.233962603,127.0.0.1:59911,47147,1031240,28
16826742.147979401,94.233962603,127.0.0.1:64596,41210,1009413,28
16826742.232582301,94.318565503,127.0.0.1:59911,47306,1036312,28
16826742.232582301,94.318565503,127.0.0.1:64596,41332,1014499,28
16826742.332624499,94.418607701,127.0.0.1:59911,47503,1044638,28
16826742.332624499,94.418607701,127.0.0.1:64596,41530,1019217,28
16826742.449182600,94.535165802,127.0.0.1:59911,47662,1047971,28
16826742.449182600,94.535165802,127.0.0.1:64596,41728,1024211,28
16826742.576220300,94.662203502,127.0.0.1:59911,47859,1050495,28
16826742.576220300,94.662203502,127.0.0.1:64596,41926,1026641,28
16826742.717268299,94.803251501,127.0.0.1:59911,48056,1055458,28
16826742.717268299,94.803251501,127.0.0.1:64596,42208,1031573,28
16826742.861117799,94.947101001,127.0.0.1:59911,48253,1058145,28
16826742.861117799,94.947101001,127.0.0.1:64596,42406,1034275,28
16826743.026256099,95.112239301,127.0.0.1:59911,48533,1063119,28
16826743.026256099,95.112239301,127.0.0.1:64596,42726,1039069,28
16826743.197656199,95.283639401,127.0.0.1:59911,48813,1065671,28
16826743.197656199,95.283639401,127.0.0.1:64596,42924,1041624,28
16826743.364133801,95.450117003,127.0.0.1:59911,49010,1070704,28
16826743.364133801,95.450117003,127.0.0.1:64596,43244,1046684,28
16826743.562143400,95.648126602,127.0.0.1:59911,49328,1073314,28
16826743.562143400,95.648126602,127.0.0.1:64596,43526,1049548,28
16826743.742647201,95.828630403,127.0.0.1:59911,49646,1078625,28
16826743.742647201,95.828630403,127.0.0.1:64596,43724,1057957,28
16826743.960135002,96.046118204,127.0.0.1:59911,49926,1083371,28
16826743.960135002,96.046118204,127.0.0.1:64596,44044,1062718,28
16826744.142412402,96.228395604,127.0.0.1:59911,50244,1088629,28
16826744.142412402,96.228395604,127.0.0.1:64596,44326,1066241,28
16826744.264537401,96.350520603,127.0.0.1:59911,50562,1091343,28
16826744.264537401,96.350520603,127.0.0.1:64596,44608,1069051,28
16826744.368070599,96.454053801,127.0.0.1:59911,50759,1096860,28
16826744.368070599,96.454053801,127.0.0.1:64596,44890,1074264,28
16826744.494837899,96.580821101,127.0.0.1:59911,50956,1099453,28
16826744.494837899,96.580821101,127.0.0.1:64596,45050,1076959,28
16826744.622487999,96.708471201,127.0.0.1:59911,51115,1104529,28
16826744.622487999,96.708471201,127.0.0.1:64596,45248,1082266,28
16826744.763109401,96.849092603,127.0.0.1:59911,51395,1106990,28
16826744.763109401,96.849092603,127.0.0.1:64596,45446,1084755,28
16826744.908342600,96.994325802,127.0.0.1:59911,51592,1112064,28
16826744.908342600,96.994325802,127.0.0.1:64596,45766,1089856,28
16826745.060290001,97.146273203,127.0.0.1:59911,51751,1114695,28
16826745.060290001,97.146273203,127.0.0.1:64596,45926,1092485,28
16826745.223082200,97.309065402,127.0.0.1:59911,52031,1122996,28
16826745.223082200,97.309065402,127.0.0.1:64596,46086,1097382,28
16826745.404879399,97.490862601,127.0.0.1:59911,52311,1127705,28
16826745.404879399,97.490862601,127.0.0.1:64596,46406,1102459,28
16826745.578372099,97.664355300,127.0.0.1:59911,52508,1131381,28
16826745.578372099,97.664355300,127.0.0.1:64596,46726,1107474,28
16826745.775095701,97.861078903,127.0.0.1:59911,52788,1133946,28
16826745.775095701,97.861078903,127.0.0.1:64596,47046,1110049,28
16826745.971999198,98.057982400,127.0.0.1:59911,53068,1138845,28
16826745.971999198,98.057982400,127.0.0.1:64596,47328,1115202,28
16826746.208529599,98.294512801,127.0.0.1:59911,53386,1141561,28
16826746.208529599,98.294512801,127.0.0.1:64596,47610,1117923,28
16826746.288845900,98.374829102,127.0.0.1:59911,53704,1146693,28
16826746.288845900,98.374829102,127.0.0.1:64596,47930,1122966,28
16826746.399458300,98.485441502,127.0.0.1:59911,53863,1149336,28
16826746.399458300,98.485441502,127.0.0.1:64596,48128,1125609,28
16826746.493611500,98.579594702,127.0.0.1:59911,54060,1154328,28
16826746.493611500,98.579594702,127.0.0.1:64596,48288,1134001,28
16826746.614280701,98.700263903,127.0.0.1:59911,54181,1159119,28
16826746.614280701,98.700263903,127.0.0.1:64596,48448,1138797,28
16826746.743473999,98.829457201,127.0.0.1:59911,54378,1163845,28
16826746.743473999,98.829457201,127.0.0.1:64596,48646,1140970,28
16826746.901779901,98.987763103,127.0.0.1:59911,54658,1166358,28
16826746.901779901,98.987763103,127.0.0.1:64596,48844,1143564,28
16826747.055794399,99.141777601,127.0.0.1:59911,54817,1171200,28
16826747.055794399,99.141777601,127.0.0.1:64596,49126,1148569,28
16826747.220021199,99.306004401,127.0.0.1:59911,55135,1173528,28
16826747.220021199,99.306004401,127.0.0.1:64596,49324,1151151,28
16826747.382378601,99.468361802,127.0.0.1:59911,55453,1178321,28
16826747.382378601,99.468361802,127.0.0.1:64596,49606,1156011,28
