Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3654,3654.000000,59.681445,0.007623,0.022744,0.016333,0.016482,0.509642,0.000002,0.003289,0.000139,0.000068
SceneRender,3654,3654.000000,58.359793,0.007597,0.022550,0.015971,0.016055,10.738255,0.000001,0.010360,0.002939,0.003611
RenderGraphExecute,7306,7306.000000,48.289350,0.000033,0.021781,0.006610,0.007502,2.068844,0.000001,0.003344,0.000283,0.000035
Scene,3654,3654.000000,45.319870,0.006423,0.020855,0.012403,0.012254,1.992620,0.000039,0.004162,0.000545,0.000289
FEngineLoop::Tick,1827,1827.000000,29.998490,0.007219,0.021100,0.016420,0.016473,0.015215,0.000002,0.000047,0.000008,0.000008
Frame,1827,1827.000000,29.957818,0.007217,0.021079,0.016397,0.016458,0.007219,0.000001,0.000016,0.000004,0.000004
FrameTime,3653,3653.000000,29.922200,0.000101,0.020827,0.008191,0.007219,0.098088,0.000001,0.000113,0.000027,0.000013
Frame Sync Time,1827,1827.000000,17.834169,0.003830,0.015264,0.009761,0.009836,0.019251,0.000003,0.000116,0.000011,0.000010
GameThreadWaitForTask,1827,1827.000000,17.796919,0.003809,0.015241,0.009741,0.009814,0.002386,0.000000,0.000023,0.000001,0.000001
Game thread idle time,1827,1827.000000,17.794533,0.003807,0.015240,0.009740,0.009812,17.794528,0.003807,0.015240,0.009740,0.009812
Tick_Engine,1826,1826.000000,9.168963,0.002865,0.008842,0.005021,0.005039,0.002153,0.000001,0.000020,0.000001,0.000001
GameEngine Tick,1826,1826.000000,9.166810,0.002864,0.008839,0.005020,0.005037,0.091956,0.000038,0.000189,0.000050,0.000049
DiffuseIndirectAndAO,3654,3654.000000,8.642426,0.000043,0.007005,0.002365,0.002258,0.076169,0.000001,0.001931,0.000021,0.000001
LumenScreenProbeGather,3654,3654.000000,7.507948,0.000041,0.006422,0.002055,0.002232,5.044548,0.000001,0.006085,0.001381,0.000585
PostProcessing,3652,3652.000000,7.157748,0.000262,0.005356,0.001960,0.002217,0.709018,0.000003,0.003225,0.000194,0.000133
UWorld_Tick,1826,1826.000000,7.079331,0.002034,0.007331,0.003877,0.003907,0.040207,0.000017,0.000068,0.000022,0.000022
World Tick Time,1826,1826.000000,7.019057,0.002002,0.007297,0.003844,0.003874,0.047377,0.000019,0.000137,0.000026,0.000025
Tick Time,7304,7304.000000,5.490236,0.000003,0.003144,0.000752,0.000543,0.017247,0.000000,0.000153,0.000002,0.000002
ReleaseTickGroup Block,10956,10956.000000,5.258586,0.000010,0.002897,0.000480,0.000243,0.001884,0.000000,0.000147,0.000000,0.000000
TickCompletionEvents,12782,12782.000000,5.256702,0.000001,0.002897,0.000411,0.000059,0.013798,0.000000,0.000028,0.000001,0.000001
ProcessUntilTasksComplete,12782,12782.000000,5.227603,0.000000,0.002891,0.000409,0.000059,0.109660,0.000000,0.000077,0.000009,0.000004
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3652,3652.000000,5.151166,0.000256,0.003968,0.001411,0.001231,5.151166,0.000256,0.003968,0.001411,0.001231
ExecuteTask,126037,126037.000000,5.028297,0.000000,0.001926,0.000040,0.000000,0.047751,0.000000,0.000027,0.000000,0.000000
PrepareImageBasedVRS,1827,1827.000000,4.772565,0.000228,0.008259,0.002612,0.002337,0.030084,0.000001,0.001756,0.000016,0.000001
ContrastAdaptiveShading,1827,1827.000000,4.742482,0.000226,0.008254,0.002596,0.002334,4.742482,0.000226,0.008254,0.002596,0.002334
ParallelDraw,7305,7305.000000,4.712854,0.000000,0.004164,0.000645,0.000127,4.712854,0.000000,0.004164,0.000645,0.000127
FTickFunctionTask,111181,111181.000000,3.872359,0.000000,0.001209,0.000035,0.000000,0.066881,0.000000,0.000237,0.000001,0.000000
RenderDeferredLighting,1826,1826.000000,3.614622,0.000840,0.004258,0.001980,0.001979,0.037434,0.000000,0.001964,0.000021,0.000000
BasePass,1827,1827.000000,3.124608,0.000291,0.004276,0.001710,0.001861,0.177874,0.000023,0.002213,0.000097,0.000023
ShadowDepths,1826,1826.000000,2.504069,0.000719,0.005254,0.001371,0.001131,0.090200,0.000007,0.002629,0.000049,0.000007
