"Seconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"4.68E-05","server","4516","0","5468.76953125","6239.8203125"
"1.0067101","server","4516","0.6053414284597441","5455.91015625","6223.9453125"
"2.0435635","server","4516","0.5877156789956999","5456.03515625","6223.9453125"
"3.068098","server","4516","0.5642806562394922","5456.16796875","6223.9453125"
"4.094696","server","4516","0.7914490384746513","5456.40234375","6223.9453125"
"5.1201257","server","4516","0.6704506413262654","5456.71484375","6223.9453125"
"6.1707737","server","4516","0.6246145236082874","5456.83984375","6223.9453125"
"7.1936823","server","4516","0.7026531989270596","5456.90234375","6223.9453125"
"8.2273344","server","4516","0.7558152302887983","5457.03125","6223.9453125"
"9.2530419","server","4516","0.8987698734775752","5457.19140625","6223.9453125"
"10.2764401","server","4516","0.8397269020015865","5457.32421875","6223.9453125"
"11.3033496","server","4516","0.7759934054558849","5457.44921875","6223.9453125"
"12.3307381","server","4516","0.7756316135522249","5457.578125","6223.9453125"
"13.3546501","server","4516","0.7630050238692389","5457.6484375","6223.9453125"
"14.3768667","server","4516","0.794841328149044","5457.77734375","6223.9453125"
"15.3863443","server","4516","0.8822632617108096","5457.78125","6223.8359375"
"16.3946015","server","4516","0.8213430065265093","5457.90625","6223.8359375"
"17.4051588","server","4516","0.7885500406557846","5458.06640625","6223.8359375"
"18.4166941","server","4516","0.7414471842950019","5458.13671875","6223.8359375"
"19.4358659","server","4516","0.7358916327943924","5458.25390625","6223.8359375"
"20.4501757","server","4516","0.7856327524391463","5461.32421875","6227.8984375"
"21.4730032","server","4516","0.8707480000293305","5461.453125","6227.8984375"
"22.4838906","server","4516","0.9428597092020337","5461.5859375","6227.8984375"
"23.4901726","server","4516","0.8540101084984131","5461.7109375","6227.8984375"
"24.5074101","server","4516","0.8755329999139827","5461.77734375","6227.8984375"
"25.5186167","server","4516","0.8653028965594173","5461.90234375","6227.8984375"
"26.5287726","server","4516","0.9280745674999274","5462.02734375","6227.8984375"
"27.5389928","server","4516","0.8506808713585414","5462.15234375","6227.8984375"
"28.544917","server","4516","0.9164457918399816","5462.28125","6227.8984375"
"29.55957","server","4516","0.8623637834806579","5462.35546875","6227.8984375"
"30.5658874","server","4516","0.838453156032083","5462.48046875","6227.8984375"
"31.5761286","server","4516","0.9434628086837084","5462.60546875","6227.8984375"
"32.5818215","server","4516","0.9166565658363504","5462.73046875","6227.8984375"
"33.5907307","server","4516","0.8517862658007282","5462.85546875","6227.8984375"
"34.6000129","server","4516","0.7585836746154843","5462.91796875","6227.8984375"
"35.6097001","server","4516","0.8356548443914116","5463.04296875","6227.8984375"
"36.6166732","server","4516","0.83790718937775","5463.1328125","6227.8984375"
"37.6251679","server","4516","0.9760834638000577","5463.29296875","6227.8984375"
"38.6378854","server","4516","0.8331543594338995","5463.35546875","6227.8984375"
"39.6437343","server","4516","0.8077754024486183","5463.484375","6227.8984375"
"40.6523762","server","4516","0.8210297430634202","5463.609375","6227.8984375"
"41.6612537","server","4516","1.0066881261600145","5463.734375","6227.8984375"
"42.6707124","server","4516","0.8358440023351129","5463.796875","6227.8984375"
"43.6809094","server","4516","0.8507004079402334","5463.92578125","6227.8984375"
"44.687092","server","4516","0.9783263992042796","5464.05078125","6227.8984375"
"45.7001127","server","4516","0.8483291604998793","5464.17578125","6227.8984375"
"46.7132993","server","4516","0.8481902543914418","5464.2421875","6227.8984375"
"47.7193987","server","4516","0.8231045560707023","5464.3671875","6227.8984375"
"48.7347841","server","4516","0.877130004035906","5464.4921875","6227.8984375"
"49.7453307","server","4516","0.8504061069524156","5459.4921875","6222.7734375"
"50.7558404","server","4516","0.8813621482307393","5459.55859375","6222.7734375"
"51.7611366","server","4516","0.8859329220581953","5459.68359375","6222.7734375"
"52.7731677","server","4516","0.9263549311873914","5459.87109375","6222.7734375"
"53.7807315","server","4516","0.7908928447012487","5459.99609375","6222.7734375"
"54.7995726","server","4516","0.9048270628265782","5460.05859375","6222.7734375"
"55.8112177","server","4516","0.7877021299267896","5460.18359375","6222.7734375"
"56.819322","server","4516","0.8679657452110857","5460.30859375","6222.7734375"
"57.8266138","server","4516","0.8066183006751371","5460.43359375","6222.7734375"
"58.8460651","server","4516","0.8429779823714972","5460.5625","6222.7734375"
"59.8549288","server","4516","0.789873795637607","5460.76953125","6223.21875"
"60.8611068","server","4516","0.7453949499989068","5460.89453125","6223.21875"
"61.8787615","server","4516","0.8751740644444524","5429.3125","6187.1484375"
