monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16886698.255561098,82.798374899,127.0.0.1:51151,36489,1105711,28
16886698.255561098,82.798374899,127.0.0.1:51160,30482,1084919,28
16886698.287924699,82.830738500,127.0.0.1:51151,36527,1105749,28
16886698.287924699,82.830738500,127.0.0.1:51160,30520,1084957,28
16886698.300246499,82.843060300,127.0.0.1:51151,36565,1107569,28
16886698.300246499,82.843060300,127.0.0.1:51160,30520,1086752,28
16886698.322489399,82.865303200,127.0.0.1:51151,36565,1107675,28
16886698.322489399,82.865303200,127.0.0.1:51160,30520,1086859,28
16886698.342756800,82.885570601,127.0.0.1:51151,36565,1109554,28
16886698.342756800,82.885570601,127.0.0.1:51160,30558,1088700,28
16886698.357361101,82.900174901,127.0.0.1:51151,36724,1113696,28
16886698.357361101,82.900174901,127.0.0.1:51160,30596,1092902,28
16886698.368650898,82.911464699,127.0.0.1:51151,36724,1117258,28
16886698.368650898,82.911464699,127.0.0.1:51160,30596,1093021,28
16886698.388198499,82.931012299,127.0.0.1:51151,36762,1117377,28
16886698.388198499,82.931012299,127.0.0.1:51160,30718,1093139,28
16886698.403370101,82.946183901,127.0.0.1:51151,36762,1119372,28
16886698.403370101,82.946183901,127.0.0.1:51160,30756,1095131,28
16886698.423606299,82.966420099,127.0.0.1:51151,36800,1119665,28
16886698.423606299,82.966420099,127.0.0.1:51160,30756,1095425,28
16886698.442561202,82.985375002,127.0.0.1:51151,36800,1121744,28
16886698.442561202,82.985375002,127.0.0.1:51160,30794,1097448,28
16886698.457757000,83.000570800,127.0.0.1:51151,36921,1125945,28
16886698.457757000,83.000570800,127.0.0.1:51160,30794,1105160,28
16886698.470223598,83.013037398,127.0.0.1:51151,36959,1126000,28
16886698.470223598,83.013037398,127.0.0.1:51160,30916,1105211,28
16886698.490456499,83.033270299,127.0.0.1:51151,36959,1127998,28
16886698.490456499,83.033270299,127.0.0.1:51160,30916,1107222,28
16886698.502542999,83.045356799,127.0.0.1:51151,36997,1128067,28
16886698.502542999,83.045356799,127.0.0.1:51160,30954,1107285,28
16886698.525346201,83.068160001,127.0.0.1:51151,36997,1130226,28
16886698.525346201,83.068160001,127.0.0.1:51160,30992,1109332,28
16886698.544738598,83.087552398,127.0.0.1:51151,37035,1130264,28
16886698.544738598,83.087552398,127.0.0.1:51160,30992,1109332,28
16886698.558613401,83.101427201,127.0.0.1:51151,37156,1134586,28
16886698.558613401,83.101427201,127.0.0.1:51160,31030,1113713,28
16886698.571752500,83.114566300,127.0.0.1:51151,37194,1138149,28
16886698.571752500,83.114566300,127.0.0.1:51160,31152,1113831,28
