"Seconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"3.31E-05","server","10556","0","5469.1328125","6237.87890625"
"3.31E-05","client1","26800","0","1.9765625","0.3671875"
"1.0117272","server","10556","0.21622148433997987","5469.30859375","6237.87890625"
"1.0117272","client1","26800","0","573.95703125","565.359375"
"2.0351106","server","10556","0.2595557051247851","5469.4375","6237.87890625"
"2.0351106","client1","26800","0.7175951847567589","672.02734375","674.40234375"
"3.0477487","server","10556","0.30859988380844056","5469.5703125","6237.87890625"
"3.0477487","client1","26800","0","672.05078125","674.41796875"
"4.0608464","server","10556","0.2004989252270536","5469.765625","6237.87890625"
"4.0608464","client1","26800","6.9557704059539365","796.69921875","801.48828125"
"5.0710866","server","10556","0.27839913715569825","5469.921875","6237.87890625"
"5.0710866","client1","26800","1.129063167353665","958.05078125","935.88671875"
"6.0856054","server","10556","0.29262641559722696","5470.046875","6237.87890625"
"6.0856054","client1","26800","1.1859070526834987","1094.6875","1031.4375"
"7.0957428","server","10556","0.17015012017177067","5470.171875","6237.87890625"
"7.0957428","client1","26800","1.2219872266881713","1296.7265625","1269.97265625"
"8.1183545","server","10556","0.18335405315624692","5470.234375","6237.87890625"
"8.1183545","client1","26800","1.1765218410859177","1369.8984375","1322.60546875"
"9.1275712","server","10556","0.09289382547871036","5470.44921875","6237.87890625"
"9.1275712","client1","26800","2.446204070939373","1638.7265625","1606.671875"
"10.1515319","server","10556","0.10681562290427749","5471.015625","6237.87890625"
"10.1515319","client1","26800","0.869784357934831","1724.51953125","1707.00390625"
"11.1759337","server","10556","0.1525280412431919","5471.203125","6237.87890625"
"11.1759337","client1","26800","1.0371906804537048","1775.1640625","1762.98828125"
"12.190053","server","10556","0.1386671173697217","5471.328125","6237.87890625"
"12.190053","client1","26800","1.4945233760958894","1805.63671875","1790.89453125"
"13.2003161","server","10556","0.21652775400784213","5471.453125","6237.87890625"
"13.2003161","client1","26800","1.0207736974655415","1932.421875","1909.2734375"
"14.2131048","server","10556","0.2931262957416488","5471.578125","6237.87890625"
"14.2131048","client1","26800","1.0028004854319563","2073.6640625","2055.18359375"
"15.2220902","server","10556","0.23228780119117678","5471.63671875","6237.765625"
"15.2220902","client1","26800","1.0065804718284328","2296.58203125","2295.65234375"
