event,local_seconds,local_frame,soldier_id,command_id,order_id,render_server_seconds,sample_server_seconds,sample_frame,displacement_disabled,net_mode,has_prediction,resolving,has_speed,signed_presented_cm_s,signed_authoritative_cm_s,authoritative_x,authoritative_y,authoritative_z,presented_x,presented_y,presented_z,offset_x,offset_y,offset_z,requested_offset_x,requested_offset_y,requested_offset_z,sample_x,sample_y,sample_z,sample_velocity_x,sample_velocity_y,sample_velocity_z,direction_x,direction_y,direction_z,target_x,target_y,target_z
frame,408.062573,159502,477,0,0,400.471707,0.000000,0,0,3,0,0,0,0.000,0.000,-69815.857,3115.855,-1738.000,-69815.857,3115.855,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.086726,159503,477,0,0,400.493445,0.000000,0,0,3,0,0,0,0.000,0.000,-69826.723,3126.723,-1738.000,-69826.723,3126.723,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.121012,159504,477,0,0,400.524303,0.000000,0,0,3,0,0,0,0.000,0.000,-69842.150,3142.150,-1738.000,-69842.150,3142.150,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.147807,159505,477,0,0,400.548418,0.000000,0,0,3,0,0,0,0.000,0.000,-69854.207,3154.207,-1738.000,-69854.207,3154.207,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,408.175850,159506,477,0,581,400.548418,400.800018,4003,0,3,0,0,0,0.000,0.000,-69854.207,3154.207,-1738.000,-69854.207,3154.207,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,-69980.000,3280.000,-1736.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.175850,159506,477,0,0,400.573657,0.000000,0,0,3,0,0,0,0.000,0.000,-69866.826,3166.826,-1738.000,-69866.826,3166.826,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.204129,159507,477,0,0,400.599107,0.000000,0,0,3,0,0,0,0.000,0.000,-69879.551,3179.551,-1738.000,-69879.551,3179.551,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.239279,159508,477,0,0,400.630743,0.000000,0,0,3,0,0,0,0.000,0.000,-69895.368,3195.368,-1737.873,-69895.368,3195.368,-1737.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.265899,159509,477,0,0,400.654701,0.000000,0,0,3,0,0,0,0.000,0.000,-69907.348,3207.346,-1737.633,-69907.348,3207.346,-1737.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.292465,159510,477,0,0,400.678610,0.000000,0,0,3,0,0,0,0.000,0.000,-69919.300,3219.300,-1737.316,-69919.300,3219.300,-1737.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.317441,159511,477,0,0,400.701088,0.000000,0,0,3,0,0,0,0.000,0.000,-69930.538,3230.538,-1736.984,-69930.538,3230.538,-1736.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.360940,159512,477,0,0,400.740237,0.000000,0,0,3,0,0,0,0.000,0.000,-69950.111,3250.111,-1736.429,-69950.111,3250.111,-1736.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,408.386862,159513,477,0,581,400.740237,401.000000,4005,0,3,0,0,0,0.000,0.000,-69950.111,3250.111,-1736.429,-69950.111,3250.111,-1736.429,0.000,0.000,0.000,0.000,0.000,0.000,-70080.000,3380.000,-1736.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.386862,159513,477,0,0,400.768752,0.000000,0,0,3,0,0,0,0.000,0.000,-69964.367,3264.367,-1736.131,-69964.367,3264.367,-1736.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.412743,159514,477,0,0,400.794662,0.000000,0,0,3,0,0,0,0.000,0.000,-69977.322,3277.322,-1736.004,-69977.322,3277.322,-1736.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.439329,159515,477,0,0,400.823905,0.000000,0,0,3,0,0,0,0.000,0.000,-69991.945,3291.944,-1736.000,-69991.945,3291.944,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.473778,159516,477,0,0,400.861800,0.000000,0,0,3,0,0,0,0.000,0.000,-70010.891,3310.893,-1736.000,-70010.891,3310.893,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.496456,159517,477,0,0,400.886746,0.000000,0,0,3,0,0,0,0.000,0.000,-70023.367,3323.367,-1736.000,-70023.367,3323.367,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.524297,159518,477,0,0,400.917370,0.000000,0,0,3,0,0,0,0.000,0.000,-70038.682,3338.682,-1736.000,-70038.682,3338.682,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.551515,159519,477,0,0,400.946633,0.000000,0,0,3,0,0,0,0.000,0.000,-70053.315,3353.315,-1736.000,-70053.315,3353.315,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,408.588351,159520,477,0,581,400.946633,401.200012,4007,0,3,0,0,0,0.000,0.000,-70053.315,3353.315,-1736.000,-70053.315,3353.315,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,-70180.000,3480.000,-1734.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.588351,159520,477,0,0,400.987151,0.000000,0,0,3,0,0,0,0.000,0.000,-70073.576,3373.576,-1736.000,-70073.576,3373.576,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.612131,159521,477,0,0,401.013310,0.000000,0,0,3,0,0,0,0.000,0.000,-70086.653,3386.655,-1735.975,-70086.653,3386.655,-1735.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.635649,159522,477,0,0,401.039180,0.000000,0,0,3,0,0,0,0.000,0.000,-70099.588,3399.589,-1735.800,-70099.588,3399.589,-1735.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.660407,159523,477,0,0,401.066413,0.000000,0,0,3,0,0,0,0.000,0.000,-70113.205,3413.205,-1735.485,-70113.205,3413.205,-1735.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.696868,159524,477,0,0,401.106521,0.000000,0,0,3,0,0,0,0.000,0.000,-70133.257,3433.257,-1734.902,-70133.257,3433.257,-1734.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.722574,159525,477,0,0,401.134797,0.000000,0,0,3,0,0,0,0.000,0.000,-70147.394,3447.394,-1734.499,-70147.394,3447.394,-1734.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.753032,159526,477,0,0,401.165732,0.000000,0,0,3,0,0,0,0.000,0.000,-70162.861,3462.861,-1734.156,-70162.861,3462.861,-1734.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,408.781669,159527,477,0,581,401.165732,401.399994,4009,0,3,0,0,0,0.000,0.000,-70162.861,3462.861,-1734.156,-70162.861,3462.861,-1734.156,0.000,0.000,0.000,0.000,0.000,0.000,-70280.000,3580.000,-1732.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.781669,159527,477,0,0,401.197233,0.000000,0,0,3,0,0,0,0.000,0.000,-70178.611,3478.611,-1734.001,-70178.611,3478.611,-1734.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.814792,159528,477,0,0,401.232034,0.000000,0,0,3,0,0,0,0.000,0.000,-70196.011,3496.011,-1733.863,-70196.011,3496.011,-1733.863,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.838468,159529,477,0,0,401.257980,0.000000,0,0,3,0,0,0,0.000,0.000,-70208.986,3508.986,-1733.593,-70208.986,3508.986,-1733.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.866347,159530,477,0,0,401.287562,0.000000,0,0,3,0,0,0,0.000,0.000,-70223.777,3523.779,-1733.186,-70223.777,3523.779,-1733.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.891160,159531,477,0,0,401.313653,0.000000,0,0,3,0,0,0,0.000,0.000,-70236.826,3536.826,-1732.797,-70236.826,3536.826,-1732.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.932270,159532,477,0,0,401.355721,0.000000,0,0,3,0,0,0,0.000,0.000,-70257.862,3557.862,-1732.251,-70257.862,3557.862,-1732.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,408.964621,159533,477,0,581,401.355721,401.600006,4011,0,3,0,0,0,0.000,0.000,-70257.862,3557.862,-1732.251,-70257.862,3557.862,-1732.251,0.000,0.000,0.000,0.000,0.000,0.000,-70380.000,3700.000,-1730.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.964621,159533,477,0,0,401.388004,0.000000,0,0,3,0,0,0,0.000,0.000,-70274.005,3574.005,-1732.021,-70274.005,3574.005,-1732.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.994237,159534,477,0,0,401.414658,0.000000,0,0,3,0,0,0,0.000,0.000,-70287.333,3587.639,-1731.969,-70287.333,3587.639,-1731.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.031962,159535,477,0,0,401.448611,0.000000,0,0,3,0,0,0,0.000,0.000,-70304.310,3607.278,-1731.703,-70304.310,3607.278,-1731.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.056058,159536,477,0,0,401.470298,0.000000,0,0,3,0,0,0,0.000,0.000,-70315.150,3620.826,-1731.432,-70315.150,3620.826,-1731.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.078472,159537,477,0,0,401.490470,0.000000,0,0,3,0,0,0,0.000,0.000,-70325.236,3633.810,-1731.143,-70325.236,3633.810,-1731.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.102101,159538,477,0,0,401.511736,0.000000,0,0,3,0,0,0,0.000,0.000,-70335.868,3647.620,-1730.825,-70335.868,3647.620,-1730.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.140456,159539,477,0,0,401.550992,0.000000,0,0,3,0,0,0,0.000,0.000,-70355.494,3672.480,-1730.301,-70355.494,3672.480,-1730.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.166243,159540,477,0,581,401.550992,401.800018,4013,0,3,0,0,0,0.000,0.000,-70355.494,3672.480,-1730.301,-70355.494,3672.480,-1730.301,0.000,0.000,0.000,0.000,0.000,0.000,-70480.000,3800.000,-1728.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.166243,159540,477,0,0,401.579358,0.000000,0,0,3,0,0,0,0.000,0.000,-70369.676,3689.081,-1730.060,-70369.676,3689.081,-1730.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.191648,159541,477,0,0,401.607303,0.000000,0,0,3,0,0,0,0.000,0.000,-70383.650,3703.649,-1729.992,-70383.650,3703.649,-1729.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.216578,159542,477,0,0,401.634727,0.000000,0,0,3,0,0,0,0.000,0.000,-70397.358,3717.360,-1729.840,-70397.358,3717.360,-1729.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.250488,159543,477,0,0,401.672028,0.000000,0,0,3,0,0,0,0.000,0.000,-70416.009,3736.009,-1729.409,-70416.009,3736.009,-1729.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.275235,159544,477,0,0,401.699249,0.000000,0,0,3,0,0,0,0.000,0.000,-70429.619,3749.619,-1729.011,-70429.619,3749.619,-1729.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.298619,159545,477,0,0,401.724972,0.000000,0,0,3,0,0,0,0.000,0.000,-70442.479,3762.479,-1728.633,-70442.479,3762.479,-1728.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.332101,159546,477,0,0,401.761802,0.000000,0,0,3,0,0,0,0.000,0.000,-70460.892,3780.892,-1728.191,-70460.892,3780.892,-1728.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.365868,159547,477,0,581,401.761802,402.000000,4015,0,3,0,0,0,0.000,0.000,-70460.892,3780.892,-1728.191,-70460.892,3780.892,-1728.191,0.000,0.000,0.000,0.000,0.000,0.000,-70580.000,3900.000,-1728.000,-500.000,500.000,-20.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.365868,159547,477,0,0,401.798945,0.000000,0,0,3,0,0,0,0.000,0.000,-70479.464,3799.464,-1728.000,-70479.464,3799.464,-1728.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.390957,159548,477,0,0,401.826543,0.000000,0,0,3,0,0,0,0.000,0.000,-70493.262,3813.263,-1727.939,-70493.262,3813.263,-1727.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.413962,159549,477,0,0,401.851850,0.000000,0,0,3,0,0,0,0.000,0.000,-70505.915,3825.917,-1727.801,-70505.915,3825.917,-1727.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.439929,159550,477,0,0,401.880413,0.000000,0,0,3,0,0,0,0.000,0.000,-70520.201,3840.201,-1727.613,-70520.201,3840.201,-1727.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.472446,159551,477,0,0,401.916182,0.000000,0,0,3,0,0,0,0.000,0.000,-70538.087,3858.087,-1727.434,-70538.087,3858.087,-1727.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.495742,159552,477,0,0,401.940458,0.000000,0,0,3,0,0,0,0.000,0.000,-70550.227,3870.227,-1727.413,-70550.227,3870.227,-1727.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.526698,159553,477,0,0,401.971178,0.000000,0,0,3,0,0,0,0.000,0.000,-70565.588,3885.588,-1727.578,-70565.588,3885.588,-1727.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.562700,159554,477,0,581,401.971178,402.200012,4017,0,3,0,0,0,0.000,0.000,-70565.588,3885.588,-1727.578,-70565.588,3885.588,-1727.578,0.000,0.000,0.000,0.000,0.000,0.000,-70680.000,4000.000,-1726.000,-500.000,500.000,-20.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.562700,159554,477,0,0,402.006909,0.000000,0,0,3,0,0,0,0.000,0.000,-70583.454,3903.455,-1728.117,-70583.454,3903.455,-1728.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.597902,159555,477,0,0,402.038591,0.000000,0,0,3,0,0,0,0.000,0.000,-70599.295,3919.295,-1728.188,-70599.295,3919.295,-1728.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.621518,159556,477,0,0,402.059846,0.000000,0,0,3,0,0,0,0.000,0.000,-70609.920,3929.921,-1727.907,-70609.920,3929.921,-1727.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.644191,159557,477,0,0,402.082574,0.000000,0,0,3,0,0,0,0.000,0.000,-70621.285,3941.285,-1727.428,-70621.285,3941.285,-1727.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.666533,159558,477,0,0,402.106480,0.000000,0,0,3,0,0,0,0.000,0.000,-70633.237,3953.237,-1726.839,-70633.237,3953.237,-1726.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.699923,159559,477,0,0,402.141043,0.000000,0,0,3,0,0,0,0.000,0.000,-70650.517,3970.517,-1726.078,-70650.517,3970.517,-1726.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.724594,159560,477,0,581,402.141043,402.399994,4019,0,3,0,0,0,0.000,0.000,-70650.517,3970.517,-1726.078,-70650.517,3970.517,-1726.078,0.000,0.000,0.000,0.000,0.000,0.000,-70780.000,4080.000,-1724.000,-520.000,460.000,-40.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.724594,159560,477,0,0,402.168181,0.000000,0,0,3,0,0,0,0.000,0.000,-70664.085,3984.085,-1725.771,-70664.085,3984.085,-1725.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.750146,159561,477,0,0,402.196289,0.000000,0,0,3,0,0,0,0.000,0.000,-70678.138,3998.138,-1725.932,-70678.138,3998.138,-1725.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.773921,159562,477,0,0,402.222441,0.000000,0,0,3,0,0,0,0.000,0.000,-70691.170,4010.606,-1726.194,-70691.170,4010.606,-1726.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.811843,159563,477,0,0,402.264155,0.000000,0,0,3,0,0,0,0.000,0.000,-70711.792,4027.780,-1725.548,-70711.792,4027.780,-1725.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.837694,159564,477,0,0,402.290910,0.000000,0,0,3,0,0,0,0.000,0.000,-70725.002,4037.714,-1724.775,-70725.002,4037.714,-1724.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.859108,159565,477,0,0,402.311239,0.000000,0,0,3,0,0,0,0.000,0.000,-70735.069,4045.038,-1724.172,-70735.069,4045.038,-1724.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.883883,159566,477,0,0,402.335200,0.000000,0,0,3,0,0,0,0.000,0.000,-70747.008,4053.723,-1723.593,-70747.008,4053.723,-1723.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.918033,159567,477,0,0,402.368739,0.000000,0,0,3,0,0,0,0.000,0.000,-70763.927,4066.575,-1723.324,-70763.927,4066.575,-1723.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.947323,159568,477,0,581,402.368739,402.600006,4021,0,3,0,0,0,0.000,0.000,-70763.927,4066.575,-1723.324,-70763.927,4066.575,-1723.324,0.000,0.000,0.000,0.000,0.000,0.000,-70880.000,4180.000,-1722.000,-420.000,560.000,-20.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.947323,159568,477,0,0,402.395101,0.000000,0,0,3,0,0,0,0.000,0.000,-70777.460,4077.775,-1723.820,-70777.460,4077.775,-1723.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
