event,local_seconds,local_frame,soldier_id,command_id,order_id,render_server_seconds,sample_server_seconds,sample_frame,displacement_disabled,net_mode,has_prediction,resolving,has_speed,signed_presented_cm_s,signed_authoritative_cm_s,authoritative_x,authoritative_y,authoritative_z,presented_x,presented_y,presented_z,offset_x,offset_y,offset_z,requested_offset_x,requested_offset_y,requested_offset_z,sample_x,sample_y,sample_z,sample_velocity_x,sample_velocity_y,sample_velocity_z,direction_x,direction_y,direction_z,target_x,target_y,target_z
start,408.050639,159494,477,0,0,0.000000,0.000000,0,0,3,0,0,0,0.000,0.000,-69673.389,2973.389,-1738.025,-69673.389,2973.389,-1738.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.112712,159494,477,0,0,400.253562,0.000000,0,0,3,0,0,0,0.000,0.000,-69706.779,3006.777,-1738.000,-69706.779,3006.777,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.140912,159495,477,0,0,400.284583,0.000000,0,0,3,0,0,0,0.000,0.000,-69722.291,3022.289,-1738.000,-69722.291,3022.289,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.176376,159496,477,0,0,400.323394,0.000000,0,0,3,0,0,0,0.000,0.000,-69741.697,3041.697,-1738.000,-69741.697,3041.697,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.199564,159497,477,0,0,400.344264,0.000000,0,0,3,0,0,0,0.000,0.000,-69752.133,3052.133,-1738.000,-69752.133,3052.133,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.227701,159498,477,0,0,400.369586,0.000000,0,0,3,0,0,0,0.000,0.000,-69764.796,3064.796,-1738.000,-69764.796,3064.796,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.256282,159499,477,0,0,400.395309,0.000000,0,0,3,0,0,0,0.000,0.000,-69777.658,3077.658,-1738.000,-69777.658,3077.658,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,408.291684,159500,477,0,581,400.395309,400.600006,4001,0,3,0,0,0,0.000,0.000,-69777.658,3077.658,-1738.000,-69777.658,3077.658,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,-69880.000,3180.000,-1738.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.291684,159500,477,0,0,400.427172,0.000000,0,0,3,0,0,0,0.000,0.000,-69793.589,3093.589,-1738.000,-69793.589,3093.589,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.320458,159501,477,0,0,400.453067,0.000000,0,0,3,0,0,0,0.000,0.000,-69806.538,3106.536,-1738.000,-69806.538,3106.536,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.343521,159502,477,0,0,400.473824,0.000000,0,0,3,0,0,0,0.000,0.000,-69816.911,3116.913,-1738.000,-69816.911,3116.913,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.367674,159503,477,0,0,400.495562,0.000000,0,0,3,0,0,0,0.000,0.000,-69827.781,3127.781,-1738.000,-69827.781,3127.781,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.401960,159504,477,0,0,400.526420,0.000000,0,0,3,0,0,0,0.000,0.000,-69843.209,3143.209,-1738.000,-69843.209,3143.209,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.428755,159505,477,0,0,400.550535,0.000000,0,0,3,0,0,0,0.000,0.000,-69855.265,3155.265,-1738.000,-69855.265,3155.265,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,408.456798,159506,477,0,581,400.550535,400.800018,4003,0,3,0,0,0,0.000,0.000,-69855.265,3155.265,-1738.000,-69855.265,3155.265,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,-69980.000,3280.000,-1736.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.456798,159506,477,0,0,400.576831,0.000000,0,0,3,0,0,0,0.000,0.000,-69868.413,3168.413,-1738.000,-69868.413,3168.413,-1738.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.485076,159507,477,0,0,400.606425,0.000000,0,0,3,0,0,0,0.000,0.000,-69883.209,3183.210,-1737.994,-69883.209,3183.210,-1737.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.520227,159508,477,0,0,400.644834,0.000000,0,0,3,0,0,0,0.000,0.000,-69902.414,3202.413,-1737.744,-69902.414,3202.413,-1737.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.546847,159509,477,0,0,400.673897,0.000000,0,0,3,0,0,0,0.000,0.000,-69916.946,3216.944,-1737.383,-69916.946,3216.944,-1737.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.573413,159510,477,0,0,400.702296,0.000000,0,0,3,0,0,0,0.000,0.000,-69931.142,3231.142,-1736.966,-69931.142,3231.142,-1736.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.598388,159511,477,0,0,400.728646,0.000000,0,0,3,0,0,0,0.000,0.000,-69944.316,3244.316,-1736.582,-69944.316,3244.316,-1736.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.641888,159512,477,0,0,400.767795,0.000000,0,0,3,0,0,0,0.000,0.000,-69963.889,3263.889,-1736.139,-69963.889,3263.889,-1736.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,408.667809,159513,477,0,581,400.767795,401.000000,4005,0,3,0,0,0,0.000,0.000,-69963.889,3263.889,-1736.139,-69963.889,3263.889,-1736.139,0.000,0.000,0.000,0.000,0.000,0.000,-70080.000,3380.000,-1736.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.667809,159513,477,0,0,400.795558,0.000000,0,0,3,0,0,0,0.000,0.000,-69977.770,3277.770,-1736.003,-69977.770,3277.770,-1736.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.693691,159514,477,0,0,400.818975,0.000000,0,0,3,0,0,0,0.000,0.000,-69989.480,3289.479,-1736.000,-69989.480,3289.479,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.720276,159515,477,0,0,400.848218,0.000000,0,0,3,0,0,0,0.000,0.000,-70004.102,3304.101,-1736.000,-70004.102,3304.101,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.754726,159516,477,0,0,400.886113,0.000000,0,0,3,0,0,0,0.000,0.000,-70023.051,3323.051,-1736.000,-70023.051,3323.051,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.777404,159517,477,0,0,400.910909,0.000000,0,0,3,0,0,0,0.000,0.000,-70035.451,3335.451,-1736.000,-70035.451,3335.451,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.805244,159518,477,0,0,400.940250,0.000000,0,0,3,0,0,0,0.000,0.000,-70050.123,3350.123,-1736.000,-70050.123,3350.123,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.832463,159519,477,0,0,400.965548,0.000000,0,0,3,0,0,0,0.000,0.000,-70062.773,3362.773,-1736.000,-70062.773,3362.773,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,408.869298,159520,477,0,581,400.965548,401.200012,4007,0,3,0,0,0,0.000,0.000,-70062.773,3362.773,-1736.000,-70062.773,3362.773,-1736.000,0.000,0.000,0.000,0.000,0.000,0.000,-70180.000,3480.000,-1734.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.869298,159520,477,0,0,401.006067,0.000000,0,0,3,0,0,0,0.000,0.000,-70083.035,3383.034,-1735.995,-70083.035,3383.034,-1735.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.893079,159521,477,0,0,401.032225,0.000000,0,0,3,0,0,0,0.000,0.000,-70096.114,3396.112,-1735.861,-70096.114,3396.112,-1735.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.916597,159522,477,0,0,401.058096,0.000000,0,0,3,0,0,0,0.000,0.000,-70109.046,3409.047,-1735.592,-70109.046,3409.047,-1735.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.941354,159523,477,0,0,401.085328,0.000000,0,0,3,0,0,0,0.000,0.000,-70122.662,3422.662,-1735.219,-70122.662,3422.662,-1735.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,408.977816,159524,477,0,0,401.125436,0.000000,0,0,3,0,0,0,0.000,0.000,-70142.714,3442.714,-1734.627,-70142.714,3442.714,-1734.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.003521,159525,477,0,0,401.152509,0.000000,0,0,3,0,0,0,0.000,0.000,-70156.250,3456.250,-1734.285,-70156.250,3456.250,-1734.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.033980,159526,477,0,581,401.152509,401.399994,4009,0,3,0,0,0,0.000,0.000,-70156.250,3456.250,-1734.285,-70156.250,3456.250,-1734.285,0.000,0.000,0.000,0.000,0.000,0.000,-70280.000,3580.000,-1732.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.033980,159526,477,0,0,401.180174,0.000000,0,0,3,0,0,0,0.000,0.000,-70170.081,3470.081,-1734.055,-70170.081,3470.081,-1734.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.062617,159527,477,0,0,401.206297,0.000000,0,0,3,0,0,0,0.000,0.000,-70183.144,3483.142,-1733.994,-70183.144,3483.142,-1733.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.095739,159528,477,0,0,401.237534,0.000000,0,0,3,0,0,0,0.000,0.000,-70198.762,3498.762,-1733.815,-70198.762,3498.762,-1733.815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.119416,159529,477,0,0,401.263438,0.000000,0,0,3,0,0,0,0.000,0.000,-70211.716,3511.715,-1733.524,-70211.716,3511.715,-1733.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.147294,159530,477,0,0,401.292988,0.000000,0,0,3,0,0,0,0.000,0.000,-70226.494,3526.492,-1733.105,-70226.494,3526.492,-1733.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.172108,159531,477,0,0,401.319055,0.000000,0,0,3,0,0,0,0.000,0.000,-70239.527,3539.527,-1732.718,-70239.527,3539.527,-1732.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.213218,159532,477,0,0,401.361105,0.000000,0,0,3,0,0,0,0.000,0.000,-70260.555,3560.555,-1732.197,-70260.555,3560.555,-1732.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.245568,159533,477,0,0,401.390220,0.000000,0,0,3,0,0,0,0.000,0.000,-70275.113,3575.113,-1732.014,-70275.113,3575.113,-1732.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.275184,159534,477,0,581,401.390220,401.600006,4011,0,3,0,0,0,0.000,0.000,-70275.113,3575.113,-1732.014,-70275.113,3575.113,-1732.014,0.000,0.000,0.000,0.000,0.000,0.000,-70380.000,3700.000,-1730.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.275184,159534,477,0,0,401.416875,0.000000,0,0,3,0,0,0,0.000,0.000,-70288.439,3588.844,-1731.960,-70288.439,3588.844,-1731.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.312910,159535,477,0,0,401.450827,0.000000,0,0,3,0,0,0,0.000,0.000,-70305.414,3608.635,-1731.678,-70305.414,3608.635,-1731.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.337006,159536,477,0,0,401.472514,0.000000,0,0,3,0,0,0,0.000,0.000,-70316.258,3622.240,-1731.402,-70316.258,3622.240,-1731.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.359420,159537,477,0,0,401.492687,0.000000,0,0,3,0,0,0,0.000,0.000,-70326.344,3635.249,-1731.109,-70326.344,3635.249,-1731.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.383049,159538,477,0,0,401.513952,0.000000,0,0,3,0,0,0,0.000,0.000,-70336.976,3649.055,-1730.792,-70336.976,3649.055,-1730.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.421403,159539,477,0,581,401.513952,401.800018,4013,0,3,0,0,0,0.000,0.000,-70336.976,3649.055,-1730.792,-70336.976,3649.055,-1730.792,0.000,0.000,0.000,0.000,0.000,0.000,-70480.000,3800.000,-1728.000,-500.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.421403,159539,477,0,0,401.548472,0.000000,0,0,3,0,0,0,0.000,0.000,-70354.234,3670.935,-1730.330,-70354.234,3670.935,-1730.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.447191,159540,477,0,0,401.571681,0.000000,0,0,3,0,0,0,0.000,0.000,-70365.838,3684.748,-1730.109,-70365.838,3684.748,-1730.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.472595,159541,477,0,0,401.594545,0.000000,0,0,3,0,0,0,0.000,0.000,-70377.269,3697.225,-1730.004,-70377.269,3697.225,-1730.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.497526,159542,477,0,0,401.619415,0.000000,0,0,3,0,0,0,0.000,0.000,-70389.703,3709.704,-1729.947,-70389.703,3709.704,-1729.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.531436,159543,477,0,0,401.652802,0.000000,0,0,3,0,0,0,0.000,0.000,-70406.397,3726.397,-1729.656,-70406.397,3726.397,-1729.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.556183,159544,477,0,0,401.677156,0.000000,0,0,3,0,0,0,0.000,0.000,-70418.575,3738.573,-1729.337,-70418.575,3738.573,-1729.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.579567,159545,477,0,0,401.700245,0.000000,0,0,3,0,0,0,0.000,0.000,-70430.117,3750.117,-1728.997,-70430.117,3750.117,-1728.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.613048,159546,477,0,0,401.737075,0.000000,0,0,3,0,0,0,0.000,0.000,-70448.530,3768.530,-1728.470,-70448.530,3768.530,-1728.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.646815,159547,477,0,581,401.737075,402.000000,4015,0,3,0,0,0,0.000,0.000,-70448.530,3768.530,-1728.470,-70448.530,3768.530,-1728.470,0.000,0.000,0.000,0.000,0.000,0.000,-70580.000,3900.000,-1728.000,-500.000,500.000,-20.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.646815,159547,477,0,0,401.769105,0.000000,0,0,3,0,0,0,0.000,0.000,-70464.544,3784.544,-1728.129,-70464.544,3784.544,-1728.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.671904,159548,477,0,0,401.796657,0.000000,0,0,3,0,0,0,0.000,0.000,-70478.319,3798.319,-1728.002,-70478.319,3798.319,-1728.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.694910,159549,477,0,0,401.821509,0.000000,0,0,3,0,0,0,0.000,0.000,-70490.747,3810.746,-1727.959,-70490.747,3810.746,-1727.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.720877,159550,477,0,0,401.846906,0.000000,0,0,3,0,0,0,0.000,0.000,-70503.447,3823.445,-1727.832,-70503.447,3823.445,-1727.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.753394,159551,477,0,0,401.878995,0.000000,0,0,3,0,0,0,0.000,0.000,-70519.493,3839.491,-1727.623,-70519.493,3839.491,-1727.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.776690,159552,477,0,0,401.901970,0.000000,0,0,3,0,0,0,0.000,0.000,-70530.980,3850.980,-1727.490,-70530.980,3850.980,-1727.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.807646,159553,477,0,0,401.932685,0.000000,0,0,3,0,0,0,0.000,0.000,-70546.340,3866.340,-1727.408,-70546.340,3866.340,-1727.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.843648,159554,477,0,0,401.965087,0.000000,0,0,3,0,0,0,0.000,0.000,-70562.543,3882.543,-1727.524,-70562.543,3882.543,-1727.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,409.878850,159555,477,0,581,401.965087,402.200012,4017,0,3,0,0,0,0.000,0.000,-70562.543,3882.543,-1727.524,-70562.543,3882.543,-1727.524,0.000,0.000,0.000,0.000,0.000,0.000,-70680.000,4000.000,-1726.000,-500.000,500.000,-20.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.878850,159555,477,0,0,401.996769,0.000000,0,0,3,0,0,0,0.000,0.000,-70578.384,3898.384,-1727.937,-70578.384,3898.384,-1727.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.902466,159556,477,0,0,402.018023,0.000000,0,0,3,0,0,0,0.000,0.000,-70589.011,3909.011,-1728.223,-70589.011,3909.011,-1728.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.925138,159557,477,0,0,402.038428,0.000000,0,0,3,0,0,0,0.000,0.000,-70599.214,3919.214,-1728.189,-70599.214,3919.214,-1728.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.947481,159558,477,0,0,402.058537,0.000000,0,0,3,0,0,0,0.000,0.000,-70609.267,3929.267,-1727.930,-70609.267,3929.267,-1727.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,409.980870,159559,477,0,0,402.091124,0.000000,0,0,3,0,0,0,0.000,0.000,-70625.559,3945.559,-1727.221,-70625.559,3945.559,-1727.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.005542,159560,477,0,0,402.118262,0.000000,0,0,3,0,0,0,0.000,0.000,-70639.127,3959.127,-1726.553,-70639.127,3959.127,-1726.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,410.031094,159561,477,0,581,402.118262,402.399994,4019,0,3,0,0,0,0.000,0.000,-70639.127,3959.127,-1726.553,-70639.127,3959.127,-1726.553,0.000,0.000,0.000,0.000,0.000,0.000,-70780.000,4080.000,-1724.000,-520.000,460.000,-40.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.031094,159561,477,0,0,402.146370,0.000000,0,0,3,0,0,0,0.000,0.000,-70653.180,3973.180,-1725.990,-70653.180,3973.180,-1725.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.054869,159562,477,0,0,402.172522,0.000000,0,0,3,0,0,0,0.000,0.000,-70666.255,3986.255,-1725.759,-70666.255,3986.255,-1725.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.092791,159563,477,0,0,402.214236,0.000000,0,0,3,0,0,0,0.000,0.000,-70687.094,4006.861,-1726.179,-70687.094,4006.861,-1726.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.118642,159564,477,0,0,402.242672,0.000000,0,0,3,0,0,0,0.000,0.000,-70701.188,4019.275,-1726.007,-70701.188,4019.275,-1726.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.140056,159565,477,0,0,402.263556,0.000000,0,0,3,0,0,0,0.000,0.000,-70711.499,4027.551,-1725.563,-70711.499,4027.551,-1725.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.164831,159566,477,0,0,402.285854,0.000000,0,0,3,0,0,0,0.000,0.000,-70722.504,4035.874,-1724.929,-70722.504,4035.874,-1724.929,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.198981,159567,477,0,0,402.316589,0.000000,0,0,3,0,0,0,0.000,0.000,-70737.727,4046.962,-1724.025,-70737.727,4046.962,-1724.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,410.228271,159568,477,0,581,402.316589,402.600006,4021,0,3,0,0,0,0.000,0.000,-70737.727,4046.962,-1724.025,-70737.727,4046.962,-1724.025,0.000,0.000,0.000,0.000,0.000,0.000,-70880.000,4180.000,-1722.000,-420.000,560.000,-20.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.228271,159568,477,0,0,402.348808,0.000000,0,0,3,0,0,0,0.000,0.000,-70753.839,4058.799,-1723.387,-70753.839,4058.799,-1723.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.251969,159569,477,0,0,402.374875,0.000000,0,0,3,0,0,0,0.000,0.000,-70767.056,4069.076,-1723.374,-70767.056,4069.076,-1723.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,410.274431,159570,477,0,0,402.399583,0.000000,0,0,3,0,0,0,0.000,0.000,-70779.787,4079.811,-1723.984,-70779.787,4079.811,-1723.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
