Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3702,3702.000000,59.682816,0.005277,0.020230,0.016122,0.016303,0.526865,0.000003,0.003304,0.000142,0.000070
SceneRender,3702,3702.000000,58.303888,0.005225,0.019739,0.015749,0.015927,10.599944,0.000002,0.009361,0.002863,0.002980
RenderGraphExecute,7402,7402.000000,48.409686,0.000001,0.018561,0.006540,0.005344,1.936794,0.000000,0.003064,0.000262,0.000031
Scene,3702,3702.000000,45.538485,0.004631,0.017531,0.012301,0.012059,1.978410,0.000006,0.003830,0.000534,0.000315
DiffuseIndirectAndAO,3700,3700.000000,8.806419,0.000043,0.006780,0.002380,0.002391,0.065562,0.000001,0.001584,0.000018,0.000001
LumenScreenProbeGather,3700,3700.000000,7.750132,0.000041,0.006506,0.002095,0.002163,5.308713,0.000001,0.006152,0.001435,0.000592
PostProcessing,3700,3700.000000,7.170452,0.000207,0.004670,0.001938,0.002191,0.659004,0.000003,0.002422,0.000178,0.000125
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3700,3700.000000,5.193625,0.000203,0.003783,0.001404,0.001251,5.193625,0.000203,0.003783,0.001404,0.001251
PrepareImageBasedVRS,1850,1850.000000,4.802915,0.000979,0.004665,0.002596,0.002394,0.036563,0.000001,0.001971,0.000020,0.000001
ParallelDraw,7400,7400.000000,4.787446,0.000000,0.003505,0.000647,0.000107,4.787446,0.000000,0.003505,0.000647,0.000107
ContrastAdaptiveShading,1850,1850.000000,4.766352,0.000975,0.004660,0.002576,0.002352,4.766352,0.000975,0.004660,0.002576,0.002352
RenderDeferredLighting,1850,1850.000000,3.663819,0.000797,0.003777,0.001980,0.002001,0.020838,0.000000,0.001053,0.000011,0.000000
BasePass,1850,1850.000000,3.212486,0.000290,0.003631,0.001736,0.001910,0.192215,0.000014,0.002267,0.000104,0.000037
ShadowDepths,1850,1850.000000,2.498504,0.000725,0.005472,0.001351,0.001109,0.080533,0.000007,0.002024,0.000044,0.000007
Nanite::DrawGeometry,3700,3700.000000,2.304908,0.000173,0.002663,0.000623,0.000777,0.376548,0.000028,0.002156,0.000102,0.000050
PrePass %s %s,1850,1850.000000,2.176253,0.000132,0.003594,0.001176,0.001147,0.154671,0.000020,0.002206,0.000084,0.000020
DiffuseIndirectAndAO,3700,3700.000000,2.062391,0.000069,0.002722,0.000557,0.000337,0.460217,0.000000,0.002304,0.000124,0.000070
UpdateRadianceCaches,3700,3700.000000,1.810519,0.000039,0.002657,0.000489,0.000330,1.810519,0.000039,0.002657,0.000489,0.000330
LumenReflections,1850,1850.000000,1.602174,0.000170,0.002722,0.000866,0.000943,1.602174,0.000170,0.002722,0.000866,0.000943
RenderVirtualShadowMaps,1850,1850.000000,1.591650,0.000263,0.002693,0.000860,0.000926,0.116005,0.000021,0.001186,0.000063,0.000033
