monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16889035.474978302,81.976167202,127.0.0.1:58941,43694,1114422,28
16889035.474978302,81.976167202,127.0.0.1:54935,34646,1071163,28
16889035.498250201,81.999439102,127.0.0.1:58941,43815,1116289,28
16889035.498250201,81.999439102,127.0.0.1:54935,34684,1073043,28
16889035.513293602,82.014482502,127.0.0.1:58941,43853,1116337,28
16889035.513293602,82.014482502,127.0.0.1:54935,34806,1073092,28
16889035.525932100,82.027121000,127.0.0.1:58941,43853,1116337,28
16889035.525932100,82.027121000,127.0.0.1:54935,34806,1073092,28
16889035.547405899,82.048594799,127.0.0.1:58941,43891,1118171,28
16889035.547405899,82.048594799,127.0.0.1:54935,34844,1074939,28
16889035.570612401,82.071801301,127.0.0.1:58941,43891,1118479,28
16889035.570612401,82.071801301,127.0.0.1:54935,34844,1075247,28
16889035.581296399,82.082485300,127.0.0.1:58941,43929,1120298,28
16889035.581296399,82.082485300,127.0.0.1:54935,34882,1077070,28
16889035.597344100,82.098533001,127.0.0.1:58941,44050,1127935,28
16889035.597344100,82.098533001,127.0.0.1:54935,35004,1081221,28
16889035.612571701,82.113760602,127.0.0.1:58941,44088,1128006,28
16889035.612571701,82.113760602,127.0.0.1:54935,35004,1081291,28
16889035.627685301,82.128874201,127.0.0.1:58941,44088,1130013,28
16889035.627685301,82.128874201,127.0.0.1:54935,35042,1083304,28
16889035.646411099,82.147599999,127.0.0.1:58941,44126,1130058,28
16889035.646411099,82.147599999,127.0.0.1:54935,35080,1083342,28
16889035.668278500,82.169467401,127.0.0.1:58941,44164,1132024,28
16889035.668278500,82.169467401,127.0.0.1:54935,35118,1085314,28
16889035.680662200,82.181851100,127.0.0.1:58941,44202,1136324,28
16889035.680662200,82.181851100,127.0.0.1:54935,35156,1089627,28
16889035.697473500,82.198662400,127.0.0.1:58941,44323,1136387,28
16889035.697473500,82.198662400,127.0.0.1:54935,35156,1093152,28
16889035.714635301,82.215824202,127.0.0.1:58941,44323,1138410,28
16889035.714635301,82.215824202,127.0.0.1:54935,35278,1095189,28
16889035.730604298,82.231793199,127.0.0.1:58941,44361,1138505,28
16889035.730604298,82.231793199,127.0.0.1:54935,35316,1095284,28
16889035.749056201,82.250245102,127.0.0.1:58941,44399,1140531,28
16889035.749056201,82.250245102,127.0.0.1:54935,35316,1097323,28
16889035.770776302,82.271965202,127.0.0.1:58941,44437,1140594,28
16889035.770776302,82.271965202,127.0.0.1:54935,35354,1097386,28
16889035.782761998,82.283950899,127.0.0.1:58941,44558,1148407,28
16889035.782761998,82.283950899,127.0.0.1:54935,35392,1101715,28
16889035.794430699,82.295619600,127.0.0.1:58941,44558,1148407,28
16889035.794430699,82.295619600,127.0.0.1:54935,35514,1101753,28
16889035.816849601,82.318038501,127.0.0.1:58941,44596,1150828,28
16889035.816849601,82.318038501,127.0.0.1:54935,35514,1104188,28
16889035.828802701,82.329991601,127.0.0.1:58941,44634,1150891,28
16889035.828802701,82.329991601,127.0.0.1:54935,35552,1104251,28
16889035.849336501,82.350525402,127.0.0.1:58941,44672,1153036,28
16889035.849336501,82.350525402,127.0.0.1:54935,35590,1106405,28
16889035.868486099,82.369674999,127.0.0.1:58941,44672,1153036,28
16889035.868486099,82.369674999,127.0.0.1:54935,35590,1106405,28
16889035.882465199,82.383654099,127.0.0.1:58941,44710,1157472,28
16889035.882465199,82.383654099,127.0.0.1:54935,35628,1110714,28
16889035.894130901,82.395319801,127.0.0.1:58941,44831,1157565,28
16889035.894130901,82.395319801,127.0.0.1:54935,35628,1110790,28
16889035.914853599,82.416042499,127.0.0.1:58941,44869,1157613,28
16889035.914853599,82.416042499,127.0.0.1:54935,35750,1114301,28
16889035.928413700,82.429602601,127.0.0.1:58941,44907,1159711,28
16889035.928413700,82.429602601,127.0.0.1:54935,35788,1116412,28
16889035.947551999,82.448740900,127.0.0.1:58941,44945,1159749,28
16889035.947551999,82.448740900,127.0.0.1:54935,35788,1116412,28
16889035.967373099,82.468561999,127.0.0.1:58941,44945,1161902,28
16889035.967373099,82.468561999,127.0.0.1:54935,35826,1118578,28
16889035.980557598,82.481746498,127.0.0.1:58941,44983,1164175,28
16889035.980557598,82.481746498,127.0.0.1:54935,35826,1120728,28
16889035.993961800,82.495150700,127.0.0.1:58941,45104,1164238,28
16889035.993961800,82.495150700,127.0.0.1:54935,35948,1120791,28
16889036.012598202,82.513787102,127.0.0.1:58941,45142,1164286,28
16889036.012598202,82.513787102,127.0.0.1:54935,35948,1120840,28
16889036.027206600,82.528395500,127.0.0.1:58941,45142,1166391,28
16889036.027206600,82.528395500,127.0.0.1:54935,35986,1122958,28
16889036.046469901,82.547658801,127.0.0.1:58941,45180,1166429,28
16889036.046469901,82.547658801,127.0.0.1:54935,36024,1122996,28
16889036.070886001,82.572074901,127.0.0.1:58941,45218,1168816,28
16889036.070886001,82.572074901,127.0.0.1:54935,36062,1125396,28
16889036.083140399,82.584329300,127.0.0.1:58941,45256,1173260,28
16889036.083140399,82.584329300,127.0.0.1:54935,36062,1129780,28
16889036.095642500,82.596831400,127.0.0.1:58941,45377,1176759,28
16889036.095642500,82.596831400,127.0.0.1:54935,36100,1129818,28
16889036.115770299,82.616959199,127.0.0.1:58941,45377,1178972,28
16889036.115770299,82.616959199,127.0.0.1:54935,36222,1132041,28
16889036.129761100,82.630950000,127.0.0.1:58941,45415,1179010,28
16889036.129761100,82.630950000,127.0.0.1:54935,36260,1132079,28
16889036.150365598,82.651554499,127.0.0.1:58941,45453,1181225,28
16889036.150365598,82.651554499,127.0.0.1:54935,36298,1134300,28
16889036.169674601,82.670863502,127.0.0.1:58941,45491,1181325,28
16889036.169674601,82.670863502,127.0.0.1:54935,36298,1134419,28
16889036.185228501,82.686417401,127.0.0.1:58941,45612,1185715,28
16889036.185228501,82.686417401,127.0.0.1:54935,36336,1142336,28
16889036.198505800,82.699694701,127.0.0.1:58941,45612,1185768,28
16889036.198505800,82.699694701,127.0.0.1:54935,36458,1142389,28
16889036.217099201,82.718288101,127.0.0.1:58941,45650,1185816,28
16889036.217099201,82.718288101,127.0.0.1:54935,36458,1142438,28
16889036.230601098,82.731789999,127.0.0.1:58941,45688,1188010,28
16889036.230601098,82.731789999,127.0.0.1:54935,36496,1144681,28
16889036.251365699,82.752554599,127.0.0.1:58941,45726,1188073,28
16889036.251365699,82.752554599,127.0.0.1:54935,36534,1144744,28
16889036.269089598,82.770278499,127.0.0.1:58941,45726,1190238,28
16889036.269089598,82.770278499,127.0.0.1:54935,36572,1146922,28
16889036.282887802,82.784076702,127.0.0.1:58941,45764,1192566,28
16889036.282887802,82.784076702,127.0.0.1:54935,36572,1149144,28
16889036.296857499,82.798046399,127.0.0.1:58941,45885,1192629,28
16889036.296857499,82.798046399,127.0.0.1:54935,36610,1149207,28
16889036.317091499,82.818280399,127.0.0.1:58941,45923,1195114,28
16889036.317091499,82.818280399,127.0.0.1:54935,36732,1151706,28
16889036.328995299,82.830184199,127.0.0.1:58941,45923,1195114,28
16889036.328995299,82.830184199,127.0.0.1:54935,36732,1151706,28
16889036.350837599,82.852026500,127.0.0.1:58941,45961,1197339,28
16889036.350837599,82.852026500,127.0.0.1:54935,36770,1153940,28
16889036.374922998,82.876111899,127.0.0.1:58941,45999,1197402,28
16889036.374922998,82.876111899,127.0.0.1:54935,36808,1154003,28
16889036.387545999,82.888734899,127.0.0.1:58941,46120,1201846,28
16889036.387545999,82.888734899,127.0.0.1:54935,36846,1158462,28
16889036.398958400,82.900147300,127.0.0.1:58941,46120,1205361,28
16889036.398958400,82.900147300,127.0.0.1:54935,36846,1158511,28
16889036.417960200,82.919149101,127.0.0.1:58941,46158,1207607,28
16889036.417960200,82.919149101,127.0.0.1:54935,36968,1160770,28
16889036.432809401,82.933998302,127.0.0.1:58941,46196,1207660,28
16889036.432809401,82.933998302,127.0.0.1:54935,37006,1160823,28
16889036.451673198,82.952862099,127.0.0.1:58941,46234,1209902,28
16889036.451673198,82.952862099,127.0.0.1:54935,37044,1163078,28
16889036.473133199,82.974322099,127.0.0.1:58941,46234,1209902,28
16889036.473133199,82.974322099,127.0.0.1:54935,37082,1163116,28
16889036.487791602,82.988980502,127.0.0.1:58941,46272,1214511,28
16889036.487791602,82.988980502,127.0.0.1:54935,37082,1167605,28
16889036.502822101,83.004011001,127.0.0.1:58941,46393,1214584,28
16889036.502822101,83.004011001,127.0.0.1:54935,37204,1171141,28
16889036.520251799,83.021440700,127.0.0.1:58941,46431,1216801,28
16889036.520251799,83.021440700,127.0.0.1:54935,37242,1173408,28
16889036.535572998,83.036761899,127.0.0.1:58941,46469,1216839,28
16889036.535572998,83.036761899,127.0.0.1:54935,37280,1173446,28
16889036.553612102,83.054801002,127.0.0.1:58941,46469,1219411,28
16889036.553612102,83.054801002,127.0.0.1:54935,37280,1176031,28
16889036.577829499,83.079018399,127.0.0.1:58941,46507,1219458,28
16889036.577829499,83.079018399,127.0.0.1:54935,37318,1176069,28
16889036.587048899,83.088237800,127.0.0.1:58941,46628,1221747,28
16889036.587048899,83.088237800,127.0.0.1:54935,37356,1178478,28
16889036.600757800,83.101946700,127.0.0.1:58941,46666,1221801,28
16889036.600757800,83.101946700,127.0.0.1:54935,37478,1178527,28
16889036.622279700,83.123468600,127.0.0.1:58941,46704,1221846,28
16889036.622279700,83.123468600,127.0.0.1:54935,37516,1178565,28
16889036.634729002,83.135917902,127.0.0.1:58941,46704,1224146,28
16889036.634729002,83.135917902,127.0.0.1:54935,37554,1180878,28
16889036.653399199,83.154588100,127.0.0.1:58941,46742,1226427,28
16889036.653399199,83.154588100,127.0.0.1:54935,37554,1183172,28
16889036.677198999,83.178387899,127.0.0.1:58941,46780,1226465,28
16889036.677198999,83.178387899,127.0.0.1:54935,37592,1183210,28
