"Seconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0010096","server","22032","0","5467.64453125","6232.79296875"
"1.0487156","server","22032","0.2982706980775141","5467.81640625","6232.66796875"
"2.0790357","server","22032","0.318468988424083","5467.94140625","6232.66796875"
"3.0927692","server","22032","0.21578649615505455","5444.2734375","6208.66796875"
"4.1080204","server","22032","0.38475699413110764","5444.58984375","6208.66796875"
"5.1177089","server","22032","0.3249764655138689","5444.76953125","6208.66796875"
"6.1270665","server","22032","0.29412271726095884","5444.8984375","6208.66796875"
"7.1348796","server","22032","0.24806186782053144","5445.0234375","6208.66796875"
"8.1425863","server","22032","0.2635935634842956","5445.0859375","6208.66796875"
"9.1507984","server","22032","0.40294100814699607","5445.46875","6208.859375"
"10.165411","server","22032","0.24639946320398545","5445.6171875","6208.859375"
"11.1805408","server","22032","0.2308818044746593","5445.75","6208.859375"
"12.1903588","server","22032","0.18567702298830085","5445.875","6208.859375"
"13.2022739","server","22032","0.21617426205024515","5446","6208.859375"
"14.2194204","server","22032","0.21506243200954828","5446.1875","6208.859375"
"15.2293748","server","22032","0.2011229417882629","5446.31640625","6208.75"
"16.236179","server","22032","0.3569462662154171","5446.4453125","6208.75"
"17.2464624","server","22032","0.2783872327309347","5446.57421875","6208.75"
"18.2553427","server","22032","0.35621173294790276","5446.734375","6208.75"
"19.2613489","server","22032","0.45041968926235243","5446.86328125","6208.75"
"20.2695719","server","22032","0.30995127070102546","5446.98828125","6208.75"
"21.2803882","server","22032","0.3091560751444155","5447.17578125","6208.75"
"22.2979474","server","22032","0.2917520671033194","5447.30078125","6208.75"
"23.3090802","server","22032","0.47904192208975915","5447.66796875","6209.14453125"
"24.3166277","server","22032","0.3566829355439818","5447.8046875","6209.14453125"
"25.324398","server","22032","0.294585978570712","5416.08984375","6173.07421875"
